fips,stateabb,sedafips,sedafipsname,subject,grade,year,cs_mn_all,cs_mn_se_all,tot_asmt_all,cs_mn_asn,cs_mn_se_asn,tot_asmt_asn,cs_mn_blk,cs_mn_se_blk,tot_asmt_blk,cs_mn_ecd,cs_mn_se_ecd,tot_asmt_ecd,cs_mn_fem,cs_mn_se_fem,tot_asmt_fem,cs_mn_hsp,cs_mn_se_hsp,tot_asmt_hsp,cs_mn_mal,cs_mn_se_mal,tot_asmt_mal,cs_mn_mfg,cs_mn_se_mfg,tot_asmt_mfg,cs_mn_nam,cs_mn_se_nam,tot_asmt_nam,cs_mn_nec,cs_mn_se_nec,tot_asmt_nec,cs_mn_neg,cs_mn_se_neg,tot_asmt_neg,cs_mn_wag,cs_mn_se_wag,tot_asmt_wag,cs_mn_wbg,cs_mn_se_wbg,tot_asmt_wbg,cs_mn_whg,cs_mn_se_whg,tot_asmt_whg,cs_mn_wht,cs_mn_se_wht,tot_asmt_wht,cs_mn_wng,cs_mn_se_wng,tot_asmt_wng
19,IA,19,Iowa,rla,3,2009,.0168501097578613,.0352194225793717,34660,.1085394173194828,.0558881727787169,852,-.6549586844537588,.047691473998739,2199,-.3759722612249584,.0373700951590633,13855,.1047969497742973,.0358374663370072,16902,-.5159816026689473,.0431862882044675,2815,-.067973199782997,.035867840711398,17758,-.1729904505252645,.0507033495904419,34660,-.4625936597174857,.0847525603367953,190,.2769129791512732,.0361342205143009,20805,.6533226943807373,.0519830490137356,34660,.0104345648894413,.0661688265429803,29456,.7770643048600038,.0594003448419447,30803,.6333441706906375,.055846709970571,31419,.1192786840175803,.0354033623071418,28604,.5748126500403155,.0918855593087962,28794
19,IA,19,Iowa,mth,3,2010,.1005104399392988,.0272858449768011,34595,.2974819726593906,.0540929448780331,701,-.6242154904906188,.0412477124044088,1895,-.2314849888218151,.028673122858039,14543,.0544915051954957,.0278336296428505,16938,-.3364368342155312,.0335882862408203,3044,.1456509337880878,.027934250594462,17657,.0916381345979909,.0394339342607221,34595,-.2821822418497901,.0980749701748845,191,.341632593495755,.0280090782906698,20052,.5728630257740261,.040083304020302,34595,-.1040211749541099,.0606636775529527,28684,.8209261721417166,.0495452495581881,29878,.5310524703668742,.0433748882872386,31027,.1962895373940639,.0274406175243336,27983,.4841413917177601,.1018607270681167,28174
19,IA,19,Iowa,rla,3,2010,.0335394662008652,.0231820204913343,34643,.1256840179591632,.051057589140936,694,-.6534558326625716,.0384087092750718,1901,-.3229548023105176,.0250767190419824,14574,.1102462978606637,.0240153413880883,16971,-.4615565580942816,.0316271304571021,3044,-.0406186455333459,.024032925109349,17672,-.1507630555014795,.033975277206731,34643,-.3311357064111717,.084275730640143,190,.2888503454318861,.0240587089404103,20069,.6125515215163155,.0347516069849069,34643,.0085225972466761,.0561696107011197,28725,.7873164080672959,.0449763903618307,29932,.5959655815972147,.039342267134249,31075,.1338744018437609,.0233961171778262,28031,.4683626235223942,.0874793814167701,28221
19,IA,19,Iowa,mth,3,2011,.1038286565939941,.0372812599502855,34493,.2583691323456551,.0563181317225401,731,-.6691622221892621,.049463933754425,1807,-.2337695973083121,.0384381829022057,14990,.0492326952426904,.0377349154183305,16763,-.3440532410582836,.0420845123708811,3271,.1565639213504941,.0377755486635217,17730,.1076461072382673,.0533940124097499,34493,-.4571434471786062,.0944845420618389,164,.3589399107479182,.0378891173206744,19503,.5924173482156887,.0539731532965945,34493,-.0462768036777981,.0676335493692769,28317,.8794139834876042,.062033090250267,29393,.5594542422513853,.0563221335604869,30857,.2138841570293445,.0374259146455617,27586,.6794302186103872,.1016687295039911,27750
19,IA,19,Iowa,rla,3,2011,.0466548606891327,.0288632100932238,34545,.0805762874712165,.0522605312029099,735,-.6466919818645585,.0441107053702452,1810,-.2821149128932807,.0306673268514744,15019,.125525683570744,.0295677680068462,16786,-.3999177584550696,.0357441870859048,3268,-.0277815418627568,.0295124158011024,17759,-.1533012475347241,.0417760509636051,34545,-.2882419106270709,.0822808578647114,163,.297921913299905,.029853157794775,19526,.5799039861801145,.0427984773428855,34545,.0718724051893627,.0598196560974529,28368,.7956175814398931,.0528422033632988,29443,.5501689982058667,.0460866840359518,30901,.1497609107588409,.0290879225183954,27633,.4493251115835054,.0873007147965808,27796
19,IA,19,Iowa,mth,3,2012,.1742008079617489,.0281217035679944,35098,.3681355582289582,.0496361041868866,869,-.5729146850839033,.0424719094536468,1882,-.1602527446501899,.0294597098634903,15195,.1389183211131897,.0287176570790321,17127,-.2186195813885028,.0336527076241475,3361,.2084464671950949,.0288007477673801,17971,.0695241060726249,.0406717245093241,35098,-.2031626206254516,.0830439433262586,173,.4256706676184868,.0288257038186998,19903,.5859764919724088,.041216606373232,35098,-.0961166902102269,.0571435322774604,28750,.8440985186348428,.0510392727464588,29763,.4903082103121424,.0439711466546612,31242,.2716506336692752,.0282974817100872,27881,.4670476779081013,.087759047371037,28054
19,IA,19,Iowa,rla,3,2012,.0860529591005882,.0241862437261474,35067,.145895914427127,.048039200072682,863,-.6088771412679576,.0399664556390009,1873,-.2719151347811131,.0260234913978267,15169,.1711181463879315,.0250248042456294,17117,-.409866043993641,.0322095175337689,3353,.0049023584299493,.024991073389874,17950,-.1654330755170172,.0353665982237547,35067,-.3554136892994858,.1066235190794114,173,.355869185757007,.0251390238553077,19898,.6281158648972524,.0361829037833105,35067,.0464333342172416,.0538934520497492,28737,.8027906695131755,.0468367848017453,29747,.6050125541580474,.0404187995677042,31227,.1950119278367529,.0244145436901603,27874,.5470538482001288,.1093986916140289,28047
19,IA,19,Iowa,mth,3,2013,.2451026765241542,.0412645442393827,34983,.4510880248349713,.0623148536729429,878,-.58651098707921,.0556432431524296,1904,-.1104822339061174,.0428931529520532,15304,.203142162288623,.0417022138669624,17081,-.1296254150266387,.0459181309090614,3497,.2871607758478792,.0417852173731992,17902,.0853291144564716,.0590345976530111,34983,-.111028080860869,.1095135429168449,133,.5252047962174129,.042249423975202,19679,.6350074948368148,.0602068295659704,34983,-.0987028068836257,.0748561758675171,28271,.9364132732324358,.0693932383180073,29297,.4814014094664176,.0618652936831972,30890,.3515998677561957,.0414537227926994,27393,.4640810497427751,.1171516482337629,27526
19,IA,19,Iowa,rla,3,2013,.1243048527789934,.0378241435225756,35225,.0997432926061362,.0586536331703414,871,-.5594261900799062,.0512477918297828,1928,-.2533916266422304,.0398687504736644,15451,.2041526715233246,.0384434067877391,17165,-.3813454903843274,.0448627942164789,3526,.0479041252405486,.0383982370087378,18060,-.1558106284442231,.0543352959642248,35225,-.2557617867850965,.1050830084406413,136,.415453200230167,.0389788259792878,19774,.6691876338858335,.0557573998341813,35225,.1343308137072699,.0699357598520773,28445,.7979525147726102,.0638450115426323,29502,.620058925192792,.0588402832787489,31100,.2381630022795517,.0380677052218508,27574,.4706852747800228,.1118132863595446,27710
19,IA,19,Iowa,mth,3,2014,.1775233159639842,.0298662410797138,33500,.4067699848113916,.054912977668943,829,-.6652706307664814,.0451215783376584,1880,-.1833036778030564,.0313286322491454,15053,.109427528805227,.0305230219198601,16337,-.3036186917512825,.0356914167101265,3356,.2448219123252963,.0306318979261497,17163,.1348225962365791,.0432431590168265,33500,-.1500754624127345,.111099741002197,114,.4700864445503435,.0308347435057126,18447,.6536416979158167,.0439576640233688,33500,-.0993234024941707,.0626310515927576,26899,.9733546535519745,.0542453594713413,27950,.6080426223184112,.0466933335341503,29426,.3046387266622597,.0301024069989247,26070,.4513600193515389,.1151400818719035,26184
