"year","measure_id","state_fips","county_fips","raw_value","ci_low","ci_high","numerator","denominator","other_data_1","other_data_1_ci_low","other_data_1_ci_high","other_data_1_flag","other_data_2","other_data_2_ci_low","other_data_2_ci_high","other_data_2_flag","other_data_3","other_data_3_ci_low","other_data_3_ci_high","other_data_3_flag","other_data_4","other_data_4_ci_low","other_data_4_ci_high","other_data_4_flag","race_aian","race_aian_ci_low","race_aian_ci_high","race_aian_flag","race_asian","race_asian_ci_low","race_asian_ci_high","race_asian_flag","race_black","race_black_ci_low","race_black_ci_high","race_black_flag","race_hispanic","race_hispanic_ci_low","race_hispanic_ci_high","race_hispanic_flag","race_white","race_white_ci_low","race_white_ci_high","race_white_flag","reliability","rank_ready","display","correction","show_details","state_min","state_max","trend_graph","last_updated"
2023,1,"37","000",7986.42681542558,7923.72142345236,8049.13220739879,143360,29359074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12565.3770600723,11830.584566554,13300.1695535905,NA,3238.00555828075,3015.23588125308,3460.77523530841,NA,10879.6245566242,10724.6360437219,11034.6130695266,NA,4533.36528190278,4387.5680582122,4679.16250559337,NA,7560.19817740797,7482.17638527897,7638.21996953698,NA,0,1,1,0,1,4808.90439759487,14943.4970442549,5,"2023-02-20 12:28:00"
2023,1,"38","000",7132.60460045278,6914.91953405373,7350.28966685182,8506,2128369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23153.5468533645,21485.5678711344,24821.5258355945,NA,3238.62673814871,2242.84316348279,4525.65625092764,NA,6283.12795925749,5208.06380084687,7358.19211766811,NA,6787.78721589177,5731.25541926467,7844.31901251887,NA,6228.5434008883,6006.97943443442,6450.10736734218,NA,0,1,1,0,1,5401.66822846813,24641.2913147761,5,"2023-02-20 12:28:00"
2023,1,"39","000",8712.82725208813,8650.62314880594,8775.03135537033,177010,32505633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3817.68862636348,3019.48505874247,4615.89219398448,NA,2938.65018850147,2716.65546748178,3160.64490952116,NA,13373.556380672,13165.6012236601,13581.5115376838,NA,5857.8929215984,5613.86998568585,6101.91585751096,NA,8224.28454841206,8156.52070098729,8292.04839583682,NA,0,1,1,0,1,4212.137078706,15418.7532322718,5,"2023-02-20 12:28:00"
2023,1,"40","000",9371.3526756911,9264.60178014136,9478.10357124084,64342,11080232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13114.0946616264,12711.5299247127,13516.65939854,NA,4999.32197346212,4508.65888812344,5489.9850588008,NA,12790.9024416593,12367.8963948207,13213.9084884978,NA,6116.38333842597,5857.60142070664,6375.1652561453,NA,8981.28449268406,8852.65264986398,9109.91633550415,NA,0,1,1,0,1,6716.63185652621,16646.394048166,5,"2023-02-20 12:28:00"
2023,1,"41","000",6072.17980838366,5987.77499985184,6156.58461691547,49190,11747001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10120.8725751216,9188.55746376952,11053.1876864737,NA,3340.33057839706,3081.72337484474,3598.93778194937,NA,8901.1629290132,8286.85050899089,9515.47534903551,NA,4301.98288703475,4112.20504691341,4491.76072715608,NA,6328.79176451216,6227.85301235959,6429.73051666474,NA,0,1,1,0,1,3953.66348135323,10746.2763042115,5,"2023-02-20 12:28:00"
2023,1,"42","000",7570.62281962311,7514.54077644956,7626.70486279665,172944,35281725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3873.78989602746,2933.88375252587,4813.69603952906,NA,2964.9115957152,2788.16750046513,3141.65569096527,NA,12545.7980899309,12339.0010140853,12752.5951657765,NA,6708.8656706863,6532.82598365115,6884.90535772145,NA,7100.16915934779,7037.25431481811,7163.08400387747,NA,0,1,1,0,1,4083.76052460767,10670.9248854471,5,"2023-02-20 12:28:00"
2023,1,"44","000",6151.31707636105,5977.92705584114,6324.70709688096,12191,2931110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7498.35929185084,5279.53693203021,10335.5005557369,NA,2984.6132976795,2382.90116920444,3586.32542615457,NA,7813.96685098997,7068.90047026017,8559.03323171978,NA,4535.29795129631,4184.94263445704,4885.65326813558,NA,6315.29644799712,6103.96113473753,6526.63176125672,NA,0,1,1,0,1,4510.96907706305,6629.77101961627,5,"2023-02-20 12:28:00"
2023,1,"45","000",9286.83965576581,9189.16776781216,9384.51154371946,82015,14351047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6965.98771209685,5554.33011129377,8377.64531289993,NA,3189.78189585353,2793.44029161421,3586.12350009285,NA,12307.8716298281,12095.5433204966,12520.1999391595,NA,4786.10142008141,4512.25317289175,5059.94966727106,NA,8567.13386072618,8448.85964965316,8685.4080717992,NA,0,1,1,0,1,6234.14238666145,15721.5514846009,5,"2023-02-20 12:28:00"
2023,1,"46","000",7621.07788073736,7407.26217993705,7834.89358153767,10862,2472016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26463.8334536825,25138.0199319056,27789.6469754594,NA,3820.94556028361,2826.75656010172,5051.49266502298,NA,7359.34143800618,6100.55299998377,8618.12987602859,NA,4746.0380501101,3931.66341668364,5560.41268353656,NA,5899.06646527435,5693.07003590505,6105.06289464366,NA,0,1,1,0,1,3571.34221657779,30007.8702765066,5,"2023-02-20 12:28:00"
2023,1,"47","000",9913.37448564236,9828.30998134445,9998.43898994026,115955,19100253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4026.28257191603,3092.75517268009,4959.80997115197,NA,3633.48486104531,3283.20477323489,3983.76494885573,NA,13461.3492722514,13224.7973573689,13697.9011871338,NA,5773.4107988948,5504.01717330381,6042.80442448579,NA,9460.27492495994,9363.63739223519,9556.91245768469,NA,0,1,1,0,1,4526.11582035724,15088.3127685751,5,"2023-02-20 12:28:00"
2023,1,"48","000",7020.90773166988,6987.4250142328,7054.39044910696,329942,82599722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3765.2603508765,3349.15172847783,4181.36897327517,NA,3170.79258736758,3066.74446621617,3274.840708519,NA,10446.6570674989,10330.299434105,10563.0147008928,NA,6150.38807096221,6102.04759793948,6198.72854398494,NA,7312.82310043926,7257.41531209973,7368.23088877879,NA,0,1,1,0,1,4167.01184409766,14141.3837885166,5,"2023-02-20 12:28:00"
2023,1,"49","000",5984.72212484076,5890.00535887252,6079.438890809,26145,9178388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14562.2647656645,13156.5620704533,15967.9674608757,NA,5341.14076658071,4902.14307789721,5780.13845526421,NA,8761.22574281644,7821.49864098432,9700.95284464856,NA,5355.108156337,5120.58360824371,5589.63270443029,NA,5947.58892837694,5840.71635501122,6054.46150174266,NA,0,1,1,0,1,3648.97392570271,12401.1893361959,5,"2023-02-20 12:28:00"
2023,1,"50","000",6429.59858233603,6191.28663003286,6667.91053463921,7616,1724507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6526.39449323065,3568.04060048712,10950.1809955444,1,3326.83721892912,2244.60310127062,4749.26699218378,NA,6732.0151070886,5057.29694148715,8783.81941522288,NA,4221.90672369632,2987.67247282068,5794.8968335412,NA,6520.84378995469,6270.75111049197,6770.93646941742,NA,0,1,1,0,1,4862.97453426733,8471.85758956739,5,"2023-02-20 12:28:00"
2023,1,"51","000",6706.66869114053,6644.1353698085,6769.20201247256,100719,23977311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5010.36354058613,4012.22563351189,6008.50144766037,NA,2628.53350896,2479.9228187825,2777.1441991375,NA,9769.54555513583,9602.284842708,9936.80626756366,NA,3973.64832041756,3824.16094922854,4123.13569160659,NA,6530.50576989376,6451.1314552799,6609.88008450762,NA,0,1,1,0,1,3090.42682540394,21407.6069535992,5,"2023-02-20 12:28:00"
2023,1,"53","000",5823.73515509027,5762.70022303201,5884.77008714854,79649,21425104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13442.1936107328,12687.9763084781,14196.4109129876,NA,3550.98979579216,3403.72125917867,3698.25833240565,NA,8616.09017973383,8291.0057732023,8941.17458626535,NA,5062.1832311828,4906.71899555325,5217.64746681236,NA,5870.79780685824,5796.15706229158,5945.4385514249,NA,0,1,1,0,1,3710.4870390937,10804.797063773,5,"2023-02-20 12:28:00"
