"","statecode","countycode","v153_rawvalue","v153_cihigh","v153_cilow","v153_numerator","v153_denominator"
"86","02","150",0.606987847222222,0.625058603574599,0.588917090869845,2797,4608
"87","02","158",0.694341618191433,0.741703533831408,0.646979702551459,1313,1891
"88","02","164",0.605590062111801,0.699234055307694,0.511946068915908,195,322
"89","02","170",0.766367622599667,0.777818604435117,0.754916640764218,30411,39682
"90","02","180",0.633524766690596,0.671900739659181,0.595148793722011,1765,2786
"91","02","185",0.495238095238095,0.563513084385852,0.426963106090339,1092,2205
"92","02","188",0.60484314804623,0.644075743563937,0.565610552528523,1099,1817
"93","02","195",0.709628506444276,0.752434990253256,0.666822022635296,936,1319
"94","02","198",0.715928449744463,0.747473972817107,0.68438292667182,1681,2348
"95","02","220",0.616614330573794,0.654055894500606,0.579172766646982,2160,3503
"96","02","230",0.656319290465632,0.751922684609674,0.56071589632159,296,451
"97","02","240",0.758978797057551,0.805384319480453,0.712573274634648,1754,2311
"98","02","275",0.565789473684211,0.627024851543197,0.504554095825224,516,912
"99","02","282",0.608695652173913,0.672711927786932,0.544679376560894,126,207
"100","02","290",0.706948640483384,0.771535077621965,0.642362203344802,1638,2317
"101","04","000",0.669778925124875,0.673740024713544,0.665817825536206,1873231,2796790
"102","04","001",0.791330299916826,0.805966920693062,0.77669367914059,16174,20439
"103","04","003",0.705008320786116,0.718277618099563,0.691739023472669,35586,50476
"104","04","005",0.588438164125126,0.604802481443878,0.572073846806374,31565,53642
"105","04","007",0.771685373930246,0.794551768784218,0.748818979076273,17944,23253
"106","04","009",0.735393258426966,0.767928034771142,0.70285848208279,9163,12460
"107","04","011",0.558072009291521,0.613575715243376,0.502568303339667,1922,3444
"108","04","012",0.704287161021717,0.738372944995565,0.670201377047869,6259,8887
"109","04","013",0.650130026830185,0.654654810382453,0.645605243277917,1103493,1697342
"110","04","015",0.736302748222376,0.748796790950223,0.723808705494529,71347,96899
"111","04","017",0.727425901815118,0.741318052385482,0.713533751244755,28494,39171
"112","04","019",0.648089752068033,0.653540005121831,0.642639499014236,279304,430965
"113","04","021",0.805239419058101,0.816026318963487,0.794452519152715,126578,157193
"114","04","023",0.683753568030447,0.714471068907858,0.653036067153036,11498,16816
"115","04","025",0.735114784205693,0.747501317586226,0.722728250825161,80054,108900
"116","04","027",0.700232760750556,0.714644832363437,0.685820689137674,53850,76903
"117","05","000",0.66141982575936,0.666821971521035,0.656017679997684,786534,1189160
"118","05","001",0.674510399271292,0.702905496406753,0.646115302135831,4443,6587
"119","05","003",0.721350187526045,0.75035048881206,0.69234988624003,5193,7199
"120","05","005",0.749598216600135,0.769650330589399,0.72954610261087,14459,19289
"121","05","007",0.672035071098851,0.684097978521427,0.659972163676275,72356,107667
"122","05","009",0.702928046218487,0.737198275204013,0.668657817232962,10707,15232
"123","05","011",0.668611111111111,0.706946754203676,0.630275468018546,2407,3600
"124","05","013",0.863636363636364,0.925279537468945,0.801993189803782,1368,1584
"125","05","015",0.776787322168197,0.808168763499635,0.74540588083676,8627,11106
"126","05","017",0.673896402143404,0.717439912146499,0.630352892140309,2641,3919
"127","05","019",0.615441266723947,0.650218181407018,0.580664352040877,5014,8147
"128","05","021",0.714682799215173,0.752986740698047,0.6763788577323,4371,6116
"129","05","023",0.785427423981641,0.807540618747272,0.763314229216009,8214,10458
"130","05","025",0.791979949874687,0.843855570071575,0.740104329677799,2212,2793
"131","05","027",0.691424470757086,0.730037420502435,0.652811521011737,5781,8361
"132","05","029",0.714681440443213,0.757671940609772,0.671690940276654,5934,8303
"133","05","031",0.592015130198123,0.612046738573536,0.571983521822709,25668,43357
"134","05","033",0.742411063755762,0.769532020115084,0.71529010739644,17071,22994
"135","05","035",0.566146798996619,0.589264895508115,0.543028702485123,10382,18338
"136","05","037",0.660637645616186,0.697682080636106,0.623593210596267,4310,6524
"137","05","039",0.711752577319588,0.750815051800903,0.672690102838273,1726,2425
"138","05","041",0.605052631578947,0.653255181337764,0.556850081820131,2874,4750
"139","05","043",0.638777841233581,0.674238496931173,0.603317185535989,4474,7004
"140","05","045",0.615847419473663,0.628930214301424,0.602764624645901,30094,48866
"141","05","047",0.740331491712707,0.780772611721615,0.6998903717038,5092,6878
"142","05","049",0.846921797004992,0.889118118727815,0.804725475282168,4072,4808
"143","05","051",0.692312965586582,0.710932932239168,0.673692998933996,30297,43762
"144","05","053",0.795255212077642,0.828711945596031,0.761798478559253,5531,6955
"145","05","055",0.651455985719067,0.687566915603751,0.615345055834383,11678,17926
"146","05","057",0.69627045881406,0.73485799757676,0.65768292005136,5190,7454
"147","05","059",0.773737707627469,0.8098166390673,0.737658776187638,9363,12101
"148","05","061",0.711936544786226,0.761852575075382,0.662020514497069,3680,5169
"149","05","063",0.676265931794695,0.696867993158287,0.655663870431104,9816,14515
"150","05","065",0.746767455739009,0.801892375562714,0.691642535915305,3754,5027
"151","05","067",0.652773219560223,0.698762393778033,0.606784045342414,3978,6094
"152","05","069",0.632119667954303,0.657466871660004,0.606772464248601,15382,24334
"153","05","071",0.716532298198467,0.748296965019647,0.684767631377287,7199,10047
"154","05","073",0.771840873634945,0.794291904492905,0.749389842776986,1979,2564
"155","05","075",0.681684014292372,0.71645089271092,0.646917135873824,4388,6437
"156","05","077",0.612268080272624,0.672684112273823,0.551852048271425,1617,2641
"157","05","079",0.783968163729392,0.817650907682378,0.750285419776406,2758,3518
"158","05","081",0.8,0.841970291180655,0.758029708819345,3832,4790
"159","05","083",0.766855256954267,0.796107170740834,0.737603343167699,6506,8484
"160","05","085",0.744221159722472,0.766912500903515,0.721529818541428,20702,27817
"161","05","087",0.790471712897665,0.833837044092157,0.747106381703172,5044,6381
"162","05","089",0.834703947368421,0.90167888718219,0.767729007554652,6090,7296
"163","05","091",0.653362761326712,0.677354797263953,0.629370725389471,10657,16311
"164","05","093",0.594239646316884,0.624213564705107,0.564265727928662,9140,15381
"165","05","095",0.656615821213196,0.693384002925464,0.619847639500928,1851,2819
"166","05","097",0.7886460554371,0.861279863545143,0.716012247329057,2959,3752
"167","05","099",0.659024103468548,0.699314812542651,0.618733394394445,2242,3402
"168","05","101",0.724171859626107,0.744426147393892,0.703917571858322,2208,3049
"169","05","103",0.712107101280559,0.746010896924434,0.678203305636684,6117,8590
"170","05","105",0.773697916666667,0.812388016421714,0.735007816911619,2971,3840
"171","05","107",0.53956950962939,0.578588251293202,0.500550767965578,3334,6179
"172","05","109",0.75873786407767,0.80785703253572,0.70961869561962,3126,4120
"173","05","111",0.636695825489979,0.669499271025154,0.603892379954804,5750,9031
"174","05","113",0.821537290715373,0.855143344509858,0.787931236920888,6477,7884
"175","05","115",0.712333319486562,0.737016779474074,0.68764985949905,17148,24073
"176","05","117",0.760502913216805,0.809236467968821,0.711769358464788,2480,3261
"177","05","119",0.577487562923052,0.58745230260117,0.567522823244934,97857,169453
"178","05","121",0.732286805260925,0.776911132210066,0.687662478311784,5178,7071
"179","05","123",0.552341073467834,0.579248291408411,0.525433855527257,4353,7881
"180","05","125",0.764383230151848,0.787278804520329,0.741487655783367,37905,49589
"181","05","127",0.738986503692386,0.78939171908126,0.688581288303512,2902,3927
"182","05","129",0.751310615989515,0.793279199526309,0.709342032452721,2293,3052
"183","05","131",0.612153760274104,0.632990538327121,0.591316982221088,31802,51951
"184","05","133",0.652975250131648,0.706201384894048,0.599749115369249,3720,5697
"185","05","135",0.795594713656388,0.825824151150542,0.765365276162234,5418,6810
"186","05","137",0.755542120112858,0.797533189696961,0.713551050528755,3749,4962
"187","05","139",0.729322314049587,0.758686699208268,0.699957928890906,11031,15125
"188","05","141",0.780182712579058,0.823683776368917,0.736681648789199,5551,7115
"189","05","143",0.555616076759509,0.567972969515048,0.543259184003969,53043,95467
"190","05","145",0.682363102435654,0.702555832578456,0.662170372292852,19751,28945
"191","05","147",0.657464584090084,0.714519495178202,0.600409673001965,1810,2753
"192","05","149",0.675152117223395,0.714899920431136,0.635404314015654,5437,8053
"193","06","000",0.557863517165473,0.561151454429024,0.554575579901921,7494811,13434847
"194","06","001",0.540722993945545,0.546201913535568,0.535244074355522,320712,593117
"195","06","003",0.809725158562368,0.907550738806125,0.711899578318611,383,473
"196","06","005",0.800634881115399,0.827814176128666,0.773455586102132,12863,16066
"197","06","007",0.582755479992714,0.597167558327635,0.568343401657792,47987,82345
"198","06","009",0.843660948762362,0.869074723013227,0.818247174511498,15099,17897
"199","06","011",0.622287704259309,0.676911800393682,0.567663608124935,4646,7466
"200","06","013",0.67654775033887,0.683163153957523,0.669932346720218,278509,411662
"201","06","015",0.712088140525933,0.748944507332108,0.675231773719758,6851,9621
"202","06","017",0.763850552701436,0.776612941980195,0.751088163422676,57838,75719
"203","06","019",0.554169783618851,0.561824222618604,0.546515344619098,178533,322163
"204","06","021",0.630646317730206,0.68121776974998,0.580074865710432,6157,9763
"205","06","023",0.562684500164,0.578223619653678,0.547145380674322,30879,54878
"206","06","025",0.567766767668496,0.589787445271148,0.545746090065844,27732,48844
"207","06","027",0.670957970465733,0.704501333531548,0.637414607399918,5316,7923
"208","06","029",0.598121641981977,0.606467073067353,0.589776210896601,168321,281416
"209","06","031",0.548198280592647,0.568770869597642,0.527625691587651,23976,43736
"210","06","033",0.709338491882871,0.738779777324074,0.679897206441668,18701,26364
"211","06","035",0.682119205298013,0.710859873744649,0.653378536851377,6180,9060
"212","06","037",0.460793498068286,0.464368663637434,0.457218332499139,1562207,3390254
"213","06","039",0.655269247186215,0.674848243769874,0.635690250602556,29168,44513
"214","06","041",0.638821329250686,0.649453455175813,0.628189203325558,65927,103201
"215","06","043",0.747305389221557,0.779771109728969,0.714839668714144,5616,7515
"216","06","045",0.608735898177611,0.634660086753953,0.582811709601268,21044,34570
"217","06","047",0.533029962768158,0.551234151402152,0.514825774134164,45097,84605
"218","06","049",0.77328431372549,0.810691538677117,0.735877088773863,2524,3264
"219","06","051",0.691722514037312,0.760911278189759,0.622533749884865,3819,5521
"220","06","053",0.522795086560744,0.534240426593221,0.511349746528267,69033,132046
"221","06","055",0.644040835229446,0.6594907372262,0.628590933232693,31985,49663
"222","06","057",0.74439376209013,0.7601999192178,0.728587604962459,31170,41873
"223","06","059",0.564465400026427,0.569949836723031,0.558980963329823,606605,1074654
"224","06","061",0.742790595925931,0.750320822883722,0.735260368968139,115446,155422
"225","06","063",0.747858472998138,0.781858497734576,0.713858448261699,6024,8055
"226","06","065",0.688596940047282,0.693462568193996,0.683731311900568,524872,762234
"227","06","067",0.586289185759816,0.592757344849677,0.579821026669955,333143,568223
"228","06","069",0.67431147216168,0.702432266191386,0.646190678131975,13613,20188
"229","06","071",0.615387033610577,0.621114457701247,0.609659609519907,411081,668004
"230","06","073",0.545078468937475,0.549891735148505,0.540265202726445,632194,1159822
"231","06","075",0.384971735833448,0.392791567539353,0.377151904127543,139610,362650
"232","06","077",0.615321514833888,0.624252049664609,0.606390980003167,148522,241373
"233","06","079",0.618961036575847,0.63300566027238,0.604916412879314,67403,108897
"234","06","081",0.590884337276495,0.598976228211685,0.582792446341306,156244,264424
"235","06","083",0.528692266380236,0.538028283658449,0.519356249102023,78754,148960
"236","06","085",0.5529843368726,0.559051872805951,0.54691680093925,361910,654467
"237","06","087",0.599774963096012,0.610350513405223,0.589199412786801,58102,96873
"238","06","089",0.653547493459068,0.668617968049045,0.638477018869092,46711,71473
"239","06","091",0.782752902155887,0.960201462301523,0.605304342010251,944,1206
"240","06","093",0.69704342307082,0.721888702877544,0.672198143264096,13179,18907
"241","06","095",0.632284980744544,0.640858891498516,0.623711069990573,98510,155800
"242","06","097",0.621996031454399,0.631440830418658,0.612551232490139,118489,190498
"243","06","099",0.610029638948866,0.620640722385806,0.599418555511926,107644,176457
"244","06","101",0.591817087845969,0.617361721257136,0.566272454434802,19672,33240
"245","06","103",0.675772649433255,0.70140077128563,0.650144527580879,16574,24526
"246","06","105",0.730318257956449,0.796455313746805,0.664181202166093,3924,5373
"247","06","107",0.58618140340501,0.600721816251705,0.571640990558316,83253,142026
"248","06","109",0.741461703713446,0.767897494303967,0.715025913122925,16912,22809
"249","06","111",0.641579600424392,0.649545130446986,0.633614070401798,178388,278045
"250","06","113",0.535568893528184,0.548346425787875,0.522791361268493,41046,76640
"251","06","115",0.633182482272031,0.656882567958218,0.609482396585843,17769,28063
"252","08","000",0.663153988517253,0.666666884664397,0.65964109237011,1542215,2325576
"253","08","001",0.688739430375641,0.697860425401749,0.679618435349533,127392,184964
"254","08","003",0.563926940639269,0.610605552287974,0.517248328990565,3705,6570
"255","08","005",0.651238725432274,0.659421542640717,0.643055908223831,165343,253890
"256","08","007",0.774559620596206,0.787047115149318,0.762072126043094,4573,5904
"257","08","009",0.718769617074702,0.761414697563394,0.67612453658601,1145,1593
"258","08","011",0.6608,0.725049870570286,0.596550129429714,1239,1875
"259","08","013",0.624572949789248,0.63302921133801,0.616116688240486,84461,135230
"260","08","014",0.625885320655865,0.642382040434991,0.609388600876739,19353,30921
"261","08","015",0.729418162044589,0.761228066885039,0.69760825720414,6707,9195
"262","08","017",0.727030625832224,0.774099163939779,0.679962087724668,546,751
"263","08","019",0.825576241134752,0.861108632830701,0.790043849438803,3725,4512
"264","08","021",0.745179948586118,0.774102939885531,0.716256957286706,2319,3112
"265","08","023",0.785260482846252,0.832458162342869,0.738062803349634,1236,1574
"266","08","025",0.657914478619655,0.744881674398451,0.570947282840859,877,1333
"267","08","027",0.856617647058823,0.909834152816855,0.803401141300792,2097,2448
"268","08","029",0.76399430740038,0.794325668416256,0.733662946384503,9663,12648
"269","08","031",0.491258518469073,0.499805744339232,0.482711292598913,161908,329578
"270","08","033",0.840872374798061,0.918903481070052,0.762841268526071,1041,1238
"271","08","035",0.777675751120253,0.785442805047705,0.769908697192801,105865,136130
"272","08","037",0.67572091243843,0.704229366399864,0.647212458476995,14130,20911
"273","08","039",0.94428911670291,0.959123489988129,0.92945474341769,9119,9657
"274","08","041",0.663818005890371,0.671464494985244,0.656171516795499,187976,283174
"275","08","043",0.761514552133371,0.78201597523017,0.741013129036572,13475,17695
"276","08","045",0.697152269082398,0.717330159142702,0.676974379022094,16084,23071
"277","08","047",0.795838751625488,0.871992862090146,0.719684641160829,2448,3076
"278","08","049",0.763777089783282,0.779161565534009,0.748392614032555,4934,6460
"279","08","051",0.669366063520182,0.712384707512735,0.62634741952763,5290,7903
"280","08","053",0.797040169133192,0.870746881407684,0.723333456858701,377,473
"281","08","055",0.772919605077574,0.864233680961886,0.681605529193263,2192,2836
"282","08","057",0.73186119873817,0.819746043316985,0.643976354159355,464,634
"283","08","059",0.706100462023655,0.713544747636216,0.698656176411095,169486,240031
"284","08","061",0.696864111498258,0.776845513257821,0.616882709738695,400,574
"285","08","063",0.682910089224434,0.725690678874634,0.640129499574234,1990,2914
"286","08","065",0.760392024332545,0.805396903858159,0.715387144806931,2250,2959
"287","08","067",0.709568965517241,0.73274219126018,0.686395739774303,16462,23200
"288","08","069",0.643203515184303,0.65282688646149,0.633580143907116,97491,151571
"289","08","071",0.701089389643337,0.730068877676468,0.672109901610206,4698,6701
"290","08","073",0.710659898477157,0.764814162011428,0.656505634942887,1400,1970
"291","08","075",0.68298969072165,0.718331619507255,0.647647761936044,5565,8148
"292","08","077",0.718923775151412,0.735828585130176,0.702018965172648,46413,64559
"293","08","079",0.737327188940092,0.804996426859613,0.669657951020571,320,434
"294","08","081",0.721101263435791,0.77283949407248,0.669363032799102,3824,5303
"295","08","083",0.748327989005955,0.780842634175514,0.715813343836396,8168,10915
"296","08","085",0.746477266244509,0.772814415342261,0.720140117146758,13085,17529
"297","08","087",0.651046859421735,0.696380710115286,0.605713008728184,7183,11033
"298","08","089",0.688734790003925,0.72448384425107,0.65298573575678,5264,7643
"299","08","091",0.780031821797932,0.837193951286263,0.7228696923096,1961,2514
"300","08","093",0.873919734817095,0.936349940347775,0.811489529286414,7382,8447
"301","08","095",0.749327595481442,0.811242107170334,0.687413083792549,1393,1859
"302","08","097",0.675008304728159,0.718285004503195,0.631731604953122,6096,9031
"303","08","099",0.703111305872042,0.757067751302008,0.649154860442077,3209,4564
"304","08","101",0.68315736699304,0.699898298757515,0.666416435228565,46329,67816
"305","08","103",0.758793969849246,0.809295262476967,0.708292677221526,1963,2587
"306","08","105",0.684022257551669,0.729794420298407,0.638250094804932,3442,5032
"307","08","107",0.758828514926076,0.769682348713651,0.747974681138501,8058,10619
"308","08","109",0.750689972401104,0.80231775897646,0.699062185825748,2448,3261
"309","08","111",0.55524861878453,0.678372320616712,0.432124916952349,201,362
"310","08","113",0.652076038019009,0.699183437818921,0.604968638219098,2607,3998
"311","08","115",0.723,0.766562214867612,0.679437785132388,723,1000
"312","08","117",0.692151939742448,0.720265893530697,0.664037985954198,8546,12347
"313","08","119",0.822091886608016,0.850702532302598,0.793481240913434,9251,11253
"314","08","121",0.717391304347826,0.759521940914392,0.67526066778126,1485,2070
"315","08","123",0.755497046301002,0.766041692426171,0.744952400175833,90674,120019
"316","08","125",0.698508971443012,0.744304638867924,0.6527133040181,2764,3957
"317","09","000",0.661830625910983,0.666355391110769,0.657305860711196,939912,1420170
"318","09","001",NA,NA,NA,NA,NA
"319","09","003",NA,NA,NA,NA,NA
"320","09","005",NA,NA,NA,NA,NA
"321","09","007",NA,NA,NA,NA,NA
"322","09","009",NA,NA,NA,NA,NA
"323","09","011",NA,NA,NA,NA,NA
"324","09","013",NA,NA,NA,NA,NA
"325","09","015",NA,NA,NA,NA,NA
"326","09","110",0.653901708105663,0.660022831483987,0.647780584727339,254424,389086
"327","09","120",0.653754172476444,0.665846944622182,0.641661400330706,77362,118335
"328","09","130",0.752295447136803,0.762955167655712,0.741635726617894,55387,73624
"329","09","140",0.676404620388023,0.688314504566435,0.66449473620961,120630,178340
"330","09","150",0.761971651130124,0.781463134198706,0.742480168061542,29835,39155
"331","09","160",0.758647815456575,0.774411637142298,0.742883993770852,35683,47035
"332","09","170",0.6055528477775,0.615823537962992,0.595282157592007,137908,227739
"333","09","180",0.653909597912321,0.667223114600182,0.64059608122446,74923,114577
"334","09","190",0.66196255365315,0.670859792158803,0.653065315147497,153760,232279
"335","10","000",0.722699383406233,0.728965315196833,0.716433451615632,286340,396209
"336","10","001",0.709734058498565,0.722285334042895,0.697182782954236,49719,70053
"337","10","003",0.68511682358271,0.69511697297077,0.675116674194649,152742,222943
"338","10","005",0.81267863544321,0.822486723645204,0.802870547241215,83879,103213
"339","11","000",0.411399569592855,0.420594563654657,0.402204575531053,132288,321556
"340","11","001",0.411399569592855,0.420594563654657,0.402204575531053,132288,321556
"341","12","000",0.673239260705672,0.677162195112232,0.669316326299112,5756809,8550911
"342","12","001",0.54066468042846,0.551975493956819,0.529353866900101,60974,112776
"343","12","003",0.832001775410564,0.877550088694418,0.786453462126709,7498,9012
"344","12","005",0.682834546362227,0.698992179850382,0.666676912874072,51976,76118
"345","12","007",0.708589630931459,0.756813919558376,0.660365342304542,6451,9104
"346","12","009",0.76920786536927,0.776419322131515,0.761996408607025,193755,251889
"347","12","011",0.632599029587441,0.639251391816057,0.625946667358826,474052,749372
"348","12","013",0.768864864864865,0.81282794003178,0.724901789697949,3556,4625
"349","12","015",0.831692913385827,0.837906445786789,0.825479380984865,72670,87376
"350","12","017",0.848323553464082,0.861164718547742,0.835482388380423,59129,69701
"351","12","019",0.762442359675624,0.776759231322473,0.748125488028775,62335,81757
"352","12","021",0.759789142583625,0.769155378105729,0.750422907061521,122225,160867
"353","12","023",0.70875748502994,0.735247688508137,0.682267281551743,18938,26720
"354","12","027",0.713100505689001,0.741824423287092,0.684376588090911,9025,12656
"355","12","029",0.838336052202284,0.878879607639182,0.797792496765386,5139,6130
"356","12","031",0.580652566156307,0.590174045552064,0.57113108676055,235245,405139
"357","12","033",0.639993140647897,0.651946410984655,0.628039870311139,82106,128292
"358","12","035",0.815233815810402,0.837297239040395,0.79317039258041,41003,50296
"359","12","037",0.772265148434323,0.82473251628369,0.719797780584956,3798,4918
"360","12","039",0.729329693660904,0.759375017257092,0.699284370064716,12023,16485
"361","12","041",0.837118472443223,0.867221778973167,0.807015165913278,5787,6913
"362","12","043",0.796929824561403,0.840988229337992,0.752871419784815,3634,4560
"363","12","045",0.802586206896552,0.836177369381773,0.76899504441133,4655,5800
"364","12","047",0.748853211009174,0.786663273427296,0.711043148591052,3265,4360
"365","12","049",0.714408443789887,0.75912877042054,0.669688117159234,5821,8148
"366","12","051",0.723680436029834,0.760553198836071,0.686807673223597,10091,13944
"367","12","053",0.818248410806516,0.830487578203402,0.806009243409629,65905,80544
"368","12","055",0.789173541127049,0.801642309064752,0.776704773189346,36257,45943
"369","12","057",0.610644247874554,0.618040829311453,0.603247666437655,348066,569998
"370","12","059",0.767320445886835,0.80554917401716,0.72909171775651,5438,7087
"371","12","061",0.79330674275067,0.803886240999317,0.782727244502022,54497,68696
"372","12","063",0.745275267050123,0.778515401408964,0.712035132691283,12698,17038
"373","12","065",0.751013215859031,0.801415311939896,0.700611119778165,4262,5675
"374","12","067",0.814051164566629,0.867731780990992,0.760370548142265,2132,2619
"375","12","069",0.766476039981439,0.778968395511528,0.75398368445135,122233,159474
"376","12","071",0.739805624741855,0.747143629358955,0.732467620124755,236433,319588
"377","12","073",0.518525270773081,0.528672017443337,0.508378524102825,62572,120673
"378","12","075",0.798453493546951,0.826745312571287,0.770161674522616,14353,17976
