"year","measure_id","state_fips","county_fips","raw_value","ci_low","ci_high","numerator","denominator","other_data_1","other_data_1_ci_low","other_data_1_ci_high","other_data_1_flag","other_data_2","other_data_2_ci_low","other_data_2_ci_high","other_data_2_flag","other_data_3","other_data_3_ci_low","other_data_3_ci_high","other_data_3_flag","other_data_4","other_data_4_ci_low","other_data_4_ci_high","other_data_4_flag","race_aian","race_aian_ci_low","race_aian_ci_high","race_aian_flag","race_asian","race_asian_ci_low","race_asian_ci_high","race_asian_flag","race_black","race_black_ci_low","race_black_ci_high","race_black_flag","race_hispanic","race_hispanic_ci_low","race_hispanic_ci_high","race_hispanic_flag","race_white","race_white_ci_low","race_white_ci_high","race_white_flag","reliability","rank_ready","display","correction","show_details","state_min","state_max","trend_graph","last_updated"
2022,1,"12","000",7478.10073892021,7434.40217410419,7521.79930373623,282304,58419719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5947.9404818654,5192.18624195229,6703.69472177852,NA,3229.25927775564,3071.0896652788,3387.42889023249,NA,10186.8272557859,10064.3619617265,10309.2925498452,NA,4722.8589605594,4658.31585598619,4787.4020651326,NA,8348.40530833785,8282.39559870832,8414.41501796739,NA,0,1,1,0,1,5348.29605741943,18116.4838856574,5,"2022-04-01 15:30:00"
2022,1,"13","000",8016.73094580424,7955.97770890793,8077.48418270056,143179,30075569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2896.7590449971,2167.15751987486,3626.36057011934,NA,3157.66851133175,2972.4485069254,3342.8885157381,NA,10197.4948801562,10077.8869886501,10317.1027716623,NA,4406.55648997398,4266.09427429588,4547.01870565208,NA,7675.88230018414,7592.60318318484,7759.16141718343,NA,0,1,1,0,1,3832.62384422552,19590.0083519441,5,"2022-04-01 15:30:00"
2022,1,"15","000",5895.08568713124,5748.63594296211,6041.53543130037,14779,3894605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6723.66112316541,4213.68262918612,10179.7037427195,1,5660.55729584358,5472.72391348222,5848.39067820495,NA,6244.53040221606,5344.18837089754,7144.87243353458,NA,6662.22181151555,6204.56889208903,7119.87473094206,NA,5599.47594675302,5318.9605827778,5879.99131072825,NA,0,1,1,0,1,5724.58779759725,6985.69527402244,5,"2022-04-01 15:30:00"
2022,1,"16","000",6327.9658707652,6193.78422885445,6462.14751267595,19254,5023289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12991.9944398954,11272.0314642492,14711.9574155417,NA,3817.5972737016,3042.88166537893,4592.31288202427,NA,5890.80207693779,4633.4751132197,7148.12904065589,NA,5047.64813654832,4723.12115300413,5372.17512009252,NA,6436.57390695629,6285.71320458997,6587.4346093226,NA,0,1,1,0,1,4072.96758992002,10908.5437419582,5,"2022-04-01 15:30:00"
2022,1,"17","000",7066.18124384327,7013.32175076641,7119.04073692014,155530,35405031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3587.45394465119,2738.42687419221,4436.48101511018,NA,2735.86855035922,2601.45899346328,2870.27810725516,NA,13975.8644683141,13780.4635942787,14171.2653423495,NA,5225.64407551292,5122.09648996852,5329.19166105731,NA,6292.40120024672,6227.95892882264,6356.84347167081,NA,0,1,1,0,1,4382.10396664316,15549.9253826033,5,"2022-04-01 15:30:00"
2022,1,"18","000",8594.81636418804,8514.48020139733,8675.15252697876,97951,18834201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4140.01746495254,3104.44942126346,5175.58550864161,NA,3137.13136456271,2833.99384444935,3440.26888467606,NA,13261.2963362726,12954.9372526369,13567.6554199083,NA,5653.9116491895,5419.0192614323,5888.8040369467,NA,8397.64220521757,8307.74169789959,8487.54271253554,NA,0,1,1,0,1,4211.56327591563,13348.6935739347,5,"2022-04-01 15:30:00"
2022,1,"19","000",6549.11604767736,6447.93870897748,6650.29338637725,38226,8751525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14093.7593423317,11610.4899330082,16577.0287516552,NA,3758.15074968306,3301.87914454165,4214.42235482447,NA,11405.9286136163,10780.7352854259,12031.1219418067,NA,4375.01628170173,4053.31232620016,4696.72023720329,NA,6469.39034006405,6360.27826390025,6578.50241622784,NA,0,1,1,0,1,3136.50608420588,9909.35982780475,5,"2022-04-01 15:30:00"
2022,1,"20","000",7457.97249636765,7344.44968909663,7571.49530363867,37334,8130131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10574.5227340327,9320.73539528307,11828.3100727823,NA,3307.58618557231,2912.82982283809,3702.34254830653,NA,12537.7182274749,11976.8093323481,13098.6271226017,NA,6230.54718086755,5939.67941854905,6521.41494318606,NA,7166.92977430973,7038.24739956721,7295.61214905225,NA,0,1,1,0,1,4540.5786909933,24806.6347690843,5,"2022-04-01 15:30:00"
2022,1,"21","000",9992.90325199426,9888.56286459356,10097.243639395,78388,12506744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5132.5737198734,3321.53109097447,7576.69130257869,NA,3528.37043346391,3057.83494396852,3998.90592295929,NA,12945.3958294671,12546.9323960116,13343.8592629227,NA,4995.91668977274,4624.53441248138,5367.29896706411,NA,9994.50692871642,9880.97711950784,10108.036737925,NA,0,1,1,0,1,5386.89209950755,19820.9210362455,5,"2022-04-01 15:30:00"
2022,1,"22","000",10221.8264615274,10116.494491619,10327.1584314358,77733,13059647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5441.3663729534,4548.56991708565,6334.16282882116,NA,4223.45231118548,3754.14999902909,4692.75462334187,NA,13949.9232083105,13737.1700105897,14162.6764060313,NA,5573.54604404357,5243.02999336517,5904.06209472196,NA,8761.71931565734,8634.4235941156,8889.01503719909,NA,0,1,1,0,1,6074.62008062178,15432.1055678673,5,"2022-04-01 15:30:00"
2022,1,"23","000",7189.00210517685,7015.18631867001,7362.81789168369,18799,3685531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12553.9198558696,10087.7195374973,15020.1201742419,NA,3045.8947260666,2294.58475062987,3964.65065671939,NA,8920.56729754023,7576.17867950357,10264.9559155769,NA,3019.51380736502,2261.82304487621,3949.59840440609,NA,7173.1427908722,6993.14769196194,7353.13788978246,NA,0,1,1,0,1,5665.19467155232,9881.63205400456,5,"2022-04-01 15:30:00"
2022,1,"24","000",7546.98339303322,7467.18208621538,7626.78469985107,75564,16951859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4719.99260021182,3620.77493621607,5819.21026420757,NA,2783.64751388586,2592.6372024199,2974.65782535182,NA,10395.8994411512,10228.4456315617,10563.3532507408,NA,4732.88725499239,4546.77352372656,4919.00098625822,NA,6977.80538788248,6867.98387095676,7087.6269048082,NA,0,1,1,0,1,4304.13249042167,14844.8421301494,5,"2022-04-01 15:30:00"
2022,1,"25","000",5704.32333179026,5640.353028483,5768.29363509753,71659,19202367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6305.59912401437,4779.07218812702,7832.12605990172,NA,2201.01181729081,2061.35691193853,2340.66672264309,NA,7572.61557826119,7307.47514596765,7837.75601055473,NA,5625.812310746,5454.89420328439,5796.7304182076,NA,5751.33851245252,5673.88098994414,5828.79603496089,NA,0,1,1,0,1,4225.60081427479,8489.09493433714,5,"2022-04-01 15:30:00"
2022,1,"26","000",7883.39928878517,7819.02809191591,7947.77048565444,141031,27771925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8972.21540399305,8208.16965857805,9736.26114940806,NA,2635.7350137381,2442.20351839794,2829.26650907826,NA,14079.3301330548,13859.8324938974,14298.8277722123,NA,6680.43630839759,6433.6513494899,6927.22126730528,NA,6928.19833333549,6858.76297939881,6997.63368727217,NA,0,1,1,0,1,4429.5215594298,11378.8899753487,5,"2022-04-01 15:30:00"
2022,1,"27","000",5586.02925741511,5515.28744860983,5656.77106622038,55372,15742575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21423.2250616689,20165.4082900317,22681.0418333062,NA,4314.35034822442,4055.79535467154,4572.9053417773,NA,9642.07416865601,9308.46252461506,9975.68581269696,NA,4314.05780237472,4057.81650988053,4570.29909486891,NA,5113.43634795195,5037.87963488301,5188.99306102089,NA,0,1,1,0,1,3508.60803496894,16679.2131309035,5,"2022-04-01 15:30:00"
2022,1,"28","000",11323.9544476795,11184.79084672,11463.1180486389,56052,8336091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20023.2953216758,17541.6313080155,22504.9593353361,NA,4698.02925371308,3908.90627098425,5487.15223644191,NA,14002.3910939941,13757.5308508437,14247.2513371445,NA,5116.10384791967,4611.45278472729,5620.75491111206,NA,9858.89153863321,9683.42094787061,10034.3621293958,NA,0,1,1,0,1,7227.14887013889,18172.9140995828,5,"2022-04-01 15:30:00"
