"statecode","countycode","v014_numerator","v014_denominator","v014_rawvalue","v014_cihigh","v014_cilow"
"39","121",61,2315,26.3498920086393,33.8475386241193,20.1555795079838
"08","075",61,4100,14.8780487804878,19.1114760767893,11.3805284295079
"55","045",61,7854,7.76674306086071,9.97670638080419,5.94094303042813
"36","123",61,6396,9.53721075672295,12.2509462030701,7.29521053173586
"13","273",62,1801,34.4253192670738,44.1317056500534,26.3936948840492
"36","121",62,7249,8.55290384880673,10.9644367327557,6.55746233772556
"40","077",62,2309,26.8514508445214,34.4223481488724,20.5868533937517
"56","029",62,5903,10.5031339996612,13.4645437702433,8.05269261158268
"54","065",62,3036,20.4216073781291,26.1795790104566,15.6571292773955
"51","023",62,6471,9.581208468552,12.282676846816,7.34585759328892
"17","083",62,5019,12.353058378163,15.8360633344782,9.47101902493975
"39","067",62,2993,20.7150016705647,26.5556972521705,15.8820729990553
"27","079",62,6335,9.78689818468824,12.5463617799126,7.50355871920641
"55","085",62,5736,10.8089260808926,13.8565554176685,8.28714164682228
"20","005",62,5450,11.3761467889908,14.583706766192,8.72202651122433
"55","053",62,4029,15.3884338545545,19.7272777055712,11.7982239975608
"13","149",63,2473,25.4751314193288,32.5937595175457,19.5757904551101
"37","011",63,3566,17.6668536174986,22.6035802823585,13.575695399744
"28","037",63,1776,35.472972972973,45.3853419408167,27.258406416378
"51","750",63,11671,5.39799503041727,6.9063805403899,4.14796759450666
"28","009",63,1652,38.135593220339,48.7919898831056,29.3044369222078
"40","011",63,2078,30.3176130895091,38.7893971544228,23.2968863308408
"39","115",63,2765,22.7848101265823,29.1516699048429,17.5084737054203
"01","011",63,1753,35.93839132915,45.980814196743,27.6160466602894
"55","069",63,4602,13.6897001303781,17.5150732913713,10.5195414592541
"26","063",63,5707,11.039074820396,14.1237720846137,8.48272819265591
"48","405",63,1394,45.19368723099,57.8223581685011,34.728070154582
"39","175",63,4503,13.9906728847435,17.9001481871842,10.7508171875388
"23","013",63,6738,9.34995547640249,11.9626546878733,7.18476251046115
"26","029",63,4877,12.9177773221243,16.527448695282,9.9263747786523
"51","135",63,2812,22.4039829302987,28.6644264889369,17.2158356313966
"26","113",63,2961,21.2765957446809,27.2220085399833,16.3495203632176
"55","137",63,4351,14.4794300160883,18.5254808749461,11.1263915871035
"13","211",63,4280,14.7196261682243,18.8327960950679,11.3109649054877
"18","159",64,3096,20.671834625323,26.3974713206993,15.9198315717815
"19","175",64,3105,20.6119162640902,26.3209569110741,15.873687132443
"51","640",64,1454,44.0165061898212,56.2080957420117,33.8980732780161
"45","009",64,3671,17.4339417052574,22.2627543472855,13.4262594786803
"48","107",64,1429,44.7865640307908,57.1914424134954,34.4911116488701
"41","013",64,4167,15.3587712982961,19.6128080654872,11.8281254010644
"17","023",64,3108,20.5920205920206,26.2955505820093,15.8583650406163
"29","135",64,3496,18.3066361556064,23.3771656775987,14.0983405452619
"27","041",64,7264,8.81057268722467,11.2509046267738,6.78521455757647
"05","065",64,2319,27.5981026304442,35.2421609352673,21.2539019173072
"40","149",65,2341,27.7659120034173,35.3899341374932,21.4291446942479
"01","041",65,2801,23.2059978579079,29.5779492380834,17.9098992250033
"17","125",65,2828,22.984441301273,29.2955572191908,17.738906552063
"27","129",65,3008,21.6090425531915,27.5424986089999,16.6774028355167
"13","291",65,3821,17.0112535985344,21.6822391562082,13.1289263881796
"30","053",65,3811,17.0558908422986,21.7391329876336,13.1633764705417
"41","057",65,4398,14.7794452023647,18.8376161473105,11.4064637856376
"17","101",65,2435,26.694045174538,34.0237518751013,20.601900504819
"06","027",65,3141,20.6940464820121,26.3762610047347,15.9712281850475
"48","069",65,2029,32.0354854608181,40.8318559959939,24.7243113500415
"48","297",65,2119,30.6748466257669,39.0976101065935,23.6741990227628
"48","059",65,2784,23.3477011494253,29.7585617154711,18.0192628337767
"13","049",66,1977,33.3839150227618,42.4725252617637,25.8191174601119
"01","023",66,2328,28.3505154639175,36.0688068911112,21.9262866059456
"38","071",66,2445,26.9938650306748,34.3428149049108,20.877053259158
"37","041",66,2763,23.8870792616721,30.3902216585258,18.4742653704818
"37","189",66,23461,2.81317931886961,3.5790538528838,2.17571268141346
"29","149",66,2114,31.2204351939451,39.7200484590855,24.1458823172381
"05","049",66,2368,27.8716216216216,35.459536504437,21.5559101430073
"19","087",66,4242,15.5586987270156,19.7944795951218,12.0330964683266
"36","079",66,20656,3.19519752130132,4.06507467285567,2.4711655314989
"51","193",66,3003,21.978021978022,27.9614327147875,16.9978006056082
"29","079",66,2320,28.448275862069,36.1931820872874,22.0018944907937
"12","013",67,2553,26.2436349392871,33.3284886908721,20.3384566099493
"48","495",67,2065,32.4455205811138,41.2046642265358,25.1448327967073
"31","067",67,4256,15.7424812030075,19.9923946493882,12.2002067023498
"29","186",67,3519,19.0394998579142,24.1794917953386,14.7553508738848
"13","253",67,1750,38.2857142857143,48.6215037873122,29.6709027001146
"23","007",67,7652,8.75588081547308,11.1196591254308,6.7856873660743
"17","149",67,2954,22.6811103588355,28.8042084048058,17.5775489929589
"29","011",68,2558,26.5832681782643,33.7006267224509,20.6429479095475
"17","025",68,2699,25.194516487588,31.9400530403963,19.5645278816682
"01","119",68,3602,18.8784008883953,23.9328715036173,14.6598169774077
"53","037",68,12351,5.50562707473079,6.97969420743499,4.27533485164136
"46","035",68,4438,15.3222172149617,19.4245613240265,11.8983012060889
"26","051",68,4300,15.8139534883721,20.0479542223324,12.2801536634006
"05","077",68,1498,45.3938584779706,57.5475321468822,35.250107311497
"20","067",68,1988,34.20523138833,43.3632812656084,26.56170057979
"42","103",69,11044,6.2477363274176,7.90691018607799,4.86111178529924
"55","067",69,3567,19.3439865433137,24.481053012348,15.0507761583529
"13","241",69,3044,22.6675427069645,28.6872260496207,17.6367012341803
"13","191",69,2053,33.6093521675597,42.5347862128813,26.1500821027009
"51","520",69,3028,22.7873183619551,28.8388098068181,17.7298938430795
"08","071",69,2806,24.5901639344262,31.1204262633804,19.1326153089255
"23","009",69,9396,7.34355044699872,9.293733088021,5.71372057863398
"19","065",69,4343,15.8876352751554,20.1068192712515,12.3615285647812
"46","135",69,4689,14.7152911068458,18.6231426946141,11.4493748255161
"47","181",69,2607,26.4672036823936,33.4959401975624,20.5930642719006
"42","105",69,3106,22.2150676110753,28.1145898567435,17.2846486016886
"51","093",69,7691,8.97152515927708,11.3540392790333,6.98038207734298
"18","129",69,4899,14.0845070422535,17.8248450898235,10.9585871722484
"40","075",70,1875,37.3333333333333,47.1684207104208,29.1031648575709
"05","089",70,2759,25.3715114171801,32.0553783370928,19.7783378426769
"27","015",70,5705,12.2699386503067,15.5023293307693,9.56501912496853
"13","065",70,1484,47.1698113207547,59.5962188895141,36.7711820134404
"27","059",70,8568,8.16993464052288,10.3222209187721,6.36886485853706
"13","169",70,6710,10.4321907600596,13.180445429514,8.13240448702615
"31","131",70,3531,19.8244123477768,25.0469523738428,15.4541019846914
"29","053",70,3530,19.8300283286119,25.0540478277731,15.458479917265
"26","031",70,4134,16.9327527818094,21.3935144731589,13.1999114920042
"48","387",70,2028,34.5167652859961,43.6098564260547,26.9075118875471
"17","067",70,3428,20.4200700116686,25.7995299976776,15.9184463558767
"12","125",71,2665,26.6416510318949,33.6048176762104,20.8073504894931
"33","007",71,4993,14.2199078710194,17.9364788918687,11.1058660233325
"17","173",71,3954,17.9564997470916,22.6496811095348,14.0241752793371
"20","085",71,2911,24.390243902439,30.764973928925,19.0489828424937
"54","091",71,2880,24.6527777777778,31.0961246899655,19.2540239772566
"01","035",71,2253,31.5135375055482,39.7500395504219,24.6123342452282
"18","015",72,4168,17.274472168906,21.7543387823076,13.5162105782602
"13","145",72,7389,9.7442143727162,12.2712253410012,7.62424762351987
"48","357",72,2838,25.369978858351,31.9492896563277,19.8504459796294
"17","103",72,6204,11.605415860735,14.615100587469,9.08052316089432
"54","063",72,2324,30.9810671256454,39.0155266973571,24.2407769751241
"13","083",73,4012,18.1954137587238,22.8780010426175,14.2622998311314
"27","091",73,4114,17.7442877977637,22.3107778762716,13.9086890915166
"13","207",73,5446,13.4043334557473,16.8539368679731,10.5068576794894
"21","187",73,2484,29.3880837359098,36.9511031332454,23.0355663939207
"51","071",73,3273,22.303696914146,28.0435503156069,17.4825380148179
"46","031",73,1216,60.0328947368421,75.4823521241624,47.0562063507394
"25","011",73,11626,6.27902976088078,7.89493722544138,4.9217570034835
"22","081",73,1640,44.5121951219512,55.9674025505985,34.8904554405483
"29","067",73,2542,28.7175452399685,36.1080016455474,22.5099712519666
"21","159",73,1955,37.3401534526854,46.9496369222412,29.2687196534523
"48","399",74,2239,33.0504689593569,41.4918372049561,25.951726772372
"51","099",74,6053,12.2253428052206,15.3477983647607,9.59952358224698
"39","137",74,7379,10.028459140805,12.5898121021679,7.874497390343
"16","045",74,3756,19.7018104366347,24.7338188237212,15.4701587442335
"17","109",74,10170,7.27630285152409,9.13473190775778,5.71346275745732
"29","121",74,3299,22.4310397090027,28.1601162479226,17.6131907375996
"42","047",74,5588,13.2426628489621,16.6249505193086,10.3983386262242
"28","097",74,1955,37.8516624040921,47.5192959088985,29.721696288154
"26","079",74,3331,22.2155508856199,27.8895897634034,17.4439856629664
"13","319",74,1968,37.6016260162602,47.2053981208824,29.5253639447871
"17","145",74,3636,20.3520352035204,25.550116474669,15.9807250394227
"38","061",74,2097,35.2885073915117,44.3014895097266,27.7090683086986
"54","009",75,4364,17.186067827681,21.5428848416207,13.5179325622024
"40","069",75,2728,27.4926686217009,34.462298185056,21.6247278964265
"48","429",75,1889,39.7035468501853,49.768739782336,31.2293582326371
"18","045",75,3290,22.7963525835866,28.5754253643869,17.9307774168545
"13","133",75,2882,26.0235947258848,32.6208013354729,20.4692080851671
"39","163",75,2718,27.5938189845475,34.5890910407773,21.7042890733817
"48","501",75,2395,31.3152400835073,39.2539246132913,24.6314228398545
"54","031",75,2397,31.2891113892365,39.2211720687663,24.6108709643102
"36","049",75,5322,14.0924464487035,17.6650036544218,11.0846031006109
"12","079",75,2912,25.7554945054945,32.2847353876486,20.2583302546193
"27","169",75,17347,4.32351415230299,5.41956242859473,3.40071814731374
"22","027",75,2281,32.8803156510303,41.215760389668,25.8624540558753
"40","073",75,3695,20.297699594046,25.4433422053675,15.9654283359814
"08","099",76,3239,23.4640321086755,29.3687350921061,18.4869885385778
"05","095",76,1256,60.5095541401274,75.7367300663468,47.6746463984503
"17","033",76,3399,22.3595175051486,27.9862703628513,17.6167566567972
"26","109",76,4100,18.5365853658537,23.2013007227638,14.6047209454765
"20","001",76,3193,23.8020670216098,29.7918361927127,18.753321602397
"17","127",76,2926,25.974025974026,32.5103666997032,20.4645782216178
"55","057",76,4873,15.5961420069772,19.5208973862778,12.2879860202039
"31","151",76,4100,18.5365853658537,23.2013007227638,14.6047209454765
"29","117",76,2853,26.6386260077112,33.3422127456472,20.9882074575722
"17","193",76,2589,29.3549633062959,36.7421139294444,23.1283722968148
"29","065",76,2944,25.8152173913043,32.3115940772186,20.339455121078
"27","165",76,2556,29.7339593114241,37.2164839449654,23.426978042431
"29","013",76,3376,22.5118483412322,28.1769351194703,17.7367760297552
"55","015",76,11757,6.46423407331802,8.09095287601698,5.09308121769615
"05","109",76,2238,33.9588918677391,42.504617052427,26.755744359452
"05","017",76,1953,38.9144905273938,48.7072877436414,30.6601924610618
"51","775",76,7838,9.69635110997704,12.1364293140255,7.63962182654422
"17","187",76,4778,15.9062369192131,19.909027409655,12.5323055413256
"47","171",76,3204,23.7203495630462,29.6895546077814,18.6889375394674
"29","157",76,3954,19.2210419828022,24.0580002436347,15.1439949105851
"51","011",76,3123,24.3355747678514,30.4596006927094,19.1736650260818
"36","095",77,7693,10.0090991810737,12.5096566359187,7.89902454886865
"37","199",77,3014,25.5474452554745,31.9299231918125,20.161644278184
"37","187",77,2190,35.1598173515982,43.943739041152,27.747578015729
"48","047",77,1551,49.645390070922,62.0482195358626,39.1793654767547
"22","093",77,4187,18.3902555529018,22.9846640793224,14.5133020908638
"19","171",77,3546,21.7146080090243,27.139534263994,17.1368290621677
"20","051",77,8060,9.55334987593052,11.9400482010078,7.53935432437302
"42","067",77,5171,14.8907368013924,18.6108660800856,11.7515366185354
"22","123",77,2064,37.3062015503876,46.6263510175014,29.4414708597125
"46","023",77,2261,34.0557275541796,42.5638162318102,26.8762476136429
"49","051",77,9528,8.08144416456759,10.1004186083252,6.37774935500069
"17","041",77,4462,17.2568354997759,21.5680834827707,13.6188247096474
"51","147",78,9619,8.10895103441106,10.1203378782482,6.40978929254812
"19","123",78,4750,16.4210526315789,20.4942168528147,12.9801606747411
"05","011",78,2284,34.1506129597198,42.6215105301531,26.9946423839844
"30","087",78,2260,34.5132743362832,43.0741283410928,27.2813111526639
"13","023",78,4519,17.2604558530648,21.5418300621531,13.6436740882984
"27","025",78,11855,6.57950231969633,8.21151666392828,5.20082355166768
"17","017",78,2613,29.8507462686567,37.2550823003711,23.5957761978647
"12","037",78,1599,48.780487804878,60.8802564420699,38.5589513477301
"28","065",78,1937,40.2684563758389,50.2568559890913,31.8305437300053
"20","011",78,3612,21.5946843853821,26.9511434249363,17.0697018840034
"26","129",78,3655,21.3406292749658,26.6340711493488,16.8688818618387
"56","007",78,2822,27.6399716513111,34.495935524759,21.8482506041886
"28","053",78,1911,40.8163265306122,50.9406227372422,32.2636123521823
"50","025",78,7920,9.84848484848485,12.2913548044027,7.78481858649247
"55","033",79,14710,5.37049626104691,6.69324073179305,4.25187246496226
"27","057",79,4096,19.287109375,24.0374929601259,15.269786122948
"40","127",79,2140,36.9158878504673,46.0082108246148,29.2266560558854
"27","115",79,5324,14.8384673178062,18.4931576192103,11.7477543124709
"33","001",79,11079,7.13060745554653,8.88686444306126,5.64536907298446
"47","121",79,2480,31.8548387096774,39.7006335341434,25.2197757901592
"54","041",79,2966,26.6351989211059,33.1954049779756,21.0873378151028
"13","231",79,4628,17.0700086430423,21.2743239335946,13.5144865945538
"36","039",79,6967,11.3391703746232,14.131989545669,8.97732796893855
"18","009",79,2266,34.8631950573698,43.449943144164,27.601519840951
"22","075",79,5164,15.2982184353215,19.0661446871951,12.1117436017806
"21","033",79,2533,31.1883142518752,38.8699451893706,24.6920821001164
"22","025",79,1725,45.7971014492754,57.0768528490874,36.2579964983159
"48","343",79,2513,31.4365300437724,39.179296126015,24.8885968800616
"51","570",80,3905,20.4865556978233,25.4972919250803,16.2445645559514
"01","027",80,2486,32.1802091713596,40.0510559000155,25.5169045016051
"21","221",80,2953,27.0910938029123,33.7172112995051,21.4815525198071
"46","065",80,3449,23.1951290229052,28.8683458879207,18.3922947494898
"29","223",80,2226,35.9389038634322,44.7290768047792,28.4973156293757
"27","083",80,6588,12.1432908318154,15.1133765888644,9.62887440664699
"27","049",80,9045,8.84466556108347,11.0079519035311,7.01326971708019
"54","087",80,2819,28.3788577509755,35.3199450044124,22.5026692412169
"47","159",80,4110,19.4647201946472,24.2255291891578,15.4343125525524
"47","007",80,1994,40.1203610832497,49.9332622705308,31.812951148942
"27","085",80,7893,10.1355631572279,12.6145857047306,8.03687122652862
"19","197",80,2885,27.7296360485269,34.5119323977256,21.9878768079689
"47","015",80,2691,29.7287253808993,36.9999721172198,23.5730303199518
"50","023",80,12029,6.65059439687422,8.27724041628053,5.27350773888024
"37","055",80,6840,11.6959064327485,14.5565679776957,9.27412640219157
"19","125",81,8441,9.59601942897761,11.9269759720565,7.62062456985492
"17","159",81,3046,26.5922521339462,33.0517413592019,21.1180866691219
"37","131",81,2941,27.54165249915,34.2317593268035,21.8720476008655
"39","069",81,5923,13.6755022792504,16.9974006719786,10.8603228083987
"46","109",81,2252,35.968028419183,44.7049752132012,28.5638063917164
"37","115",81,4715,17.1792152704136,21.3521960085109,13.6427766689598
"40","085",81,2415,33.5403726708075,41.6876207785213,26.6358973060643
"13","043",81,2500,32.4,40.2702416720516,25.7302767976581
"05","137",82,2331,35.1780351780352,43.6652171325904,27.9781353358663
"41","061",82,6286,13.0448615972001,16.1921128119739,10.3749655532778
"48","131",82,2431,33.7309749074455,41.869033786947,26.8272453590721
"18","165",82,3073,26.6840221282135,33.121907301031,21.2225946852927
"18","139",82,3689,22.2282461371645,27.5911144310296,17.6787838080521
"13","099",82,2347,34.9382190029825,43.3675420264457,27.7874024149571
"13","287",82,1889,43.4092112228692,53.8822769380985,34.5246339163072
"13","187",82,12263,6.68678137486749,8.30005880584426,5.31819566728406
"49","037",82,4522,18.1335692171605,22.5085407200505,14.4221657381478
"47","133",82,4445,18.4476940382452,22.8984524490592,14.6719985304622
"18","047",82,4889,16.7723460830436,20.8189038936527,13.3395445833308
"39","125",82,4247,19.3077466446904,23.9660045057848,15.3560238916657
"22","049",82,2846,28.8123682361209,35.7637460070514,22.9153315066424
"28","103",82,2176,37.6838235294118,46.7755611838548,29.9710631745884
"13","011",82,3679,22.288665398206,27.6661106648731,17.7268370393869
"29","015",82,3166,25.9001895135818,32.1489643512534,20.5991893455162
"22","037",82,3042,26.9559500328731,33.4594415305944,21.43886701772
"41","003",82,30571,2.68228059271859,3.32941745890119,2.13329735592242
"48","287",82,3246,25.2618607516944,31.3566300480801,20.0915075378633
"08","014",82,15448,5.3081305023304,6.58878956085371,4.22171371490836
"24","041",82,6342,12.9296751813308,16.0491360984024,10.2833543784144
"17","191",83,3203,25.913206369029,32.1233180759494,20.639724226601
"29","163",83,3377,24.5780278353568,30.4681633986574,19.5762619774365
"37","185",83,3427,24.2194339072075,30.0236322723274,19.2906439153204
"13","105",83,3859,21.5081627364602,26.6626037308282,17.1311315620117
"21","053",83,1844,45.0108459869848,55.7977157251985,35.8508875801535
"48","351",83,2579,32.1830166731291,39.8956912746282,25.6335931360229
"13","193",83,2213,37.5056484410303,46.4938941695735,29.8730396284696
"21","219",83,2887,28.749567024593,35.639413854266,22.8988696563225
"47","023",83,5190,15.9922928709056,19.8248531401283,12.7377720034303
"21","119",83,3351,24.7687257535064,30.7045621597332,19.7281518047756
"55","095",84,8727,9.62530079064971,11.9167773312579,7.67751687175272
"24","023",84,4899,17.1463563992652,21.2283559440473,13.6766053765638
"21","239",84,6535,12.8538638102525,15.9139580367081,10.2527451782381
"17","027",84,7016,11.9726339794755,14.8229355430285,9.54984175310519
"19","181",84,13019,6.45210845687073,7.98814930254917,5.14645439279407
"46","029",84,5900,14.2372881355932,17.6267314864216,11.3562185999637
"26","007",84,5160,16.2790697674419,20.1545960794356,12.9848235929818
"53","003",84,4305,19.5121951219512,24.1574252659437,15.563690996466
"35","027",84,3438,24.4328097731239,30.2494810267271,19.4885659510721
"26","137",84,4987,16.8437938640465,20.8537629376153,13.4352696490447
"30","081",84,8187,10.2601685599121,12.7027868291056,8.18391226820398
"13","093",85,2373,35.8196375895491,44.2915365861353,28.6114542793066
"29","059",85,3598,23.6242356864925,29.2117332737351,18.8702003904376
"26","143",85,3273,25.970058050718,32.1123789547507,20.7439599770225
"18","147",85,4172,20.3739213806328,25.192669299832,16.2739647662499
"24","035",85,10599,8.01962449287669,9.91638987818652,6.40579120716997
"06","009",85,7437,11.4293397875487,14.1325556432566,9.12935067968193
"46","011",85,13795,6.16165277274375,7.61897907349757,4.92170938780678
"17","075",86,5515,15.5938349954669,19.2582593620938,12.4730551666673
"01","063",86,1628,52.8255528255528,65.2391279987391,42.253623614355
"27","009",86,9046,9.50696440415653,11.7410236990877,7.60434437808645
"42","119",86,13167,6.53148021569074,8.06632493217492,5.22434109851675
"51","149",86,8646,9.94679620633819,12.2842123967091,7.95615304697779
"46","093",86,5668,15.1729004940014,18.7384086771255,12.1363618991126
"18","119",87,4327,20.1063092211694,24.801058142483,16.1043294513103
"48","377",87,1460,59.5890410958904,73.5028620428245,47.7283791341231
"22","021",87,2050,42.4390243902439,52.3483797963531,33.9919187979608
"27","019",87,26358,3.30070566810835,4.07140824730722,2.64372993155094
"20","113",87,7278,11.9538334707337,14.7450094232652,9.57453057650724
"13","183",87,4302,20.2231520223152,24.945183306026,16.1979157451929
"36","099",87,6189,14.0571982549685,17.3395021138348,11.2592395436774
"55","083",87,7172,12.1305075292805,14.9629362217685,9.71603925485495
"29","049",87,4542,19.1545574636724,23.6270758658133,15.3420153095156
"06","011",87,5314,16.3718479488145,20.1946139598276,13.1131790620662
"37","175",87,5692,15.2846099789178,18.8535099407104,12.2423460182396
"20","191",87,5022,17.3237753882915,21.3688129395707,13.8756339179251
"47","091",87,2831,30.7311903920876,37.9068098136785,24.6144237145248
"01","029",87,2916,29.8353909465021,36.8018445070383,23.896925080871
"08","067",87,12126,7.17466600692726,8.84992401307305,5.74661335443013
"06","109",87,8603,10.1127513658026,12.4740414486253,8.0998992834848
"53","029",87,12436,6.99581859118688,8.62931638650079,5.60336390606463
"48","281",88,4844,18.1668042939719,22.3820109914233,14.5703082723156
"28","041",88,2424,36.3036303630363,44.7270879713095,29.1165731316406
"42","131",88,5475,16.0730593607306,19.8024586744209,12.8910636111592
"02","185",88,2119,41.5290231241151,51.1649180002144,33.3074909254822
"50","027",88,9693,9.07871659960797,11.1852327702934,7.2813961901472
"29","181",88,2306,38.1613183000867,47.0158114668059,30.60649317914
"13","171",88,6232,14.1206675224647,17.3970573238855,11.3251882655804
"48","403",88,1874,46.9583778014941,57.8540348145434,37.6619921403932
"51","169",88,3772,23.3297985153765,28.7429642742456,18.711180612698
"28","111",88,2330,37.7682403433476,46.5315284302379,30.2912331635609
"27","095",89,5254,16.9394746859536,20.8454812321577,13.6037891401505
"36","021",89,9716,9.16014820913956,11.2723505963109,7.35635118797352
"13","027",89,2954,30.1286391333785,37.0758830039798,24.1957712059414
"41","065",89,4851,18.3467326324469,22.5772332289747,14.733932826706
"37","033",89,3939,22.5945671490226,27.8045591250968,18.1452927500256
"21","169",89,2009,44.3006470881035,54.5157582845975,35.5770573132657
"48","455",90,2738,32.8707085463842,40.4036814426247,26.431931384626
"51","073",90,7012,12.8351397604107,15.7765658570888,10.3209680734606
"05","141",90,3073,29.2873413602343,35.9991148030935,23.550481005892
"17","203",90,9053,9.941455870982,12.2197370805155,7.99410451022931
"45","037",90,4859,18.5223296974686,22.7670878349262,14.8941403850805
"31","037",90,2445,36.8098159509202,45.2455132065057,29.5994389084278
"48","035",90,3652,24.6440306681271,30.2916976423621,19.8167108792733
"21","203",90,3459,26.01908065915,31.9818675310513,20.9224134521844
"45","039",90,3878,23.2078390923156,28.5263743656283,18.6618432519613
"47","101",90,2421,37.1747211895911,45.6940436967809,29.8928658121049
"54","027",91,4224,21.5435606060606,26.4507184935009,17.3455311308786
"27","017",91,7359,12.3658105720886,15.1824751890947,9.95617930382268
"40","035",91,2841,32.0309750087997,39.3269394285631,25.7893430119082
"08","003",91,5396,16.8643439584878,20.7056773381297,13.5781177718367
"21","123",91,2914,31.2285518188058,38.3417415636746,25.1432819138061
"50","019",91,5040,18.0555555555556,22.1682212136007,14.537207043022
"47","153",91,3090,29.4498381877023,36.1578753775235,23.7111726526961
"48","369",91,2489,36.560867818401,44.88864400022,29.4365301313102
"29","001",91,11138,8.17022804812354,10.0312295669373,6.57815797242154
"50","003",91,8145,11.1724984653161,13.7173523531673,8.9953988332512
"21","065",92,2780,33.0935251798561,40.5862708639123,26.6780520741951
"05","053",92,3914,23.5053653551354,28.8272439963403,18.9486419944462
"47","075",92,3745,24.56608811749,30.1281263021832,19.8037342500033
"32","013",92,3748,24.5464247598719,30.1040109396147,19.7878828085012
"44","009",92,39162,2.34921607680915,2.88110497425249,1.89379972336097
"13","163",92,3295,27.9210925644917,34.2427414269123,22.5083413554666
"54","103",92,2787,33.0104054538931,40.4843318986997,26.6110458436535
"27","153",92,4641,19.823313940961,24.3115347988959,15.9803888744371
"36","051",93,18557,5.01158592444899,6.13953133724916,4.04499664402917
"55","075",93,7581,12.2675108824693,15.028529616849,9.90146454600308
"13","091",93,3467,26.8243438130949,32.8616334079413,21.650707448298
"01","067",93,3381,27.5066548358474,33.6975105073448,22.2014205037709
"48","253",93,3247,28.6418232214352,35.0881684709987,23.1176478975206
"21","079",93,3320,28.0120481927711,34.3166515136544,22.6093381696534
"22","127",93,2755,33.7568058076225,41.354367704295,27.246098992105
"54","001",93,4252,21.8720602069614,26.7947514170585,17.6535754287981
"21","175",93,2127,43.7235543018336,53.5643079573731,35.290551350846
"48","051",94,3561,26.3970794720584,32.3033399968639,21.331527211202
"48","289",94,3496,26.8878718535469,32.9039455746088,21.7281374139274
"40","061",94,2481,37.8879484079,46.3652534175059,30.6173189839138
"21","153",94,2433,38.6354295108919,47.2799809818464,31.2213598023388
"55","021",94,11611,8.09577125139954,9.90717369122662,6.54220725166568
"41","049",94,2997,31.3646980313647,38.3824470233007,25.3458686683651
"29","039",94,2836,33.1452750352609,40.5614223303358,26.7847561350812
"26","101",94,4521,20.7918602079186,25.4439711853201,16.8019394822142
"48","093",94,2909,32.3135097971812,39.5435523302964,26.1126051560984
"21","171",94,2095,44.8687350835322,54.9079683669844,36.2585052024297
"19","047",95,3910,24.2966751918159,29.7014254791702,19.6574611415167
"13","085",95,5227,18.1748612971112,22.2178254493123,14.7045481276698
"05","081",95,2334,40.7026563838903,49.7568867281729,32.9308796329606
"46","041",95,1631,58.2464745554874,71.2032946802915,47.1248761884305
"24","047",95,8598,11.0490811816702,13.5069287768732,8.93936648794256
"20","121",95,7957,11.9391730551715,14.5950199350956,9.65950396673748
"55","043",95,14468,6.56621509538291,8.02685745255429,5.31246012326031
"39","123",95,7551,12.5811150840948,15.379760776527,10.1788734026394
"37","015",96,2970,32.3232323232323,39.4721989896729,26.1819219579106
"21","011",96,2706,35.4767184035477,43.3231452325678,28.7362558074629
"21","031",96,2368,40.5405405405405,49.5069387666083,32.837967996197
"48","017",96,2011,47.7374440576827,58.2955897560062,38.6674829512653
"26","105",96,5342,17.970797454137,21.9454195056774,14.5564036344056
"21","103",96,3415,28.1112737920937,34.3286767201548,22.7702220248886
"21","127",96,3146,30.5149396058487,37.2639640811597,24.7171990511743
"21","001",96,5133,18.7025131502046,22.8389696082853,15.1490956974468
"13","109",96,2599,36.9372835706041,45.1067452863903,29.9193182820294
"29","141",96,4121,23.295316670711,28.4475687938191,18.8692812945873
"04","012",96,2618,36.6692131398014,44.7793854084525,29.7021803724196
"27","047",96,6073,15.807673308085,19.3038746911458,12.8042661312357
"41","007",96,7339,13.0808011990734,15.9738971248574,10.5954909681148
"13","003",96,2009,47.7849676455948,58.3536241908056,38.705977210052
"54","029",96,5106,18.8014101057579,22.9597397178473,15.2292025489609
"28","021",96,3312,28.9855072463768,35.396265398348,23.4783539296481
"37","079",97,3838,25.2735799895779,30.8316242658712,20.4951708114206
"20","133",97,3899,24.8781738907412,30.3492623576337,20.1745231018806
"36","025",97,9739,9.95995482082349,12.1503002292241,8.07685240519893
"26","061",97,10397,9.32961431182072,11.3813382641545,7.56568871542102
"48","149",97,5002,19.3922431027589,23.6568920296709,15.725802793729
"22","059",97,2979,32.5612621685129,39.7219784935931,26.4049901222666
"51","139",98,4395,22.2980659840728,27.1742002942287,18.1026477984864
"05","041",98,2793,35.0877192982456,42.760691118201,28.4859065787138
"48","259",98,11307,8.66719731140002,10.5625373921584,7.03644972798688
"48","255",98,3004,32.6231691078562,39.7571938392594,26.4850656039772
"30","093",98,6744,14.5314353499407,17.7091652273332,11.7973216302413
"49","007",98,5645,17.3604960141718,21.1568840200417,14.0940898271652
"26","033",99,7374,13.4255492270138,16.3451244579815,10.9116239292372
"01","075",99,2758,35.8955765047136,43.7015764152123,29.1741533191426
"37","091",99,5757,17.196456487754,20.9360687429487,13.9764312756983
"12","041",99,3552,27.8716216216216,33.9326992548298,22.6526787314739
"21","041",99,2298,43.0809399477807,52.4494985870999,35.0140621645759
"31","173",99,2107,46.9862363550071,57.2040568358593,38.1880943778811
