statecode,countycode,v063_race_black,v063_race_white,v063_race_hispanic,v063_race_asian,v063_race_aian,v063_race_white_cilow,v063_race_white_cihigh,v063_race_black_cilow,v063_race_black_cihigh,v063_race_hispanic_cilow,v063_race_hispanic_cihigh,v063_race_asian_cilow,v063_race_asian_cihigh,v063_race_aian_cilow,v063_race_aian_cihigh,v063_race_flag_CT
20,017,,54696,97609,,,50410.21276595745,58981.78723404255,,,13051.382978723399,182166.61702127662,,,,,
20,019,,54128,,,72054,49713.53191489362,58542.46808510638,,,,,,,50329.574468085106,93778.4255319149,
20,021,,59647,,85240,42279,53696.70212765958,65597.29787234042,,,,,64810.72340425532,105669.27659574468,38213.63829787234,46344.36170212766,
20,023,,55969,50179,,,51367.46808510638,60570.53191489362,,,17747.85106382979,82610.14893617021,,,,,
20,025,,67132,,,,57756.17021276596,76507.82978723405,,,,,,,,,
20,027,,63493,65729,,,55795.97872340425,71190.02127659574,,,13442.872340425536,118015.12765957447,,,,,
20,029,,56983,,,,48378.063829787236,65587.93617021276,,,,,,,,,
20,031,,67450,,,,57380.72340425532,77519.27659574468,,,,,,,,,
20,033,,49667,,,,42614.574468085106,56719.425531914894,,,,,,,,,
20,035,,60094,53287,58832,39375,55975.02127659575,64212.97872340425,,,39451.425531914894,67122.5744680851,3906.7234042553173,113757.27659574468,17327.680851063833,61422.31914893616,
20,037,,51801,48089,,,48655.46808510638,54946.53191489362,,,35803.553191489365,60374.446808510635,,,,,
20,039,,52156,32292,,,46563.14893617021,57748.85106382979,,,2222.3829787234063,62361.617021276594,,,,,
20,041,,69125,92333,,33667,63650.10638297872,74599.89361702128,,,9610.276595744683,175055.72340425532,,,31207.76595744681,36126.234042553195,
20,043,118125,74353,,,,65390.6170212766,83315.3829787234,22436.48936170213,213813.51063829788,,,,,,,
20,045,46299,74064,57835,52170,52900,68455.65957446808,79672.34042553192,31831.936170212764,60766.063829787236,46001.12765957447,69668.87234042553,49893.063829787236,54446.936170212764,27975.234042553195,77824.7659574468,
20,047,,64130,39423,,,54177.48936170213,74082.51063829787,,,20311.510638297874,58534.48936170213,,,,,
20,049,,56793,,,,46138.70212765958,67447.29787234042,,,,,,,,,
20,051,18468,62772,,163594,,56871.744680851065,68672.25531914894,10873.446808510638,26062.55319148936,,,112493.40425531915,214694.59574468085,,,
20,053,,68438,62583,,,59138.425531914894,77737.5744680851,,,33267.59574468085,91898.40425531915,,,,,
20,055,,78545,66000,96250,,68119.46808510637,88970.53191489363,,,54749.95744680851,77250.0425531915,2442.8510638297885,190057.1489361702,,,
20,057,131100,69619,71135,,72976,63542.40425531915,75695.59574468085,38043.48936170213,224156.51063829788,54769.89361702128,87500.10638297872,,,9736.510638297877,136215.48936170212,
20,059,108657,74019,46944,155368,,65331.85106382979,82706.14893617021,78425.34042553192,138888.6595744681,24462.978723404256,69425.02127659574,56169.36170212766,254566.63829787233,,,
20,061,51115,66798,44633,53333,38910,60051.78723404255,73544.21276595745,40540.53191489362,61689.46808510638,38835.21276595745,50430.78723404255,23890.106382978724,82775.89361702127,27389.48936170213,50430.51063829787,
20,063,,64271,,,,54132.617021276594,74409.3829787234,,,,,,,,,
20,065,36333,54736,19031,,,50184.51063829787,59287.48936170213,35361.936170212764,37304.063829787236,18107.59574468085,19954.40425531915,,,,,
20,067,,115565,59953,,,87341,143789,,,53682.1914893617,66223.8085106383,,,,,
20,069,,78606,72083,,,71105.5744680851,86106.4255319149,,,37629.89361702128,106536.10638297873,,,,,
20,071,,81776,64167,,,74302.97872340426,89249.02127659574,,,40457.553191489365,87876.44680851063,,,,,
20,073,,58006,80833,,54500,48712.382978723406,67299.6170212766,,,48581.76595744681,113084.23404255319,,,46917.36170212766,62082.63829787234,
20,075,,75000,54375,,,31630.97872340426,118369.02127659574,,,23197.297872340427,85552.70212765958,,,,,
20,077,,57222,,,,53170.936170212764,61273.063829787236,,,,,,,,,
20,079,,74507,59762,84569,81530,70022.23404255319,78991.76595744681,,,27660.893617021276,91863.10638297873,64871.29787234042,104266.70212765958,80486.25531914894,82573.74468085106,
20,081,,73750,63810,,,55961.063829787236,91538.93617021276,,,40998.936170212764,86621.06382978724,,,,,
20,083,,64375,48333,,,48639,80111,,,31709.340425531915,64956.65957446808,,,,,
20,085,,73573,,51140,58036,69666.10638297873,77479.89361702127,,,,,50702.72340425532,51577.27659574468,29210.297872340427,86861.70212765958,
20,087,,77023,109485,,,71763.76595744681,82282.23404255319,,,77700.82978723405,141269.17021276595,,,,,
20,089,,55000,27750,47083,,46700.085106382976,63299.914893617024,,,20000.55319148936,35499.446808510635,12154.48936170213,82011.51063829787,,,
20,091,71801,111036,85121,119776,69770,108633.9574468085,113438.0425531915,67643.89361702127,75958.10638297873,78198.44680851063,92043.55319148937,110152.34042553192,129399.65957446808,61336.63829787234,78203.36170212766,
20,093,,62941,98750,,,44053.51063829787,81828.48936170213,,,43006.17021276597,154493.82978723402,,,,,
20,095,,61570,,,43906,53644.21276595745,69495.78723404255,,,,,,,42695.44680851064,45116.55319148936,
20,097,,73316,,32000,,68920.59574468085,77711.40425531915,,,,,6968,57032,,,
20,099,35656,56528,,,60625,52837.95744680851,60218.04255319149,11097.021276595748,60214.97872340425,,,,,17362.02127659574,103887.97872340426,
20,101,,54083,,,,34120.78723404255,74045.21276595745,,,,,,,,,
20,103,66233,92727,62247,79167,101771,87771.59574468085,97682.40425531915,46088.48936170213,86377.51063829787,51809.553191489365,72684.44680851063,25962.234042553195,132371.7659574468,47736.95744680851,155805.04255319148,
20,105,,53490,57500,,,48993.31914893617,57986.68085106383,,,19425.957446808512,95574.04255319148,,,,,
20,107,,59246,,,,54463.36170212766,64028.63829787234,,,,,,,,,
20,109,,71111,,,,63716.617021276594,78505.3829787234,,,,,,,,,
20,111,33214,59603,60821,,62500,55990.40425531915,63215.59574468085,788.8085106382969,65639.1914893617,49161.085106382976,72480.91489361702,,,48789.53191489362,76210.46808510639,
20,113,,79450,42558,66926,71042,75344.12765957447,83555.87234042553,,,24125.659574468085,60990.34042553192,7668.468085106382,126183.53191489363,34432.29787234042,107651.70212765958,
20,115,,63693,,43906,,59498.95744680851,67887.0425531915,,,,,984.9787234042524,86827.02127659574,,,
20,117,73304,72568,31806,40893,,66641.53191489363,78494.46808510637,12833.531914893618,133774.46808510637,14399.531914893618,49212.46808510638,30672.404255319147,51113.59574468085,,,
20,119,,76000,69519,,31328,64763.063829787236,87236.93617021276,,,43355.085106382976,95682.91489361702,,,27932.255319148935,34723.744680851065,
20,121,,88475,110139,,,83344.44680851063,93605.55319148937,,,76293.55319148937,143984.44680851063,,,,,
20,123,,57716,65921,,,48666.63829787234,66765.36170212766,,,55477.595744680846,76364.40425531915,,,,,
20,125,34764,53086,61167,,53750,48689.40425531915,57482.59574468085,22939.659574468085,46588.34042553192,43114.744680851065,79219.25531914894,,,31651.44680851064,75848.55319148937,
20,127,,59000,29779,,,50670.29787234042,67329.70212765958,,,6095.765957446809,53462.23404255319,,,,,
20,129,,67000,57188,,,51126.97872340426,82873.02127659574,,,8939.82978723404,105436.17021276595,,,,,
20,131,,77976,63036,,82813,69176.85106382979,86775.14893617021,,,6045.872340425536,120026.12765957447,,,53430.87234042553,112195.12765957447,
20,133,20927,56410,56830,,,50998.255319148935,61821.744680851065,19031.340425531915,22822.659574468085,443.95744680851203,113216.04255319148,,,,,
20,135,,69875,60463,,,51685.72340425532,88064.27659574468,,,58150.31914893617,62775.68085106383,,,,,
20,137,,51555,46484,,,46532.87234042553,56577.12765957447,,,28995.31914893617,63972.68085106383,,,,,
20,139,,70383,90446,,146250,66675.08510638298,74090.91489361702,,,35598.17021276596,145293.82978723405,,,3678.765957446827,288821.2340425532,
20,141,,60114,43594,,,48396.89361702128,71831.10638297873,,,20342.08510638298,66845.91489361702,,,,,
20,143,,77206,,,,70798.17021276595,83613.82978723405,,,,,,,,,
20,145,,64214,110227,,,51473.404255319154,76954.59574468085,,,22374.914893617024,198079.08510638296,,,,,
20,147,,61747,54926,,,56516.36170212766,66977.63829787234,,,37754.255319148935,72097.74468085106,,,,,
20,149,,88381,59318,90078,70385,81330.9574468085,95431.0425531915,,,1465.2340425531875,117170.76595744681,81507.6170212766,98648.3829787234,43556.23404255319,97213.76595744681,
20,151,91903,63383,63929,,,59570.234042553195,67195.76595744681,70522.91489361702,113283.08510638298,40338.70212765958,87519.29787234042,,,,,
20,153,,64375,90625,,,51691.59574468085,77058.40425531915,,,37242.70212765957,144007.29787234042,,,,,
20,155,41480,59529,76634,125417,,56881.51063829787,62176.48936170213,33967.65957446808,48992.34042553192,58561.48936170213,94706.51063829787,8435.382978723399,242398.61702127662,,,
20,157,,52667,33542,,,46632.10638297872,58701.89361702128,,,7206.510638297874,59877.48936170213,,,,,
20,159,,62209,68551,,,56432.65957446808,67985.34042553192,,,47887,89215,,,,,
20,161,52545,61242,62524,26573,111604,57308.89361702128,65175.10638297872,23411.893617021276,81678.10638297873,48334.553191489365,76713.44680851063,21753.425531914894,31392.574468085106,59980.34042553192,163227.6595744681,
20,163,,61611,,,,57916.1914893617,65305.8085106383,,,,,,,,,
20,165,,58636,,,,47421.70212765958,69850.29787234042,,,,,,,,,
20,167,,57791,,,16473,48546.23404255319,67035.76595744681,,,,,,,15949.936170212766,16996.063829787236,
20,169,97570,64664,52405,70425,75295,60340.085106382976,68987.91489361702,37436.72340425532,157703.27659574468,39992.063829787236,64817.936170212764,52494.27659574468,88355.72340425532,48534.14893617021,102055.85106382979,
20,171,,67955,49712,,,45041.46808510638,90868.53191489363,,,16556.425531914894,82867.5744680851,,,,,
20,173,40677,73280,56829,77212,56369,71596.4255319149,74963.5744680851,37081.085106382976,44272.914893617024,53494.02127659575,60163.97872340425,68770.29787234042,85653.70212765958,38730.19148936171,74007.8085106383,
20,175,33799,59083,66898,133319,,48089.12765957447,70076.87234042553,13761.723404255321,53836.27659574468,51206.085106382976,82589.91489361702,84487,182151,,,
20,177,46120,72593,51576,63750,37045,69970.53191489361,75215.46808510639,43843.063829787236,48396.936170212764,46595.574468085106,56556.425531914894,32127.872340425532,95372.12765957447,4243.29787234043,69846.70212765958,
20,179,,69815,106250,,,55209.72340425532,84420.27659574468,,,20324.553191489365,192175.44680851063,,,,,
20,181,,65652,,,,55649.446808510635,75654.55319148937,,,,,,,,,
20,183,,57674,26500,,,52010.85106382979,63337.14893617021,,,16460.510638297874,36539.48936170213,,,,,
20,185,,64414,60625,,,57468.8085106383,71359.1914893617,,,25915.723404255317,95334.27659574468,,,,,
20,187,,72036,39303,,,62610.12765957447,81461.87234042553,,,17999.170212765956,60606.82978723405,,,,,
20,189,,65494,52391,,,47626.425531914894,83361.5744680851,,,23330.574468085106,81451.4255319149,,,,,
20,191,,60337,66250,241875,65958,55476.914893617024,65197.085106382976,,,30993.82978723404,101506.17021276595,220027.8510638298,263722.1489361702,49470.17021276596,82445.82978723405,
20,193,,72544,86927,,,63081.19148936171,82006.8085106383,,,42062.65957446809,131791.3404255319,,,,,
20,195,,72750,,,,53636.12765957447,91863.87234042553,,,,,,,,,
20,197,,70446,65625,,,57878.17021276596,83013.82978723405,,,5422.617021276601,125827.3829787234,,,,,
20,199,,58750,,,,46540.8085106383,70959.1914893617,,,,,,,,,
20,201,,62404,45000,,,56503.744680851065,68304.25531914894,,,28508.59574468085,61491.404255319154,,,,,
20,203,,83029,32000,,,71129.59574468085,94928.40425531915,,,7088.340425531915,56911.65957446808,,,,,
20,205,,56532,,,,47859.14893617021,65204.85106382979,,,,,,,,,
20,207,,51250,,,,43810.34042553192,58689.65957446808,,,,,,,,,
20,209,44704,70971,59203,56250,87634,68445.0425531915,73496.9574468085,38896.68085106383,50511.31914893617,56167.085106382976,62238.914893617024,44411.36170212766,68088.63829787234,65821.40425531915,109446.59574468085,
21,000,45862,64632,57147,82022,41857,64085.10638297872,65178.89361702128,44096.21276595745,47627.78723404255,55011.85106382979,59282.14893617021,77209.5744680851,86834.4255319149,34238.617021276594,49475.382978723406,
21,001,58348,50000,,,,44629.95744680851,55370.04255319149,31429.872340425532,85266.12765957447,,,,,,,
21,003,23879,59324,,,,52465.78723404255,66182.21276595745,22979.425531914894,24778.574468085106,,,,,,,
21,005,56157,75088,,,,66904.85106382979,83271.14893617021,47978.617021276594,64335.382978723406,,,,,,,
21,007,,66471,70368,,,56906.914893617024,76035.08510638298,,,33294.8085106383,107441.19148936169,,,,,
21,009,31910,51188,28892,,36740,47993.617021276594,54382.382978723406,17937.40425531915,45882.595744680846,7078.212765957447,50705.78723404255,,,27824.085106382976,45655.914893617024,
21,011,,51827,76583,,,39005.382978723406,64648.617021276594,,,75665.55319148937,77500.44680851063,,,,,
21,013,,34465,,,,29298.702127659577,39631.29787234042,,,,,,,,,
21,015,78412,96159,86948,96908,,92184.1914893617,100133.8085106383,68254.55319148937,88569.44680851063,50720.76595744681,123175.23404255319,14588,179228,,,
21,017,,57136,56250,,,52211.574468085106,62060.425531914894,,,9896.29787234043,102603.70212765958,,,,,
21,019,,61464,60972,8979,,57695.31914893617,65232.68085106383,,,15713.276595744675,106230.72340425532,8159.255319148936,9798.744680851063,,,
21,021,40708,65616,65931,,,57886.8085106383,73345.1914893617,32644,48772,26331.85106382979,105530.14893617021,,,,,
21,023,,59626,,,,50513.48936170213,68738.51063829787,,,,,,,,,
21,025,,41250,,,,34272.63829787234,48227.36170212766,,,,,,,,,
21,027,41719,53876,,,,48069.87234042553,59682.12765957447,12852.787234042553,70585.21276595745,,,,,,,
21,029,38125,78140,,,28750,75497.27659574468,80782.72340425532,15386.617021276597,60863.3829787234,,,,,19972.297872340427,37527.70212765958,
21,031,,53076,,,,46313.10638297872,59838.89361702128,,,,,,,,,
21,033,,58458,,,,47678.59574468085,69237.40425531915,,,,,,,,,
21,035,38859,52495,57083,,18929,48352.1914893617,56637.8085106383,802.8297872340409,76915.17021276595,15813.382978723399,98352.6170212766,,,10745.851063829787,27112.14893617021,
21,037,38576,78198,83345,86438,43405,74211.27659574468,82184.72340425532,22564.76595744681,54587.23404255319,51828.914893617024,114861.08510638298,69493.82978723405,103382.17021276595,23832.40425531915,62977.595744680846,
21,039,63056,62917,,,,53877.17021276596,71956.82978723405,2864.3404255319183,123247.65957446808,,,,,,,
21,041,130775,55076,,,,41972,68180,75732.95744680852,185817.04255319148,,,,,,,
21,043,,49292,,,,45189.70212765958,53394.29787234042,,,,,,,,,
21,045,,41608,55401,,,37388.936170212764,45827.063829787236,,,37181.936170212764,73620.06382978724,,,,,
21,047,41571,56924,55732,97739,37115,53884.51063829787,59963.48936170213,30366.23404255319,52775.76595744681,36730.12765957447,74733.87234042553,48811.68085106383,146666.31914893616,6699.8510638297885,67530.14893617021,
21,049,75428,68370,73368,48654,,64242.68085106383,72497.31914893616,24890.97872340426,125965.02127659574,42622.8085106383,104113.19148936169,4984.723404255325,92323.27659574468,,,
21,051,,41201,,,,35809.51063829787,46592.48936170213,,,,,,,,,
21,053,,42618,36667,,,36268.553191489365,48967.446808510635,,,35965.21276595745,37368.78723404255,,,,,
21,055,,46218,,,,35264.63829787234,57171.36170212766,,,,,,,,,
21,057,,39652,81042,,,34096.085106382976,45207.914893617024,,,71635.1914893617,90448.8085106383,,,,,
21,059,61341,66728,49747,60815,118984,62550.63829787234,70905.36170212766,41732.65957446808,80949.34042553192,13675.851063829788,85818.14893617021,28226.574468085106,93403.4255319149,113671.14893617021,124296.85106382979,
21,061,,54861,,,61406,45307.63829787234,64414.36170212766,,,,,,,28139.6170212766,94672.3829787234,
21,063,,41351,,,,29376.531914893618,53325.46808510638,,,,,,,,,
21,065,,42688,,,,35772.59574468085,49603.40425531915,,,,,,,,,
21,067,44035,75025,58300,76161,60893,72352.48936170213,77697.51063829787,39062.914893617024,49007.085106382976,50673.27659574468,65926.72340425532,62898.53191489362,89423.46808510637,16203.8085106383,105582.19148936169,
21,069,,50479,,,,43025.04255319149,57932.95744680851,,,,,,,,,
21,071,,41931,,,,35276.53191489362,48585.46808510638,,,,,,,,,
21,073,44545,69649,46365,119412,,63610.53191489362,75687.46808510639,13069.425531914894,76020.5744680851,36784.23404255319,55945.76595744681,7746.808510638308,231077.1914893617,,,
21,075,35008,39977,,,,33634.70212765958,46319.29787234042,24606.297872340427,45409.70212765958,,,,,,,
21,077,44926,65635,36010,,,59408.27659574468,71861.72340425532,23019.276595744683,66832.72340425532,21844.382978723406,50175.617021276594,,,,,
21,079,69194,61216,,,,52385.87234042553,70046.12765957447,38063.95744680851,100324.04255319148,,,,,,,
21,081,,67982,74662,,,62239.02127659574,73724.97872340426,,,21341.65957446809,127982.3404255319,,,,,
21,083,31521,52261,,,53438,47927.553191489365,56594.446808510635,12511.978723404256,50530.02127659574,,,,,2650.7659574468125,104225.23404255319,
21,085,,50484,47888,,,46844,54124,,,15329.361702127659,80446.63829787234,,,,,
21,087,,39798,,,,30629.48936170213,48966.51063829787,,,,,,,,,
21,089,65000,59532,82868,,,56552.085106382976,62511.914893617024,48711.14893617021,81288.85106382979,6476.8510638297885,159259.1489361702,,,,,
21,091,,67342,,,,55232.89361702128,79451.10638297873,,,,,,,,,
21,093,57138,70080,55625,54813,,66431.65957446808,73728.34042553192,43203.53191489362,71072.46808510639,25109.76595744681,86140.23404255319,25688.234042553195,83937.7659574468,,,
21,095,12171,38333,,,,32798.53191489362,43867.46808510638,4730.148936170213,19611.85106382979,,,,,,,
21,097,15664,64493,,,,56840.063829787236,72145.93617021276,11296,20032,,,,,,,
21,099,,49213,88154,,,44743.72340425532,53682.27659574468,,,55345.14893617021,120962.85106382979,,,,,
21,101,36412,61094,40776,,,57369.40425531915,64818.59574468085,31076.510638297874,41747.48936170213,23402.893617021276,58149.10638297872,,,,,
21,103,65192,59555,89779,128229,,53416.446808510635,65693.55319148937,20581.446808510642,109802.55319148937,36144.10638297873,143413.89361702127,87267.97872340426,169190.02127659574,,,
21,105,34904,72476,,,,53990.042553191495,90961.9574468085,5283.574468085109,64524.425531914894,,,,,,,
21,107,52537,58411,101944,68389,56250,53360.27659574468,63461.72340425532,21424.829787234044,83649.17021276595,5419.063829787236,198468.93617021275,48806.87234042553,87971.12765957447,48737.65957446808,63762.34042553192,
21,109,,40640,,,,31538.212765957447,49741.78723404255,,,,,,,,,
21,111,46838,76989,57851,87300,37917,75502.02127659574,78475.97872340426,44281.063829787236,49394.936170212764,54701.89361702128,61000.10638297872,78823.74468085106,95776.25531914894,15154.787234042557,60679.21276595745,
21,113,36319,77681,70556,,,70273.51063829787,85088.48936170213,15388.106382978724,57249.89361702128,42774.042553191495,98337.9574468085,,,,,
21,115,,44081,,149107,,38589.425531914894,49572.574468085106,,,,,110054.74468085106,188159.25531914894,,,
21,117,41725,82543,53514,119702,75428,79482.06382978724,85603.93617021276,21414.872340425536,62035.127659574464,39832.12765957447,67195.87234042553,111652.29787234042,127751.70212765958,52010.46808510639,98845.53191489361,
21,119,,36955,,,,29088.787234042553,44821.21276595745,,,,,,,,,
21,121,11514,33688,48375,,,27282.55319148936,40093.446808510635,6420.382978723404,16607.617021276594,14866.744680851065,81883.25531914894,,,,,
21,123,,68776,,,,61787.914893617024,75764.08510638298,,,,,,,,,
21,125,,55777,79263,,,49123.72340425532,62430.27659574468,,,12422.829787234048,146103.17021276595,,,,,
21,127,,45836,,,,38032.936170212764,53639.063829787236,,,,,,,,,
21,129,,33705,,,,31256.48936170213,36153.51063829787,,,,,,,,,
21,131,,40489,,,,30354.191489361703,50623.80851063829,,,,,,,,,
21,133,,41081,16974,143333,,38508.574468085106,43653.425531914894,,,10132.468085106382,23815.531914893618,41314.10638297873,245351.89361702127,,,
21,135,,41654,,,,38674.085106382976,44633.914893617024,,,,,,,,,
21,137,36705,50617,,,,46686.27659574468,54547.72340425532,11665.851063829785,61744.14893617021,,,,,,,
21,139,,60025,,,,50510.95744680851,69539.0425531915,,,,,,,,,
21,141,41217,64266,52219,,,58517.063829787236,70014.93617021276,18714.531914893618,63719.46808510638,36340.02127659575,68097.97872340426,,,,,
21,143,,65828,,,,56184.085106382976,75471.91489361702,,,,,,,,,
21,145,35216,67142,,143850,34097,62695.36170212766,71588.63829787234,25623.31914893617,44808.68085106383,,,97868.0425531915,189831.95744680852,9112.659574468085,59081.34042553192,
21,147,,36948,,,,28596.85106382979,45299.14893617021,,,,,,,,,
21,149,33938,73218,,,,59447.95744680851,86988.0425531915,22456.808510638297,45419.19148936171,,,,,,,
21,151,56983,62342,70313,54375,,58522.085106382976,66161.91489361702,38046.65957446808,75919.34042553192,32945.51063829788,107680.48936170212,5442.914893617024,103307.08510638298,,,
21,153,,33586,33616,,,28804.55319148936,38367.446808510635,,,33098.89361702128,34133.10638297872,,,,,
21,155,47470,56097,21989,,,48622.78723404255,63571.21276595745,12571.276595744683,82368.72340425532,1154.6170212765974,42823.3829787234,,,,,
21,157,,63669,88173,,,57200.40425531915,70137.59574468085,,,49485.34042553192,126860.65957446808,,,,,
21,159,,46185,,,,33582.6170212766,58787.3829787234,,,,,,,,,
21,161,38086,53948,21283,,,46117.53191489362,61778.46808510638,1453.659574468089,74718.3404255319,8641.297872340427,33924.70212765958,,,,,
21,163,79662,70537,59118,32417,,66275.0425531915,74798.9574468085,54948.12765957447,104375.87234042553,56730.255319148935,61505.744680851065,2528.48936170213,62305.51063829787,,,
21,165,,44817,,,,35254.10638297872,54379.89361702128,,,,,,,,,
21,167,49844,64746,,,,58358.425531914894,71133.5744680851,26337.106382978727,73350.89361702127,,,,,,,
21,169,86030,48098,,,,40696.46808510638,55499.53191489362,85529.5744680851,86530.4255319149,,,,,,,
21,171,,50417,37946,,,43103.63829787234,57730.36170212766,,,27313.14893617021,48578.85106382979,,,,,
21,173,,59917,55938,,,52004.31914893617,67829.68085106384,,,7683.872340425536,104192.12765957447,,,,,
21,175,,47268,43375,,,43439.744680851065,51096.255319148935,,,30267.425531914894,56482.574468085106,,,,,
21,177,31375,51288,73920,,,46872.34042553192,55703.65957446808,26270.659574468085,36479.34042553192,51050.553191489365,96789.44680851063,,,,,
21,179,43750,69237,,,,64981,73493,18868.127659574468,68631.87234042553,,,,,,,
21,181,41953,50972,,,,35220.51063829787,66723.48936170213,31550.106382978724,52355.89361702128,,,,,,,
21,183,103250,54516,,,,50872.425531914894,58159.574468085106,6043.531914893625,200456.46808510637,,,,,,,
21,185,97188,121155,138155,147104,153750,116024.44680851063,126285.55319148937,64644.85106382979,129731.14893617021,59100.87234042554,217209.12765957444,98982.12765957447,195225.87234042553,153033.914893617,154466.085106383,
21,187,,59728,,,,52023.82978723404,67432.17021276595,,,,,,,,,
21,189,,31064,,,,21022.127659574468,41105.87234042553,,,,,,,,,
21,191,73500,67795,,,,57381.3829787234,78208.6170212766,33227.65957446809,113772.3404255319,,,,,,,
21,193,100608,45335,,,,36217.72340425532,54452.27659574468,43204.425531914894,158011.5744680851,,,,,,,
21,195,,42684,,,,38619.82978723404,46748.17021276596,,,,,,,,,
21,197,,39508,,,,32241.106382978724,46774.89361702128,,,,,,,,,
21,199,54231,51875,26422,,,49153.63829787234,54596.36170212766,36007.17021276595,72454.82978723405,19362.425531914894,33481.574468085106,,,,,
21,201,,52500,,,,41862.382978723406,63137.617021276594,,,,,,,,,
21,203,,48631,,,,43450.40425531915,53811.59574468085,,,,,,,,,
21,205,,53796,72756,,,46519.574468085106,61072.425531914894,,,28095.404255319154,117416.59574468085,,,,,
21,207,14479,51273,,,,46155.55319148936,56390.44680851064,11898.234042553191,17059.76595744681,,,,,,,
21,209,54350,87237,65625,106544,,81235.46808510639,93238.53191489361,48956.12765957447,59743.87234042553,21270.6170212766,109979.3829787234,33746.3829787234,179341.61702127662,,,
21,211,53929,86603,62375,,,80066.48936170213,93139.51063829787,45612.404255319154,62245.595744680846,26239.510638297877,98510.48936170212,,,,,
21,213,54302,58582,34145,,,50817.063829787236,66346.93617021276,16370.936170212764,92233.06382978724,19178.702127659573,49111.29787234042,,,,,
21,215,165827,94912,135321,,,83586.89361702127,106237.10638297873,131314.31914893616,200339.68085106384,42737.51063829787,227904.48936170212,,,,,
21,217,,62962,81250,32176,44375,56131.1914893617,69792.8085106383,,,10062.085106382976,152437.91489361704,5342.468085106386,59009.53191489361,22569.55319148936,66180.44680851063,
21,219,38333,63074,,,,55200.63829787234,70947.36170212766,27958.702127659573,48707.29787234042,,,,,,,
21,221,43719,58257,40846,,,51646.617021276594,64867.382978723406,26677.127659574468,60760.87234042553,14436.638297872341,67255.36170212766,,,,,
21,223,,67050,,,,51787.02127659575,82312.97872340426,,,,,,,,,
21,225,37219,62321,,,,59185,65457,30768.276595744683,43669.72340425532,,,,,,,
21,227,39107,71318,49958,46786,55192,66063.53191489361,76572.46808510639,27810.48936170213,50403.51063829787,34873.744680851065,65042.255319148935,19057.659574468085,74514.34042553192,20421.957446808512,89962.04255319148,
21,229,38245,62961,,,,53302.78723404255,72619.21276595745,10037.68085106383,66452.31914893616,,,,,,,
21,231,20705,45322,26519,,,37885.914893617024,52758.085106382976,8818.702127659575,32591.297872340423,11673.04255319149,41364.95744680851,,,,,
21,233,65553,57391,68598,,,50438.65957446808,64343.34042553192,55422.95744680851,75683.04255319148,46181.31914893617,91014.68085106384,,,,,
21,235,,42195,,,,36854.744680851065,47535.255319148935,,,,,,,,,
21,237,,30000,,,,21044.76595744681,38955.23404255319,,,,,,,,,
21,239,39800,83564,,,,78164.17021276595,88963.82978723405,9474.212765957447,70125.78723404255,,,,,,,
22,000,38968,72792,61275,73895,62417,71882.89361702128,73701.10638297872,38101.78723404255,39834.21276595745,58986.14893617021,63563.85106382979,66595.93617021276,81194.06382978724,57581.936170212764,67252.06382978724,
22,001,26176,52659,40922,,,47436.70212765958,57881.29787234042,19625.191489361703,32726.808510638297,30235.531914893618,51608.46808510638,,,,,
22,003,29418,56690,,56372,43750,49564.89361702128,63815.10638297872,21869.91489361702,36966.085106382976,,,56163.48936170213,56580.51063829787,9280.212765957447,78219.78723404255,
22,005,63754,102208,67310,118750,78472,93411.23404255319,111004.76595744681,53582.255319148935,73925.74468085106,23930.255319148942,110689.74468085106,94148.12765957447,143351.87234042553,28606.97872340426,128337.02127659574,
22,007,32448,61607,113864,,61563,54748.78723404255,68465.21276595745,19919.48936170213,44976.51063829787,10802.553191489365,216925.44680851063,,,18416.787234042553,104709.21276595745,
22,009,22770,48742,,,24688,45327.1914893617,52156.8085106383,16981.744680851065,28558.255319148935,,,,,8402.723404255321,40973.27659574468,
22,011,52269,66549,95086,64038,,59882.617021276594,73215.3829787234,39478.36170212766,65059.63829787234,62503.531914893625,127668.46808510637,52882.085106382976,75193.91489361702,,,
22,013,21766,42548,72656,,,30255.404255319147,54840.59574468085,19312.723404255317,24219.276595744683,8883.914893617024,136428.08510638296,,,,,
22,015,42165,75621,67083,,95833,70862.1914893617,80379.8085106383,37271.553191489365,47058.446808510635,44717.553191489365,89448.44680851063,,,34415.29787234043,157250.70212765958,
22,017,36643,68073,72111,65651,,64575.97872340425,71570.02127659574,33321.12765957447,39964.87234042553,46466.574468085106,97755.4255319149,35368.10638297872,95933.89361702127,,,
22,019,43843,74476,73828,75887,62794,70633.44680851063,78318.55319148937,38912.617021276594,48773.382978723406,44576.936170212764,103079.06382978724,71984.87234042553,79789.12765957447,16533.234042553195,109054.7659574468,
22,021,26464,55125,30918,,,30373,79877,14972.085106382978,37955.914893617024,21362.255319148935,40473.744680851065,,,,,
22,023,,71823,,,,59662.65957446808,83983.34042553192,,,,,,,,,
22,025,26061,55189,,,,42086.19148936171,68291.8085106383,20863.723404255317,31258.276595744683,,,,,,,
22,027,21864,44639,,,,37448.36170212766,51829.63829787234,16827.574468085106,26900.425531914894,,,,,,,
22,029,23658,50711,,,,42611.255319148935,58810.744680851065,18892.042553191488,28423.957446808512,,,,,,,
