statecode,countycode,v161_race_white,v161_race_white_cilow,v161_race_white_cihigh,v161_race_black,v161_race_black_cilow,v161_race_black_cihigh,v161_race_aian,v161_race_aian_cilow,v161_race_aian_cihigh,v161_race_asian,v161_race_asian_cilow,v161_race_asian_cihigh,v161_race_nhopi,v161_race_nhopi_cilow,v161_race_nhopi_cihigh,v161_race_tom,v161_race_tom_cilow,v161_race_tom_cihigh,v161_race_hispanic,v161_race_hispanic_cilow,v161_race_hispanic_cihigh,v161_race_flag_CT
00,000,17.522158157041275,17.438375759372697,17.605940554709854,8.036544353079993,7.9137018597023205,8.159386846457664,24.77037194515157,23.87276096015989,25.66798293014325,6.680798707437673,6.520215344286395,6.841382070588951,13.120446802676705,11.852326719162443,14.388566886190967,9.525570279586999,9.15271114141873,9.898429417755269,7.640746400692794,7.540098728490094,7.741394072895493,
01,000,20.478861891776102,19.76478075362355,21.192943029928653,7.3607159687227,6.695053261416236,8.026378676029164,8.150008267403848,3.90824575188943,14.988155378294522,8.951554121062,6.161837969548541,12.571310138304222,,,,5.349573915358123,2.84842280686324,9.147934317835878,7.00266936384326,5.498601615341708,8.791210121769232,
01,001,19.315241270373246,13.86095061488817,26.203305787630747,,,,,,,,,,,,,,,,,,,
01,003,21.500159449966652,18.384914226876308,24.615404673056997,,,,,,,,,,,,,,,,,,,
01,005,21.829840937328385,10.897377943467447,39.05961546070481,,,,,,,,,,,,,,,,,,,
01,007,24.28253587689304,14.391369707367883,38.37687551741671,,,,,,,,,,,,,,,,,,,
01,009,26.890467778468736,20.61676745328229,34.47236609731813,,,,,,,,,,,,,,,,,,,
01,011,,,,,,,,,,,,,,,,,,,,,,
01,013,26.058399150859966,13.008258968258213,46.625674152929165,,,,,,,,,,,,,,,,,,,
01,015,21.958488185519077,17.611349628683772,27.053471594143073,10.72312268225731,5.540793965948274,18.73113734051433,,,,,,,,,,,,,,,,
01,017,29.00124735408862,18.581646402713645,43.15155722312839,,,,,,,,,,,,,,,,,,,
01,019,30.155225232897493,20.34560383422171,43.04845906664695,,,,,,,,,,,,,,,,,,,
01,021,18.49120477125905,12.563876507952193,26.24678915905599,,,,,,,,,,,,,,,,,,,
01,023,,,,,,,,,,,,,,,,,,,,,,
01,025,25.700263894606923,13.684308129594573,43.94823396755967,,,,,,,,,,,,,,,,,,,
01,027,31.45920458185875,17.60747799299535,51.887173791869046,,,,,,,,,,,,,,,,,,,
01,029,25.83583922703873,14.767414421378962,41.95578428544489,,,,,,,,,,,,,,,,,,,
01,031,18.48792144942298,12.803423050088181,25.835017135092375,,,,,,,,,,,,,,,,,,,
01,033,24.97300498517616,18.535445648406537,32.923793770502954,,,,,,,,,,,,,,,,,,,
01,035,,,,,,,,,,,,,,,,,,,,,,
01,037,,,,,,,,,,,,,,,,,,,,,,
01,039,19.945187601995674,13.253432313773649,28.826349354562986,,,,,,,,,,,,,,,,,,,
01,041,,,,,,,,,,,,,,,,,,,,,,
01,043,20.90731491371446,16.52636484067653,26.093275215972,,,,,,,,,,,,,,,,,,,
01,045,32.89059236855468,24.412031613861455,43.36214567589147,,,,,,,,,,,,,,,,,,,
01,047,31.260288717997803,16.152647343023926,54.60543338273978,,,,,,,,,,,,,,,,,,,
01,049,25.82118297118229,19.970101039301202,32.850875797054314,,,,,,,,,,,,,,,,,,,
01,051,17.451509165328737,13.25166257285766,22.56012246416685,,,,,,,,,,,,,,,,,,,
01,053,33.16028868834696,22.964463890731793,46.338179703527004,,,,,,,,,,,,,,,,,,,
01,055,25.008470289936792,20.05752446314036,30.811134850711152,,,,,,,,,,,,,,,,,,,
01,057,23.41404793547795,12.800677884579159,39.284793923776675,,,,,,,,,,,,,,,,,,,
01,059,14.00992884763787,7.659358469696619,23.506280041063434,,,,,,,,,,,,,,,,,,,
01,061,21.64884326998287,13.400975194709407,33.09255659679578,,,,,,,,,,,,,,,,,,,
01,063,,,,,,,,,,,,,,,,,,,,,,
01,065,,,,,,,,,,,,,,,,,,,,,,
01,067,26.43767091648633,14.796963719690536,43.60491766174583,,,,,,,,,,,,,,,,,,,
01,069,24.403427754930963,19.43719398798697,30.25172032944658,,,,,,,,,,,,,,,,,,,
01,071,17.46443488579266,12.639098122813678,23.52447917994921,,,,,,,,,,,,,,,,,,,
01,073,19.311079489804083,17.157918861232783,21.464240118375383,8.037545293721095,6.522486734107035,9.552603853335155,,,,,,,,,,,,,8.226514486647016,4.250760079787184,14.370065255159265,
01,075,,,,,,,,,,,,,,,,,,,,,,
01,077,14.946087214194177,11.259438321941568,19.4543869103651,,,,,,,,,,,,,,,,,,,
01,079,26.989155435896937,17.78602349568734,39.26780417375378,,,,,,,,,,,,,,,,,,,
01,081,15.556130999083075,12.476471949245061,19.165588475075342,10.244699921399762,6.34163071956261,15.660112077959498,,,,,,,,,,,,,,,,
01,083,17.217952095100074,13.396594456284316,21.790420349000406,,,,,,,,,,,,,,,,,,,
01,085,,,,,,,,,,,,,,,,,,,,,,
01,087,,,,,,,,,,,,,,,,,,,,,,
01,089,19.107589032736595,16.65874799013344,21.55643007533975,7.954349704607985,5.656320226494812,10.873857900501894,,,,,,,,,,,,,,,,
01,091,26.30293857541701,12.027378421696215,49.931170639527885,,,,,,,,,,,,,,,,,,,
01,093,25.05788463178848,16.65078236017835,36.215620073184724,,,,,,,,,,,,,,,,,,,
01,095,19.1841173488158,14.954960620970695,24.237978162509616,,,,,,,,,,,,,,,,,,,
01,097,20.297565082587113,17.634147675921696,22.96098248925253,8.533406594903084,6.49602447572024,11.00747277825642,,,,,,,,,,,,,,,,
01,099,,,,,,,,,,,,,,,,,,,,,,
01,101,18.20155102155318,13.88970094767944,23.429004138869587,7.485442740796562,5.519174567399823,9.92461108971408,,,,,,,,,,,,,,,,
01,103,24.343197631764706,19.655357534280345,29.031037729249068,13.798893144627206,6.888357740683002,24.690031483044635,,,,,,,,,,,,,,,,
01,105,,,,,,,,,,,,,,,,,,,,,,
01,107,,,,,,,,,,,,,,,,,,,,,,
01,109,19.34567515080093,11.269568685783568,30.974299961465377,,,,,,,,,,,,,,,,,,,
01,111,21.398096958831445,12.465180023072172,34.2604260973505,,,,,,,,,,,,,,,,,,,
01,113,39.379217764452015,28.934368024423833,52.36601151796811,,,,,,,,,,,,,,,,,,,
01,115,22.261304273005923,17.65182979982062,27.706120152846225,,,,,,,,,,,,,,,,,,,
01,117,14.990029961081815,12.343317806603672,17.636742115559958,,,,,,,,,,,,,,,,,,,
01,119,,,,,,,,,,,,,,,,,,,,,,
01,121,24.394410040542883,18.377208115766603,31.752677779647456,,,,,,,,,,,,,,,,,,,
01,123,24.532025053865198,16.551654286854237,35.020991161464465,,,,,,,,,,,,,,,,,,,
01,125,16.533807688676823,13.374119119225103,19.693496258128544,4.994380855656402,2.9599866223835347,7.8932749592469245,,,,,,,,,,,,,,,,
01,127,22.420895067943608,17.02512563280887,28.98420610487724,,,,,,,,,,,,,,,,,,,
01,129,24.299712165796254,12.13032876182575,43.47889733721399,,,,,,,,,,,,,,,,,,,
01,131,,,,,,,,,,,,,,,,,,,,,,
01,133,20.587981560977667,12.902378434065746,31.170451501377435,,,,,,,,,,,,,,,,,,,
02,000,23.374369642008997,21.323336948452788,25.425402335565206,7.751573203784241,4.005350988401891,13.540438414024404,58.45427705583273,51.97367305527578,64.93488105638968,8.236413438268436,4.958858928935981,12.862179846415927,,,,37.92817042069443,28.72642588670672,49.140344050506016,14.172686629537576,9.755825348686704,19.903721376571053,
02,013,,,,,,,,,,,,,,,,,,,,,,
02,016,,,,,,,,,,,,,,,,,,,,,,
02,020,20.636212492771804,17.53399467034102,23.73843031520259,,,,44.82905713767672,33.95309009510702,58.08124322293354,10.389083433006112,5.679808587921318,17.43111668888946,,,,37.21118831129715,20.343702916640016,62.43405106611762,13.764395080168885,7.7038274388133825,22.702276461132076,
02,050,,,,,,,71.93878758276199,53.727327454992356,94.33814893068106,,,,,,,,,,,,,
02,060,,,,,,,,,,,,,,,,,,,,,,
02,063,,,,,,,,,,,,,,,,,,,,,,
02,066,,,,,,,,,,,,,,,,,,,,,,
02,068,,,,,,,,,,,,,,,,,,,,,,
02,070,,,,,,,,,,,,,,,,,,,,,,
02,090,29.838848476258427,23.901178457454467,35.77651849506239,,,,36.768660421993076,19.577763122991374,62.87552912009575,,,,,,,70.46406517523411,22.879490160881993,164.43962242473347,,,,
02,100,,,,,,,,,,,,,,,,,,,,,,
02,105,,,,,,,,,,,,,,,,,,,,,,
02,110,15.786375734647429,9.023277728139808,25.636085174221165,,,,,,,,,,,,,,,,,,,
02,122,25.662054122211323,19.22263950272489,33.566598625132876,,,,,,,,,,,,,94.78701135205823,48.97783193497853,165.5738333265569,,,,
02,130,,,,,,,,,,,,,,,,,,,,,,
02,150,,,,,,,,,,,,,,,,,,,,,,
02,158,,,,,,,106.4560435612768,74.56050414360804,147.38003695789456,,,,,,,,,,,,,
02,164,,,,,,,,,,,,,,,,,,,,,,
02,170,27.11800575668158,22.123845931170322,32.11216558219284,,,,32.92317218994331,16.43512893573916,58.90864936568509,,,,,,,,,,,,,
02,180,,,,,,,109.3501425169792,78.47155020961033,148.3458157309385,,,,,,,,,,,,,
02,185,,,,,,,50.594829795181674,26.939616010205473,86.51869982759614,,,,,,,,,,,,,
02,188,,,,,,,105.43887499845292,71.13916619346776,150.5205502312898,,,,,,,,,,,,,
02,195,,,,,,,,,,,,,,,,,,,,,,
02,198,,,,,,,,,,,,,,,,,,,,,,
02,220,,,,,,,,,,,,,,,,,,,,,,
02,230,,,,,,,,,,,,,,,,,,,,,,
02,240,,,,,,,,,,,,,,,,,,,,,,
02,275,,,,,,,,,,,,,,,,,,,,,,
02,282,,,,,,,,,,,,,,,,,,,,,,
02,290,,,,,,,60.437648824875325,28.982201799562883,111.14698802318946,,,,,,,,,,,,,
04,000,22.901249444157205,22.214882340753885,23.587616547560526,13.482011118069948,11.722300069074468,15.24172216706543,31.32773274203624,28.416317945630734,34.23914753844175,7.4743186507055315,5.993515629192637,8.955121672218425,14.71953095490642,7.347936818536177,26.33730683201895,19.28533041336479,15.679478525945857,22.891182300783722,10.378903493743524,9.760753469582681,10.997053517904366,
04,001,48.17874075143274,30.54118881594155,72.29176666856189,,,,44.16562162087413,35.62563926309795,52.7056039786503,,,,,,,,,,,,,
04,003,28.638429873290015,22.794562313387225,34.482297433192805,,,,,,,,,,,,,,,,12.820271130774756,8.518977061862707,18.52886128777018,
04,005,28.06542189953619,22.642211153160225,33.488632645912155,,,,40.27670680722367,31.514042529483408,50.72184645370321,,,,,,,,,,21.51760068272015,12.5347953460874,34.451763135804164,
04,007,59.71474476059897,45.98762984375423,76.25439593589816,,,,57.31161703703845,36.7206344453957,85.27514323535216,,,,,,,,,,,,,
04,009,12.55794329060722,6.4888725487070245,21.93619969302053,,,,,,,,,,,,,,,,,,,
04,011,53.857046869188274,25.826547376358015,99.04502672960113,,,,,,,,,,,,,,,,,,,
04,012,52.0581193820621,25.987225631242122,93.14635550980157,,,,,,,,,,,,,,,,,,,
04,013,19.296625641855936,18.513808164288463,20.07944311942341,12.830574453029081,10.886550612423202,14.774598293634961,14.52228592509828,11.108398034611445,18.65448380581999,7.088318958572983,5.536035915183151,8.9409498663765,,,,14.817519449164754,11.162583486305127,19.2870382920118,9.54630368555191,8.76437665613429,10.32823071496953,
04,015,39.92357902289892,34.84789015318439,44.99926789261345,,,,,,,,,,,,,,,,13.748310500405568,8.897181661249315,20.29521839895628,
04,017,36.71015224619616,28.271290445502327,46.87804486933999,,,,47.491030084230765,38.35615790770821,56.62590226075332,,,,,,,149.82288298687266,68.50856244620418,284.4105009284103,22.06590355352582,12.350118713373648,36.3943522340884,
04,019,25.51309291906246,23.492602363754255,27.533583474370662,14.472028799566992,9.537158169722035,21.05604209246482,30.601191661149237,21.86193996816457,41.670137631708776,11.076933775869202,6.564892974965555,17.506330919733927,,,,20.25535172451377,11.577683640856613,32.89342219973709,12.53898177242544,10.922233469558625,14.155730075292256,
04,021,23.057528342027066,20.198951862283742,25.91610482177039,14.408381617479694,8.39341325766272,23.069214731469476,12.945122004300293,7.077218659937079,21.719715089782188,,,,,,,,,,10.755346240628986,8.384320037712886,13.588732938327604,
04,023,25.137011343153095,9.22484013773719,54.71269110661089,,,,,,,,,,,,,,,,,,,
04,025,35.86159128032181,31.43884270728464,40.284339853358986,,,,,,,,,,,,,,,,11.999068261623089,7.224222925916065,18.73803144137257,
04,027,37.03917256969279,28.886975598665245,45.19136954072033,,,,,,,,,,,,,,,,6.574165299644286,4.69668007419736,8.95214721972998,
05,000,22.679901453140893,21.75694611366249,23.602856792619296,8.823954440350763,7.582214241953114,10.065694638748411,8.8819807800619,4.433852803821386,15.892317071598733,10.067265638673716,6.634391491503368,14.647342952377272,,,,,,,6.847282146958051,5.23762828634598,8.795620371552824,
05,001,19.00562200174799,8.69058060943727,36.078590707981355,,,,,,,,,,,,,,,,,,,
05,003,21.31445289025265,11.01348883727774,37.23205975119933,,,,,,,,,,,,,,,,,,,
05,005,34.429327680312625,26.007544126718376,44.70934577984094,,,,,,,,,,,,,,,,,,,
