statecode,countycode,v036_rawvalue,v036_cilow,v036_cihigh,v036_flag_CT
00,000,3.93552790137661,3.88127753005834,3.98977827269489,
01,000,4.07305494272095,3.76999173172495,4.37611815371695,
01,001,4.30036355689763,3.43529321265396,5.21800365776889,
01,003,3.87643614127732,3.13876510385443,4.74366782095898,
01,005,5.43103029417342,4.44050125807648,6.50664406847241,
01,007,5.0556189336081,4.12718031883112,6.10124963961,
01,009,4.80240003482879,3.88041014033452,5.83466637134944,
01,011,5.81412176646911,4.81939514648585,6.84067132933638,
01,013,5.24607623375641,4.34317333068011,6.26781679961689,
01,015,4.97124606280048,4.00537001258429,5.99203912529449,
01,017,4.84828055962185,3.91820597718353,5.82008057169966,
01,019,4.89181414475876,3.95853962806741,5.96077351086322,
01,021,4.71369127389853,3.84097886199589,5.74594951538782,
01,023,5.11749265151927,4.08701364591088,6.05991242070075,
01,025,5.1585646192427,4.22028230576178,6.16047467043331,
01,027,5.05927191221044,4.10653826372275,6.07247881425234,
01,029,4.91342946594618,3.93916741977007,6.00299985602855,
01,031,4.63041415094364,3.73947579873744,5.59446952192372,
01,033,4.55285579497422,3.62631943042986,5.56928192329956,
01,035,5.29102304944935,4.34674099436572,6.29164602791964,
01,037,4.78082023252884,3.90106247764785,5.75477083924644,
01,039,4.92987659185992,4.04123908038088,5.88286699577623,
01,041,4.95622334605257,4.06236988619636,5.93308299535726,
01,043,4.79038613363719,3.84429986220436,5.78000439293751,
01,045,4.96888408208557,4.12531858413812,5.98223970588786,
01,047,5.38159083981817,4.45092045498981,6.39664180664789,
01,049,5.30555673758158,4.31111294650844,6.34797669269366,
01,051,4.36426406304112,3.53085069989456,5.31680205835956,
01,053,5.64737553543384,4.6873245504793,6.74036871725739,
01,055,4.71552082992164,3.81549372760505,5.64444569461959,
01,057,5.3005580505603,4.30620274715174,6.37054709114196,
01,059,5.19564916369949,4.21561648865843,6.20546838586066,
01,061,5.38480153823926,4.4144154188712,6.45896179456861,
01,063,5.76380106909082,4.66793377910998,6.89499729219312,
01,065,5.18262968335252,4.20248881469894,6.19203341236129,
01,067,4.93302159271097,4.03758608815521,5.96475619246772,
01,069,4.47001157342892,3.68653813825553,5.36410489459571,
01,071,5.13320077569189,4.18495624102598,6.18454600054391,
01,073,4.08133529461682,3.44650491122361,4.80446828024058,
01,075,4.95704259384986,3.98716352777845,6.04074018909426,
01,077,4.5521429468253,3.66485917134205,5.48050883634866,
01,079,5.0458346112990196,4.10693371394915,6.10775779921203,
01,081,4.09102695092025,3.27865436789686,4.9050947050994,
01,083,4.19863585787183,3.33742687296234,5.07569063528449,
01,085,5.42842254667296,4.39319508496887,6.52289017624441,
01,087,5.01446937545189,4.12065874381146,6.07520480463324,
01,089,3.92855107853075,3.20869155795832,4.70266235906736,
01,091,4.82227017935022,3.90983771235104,5.81532242325047,
01,093,5.10095227760999,4.11533029990741,6.16022486618973,
01,095,4.85477445526363,3.9324780806239,5.85349848599542,
01,097,4.48506227199049,3.75852742652604,5.23356309568949,
01,099,5.20618960304537,4.27768482180715,6.25633696273298,
01,101,4.46787216776063,3.69848243402147,5.36729257707146,
01,103,4.47811813110116,3.65372891845303,5.41510318766502,
01,105,5.78765338111511,4.8216774442305,6.97876246101535,
01,107,5.05286650565408,4.17175089573223,6.04573820834073,
01,109,4.92827911605477,4.02517682206623,5.89948562122105,
01,111,4.95011783370434,3.97777760838345,6.01032755051161,
01,113,4.85625743129444,3.93793203263527,5.83429849069369,
01,115,4.55197632045075,3.66778849872169,5.45743453181973,
01,117,3.62112458239899,2.88193842280614,4.42602593513795,
01,119,5.13390938577013,4.1724365219781,6.16706502583097,
01,121,5.05373865991975,4.09485842061183,6.09009843503328,
01,123,4.91814210340571,4.01894137042382,5.93692544427514,
01,125,4.50735347791554,3.73777115134619,5.32278370537289,
01,127,4.97827369500457,4.06520618117719,5.97111208802541,
01,129,5.10491874546701,4.18397382203999,6.09013005583242,
01,131,5.74279118262561,4.69809719660427,6.91257005809285,
01,133,5.06547029490385,4.06262366469877,6.17827974231562,
02,000,3.89423147743111,3.62887052644716,4.15959242841505,
02,013,4.35458925037892,3.53692130391862,5.25742156881677,
02,016,3.9528925378319,3.25787209161802,4.81240917907447,
02,020,3.8809930126188,3.31428131045325,4.50034175604277,
02,050,6.53684337970074,5.48844311382301,7.61455864867491,
02,060,4.22241042020378,3.38965192981303,5.10734241904742,
02,063,3.92591345650056,3.20146651145299,4.77458459547148,
02,066,4.35801400075607,3.45082297899373,5.25597825447678,
02,068,3.80626467631532,3.01608756527367,4.62935968464382,
02,070,5.83518612810858,4.86142498502609,6.80822054004934,
02,090,4.19126609654731,3.47402700473709,4.89220585754161,
02,100,3.87220197904942,3.08867780519017,4.72302857124781,
02,105,4.73118613969947,3.80005205631846,5.70185896451952,
02,110,3.85653014956529,3.14504450963488,4.55815089451544,
02,122,4.61419851165575,3.83936940393195,5.36424766812214,
02,130,4.23310096033183,3.50930724912474,5.05681565553383,
02,150,3.94300301882269,3.18432539960491,4.75832798332848,
02,158,7.53236136668205,6.2929397280393,8.82822118591706,
02,164,5.43875733294975,4.47485790225364,6.44187021875391,
02,170,4.73969380495761,4.0297821280381,5.52842309180072,
02,180,5.53325921647837,4.58817767379275,6.54013235165887,
02,185,4.48960105693893,3.6989646597396,5.38902729171508,
02,188,6.08280324982291,5.00694065379338,7.16627504781027,
02,195,4.005476436629,3.24494994281891,4.88851083283726,
02,198,4.90534587270291,3.98742219301314,5.83994170369311,
02,220,3.84725222348681,3.14855134410242,4.63195297626717,
02,230,4.0070846904294,3.18051880498368,4.95263668814256,
02,240,4.09390810492653,3.33792376484694,4.90738384762226,
02,275,4.47450277167824,3.63482973726262,5.41432484557821,
02,282,4.66489584151228,3.8036886120526,5.65341693954162,
02,290,5.80925214852669,4.82631969948963,6.83637007365069,
04,000,4.05889304251586,3.78736091831663,4.3304251667151,
04,001,6.57419229470077,5.65236057646728,7.55804815935853,
04,003,4.63547984514213,3.889139068923,5.45508668053381,
04,005,4.58506926209269,3.93245338697668,5.34202363347216,
04,007,5.43086476252866,4.66053555677759,6.2356716465639,
04,009,5.14374428728623,4.21237848163448,6.11401066712042,
04,011,4.55456887611904,3.66397713193642,5.44572617494869,
04,012,5.62913119316555,4.68457016051778,6.66624989220216,
04,013,4.12529266871778,3.55466030263129,4.71881246046524,
04,015,5.24932752554581,4.44928536011946,6.07563472013322,
04,017,6.0288699749219,5.21305174598025,6.84768638723559,
04,019,4.44955827015418,3.78655013233896,5.16326189367131,
04,021,4.91427362415183,4.20230510086413,5.61243847655824,
04,023,5.02236192705706,4.06373675774331,6.08303785774708,
04,025,4.42197186671237,3.72085402343985,5.12820392189122,
04,027,5.24841966228676,4.39234771771645,6.16094329287768,
05,000,5.18612471947955,4.85051959735921,5.52172984159988,
05,001,5.22037689257757,4.2602152317762,6.21206479520052,
05,003,5.85822570796169,4.88419166347496,6.9521159813516,
05,005,5.25093736440579,4.30311068155519,6.30772770194796,
05,007,4.45877803482807,3.7215470502795,5.30234965334236,
05,009,5.16857193447289,4.2654374531951,6.14356466802326,
05,011,5.54572114663608,4.57912139829478,6.56182796374703,
05,013,5.19290117638501,4.21097375479307,6.16316117906656,
05,015,5.09191742546531,4.12842073066718,6.18883101314226,
05,017,5.77905950237511,4.78655910906892,6.8598408747514,
05,019,5.20027725944419,4.27715968087104,6.18295392600279,
05,021,5.5091876657928,4.49297001245935,6.57388077502715,
05,023,5.17745533562193,4.29108400631373,6.21280473407447,
05,025,5.49896799126923,4.56166852480203,6.59913977287929,
05,027,5.09461139224296,4.18650208037091,6.04673704509582,
05,029,5.61763514425462,4.63591797334925,6.6937466927536,
05,031,5.23763141943055,4.35579491723062,6.21033640023811,
05,033,5.25803246908314,4.20334382746001,6.27138840649615,
05,035,5.319583177094,4.41185336663178,6.30317186922527,
05,037,5.48346836102475,4.51452097500111,6.52126356301949,
05,039,4.95433907818082,4.08769775522823,5.95743594715354,
05,041,6.10096275066185,5.08938207403387,7.12498159744588,
05,043,5.52829133910083,4.53612165522517,6.61354660602527,
05,045,5.02362998975319,4.19052961101259,5.93267753597193,
05,047,5.7696718394932,4.7177319731017,6.83273358045937,
05,049,5.757413766791,4.69459173587099,6.80047660865093,
05,051,4.81987159810475,3.95688219556993,5.72186635888161,
05,053,4.84940217357258,3.96210495606731,5.80323002079712,
05,055,5.4410690466243,4.5226627001668,6.4773397706686,
05,057,5.39087993152428,4.43108583840157,6.41950312997693,
05,059,5.44158317868194,4.54785098365346,6.43078387775818,
05,061,5.25900043049128,4.34715835786265,6.3269143045578,
05,063,5.27882533354433,4.33225717554467,6.26130639354526,
05,065,5.5851483619893,4.55476377581249,6.7118811626122,
05,067,5.68777193106284,4.77170688287166,6.68403597162921,
05,069,5.22002642953165,4.33290987146469,6.07671032908995,
05,071,6.0235924563504,4.951538204794,7.14117013401215,
05,073,5.85785596409923,4.82291980724261,7.00447306600874,
05,075,5.76968334547674,4.74911686560895,6.89446359004437,
05,077,5.8417219012491,4.81937003161993,6.90724283627439,
05,079,5.39890598852196,4.45266851431958,6.38450068796604,
05,081,5.17631118329265,4.19846765974601,6.32074839666845,
05,083,5.37916572302253,4.37222317048707,6.45329249227057,
05,085,4.8914007141153,4.05700593141533,5.84795557208426,
05,087,5.58071350189134,4.59218575053454,6.67060436022594,
05,089,5.4314460039006,4.49655596677185,6.45884780837604,
05,091,5.47033983317704,4.51999066592594,6.44472167454298,
05,093,5.73549376681167,4.73371263800061,6.81816051038782,
05,095,5.82023603417712,4.78183825449743,6.97285691403032,
05,097,5.54914908713302,4.58115875933551,6.60967640516718,
05,099,5.71347272892351,4.73214392505169,6.78689871877775,
05,101,5.31126485007832,4.3550453057575,6.38569478667942,
05,103,5.46850829195976,4.56427146255792,6.43462019417179,
05,105,5.25342034684362,4.27817341491998,6.31893472869454,
05,107,6.06264117146214,5.10444898617977,7.12638811798382,
05,109,5.3342740107663,4.32506398198809,6.35945702244274,
05,111,5.90853715318566,4.82105837652896,7.012370245916,
05,113,5.30014334695167,4.37087796800945,6.32738148042861,
05,115,5.257525604663,4.33724010609936,6.22461773247927,
05,117,5.26526691855235,4.22461939692574,6.32287924030564,
05,119,4.67000114936641,3.97317173882243,5.44832296502903,
05,121,5.77242704024567,4.74274784558415,6.84758345611883,
05,123,5.97143632689014,4.99490966729423,6.99656639202035,
05,125,4.3856713039085,3.57911758754132,5.25735099483531,
05,127,5.40630297980531,4.48097372992365,6.49134330620272,
05,129,5.82403082624244,4.7681026155356,6.97033112411853,
05,131,5.32298353986124,4.48579586445453,6.28121245449719,
05,133,5.69625583505517,4.72448584462799,6.7865453504218,
05,135,5.53488861277336,4.51664307948588,6.61998752432895,
05,137,5.90096558577585,4.89134535241559,7.03818518447916,
05,139,5.04689852048878,4.19206553193299,6.01374087606441,
05,141,5.84313497066172,4.77241173000781,6.93575213608937,
05,143,5.02471270517201,4.23766526688459,5.89204808307779,
05,145,5.13144377086452,4.24421873971592,6.08707842662486,
05,147,5.62231485242404,4.62227180201451,6.65135520591885,
05,149,5.83348403142017,4.78287356853958,6.96849904547547,
06,000,3.94390693340349,3.70126599376405,4.18654787304293,
06,001,3.84223621456724,3.19138793299516,4.52832392229954,
06,003,4.40774144061304,3.543879833493,5.34735536149309,
06,005,4.39349649467233,3.57751748111417,5.29894667055108,
06,007,4.89445462932192,3.99138019679458,5.82797308313864,
