statecode,countycode,v147_rawvalue,v147_cilow,v147_cihigh,v147_flag_CT
00,000,77.55068689793734,77.5408020982111,77.56057169766358,
01,000,73.74534440129892,73.66413932841614,73.8265494741817,
01,001,75.27444318756017,74.48914290819916,76.05974346692118,
01,003,76.98768195105225,76.62196126335907,77.35340263874544,
01,005,73.71764696536329,72.55827322599183,74.87702070473475,
01,007,72.89846064233737,71.67754822081369,74.11937306386105,
01,009,73.47546589660243,72.7284248088641,74.22250698434075,
01,011,70.17074227287253,67.99021273507329,72.35127181067178,
01,013,71.57729658979336,70.15732172780261,72.99727145178412,
01,015,70.73275882510214,70.20544744476598,71.2600702054383,
01,017,72.32584512180297,71.32572486616735,73.32596537743859,
01,019,72.31193329212775,71.14957904725401,73.47428753700149,
01,021,72.7320456076123,71.92267023347392,73.54142098175069,
01,023,73.23416097447439,71.45991113673644,75.00841081221235,
01,025,71.87659422489213,70.65046415392054,73.10272429586372,
01,027,73.60943829795742,72.14427666252453,75.07459993339032,
01,029,70.75565535193084,69.23583037778262,72.27548032607906,
01,031,75.2024801331483,74.47588059598411,75.92907967031249,
01,033,73.43397575034571,72.68404496665765,74.18390653403377,
01,035,67.8372187795115,65.80393441530056,69.87050314372244,
01,037,72.80809213089499,70.8075236259916,74.80866063579838,
01,039,71.43508046875006,70.5119405679738,72.35822036952632,
01,041,71.03590654562777,69.52605115839091,72.54576193286462,
01,043,73.51990211350342,72.9553887980809,74.08441542892594,
01,045,73.212494635746,72.41606194011648,74.00892733137552,
01,047,68.50604323125039,67.41481885223573,69.59726761026505,
01,049,73.05821242956205,72.42774463655282,73.68868022257128,
01,051,75.41535436746419,74.84448784238667,75.98622089254171,
01,053,70.66791641821862,69.73458693250693,71.60124590393032,
01,055,70.82692184812191,70.28119125761356,71.37265243863027,
01,057,71.42115181371514,70.0515795856706,72.79072404175969,
01,059,72.19890811928997,71.25503975743106,73.14277648114887,
01,061,70.80585057824588,69.68975496518281,71.92194619130895,
01,063,71.33461854955925,68.9567643098372,73.7124727892813,
01,065,70.27185983410601,68.64397124457412,71.8997484236379,
01,067,74.8547279830144,73.49798149951148,76.21147446651732,
01,069,74.03934565862681,73.50210205105331,74.57658926620032,
01,071,71.40947324544227,70.65258818433018,72.16635830655436,
01,073,72.74514518212966,72.51297409159318,72.97731627266614,
01,075,72.3066556620133,70.7390737156704,73.8742376083562,
01,077,74.87562933119266,74.30004625699986,75.45121240538545,
01,079,71.97666611680857,71.02626860730021,72.92706362631694,
01,081,77.74675440881157,77.30426258049583,78.1892462371273,
01,083,76.54430498060482,76.01504465529959,77.07356530591005,
01,085,67.73249225279686,65.77903498745032,69.6859495181434,
01,087,73.73759295239509,72.14765501046622,75.32753089432396,
01,089,76.61784088987181,76.33061537149209,76.90506640825154,
01,091,71.20011590869554,69.85034124475345,72.54989057263762,
01,093,73.92500905491312,72.94124831623705,74.90876979358919,
01,095,72.28228036301354,71.72824967266811,72.83631105335897,
01,097,72.79515865241714,72.50748435883337,73.08283294600092,
01,099,71.62708065830519,70.28968392115304,72.96447739545734,
01,101,73.3053720868297,72.88996564036923,73.72077853329019,
01,103,73.87003183509859,73.3569396327314,74.38312403746578,
01,105,68.80999370357165,66.54865433195825,71.07133307518505,
01,107,72.21587650353106,70.87343152267037,73.55832148439175,
01,109,72.56976930299581,71.53171604383463,73.60782256215698,
01,111,73.08769453488425,71.83140842749997,74.34398064226853,
01,113,70.82926207947969,70.06243408295117,71.59609007600821,
01,115,73.40454639236332,72.82667379410735,73.98241899061928,
01,117,80.0074087900695,79.61079814193546,80.40401943820355,
01,119,71.81697487688002,69.72851706849674,73.9054326852633,
01,121,70.91258783236613,70.22251920459416,71.60265646013809,
01,123,73.25301358563621,72.33359317950784,74.17243399176458,
01,125,75.3065426733831,74.89863629912269,75.71444904764353,
01,127,68.31492320141679,67.60664837072255,69.02319803211103,
01,129,72.5945801419766,71.06930814648334,74.11985213746988,
01,131,68.64574408665469,66.53433472315355,70.75715345015583,
01,133,72.09263998453697,70.86567579860804,73.31960417046591,
02,000,76.11934889497708,75.87954499986557,76.35915279008859,
02,013,,,,
02,016,81.66498532875275,77.03153345533171,86.29843720217379,
02,020,76.01779830126854,75.63834897183276,76.39724763070433,
02,050,69.56023849139059,68.0676635969183,71.05281338586289,
02,060,,,,
02,063,,,,
02,066,,,,
02,068,,,,
02,070,69.13930239138352,65.8663172553368,72.41228752743025,
