statecode,countycode,v015_denominator,v015_numerator,v015_rawvalue,v015_cilow,v015_cihigh,v015_sourceflag,v015_flag_CT
00,000,2298919073,150455,6.544597492231951,6.51152737759065,6.577667606873251,,
01,000,34564808,4401,12.732603635466454,12.356421985626314,13.108785285306594,,
01,001,397389,32,8.052563105672276,5.507947203189962,11.367816441678169,,
01,003,1577463,61,3.8669686705805457,2.957924627137533,4.9672830307167946,,
01,005,175061,23,13.138277514694877,8.328540929758587,19.71386710622756,,
01,007,156723,12,7.65682127064949,3.95639128189367,13.374925855284134,,
01,009,407815,24,5.885021394504862,3.7706442516058667,8.756445347462257,,
01,011,71408,15,21.00604974232579,11.756926580751896,34.646284550030586,,
01,013,135989,24,17.648486274625153,11.307718164473938,26.25954863536992,,
01,015,802450,80,9.96946850271045,7.905168495356767,12.407866529682655,,
01,017,235919,27,11.444605987648302,7.542067460342222,16.65130084696955,,
01,019,180402,11,6.097493375904924,3.0438467241143887,10.910099950833116,,
01,021,312144,16,5.125839356194577,2.9298600817704408,8.324041979842942,,
01,023,,,,,,,
01,025,164583,16,9.721538676534028,5.5566993271732334,15.78716975481122,,
01,027,,,,,,,
01,029,105137,12,11.413679294634619,5.897614644437463,19.93740077059166,,
01,031,369560,29,7.847169607100335,5.255372642479688,11.269844528246182,,
01,033,389637,25,6.416228438264333,4.152244742626939,9.471618890795884,,
01,035,83593,15,17.944086227315687,10.043168845218277,29.596041380840315,,
01,037,73979,10,13.51734951810649,6.482094508079907,24.85888703823758,,
01,039,260641,17,6.522381359801412,3.79952749936015,10.442964390063961,,
01,041,95169,11,11.558385608759155,5.769904451278083,20.681144609381157,,
01,043,597112,24,4.019346454266536,2.5752711140768336,5.980468922706829,,
01,045,344425,23,6.677796327212021,4.233150043418648,10.019973258280624,,
01,047,265213,110,41.476096571435036,33.725098911390106,49.22709423147997,,
01,049,500884,17,3.393999409044809,1.9771297285613616,5.434121835775672,,
01,051,587597,55,9.360156706041726,7.051351006121283,12.18353054490737,,
01,053,258202,34,13.167984756121177,9.11921223870159,18.400938836725935,,
01,055,718709,58,8.070025559718886,6.127908747525044,10.432379411513502,,
01,057,,,,,,,
01,059,221300,12,5.422503389064618,2.801886628432994,9.472022163658812,,
01,061,,,,,,,
01,063,,,,,,,
01,065,103160,22,21.326095385808454,13.364950438376901,32.287964702525436,,
01,067,121062,13,10.73829938378682,5.717692166826751,18.3628189837925,,
01,069,741123,73,9.849916950357768,7.720762535031182,12.384791752918412,,
01,071,364655,25,6.855795203685675,4.436709176572192,10.120506148971044,,
01,073,4625162,1203,26.0098997613489,24.540087262491205,27.479712260206597,,
01,075,,,,,,,
01,077,653261,39,5.970048724782284,4.24528825223555,8.161253138612723,,
01,079,231335,20,8.645470853956384,5.280878200619857,13.352228544178184,,
01,081,1173900,105,8.944543828264758,7.2336635572637515,10.655424099265764,,
01,083,702889,44,6.259878871343839,4.5484375709599005,8.403595202131168,,
01,085,69517,32,46.03190586475251,31.485789535343244,64.98331642536425,,
01,087,129531,58,44.77692598682941,34.00099719777487,57.884560255610296,,
01,089,2635670,219,8.309082700034526,7.20859017895186,9.409575221117194,,
01,091,133451,21,15.736112880383063,9.740901892137328,24.054320113707195,,
01,093,,,,,,,
01,095,678229,33,4.865613236827089,3.349264271024954,6.833130000216635,,
01,097,2892958,514,17.7672817925459,16.23126663190001,19.303296953191794,,
01,099,144168,24,16.6472448809722,10.666203911191431,24.769780806942737,,
01,101,1583678,415,26.20482193981352,23.68358747021628,28.72605640941076,,
01,103,844360,92,10.895826424747739,8.783573921817995,13.362763868690616,,
01,105,,,,,,,
01,107,,,,,,,
01,109,231976,32,13.794530468669173,9.435448628860124,19.47376111296878,,
01,111,158157,10,6.322831110858198,3.0320432836563884,11.627911532222905,,
01,113,406473,81,19.92752286129706,15.825329602247962,24.768091405856975,,
01,115,631839,40,6.330726656632464,4.522763938564882,8.620652882139922,,
01,117,1536081,61,3.9711447508301974,3.037611073959156,5.101101563969354,,
01,119,87087,18,20.668986186227567,12.249751145865089,32.66590911103608,,
01,121,562187,98,17.43192211844102,14.152076991169778,21.243929563140963,,
01,123,284405,27,9.493503981997504,6.256278944380292,13.812549865565689,,
01,125,1506724,129,8.56162110645347,7.084156042145935,10.039086170761006,,
01,127,448557,41,9.140421395720052,6.559324203714417,12.400013725286843,,
01,129,112236,15,13.364695819523147,7.480118796806117,22.043033315055634,,
01,131,73416,29,39.500926228615015,26.45439023856916,56.7299191437651,,
01,133,165731,14,8.447423837423294,4.618285218999825,14.173341814045395,,
02,000,5148086,445,8.643989241826963,7.84085104065727,9.447127442996656,,
02,013,,,,,,,
02,016,,,,,,,
02,020,2034447,191,9.388300604537744,8.056845967295924,10.719755241779563,,
02,050,127897,27,21.110737546619543,13.912109065705035,30.71501477373362,,
02,060,,,,,,,
02,063,,,,,,,
02,066,,,,,,,
02,068,,,,,,,
02,070,,,,,,,
02,090,682728,71,10.39945629884815,8.122061648928863,13.117499078271376,,
02,100,,,,,,,
