statecode,countycode,v057_numerator,v057_denominator,v057_rawvalue,v057_flag_CT
02,050,8580,18224,0.4708077260755048,NA
02,060,371,844,0.4395734597156398,NA
02,063,3128,6769,0.4621066627271384,NA
02,066,1233,2674,0.46110695587135375,NA
02,068,713,1584,0.45012626262626265,NA
02,070,2204,4607,0.47840243108313435,NA
02,090,43726,94840,0.4610501897933361,NA
02,100,995,2070,0.4806763285024155,NA
02,105,1028,2262,0.45446507515473034,NA
02,110,15454,31555,0.48974805894469975,NA
02,122,29301,61223,0.4785946458030479,NA
02,130,6554,13738,0.47707089823846266,NA
02,150,5885,12565,0.46836450457620377,NA
02,158,3740,8001,0.46744156980377455,NA
02,164,661,1331,0.4966190833959429,NA
02,170,54753,115239,0.47512560851794966,NA
02,180,4662,9763,0.47751715661169725,NA
02,185,3840,10603,0.3621616523625389,NA
02,188,3481,7361,0.47289770411628856,NA
02,195,1609,3427,0.46950685730960023,NA
02,198,2591,5696,0.4548806179775281,NA
02,220,4016,8282,0.48490702728809465,NA
02,230,519,1095,0.473972602739726,NA
02,240,3055,7077,0.4316800904337996,NA
02,275,986,2064,0.47771317829457366,NA
02,282,293,687,0.4264919941775837,NA
02,290,2373,5129,0.4626632871904855,NA
04,000,3723615,7431344,0.5010688510718923,NA
04,001,32857,65036,0.5052124976935851,NA
04,003,61623,124640,0.4944078947368421,NA
04,005,72954,144472,0.504969821141813,NA
04,007,27055,54003,0.5009906857026462,NA
04,009,18395,39525,0.46540164452877925,NA
04,011,4516,9369,0.48201515636674136,NA
04,012,8173,16710,0.4891083183722322,NA
04,013,2305585,4585871,0.5027583636783504,NA
04,015,110427,223682,0.49367852576425464,NA
04,017,54762,109175,0.5015983512708954,NA
04,019,537910,1063162,0.5059529968151608,NA
04,021,234495,484239,0.4842546758935154,NA
04,023,25190,49158,0.5124293095732129,NA
04,025,126449,249081,0.5076621661226669,NA
04,027,103224,213221,0.48411741807795666,NA
05,000,1553895,3067732,0.5065289275595131,NA
05,001,8405,16307,0.5154228245538726,NA
05,003,9436,18262,0.5167013470594678,NA
05,005,21934,42875,0.5115801749271137,NA
05,007,155082,311013,0.4986351052849881,NA
05,009,19443,38530,0.5046197767973009,NA
05,011,5184,10104,0.5130641330166271,NA
05,013,2288,4641,0.49299719887955185,NA
05,015,14314,28814,0.49677240230443537,NA
05,017,4629,9538,0.4853218704130845,NA
05,019,11046,21274,0.51922534549215,NA
05,021,7202,14201,0.5071473839870432,NA
05,023,12755,25445,0.5012772646885439,NA
05,025,3718,7378,0.5039306044998645,NA
05,027,11422,22150,0.515665914221219,NA
05,029,10682,21077,0.5068083693125207,NA
05,031,58673,113993,0.5147070434149466,NA
05,033,31406,61891,0.5074405002342829,NA
05,035,24842,47139,0.5269946328942064,NA
05,037,8406,16420,0.5119366626065773,NA
05,039,3157,6185,0.5104284559417946,NA
05,041,5550,10479,0.5296306899513312,NA
05,043,8573,16945,0.5059309530835054,NA
05,045,67059,129951,0.5160329662719025,NA
05,047,8755,17468,0.5012021983054729,NA
05,049,6275,12421,0.5051928186136382,NA
05,051,51497,99784,0.5160847430449772,NA
05,053,9154,18383,0.49796007180547247,NA
05,055,23667,46743,0.506321802194981,NA
05,057,9881,19343,0.5108307915008014,NA
05,059,15655,33258,0.47071381321787237,NA
05,061,6453,12533,0.5148807149126307,NA
05,063,19401,38320,0.5062891440501044,NA
05,065,6655,14169,0.46968734561366365,NA
05,067,8322,16784,0.4958293612964728,NA
05,069,31993,63661,0.5025525832142128,NA
05,071,13040,26129,0.499062344521413,NA
05,073,3104,6095,0.5092698933552092,NA
05,075,8228,16318,0.5042284593700208,NA
05,077,3503,8201,0.42714303133764175,NA
05,079,4566,12898,0.35400837339122343,NA
05,081,6087,11805,0.5156289707750953,NA
05,083,10904,21400,0.5095327102803738,NA
05,085,38362,75944,0.5051353628989782,NA
05,087,8840,17775,0.4973277074542897,NA
05,089,8838,17514,0.5046248715313464,NA
05,091,21375,42415,0.5039490746198279,NA
05,093,19512,38663,0.5046685461552388,NA
05,095,3418,6512,0.5248771498771498,NA
05,097,4338,8620,0.5032482598607889,NA
05,099,4106,8120,0.5056650246305419,NA
05,101,3454,7071,0.48847404893225854,NA
05,103,11230,21793,0.5153030789703116,NA
05,105,5014,10184,0.49234092694422626,NA
05,107,7967,14961,0.5325178798208676,NA
05,109,5098,10208,0.49941222570532917,NA
05,111,11501,22397,0.5135062731615841,NA
05,113,9863,19436,0.5074603827948138,NA
05,115,32366,64593,0.5010759679841469,NA
05,117,3958,8036,0.4925335988053758,NA
05,119,209051,400009,0.5226157411458242,NA
05,121,9470,18907,0.5008726926535145,NA
05,123,9884,22101,0.44721958282430657,NA
05,125,66212,129574,0.5109975766743328,NA
05,127,4784,9851,0.4856359760430413,NA
05,129,3844,7806,0.4924417115039713,NA
05,131,65467,129098,0.5071108770081644,NA
05,133,7731,15632,0.4945624360286592,NA
05,135,9114,17968,0.5072350845948352,NA
05,137,6339,12671,0.5002762212927157,NA
05,139,19128,37397,0.5114848784661872,NA
05,141,8043,16142,0.49826539462272335,NA
05,143,130386,261549,0.49851461867565927,NA
05,145,39813,78452,0.507482282159792,NA
05,147,3062,5964,0.5134138162307177,NA
05,149,9981,20044,0.4979545000997805,NA
06,000,19519540,38965193,0.5009481154116188,NA
06,001,817701,1622188,0.5040728941405065,NA
06,003,510,1141,0.4469763365468887,NA
06,005,18986,41811,0.454091028676664,NA
06,007,104356,207172,0.5037167184754696,NA
06,009,23280,46565,0.49994631160743047,NA
06,011,10770,22037,0.48872351045968143,NA
06,013,587507,1155025,0.5086530594575875,NA
06,015,12495,26589,0.4699311745458648,NA
06,017,96086,192215,0.49988814608641363,NA
06,019,507463,1017162,0.49890086338262735,NA
06,021,13786,28129,0.49009918589356183,NA
06,023,67699,133985,0.5052729783184685,NA
06,025,87312,179057,0.4876212602690763,NA
06,027,9149,18527,0.4938198305176229,NA
06,029,450371,913820,0.4928443238274496,NA
06,031,68348,152682,0.44764936272776096,NA
06,033,33923,67878,0.49976428297828457,NA
06,035,11543,28861,0.3999514916323066,NA
06,037,4882779,9663345,0.5052886966159233,NA
06,039,83241,162858,0.5111262572302251,NA
06,041,129222,254407,0.507934137032393,NA
06,043,8380,16919,0.49530114072935755,NA
06,045,44897,89108,0.5038492615702294,NA
06,047,144004,291920,0.4932995341189367,NA
06,049,4280,8500,0.5035294117647059,NA
06,051,6098,13066,0.46670748507576915,NA
06,053,212113,430723,0.49245802987070575,NA
06,055,66349,133216,0.49805578909440307,NA
06,057,51655,102037,0.5062379332987054,NA
06,059,1583994,3135755,0.5051395915816127,NA
06,061,215285,423561,0.5082738967940863,NA
06,063,9552,19131,0.49929433903089226,NA
06,065,1241981,2492442,0.4982988571047992,NA
06,067,804477,1584288,0.5077845694722172,NA
06,069,33816,68175,0.496017601760176,NA
06,071,1097094,2195611,0.49967594441820523,NA
06,073,1617816,3269973,0.4947490392122504,NA
06,075,393661,808988,0.4866091956864626,NA
06,077,400117,800965,0.4995436754414987,NA
06,079,139682,281639,0.49596114174528383,NA
06,081,364897,726353,0.5023686829957335,NA
06,083,220668,441257,0.5000895169934981,NA
06,085,921614,1877592,0.49084891712363493,NA
06,087,131192,261547,0.5016000948204338,NA
06,089,91597,180366,0.5078396150050453,NA
06,091,1591,3200,0.4971875,NA
06,093,21488,42905,0.5008274093928446,NA
06,095,225046,449218,0.5009728016241558,NA
06,097,244929,481812,0.5083497297701178,NA
06,099,276556,551430,0.5015251255825762,NA
06,101,48978,97948,0.5000408379956712,NA
06,103,32522,64896,0.5011402859960552,NA
06,105,7607,15670,0.485449904275686,NA
06,107,239513,479468,0.4995390724719898,NA
06,109,26299,54204,0.48518559515902887,NA
06,111,417478,829590,0.5032341277016358,NA
06,113,113599,220544,0.5150854251305862,NA
06,115,42188,85722,0.49214903991974057,NA
08,000,2901403,5877610,0.4936365291334403,NA
08,001,262497,533365,0.49215265343620224,NA
08,003,8436,16655,0.5065145601921345,NA
08,005,328975,656061,0.5014396527152201,NA
08,007,7155,14189,0.5042638663753612,NA
08,009,1653,3344,0.4943181818181818,NA
08,011,2043,5681,0.35961978524907584,NA
08,013,162168,326831,0.4961830426122369,NA
08,014,38048,76860,0.4950299245381213,NA
08,015,9724,20617,0.4716496095455207,NA
08,017,862,1727,0.499131441806601,NA
08,019,4347,9147,0.47523778287963264,NA
08,021,3698,7521,0.49168993484908924,NA
08,023,1742,3628,0.480154355016538,NA
08,025,1485,5636,0.2634847409510291,NA
08,027,2780,5534,0.5023491145645103,NA
08,029,15940,31746,0.5021105021105021,NA
08,031,355110,716577,0.4955643287462478,NA
08,033,1128,2513,0.4488658973338639,NA
08,035,190453,383906,0.49609279354842073,NA
08,037,25611,54381,0.47095492911127046,NA
08,039,14114,28806,0.4899673679094633,NA
08,041,366043,744215,0.4918511451663834,NA
08,043,20959,50318,0.4165308637068246,NA
08,045,30393,62707,0.484682730795605,NA
08,047,2795,5926,0.47165035437057035,NA
08,049,7372,15935,0.46262943206777535,NA
08,051,7922,17321,0.45736389353963397,NA
08,053,354,765,0.4627450980392157,NA
08,055,3481,7055,0.493408929836995,NA
08,057,598,1309,0.45683728036669213,NA
08,059,286306,576366,0.49674338874950985,NA
08,061,689,1384,0.49783236994219654,NA
08,063,3466,6994,0.4955676293966257,NA
08,065,3436,7365,0.46653088934147996,NA
08,067,27826,56407,0.49330756820961935,NA
08,069,185696,370771,0.5008374441366773,NA
08,071,6884,14348,0.4797881237803178,NA
08,073,2330,5480,0.4251824817518248,NA
08,075,9090,20619,0.44085552160628544,NA
08,077,80402,159681,0.5035163857941771,NA
08,079,453,944,0.4798728813559322,NA
08,081,6393,13327,0.47970285885795755,NA
08,083,13369,26531,0.5039010968301233,NA
08,085,22222,44156,0.5032611649605943,NA
08,087,14279,29524,0.48364042812627017,NA
08,089,9186,18136,0.5065063961182179,NA
08,091,2572,5176,0.49690880989180836,NA
08,093,8448,18117,0.4663023679417122,NA
08,095,2178,4476,0.4865951742627346,NA
08,097,7983,16640,0.47974759615384616,NA
08,099,5849,11751,0.497744872776785,NA
08,101,85246,169422,0.5031577953276434,NA
08,103,3199,6569,0.48698432029228195,NA
08,105,5586,11188,0.4992849481587415,NA
08,107,11961,25064,0.4772183210979892,NA
08,109,3331,6688,0.4980562200956938,NA
08,111,366,802,0.456359102244389,NA
08,113,3641,7868,0.46276054905948144,NA
08,115,1141,2299,0.4963027403218791,NA
08,117,13895,30465,0.4560971606761858,NA
08,119,12046,24617,0.4893366372831783,NA
08,121,2306,4855,0.4749742533470649,NA
08,123,176887,359442,0.49211555689095876,NA
08,125,4855,9862,0.49229365240316364,NA
09,000,1843238,3617176,0.5095792961138744,NA
09,001,NA,NA,NA,U
09,003,NA,NA,NA,U
09,005,NA,NA,NA,U
09,007,NA,NA,NA,U
09,009,NA,NA,NA,U
09,011,NA,NA,NA,U
09,013,NA,NA,NA,U
09,015,NA,NA,NA,U
09,110,497692,975328,0.5102816693461072,A
09,120,166986,327651,0.5096459342410065,A
09,130,89433,176215,0.5075220611185199,A
09,140,232962,456128,0.5107382138347131,A
09,150,48277,96692,0.49928639391056134,A
09,160,56839,113463,0.500947445422737,A
09,170,293800,568158,0.5171096772376698,A
09,180,139843,279634,0.5000929786792736,A
09,190,317406,623907,0.5087392832585625,A
10,000,532742,1031890,0.5162778978379479,NA
10,001,98705,189789,0.5200775598164277,NA
10,003,298136,578592,0.5152784691112218,NA
10,005,135901,263509,0.5157357054218262,NA
11,000,357257,678972,0.5261733915389736,NA
11,001,357257,678972,0.5261733915389736,NA
12,000,11501917,22610726,0.5086929539546851,NA
12,001,148202,285994,0.5181996825108219,NA
12,003,13810,28368,0.48681613085166386,NA
12,005,96136,190769,0.50393931928143465,NA
12,007,13111,27858,0.4706368009189461,NA
12,009,326305,643979,0.5067013054773525,NA
12,011,999413,1962531,0.509246987690895,NA
12,013,6188,13470,0.45939123979213065,NA
12,015,104666,206134,0.507757090048221,NA
12,017,85447,166696,0.5125917838460431,NA
12,019,117621,232439,0.5060295389327952,NA
12,021,205135,404310,0.5073705819791744,NA
12,023,35747,73063,0.4892626911021995,NA
12,027,15838,35979,0.4402012284943995,NA
12,029,7924,17465,0.4537074148296593,NA
12,031,531295,1030822,0.515409061894294,NA
12,033,165918,326928,0.5075062399060344,NA
12,035,67772,131439,0.5156156087614787,NA
12,037,5866,12594,0.4657773542956964,NA
12,039,22881,43833,0.5220039696119362,NA
12,041,9567,19587,0.48843620768877316,NA
12,043,5431,12786,0.42476145784451746,NA
12,045,7092,15693,0.45192123876887785,NA
12,047,6138,13471,0.4556454606191077,NA
12,049,12002,25760,0.46591614906832296,NA
12,051,19748,43333,0.4557265825121732,NA
12,053,109350,212807,0.5138458791299159,NA
12,055,54875,107614,0.5099243592841081,NA
12,057,778704,1535564,0.5071126960517438,NA
12,059,9406,19944,0.47162053750501404,NA
12,061,87612,169795,0.5159869254100533,NA
12,063,22112,48622,0.4547735592941467,NA
12,065,7321,15450,0.47385113268608414,NA
12,067,3704,8078,0.45852933894528347,NA
12,069,218105,424462,0.5138386946299079,NA
12,071,424047,834573,0.5081005496223817,NA
12,073,156888,296913,0.5283972072627335,NA
12,075,23722,46545,0.5096573208722741,NA
12,077,3095,7706,0.4016350895406177,NA
12,079,8890,18519,0.4800475187645121,NA
12,081,227119,441095,0.5148981511919201,NA
12,083,212004,409959,0.5171346402932976,NA
12,085,82213,163315,0.503401402198206,NA
12,086,1366655,2686867,0.508642593771854,NA
12,087,38666,80614,0.4796437343389486,NA
12,089,51380,101501,0.5062019093407947,NA
12,091,107413,218464,0.49167368536692546,NA
12,093,19389,41427,0.4680280976174958,NA
12,095,747288,1471416,0.5078699701512013,NA
12,097,220783,437784,0.5043194817535588,NA
12,099,785432,1533801,0.5120820758364351,NA
12,101,322876,632996,0.5100758930546164,NA
12,103,497394,961596,0.5172588072329751,NA
12,105,414577,818330,0.506613468893967,NA
12,107,38239,75955,0.5034428279902574,NA
12,109,162838,320110,0.5086938864765237,NA
12,111,190128,373586,0.5089269940522396,NA
12,113,99473,203162,0.48962404386647107,NA
12,115,243945,469013,0.5201241756625082,NA
12,117,248685,484271,0.5135244522178698,NA
12,119,76321,151565,0.5035529310856728,NA
12,121,22406,46130,0.4857142857142857,NA
12,123,10202,21582,0.4727087387637846,NA
12,125,6033,15532,0.3884238990471285,NA
12,127,301445,590357,0.5106147636091382,NA
12,129,17054,36449,0.4678866361217043,NA
12,131,42740,86354,0.494939435347523,NA
12,133,12135,25602,0.47398640731192876,NA
13,000,5654215,11029227,0.5126574147036778,NA
13,001,9173,18457,0.4969930107818172,NA
13,003,4106,8293,0.4951163631978777,NA
13,005,5628,11124,0.505933117583603,NA
13,007,1388,2743,0.5060153117025155,NA
13,009,21554,43396,0.49668172181767906,NA
13,011,9748,19789,0.49259689726615796,NA
13,013,47025,92792,0.5067786016035866,NA
13,015,58148,115041,0.5054545770638295,NA
13,017,9074,17128,0.5297758056982719,NA
13,019,9365,18570,0.5043080236941303,NA
13,021,82923,156512,0.5298187998364343,NA
13,023,6541,12465,0.5247492980344965,NA
13,025,9311,18401,0.5060051084180207,NA
13,027,8403,16245,0.5172668513388735,NA
13,029,25165,49739,0.5059410120830736,NA
13,031,43113,84327,0.5112597388736704,NA
13,033,12808,24438,0.5241018086586464,NA
13,035,12590,26887,0.4682560345148213,NA
13,037,2049,5457,0.3754810335349093,NA
13,039,28203,58118,0.485271344506005,NA
13,043,5683,11059,0.5138800976580161,NA
13,045,65165,127098,0.5127145981840784,NA
13,047,35209,68910,0.5109418081555652,NA
13,049,5076,12934,0.3924539972166383,NA
13,051,157952,303655,0.5201692710477351,NA
13,053,3109,8661,0.3589654774275488,NA
13,055,12287,25222,0.4871540718420427,NA
13,057,144678,286602,0.5048045721941926,NA
13,059,68244,129933,0.5252245388007666,NA
13,061,1505,2853,0.5275148966000701,NA
13,063,158193,298300,0.5303151190077103,NA
13,065,3477,6746,0.5154165431366736,NA
13,067,398110,776743,0.5125376089646125,NA
13,069,21228,43317,0.4900616386176328,NA
13,071,23241,46167,0.5034115277146013,NA
13,073,84453,165162,0.5113343262978167,NA
13,075,9106,17714,0.5140566783335215,NA
13,077,80004,155892,0.5132014471557232,NA
13,079,6157,12277,0.5015068827889549,NA
13,081,10277,19631,0.5235087361825684,NA
13,083,8115,16165,0.5020105165480977,NA
13,085,15862,31732,0.49987394428337323,NA
13,087,14893,29087,0.5120156771066112,NA
13,089,401489,762992,0.526203420219347,NA
13,091,9396,19776,0.47512135922330095,NA
13,093,4791,10981,0.4362990620162098,NA
13,095,45015,82645,0.5446790489442798,NA
13,097,78177,149160,0.5241150442477877,NA
13,099,5684,10563,0.538104705102717,NA
13,101,1820,3709,0.4906983014289566,NA
13,103,35962,71541,0.5026767867376749,NA
13,105,10446,20013,0.5219607255284066,NA
13,107,11457,23119,0.49556641723257927,NA
13,109,5475,10754,0.5091128882276362,NA
13,111,13100,25955,0.5047197071855134,NA
13,113,63480,123351,0.5146289855777416,NA
13,115,51274,100113,0.51216125777871,NA
13,117,136266,272887,0.4993495476149468,NA
13,119,12615,24782,0.5090388184972964,NA
13,121,555014,1079105,0.5143280774345407,NA
13,123,16227,32860,0.49382227632379794,NA
13,125,1480,2954,0.5010155721056195,NA
13,127,45585,86172,0.529000139256371,NA
13,129,30190,59757,0.5052127784192647,NA
13,131,13350,26066,0.5121614363538709,NA
13,133,10551,20722,0.5091689991313579,NA
13,135,501238,983526,0.5096337056671608,NA
13,137,25431,48757,0.5215866439690711,NA
13,139,108885,217267,0.5011575618938909,NA
13,141,3792,8676,0.43706777316735823,NA
13,143,16249,32038,0.5071789749672264,NA
13,145,18216,36654,0.4969716811262072,NA
13,147,13844,27556,0.502395122659312,NA
13,149,6065,12034,0.5039886986870533,NA
13,151,134014,254613,0.526343902314493,NA
13,153,88797,171974,0.5163396792538407,NA
13,155,4594,9120,0.5037280701754386,NA
13,157,44748,88615,0.5049709417141568,NA
13,159,8313,16455,0.5051959890610757,NA
13,161,7505,14906,0.5034885281094861,NA
13,163,7790,15183,0.5130738325759072,NA
13,165,4077,8627,0.4725860669989568,NA
13,167,3871,9282,0.41704374057315236,NA
13,169,14877,28969,0.5135489661362146,NA
13,171,10542,20401,0.5167393755208078,NA
13,173,5204,10452,0.4978951396861845,NA
13,175,26326,49941,0.5271420275925592,NA
13,177,16811,33872,0.49630963627775154,NA
13,179,33371,69210,0.48217020661754084,NA
13,181,4041,7879,0.5128823454753141,NA
13,183,9715,19594,0.495815045422068,NA
13,185,62305,120712,0.5161458678507522,NA
13,187,17722,35258,0.5026376992455613,NA
13,189,11586,21799,0.5314922702876279,NA
13,191,5922,11501,0.5149117468046257,NA
13,193,5102,11817,0.43175086739443175,NA
13,195,16288,32191,0.5059799322792085,NA
13,197,3769,7440,0.5065860215053763,NA
13,199,10921,20931,0.521761979838517,NA
13,201,3067,5747,0.5336697407342962,NA
13,205,10534,21114,0.4989106753812636,NA
13,207,15129,30625,0.4940081632653061,NA
13,209,4276,8761,0.4880721378838032,NA
13,211,11027,21460,0.5138397017707362,NA
13,213,20766,41035,0.5060558060192518,NA
13,215,105193,201877,0.5210747138108849,NA
13,217,63609,120135,0.5294793357472843,NA
13,219,22483,44182,0.50887239147164,NA
13,221,7939,15754,0.5039355084423004,NA
13,223,93685,183164,0.5114815138345963,NA
13,225,14970,28805,0.5197014407220969,NA
13,227,18139,35969,0.504295365453585,NA
13,229,10213,20425,0.5000244798041615,NA
13,231,10432,20461,0.5098480035188896,NA
13,233,22521,44223,0.5092598873889153,NA
13,235,5811,10095,0.575631500742942,NA
13,237,11956,23129,0.5169268018504908,NA
13,239,1184,2280,0.519298245614035,NA
13,241,8817,17442,0.5055039559683523,NA
13,243,3269,6078,0.5378413951957881,NA
13,245,106348,205414,0.5177251793938096,NA
13,247,50950,95987,0.5308010459749758,NA
13,249,2339,4526,0.5167918692001767,NA
13,251,7242,14174,0.5109355157330323,NA
13,253,4749,9092,0.5223273207215134,NA
13,255,36771,69946,0.5257055442770137,NA
13,257,14010,27228,0.5145438519171441,NA
13,259,1705,4674,0.3647839109970047,NA
13,261,15269,28890,0.5285219799238491,NA
13,263,2954,5718,0.5166142007694998,NA
13,265,796,1609,0.4947172156619018,NA
13,267,10372,24296,0.42690154757984855,NA
13,269,4094,7758,0.5277133281773653,NA
13,271,4775,10920,0.43727106227106227,NA
13,273,4446,8718,0.5099793530626291,NA
13,275,24035,45649,0.5265175578873579,NA
13,277,21507,41554,0.5175675025268326,NA
13,279,14152,27040,0.5233727810650888,NA
13,281,6814,13035,0.5227464518603759,NA
13,283,3126,6341,0.49298217946696105,NA
13,285,37136,70742,0.5249498176472251,NA
13,287,4690,8909,0.5264339432035021,NA
13,289,3918,7691,0.5094266025224288,NA
13,291,13803,27124,0.5088851201887628,NA
13,293,14792,28263,0.5233697767399073,NA
13,295,35008,69489,0.5037919670739254,NA
13,297,54599,106702,0.5116961256583756,NA
13,299,17906,36243,0.49405402422536765,NA
13,301,2669,5106,0.5227183705444575,NA
13,303,9574,19820,0.48304742684157415,NA
13,305,15451,31373,0.4924935454052848,NA
13,307,1190,2337,0.5091998288403937,NA
13,309,2612,7081,0.36887445276090947,NA
13,311,14815,29026,0.5104044649624475,NA
13,313,51822,103687,0.4997926451724903,NA
13,315,3485,8779,0.3969700421460303,NA
13,317,4931,9518,0.5180710233242278,NA
13,319,4558,8725,0.522406876790831,NA
13,321,10668,20273,0.5262171360923396,NA
15,000,715343,1435138,0.49844892964997095,NA
15,001,104813,207615,0.5048430990053705,NA
15,003,490758,989408,0.49601175652511403,NA
15,005,30,81,0.37037037037037035,NA
15,007,37277,73851,0.5047595834856671,NA
15,009,82465,164183,0.5022749005682683,NA
16,000,976267,1964726,0.4968972772793764,NA
16,001,260156,524673,0.4958440781210392,NA
16,003,2337,4903,0.47664695084642056,NA
16,005,45168,90400,0.49964601769911504,NA
16,007,3384,6766,0.5001477978125923,NA
16,009,5026,10369,0.48471405149966246,NA
16,011,25017,50395,0.49641829546582,NA
16,013,12473,25041,0.4981031108981271,NA
16,015,4187,8517,0.49160502524363037,NA
16,017,26106,52547,0.49681237749062745,NA
16,019,65394,131366,0.4978000395840628,NA
16,021,6648,13557,0.4903739765434831,NA
16,023,1347,2758,0.48839738941261784,NA
16,025,582,1232,0.4724025974025974,NA
16,027,128988,257674,0.5005860117823296,NA
16,029,3532,7219,0.48926444105831834,NA
16,031,12435,25696,0.4839274595267746,NA
16,033,376,801,0.46941323345817726,NA
16,035,4115,9214,0.4466029954417191,NA
16,037,2151,4523,0.47556931240327216,NA
16,039,14072,29724,0.47342215045081415,NA
16,041,7512,15494,0.4848328385181361,NA
16,043,6689,14196,0.4711890673429135,NA
16,045,10320,21071,0.4897726733425087,NA
16,047,7839,16061,0.48807670755245625,NA
16,049,8472,17890,0.47356064840693124,NA
16,051,16612,34198,0.4857594011345693,NA
16,053,12416,25479,0.48730326935908,NA
16,055,92741,185010,0.5012756067239609,NA
16,057,20165,41301,0.48824483668676305,NA
16,059,4089,8441,0.4844212770998697,NA
16,061,1844,3739,0.49317999465097617,NA
16,063,2623,5450,0.48128440366972475,NA
16,065,29746,54547,0.545327882376666,NA
16,067,11125,22480,0.49488434163701067,NA
16,069,21653,42987,0.5037104240816991,NA
16,071,2475,4953,0.4996971532404603,NA
16,073,6199,12722,0.4872661531205785,NA
16,075,13512,27279,0.4953260750027494,NA
16,077,4018,8253,0.4868532654792197,NA
16,079,6916,14026,0.49308427206616284,NA
16,081,6009,12549,0.478842935692087,NA
16,083,47964,95156,0.5040564967001555,NA
16,085,6084,12644,0.4811768427712749,NA
16,087,5750,11425,0.5032822757111597,NA
17,000,6348606,12549689,0.5058775560095553,NA
17,001,32400,64441,0.5027854937074223,NA
17,003,2417,4695,0.5148029818956337,NA
17,005,7739,16450,0.4704559270516717,NA
17,007,26498,53202,0.4980639825570467,NA
17,009,2266,6294,0.36002542103590723,NA
17,011,16514,32729,0.5045678144764582,NA
17,013,2131,4317,0.4936298355339356,NA
17,015,7096,15526,0.45703980419940743,NA
17,017,6207,12596,0.49277548428072404,NA
17,019,103674,205644,0.5041430822197585,NA
17,021,15481,33228,0.46590225111351874,NA
17,023,7462,15088,0.4945652173913043,NA
17,025,6548,12999,0.503731056235095,NA
17,027,17720,36785,0.4817180916134294,NA
17,029,23484,46060,0.5098567086409032,NA
17,031,2605723,5087072,0.5122245173648023,NA
17,033,8707,18300,0.475792349726776,NA
