statecode,countycode,v051_rawvalue,v051_flag_CT
05,133,15632,NA
05,135,17968,NA
05,137,12671,NA
05,139,37397,NA
05,141,16142,NA
05,143,261549,NA
05,145,78452,NA
05,147,5964,NA
05,149,20044,NA
06,000,38965193,NA
06,001,1622188,NA
06,003,1141,NA
06,005,41811,NA
06,007,207172,NA
06,009,46565,NA
06,011,22037,NA
06,013,1155025,NA
06,015,26589,NA
06,017,192215,NA
06,019,1017162,NA
06,021,28129,NA
06,023,133985,NA
06,025,179057,NA
06,027,18527,NA
06,029,913820,NA
06,031,152682,NA
06,033,67878,NA
06,035,28861,NA
06,037,9663345,NA
06,039,162858,NA
06,041,254407,NA
06,043,16919,NA
06,045,89108,NA
06,047,291920,NA
06,049,8500,NA
06,051,13066,NA
06,053,430723,NA
06,055,133216,NA
06,057,102037,NA
06,059,3135755,NA
06,061,423561,NA
06,063,19131,NA
06,065,2492442,NA
06,067,1584288,NA
06,069,68175,NA
06,071,2195611,NA
06,073,3269973,NA
06,075,808988,NA
06,077,800965,NA
06,079,281639,NA
06,081,726353,NA
06,083,441257,NA
06,085,1877592,NA
06,087,261547,NA
06,089,180366,NA
06,091,3200,NA
06,093,42905,NA
06,095,449218,NA
06,097,481812,NA
06,099,551430,NA
06,101,97948,NA
06,103,64896,NA
06,105,15670,NA
06,107,479468,NA
06,109,54204,NA
06,111,829590,NA
06,113,220544,NA
06,115,85722,NA
08,000,5877610,NA
08,001,533365,NA
08,003,16655,NA
08,005,656061,NA
08,007,14189,NA
08,009,3344,NA
08,011,5681,NA
08,013,326831,NA
08,014,76860,NA
08,015,20617,NA
08,017,1727,NA
08,019,9147,NA
08,021,7521,NA
08,023,3628,NA
08,025,5636,NA
08,027,5534,NA
08,029,31746,NA
08,031,716577,NA
08,033,2513,NA
08,035,383906,NA
08,037,54381,NA
08,039,28806,NA
08,041,744215,NA
08,043,50318,NA
08,045,62707,NA
08,047,5926,NA
08,049,15935,NA
08,051,17321,NA
08,053,765,NA
08,055,7055,NA
08,057,1309,NA
08,059,576366,NA
08,061,1384,NA
08,063,6994,NA
08,065,7365,NA
08,067,56407,NA
08,069,370771,NA
08,071,14348,NA
08,073,5480,NA
08,075,20619,NA
08,077,159681,NA
08,079,944,NA
08,081,13327,NA
08,083,26531,NA
08,085,44156,NA
08,087,29524,NA
08,089,18136,NA
08,091,5176,NA
08,093,18117,NA
08,095,4476,NA
08,097,16640,NA
08,099,11751,NA
08,101,169422,NA
08,103,6569,NA
08,105,11188,NA
08,107,25064,NA
08,109,6688,NA
08,111,802,NA
08,113,7868,NA
08,115,2299,NA
08,117,30465,NA
08,119,24617,NA
08,121,4855,NA
08,123,359442,NA
08,125,9862,NA
09,000,3617176,NA
09,001,NA,U
09,003,NA,U
09,005,NA,U
09,007,NA,U
09,009,NA,U
09,011,NA,U
09,013,NA,U
09,015,NA,U
09,110,975328,A
09,120,327651,A
09,130,176215,A
09,140,456128,A
09,150,96692,A
09,160,113463,A
09,170,568158,A
09,180,279634,A
09,190,623907,A
10,000,1031890,NA
10,001,189789,NA
10,003,578592,NA
10,005,263509,NA
11,000,678972,NA
11,001,678972,NA
12,000,22610726,NA
12,001,285994,NA
12,003,28368,NA
12,005,190769,NA
12,007,27858,NA
12,009,643979,NA
12,011,1962531,NA
12,013,13470,NA
12,015,206134,NA
12,017,166696,NA
12,019,232439,NA
12,021,404310,NA
12,023,73063,NA
12,027,35979,NA
12,029,17465,NA
12,031,1030822,NA
12,033,326928,NA
12,035,131439,NA
12,037,12594,NA
12,039,43833,NA
12,041,19587,NA
12,043,12786,NA
12,045,15693,NA
12,047,13471,NA
12,049,25760,NA
12,051,43333,NA
12,053,212807,NA
12,055,107614,NA
12,057,1535564,NA
12,059,19944,NA
12,061,169795,NA
12,063,48622,NA
12,065,15450,NA
12,067,8078,NA
12,069,424462,NA
12,071,834573,NA
12,073,296913,NA
12,075,46545,NA
12,077,7706,NA
12,079,18519,NA
12,081,441095,NA
12,083,409959,NA
12,085,163315,NA
12,086,2686867,NA
12,087,80614,NA
12,089,101501,NA
12,091,218464,NA
12,093,41427,NA
12,095,1471416,NA
12,097,437784,NA
12,099,1533801,NA
12,101,632996,NA
12,103,961596,NA
12,105,818330,NA
12,107,75955,NA
12,109,320110,NA
12,111,373586,NA
12,113,203162,NA
12,115,469013,NA
12,117,484271,NA
12,119,151565,NA
12,121,46130,NA
12,123,21582,NA
12,125,15532,NA
12,127,590357,NA
12,129,36449,NA
12,131,86354,NA
12,133,25602,NA
13,000,11029227,NA
13,001,18457,NA
13,003,8293,NA
13,005,11124,NA
13,007,2743,NA
13,009,43396,NA
13,011,19789,NA
13,013,92792,NA
13,015,115041,NA
13,017,17128,NA
13,019,18570,NA
13,021,156512,NA
13,023,12465,NA
13,025,18401,NA
13,027,16245,NA
13,029,49739,NA
13,031,84327,NA
13,033,24438,NA
13,035,26887,NA
13,037,5457,NA
13,039,58118,NA
13,043,11059,NA
13,045,127098,NA
13,047,68910,NA
13,049,12934,NA
13,051,303655,NA
13,053,8661,NA
13,055,25222,NA
13,057,286602,NA
13,059,129933,NA
13,061,2853,NA
13,063,298300,NA
13,065,6746,NA
13,067,776743,NA
13,069,43317,NA
13,071,46167,NA
13,073,165162,NA
13,075,17714,NA
13,077,155892,NA
13,079,12277,NA
13,081,19631,NA
13,083,16165,NA
13,085,31732,NA
13,087,29087,NA
13,089,762992,NA
13,091,19776,NA
13,093,10981,NA
13,095,82645,NA
13,097,149160,NA
13,099,10563,NA
13,101,3709,NA
13,103,71541,NA
13,105,20013,NA
13,107,23119,NA
13,109,10754,NA
13,111,25955,NA
13,113,123351,NA
13,115,100113,NA
13,117,272887,NA
13,119,24782,NA
13,121,1079105,NA
13,123,32860,NA
13,125,2954,NA
13,127,86172,NA
13,129,59757,NA
13,131,26066,NA
13,133,20722,NA
13,135,983526,NA
13,137,48757,NA
13,139,217267,NA
13,141,8676,NA
13,143,32038,NA
13,145,36654,NA
13,147,27556,NA
13,149,12034,NA
13,151,254613,NA
13,153,171974,NA
13,155,9120,NA
13,157,88615,NA
13,159,16455,NA
13,161,14906,NA
13,163,15183,NA
13,165,8627,NA
13,167,9282,NA
13,169,28969,NA
13,171,20401,NA
13,173,10452,NA
13,175,49941,NA
13,177,33872,NA
13,179,69210,NA
13,181,7879,NA
13,183,19594,NA
13,185,120712,NA
13,187,35258,NA
13,189,21799,NA
13,191,11501,NA
13,193,11817,NA
13,195,32191,NA
13,197,7440,NA
13,199,20931,NA
13,201,5747,NA
13,205,21114,NA
13,207,30625,NA
13,209,8761,NA
13,211,21460,NA
13,213,41035,NA
13,215,201877,NA
13,217,120135,NA
13,219,44182,NA
13,221,15754,NA
13,223,183164,NA
13,225,28805,NA
13,227,35969,NA
13,229,20425,NA
13,231,20461,NA
13,233,44223,NA
13,235,10095,NA
13,237,23129,NA
13,239,2280,NA
13,241,17442,NA
13,243,6078,NA
13,245,205414,NA
13,247,95987,NA
13,249,4526,NA
13,251,14174,NA
13,253,9092,NA
13,255,69946,NA
13,257,27228,NA
13,259,4674,NA
13,261,28890,NA
13,263,5718,NA
13,265,1609,NA
13,267,24296,NA
13,269,7758,NA
13,271,10920,NA
13,273,8718,NA
13,275,45649,NA
13,277,41554,NA
13,279,27040,NA
13,281,13035,NA
13,283,6341,NA
13,285,70742,NA
13,287,8909,NA
13,289,7691,NA
13,291,27124,NA
13,293,28263,NA
13,295,69489,NA
13,297,106702,NA
13,299,36243,NA
13,301,5106,NA
13,303,19820,NA
13,305,31373,NA
13,307,2337,NA
13,309,7081,NA
13,311,29026,NA
13,313,103687,NA
13,315,8779,NA
13,317,9518,NA
13,319,8725,NA
13,321,20273,NA
15,000,1435138,NA
15,001,207615,NA
15,003,989408,NA
15,005,81,NA
15,007,73851,NA
15,009,164183,NA
16,000,1964726,NA
16,001,524673,NA
16,003,4903,NA
16,005,90400,NA
16,007,6766,NA
16,009,10369,NA
16,011,50395,NA
16,013,25041,NA
16,015,8517,NA
16,017,52547,NA
16,019,131366,NA
16,021,13557,NA
16,023,2758,NA
16,025,1232,NA
16,027,257674,NA
16,029,7219,NA
16,031,25696,NA
16,033,801,NA
16,035,9214,NA
16,037,4523,NA
16,039,29724,NA
16,041,15494,NA
16,043,14196,NA
16,045,21071,NA
16,047,16061,NA
16,049,17890,NA
16,051,34198,NA
16,053,25479,NA
16,055,185010,NA
16,057,41301,NA
16,059,8441,NA
16,061,3739,NA
16,063,5450,NA
16,065,54547,NA
16,067,22480,NA
16,069,42987,NA
16,071,4953,NA
16,073,12722,NA
16,075,27279,NA
16,077,8253,NA
16,079,14026,NA
16,081,12549,NA
16,083,95156,NA
16,085,12644,NA
16,087,11425,NA
17,000,12549689,NA
17,001,64441,NA
17,003,4695,NA
17,005,16450,NA
17,007,53202,NA
17,009,6294,NA
17,011,32729,NA
17,013,4317,NA
17,015,15526,NA
17,017,12596,NA
17,019,205644,NA
17,021,33228,NA
17,023,15088,NA
17,025,12999,NA
17,027,36785,NA
17,029,46060,NA
17,031,5087072,NA
17,033,18300,NA
17,035,10261,NA
17,037,100288,NA
17,039,15365,NA
17,041,19629,NA
17,043,921213,NA
17,045,16334,NA
17,047,5968,NA
17,049,34331,NA
17,051,21164,NA
17,053,13250,NA
17,055,37138,NA
17,057,32541,NA
17,059,4670,NA
17,061,11543,NA
17,063,53578,NA
17,065,7911,NA
17,067,17186,NA
17,069,3569,NA
17,071,6088,NA
17,073,48448,NA
17,075,26136,NA
17,077,52141,NA
17,079,9144,NA
17,081,36320,NA
17,083,21091,NA
17,085,21756,NA
17,087,13326,NA
17,089,514982,NA
17,091,105940,NA
17,093,139976,NA
17,095,48411,NA
17,097,708760,NA
17,099,108309,NA
17,101,14813,NA
17,103,33654,NA
17,105,35320,NA
17,107,27590,NA
17,109,26839,NA
17,111,312800,NA
17,113,170441,NA
17,115,100591,NA
17,117,44018,NA
17,119,262752,NA
17,121,36673,NA
17,123,11683,NA
17,125,12523,NA
17,127,13661,NA
17,129,11954,NA
17,131,15487,NA
17,133,34957,NA
17,135,27663,NA
17,137,32140,NA
17,139,14342,NA
17,141,51265,NA
17,143,177513,NA
17,145,20503,NA
17,147,16714,NA
17,149,14342,NA
17,151,3707,NA
17,153,4911,NA
17,155,5561,NA
17,157,29815,NA
17,159,15488,NA
17,161,141236,NA
17,163,251018,NA
17,165,22873,NA
17,167,193491,NA
17,169,6733,NA
17,171,4710,NA
17,173,20568,NA
17,175,5218,NA
17,177,43105,NA
17,179,129541,NA
17,181,16667,NA
17,183,71652,NA
17,185,10942,NA
17,187,16185,NA
17,189,13536,NA
17,191,15761,NA
17,193,13401,NA
17,195,54498,NA
17,197,700728,NA
17,199,66706,NA
17,201,280922,NA
17,203,38285,NA
18,000,6862199,NA
18,001,36288,NA
18,003,394545,NA
18,005,84003,NA
18,007,8729,NA
18,009,11893,NA
18,011,76120,NA
18,013,15653,NA
18,015,20525,NA
18,017,37666,NA
18,019,125467,NA
18,021,26460,NA
18,023,32730,NA
18,025,10438,NA
18,027,33656,NA
18,029,51215,NA
18,031,26399,NA
18,033,44198,NA
18,035,112321,NA
18,037,43546,NA
18,039,206409,NA
18,041,23362,NA
18,043,80809,NA
18,045,16731,NA
18,047,23096,NA
18,049,20358,NA
18,051,32904,NA
18,053,66200,NA
18,055,31196,NA
18,057,371645,NA
18,059,86166,NA
18,061,40006,NA
18,063,186387,NA
18,065,48929,NA
18,067,83831,NA
18,069,36781,NA
18,071,46460,NA
18,073,33535,NA
18,075,20032,NA
18,077,33056,NA
18,079,27622,NA
18,081,167819,NA
18,083,36070,NA
18,085,80364,NA
18,087,40907,NA
18,089,500598,NA
18,091,111706,NA
18,093,45084,NA
18,095,132504,NA
18,097,968460,NA
18,099,46352,NA
18,101,9897,NA
18,103,35402,NA
18,105,139342,NA
18,107,38573,NA
18,109,73227,NA
18,111,13960,NA
18,113,47430,NA
18,115,6004,NA
18,117,19638,NA
18,119,21532,NA
18,121,16484,NA
18,123,19209,NA
18,125,12106,NA
18,127,175335,NA
18,129,25040,NA
18,131,12385,NA
18,133,37567,NA
18,135,24216,NA
18,137,29227,NA
18,139,16847,NA
18,141,272848,NA
18,143,24657,NA
18,145,45231,NA
18,147,19910,NA
18,149,23206,NA
18,151,34917,NA
18,153,20757,NA
18,155,10019,NA
18,157,188792,NA
18,159,15256,NA
18,161,6973,NA
18,163,179810,NA
18,165,15417,NA
18,167,106153,NA
18,169,30670,NA
18,171,8518,NA
18,173,65867,NA
18,175,28205,NA
18,177,66127,NA
18,179,28555,NA
18,181,24917,NA
18,183,34742,NA
19,000,3207004,NA
19,001,7389,NA
19,003,3544,NA
19,005,14074,NA
19,007,12119,NA
19,009,5534,NA
19,011,25796,NA
19,013,130471,NA
19,015,26590,NA
19,017,25307,NA
19,019,20691,NA
19,021,20567,NA
19,023,14172,NA
19,025,9763,NA
19,027,20522,NA
19,029,13130,NA
19,031,18302,NA
19,033,42406,NA
19,035,11605,NA
19,037,11658,NA
19,039,9588,NA
19,041,16511,NA
19,043,16969,NA
19,045,46158,NA
19,047,16013,NA
19,049,111092,NA
19,051,9169,NA
19,053,7665,NA
19,055,17600,NA
19,057,38253,NA
19,059,18056,NA
19,061,98887,NA
19,063,9229,NA
19,065,19210,NA
19,067,15326,NA
19,069,9875,NA
19,071,6458,NA
19,073,8584,NA
19,075,12384,NA
19,077,10722,NA
19,079,14729,NA
19,081,10615,NA
19,083,16463,NA
19,085,14670,NA
19,087,19547,NA
19,089,9376,NA
19,091,9500,NA
19,093,6833,NA
19,095,16381,NA
19,097,19342,NA
19,099,37919,NA
19,101,15440,NA
19,103,157528,NA
19,105,20900,NA
19,107,9914,NA
19,109,14396,NA
19,111,32565,NA
19,113,228972,NA
19,115,10513,NA
19,117,8747,NA
19,119,12324,NA
19,121,16971,NA
19,123,21874,NA
19,125,33770,NA
19,127,40014,NA
19,129,14633,NA
19,131,10518,NA
19,133,8493,NA
19,135,7504,NA
19,137,10139,NA
19,139,42218,NA
19,141,14012,NA
19,143,5978,NA
19,145,15014,NA
19,147,8810,NA
19,149,25722,NA
19,151,6976,NA
19,153,505255,NA
19,155,93179,NA
19,157,18453,NA
19,159,4642,NA
19,161,9686,NA
19,163,174270,NA
19,165,11806,NA
19,167,36246,NA
19,169,98566,NA
19,171,16833,NA
19,173,5924,NA
19,175,11906,NA
19,177,7266,NA
19,179,35166,NA
19,181,55205,NA
19,183,22560,NA
19,185,6557,NA
19,187,36485,NA
19,189,10571,NA
19,191,19815,NA
19,193,105951,NA
19,195,7297,NA
19,197,12656,NA
20,000,2940546,NA
20,001,12412,NA
20,003,7838,NA
20,005,16016,NA
20,007,4071,NA
20,009,24899,NA
20,011,14408,NA
20,013,9250,NA
20,015,68632,NA
20,017,2579,NA
20,019,3347,NA
20,021,19054,NA
20,023,2636,NA
20,025,1847,NA
20,027,8007,NA
20,029,8854,NA
20,031,8251,NA
20,033,1655,NA
20,035,34157,NA
20,037,38764,NA
20,039,2712,NA
20,041,18445,NA
20,043,7493,NA
20,045,120553,NA
20,047,2733,NA
20,049,2467,NA
20,051,28810,NA
20,053,6357,NA
20,055,37466,NA
20,057,33980,NA
20,059,26125,NA
20,061,35047,NA
20,063,2735,NA
20,065,2376,NA
20,067,7147,NA
20,069,5743,NA
20,071,1181,NA
20,073,5870,NA
20,075,2437,NA
20,077,5435,NA
20,079,33504,NA
20,081,3630,NA
20,083,1655,NA
20,085,13368,NA
20,087,18327,NA
20,089,2847,NA
20,091,622237,NA
20,093,3823,NA
20,095,7066,NA
20,097,2374,NA
20,099,19728,NA
20,101,1529,NA
20,103,83518,NA
20,105,2920,NA
20,107,9860,NA
20,109,2665,NA
20,111,32172,NA
20,113,30091,NA
20,115,11690,NA
20,117,9933,NA
20,119,3911,NA
20,121,35320,NA
20,123,5719,NA
20,125,30568,NA
20,127,5334,NA
20,129,2580,NA
20,131,10114,NA
20,133,15420,NA
20,135,2618,NA
20,137,5330,NA
20,139,15824,NA
20,141,3427,NA
20,143,5818,NA
20,145,6126,NA
20,147,4761,NA
20,149,26382,NA
20,151,9082,NA
20,153,2463,NA
20,155,61497,NA
20,157,4627,NA
20,159,9260,NA
20,161,71402,NA
20,163,4778,NA
20,165,2830,NA
20,167,6723,NA
20,169,53098,NA
20,171,4922,NA
20,173,528469,NA
20,175,21067,NA
20,177,177746,NA
20,179,2423,NA
20,181,5844,NA
20,183,3590,NA
20,185,3909,NA
20,187,1901,NA
20,189,5077,NA
20,191,22334,NA
20,193,7865,NA
20,195,2731,NA
20,197,7057,NA
20,199,1509,NA
20,201,5504,NA
20,203,2082,NA
20,205,8382,NA
20,207,3115,NA
20,209,165281,NA
21,000,4526154,NA
21,001,19264,NA
21,003,21788,NA
21,005,24613,NA
21,007,7582,NA
21,009,45008,NA
21,011,12975,NA
21,013,23317,NA
21,015,140496,NA
21,017,20134,NA
21,019,47826,NA
21,021,30988,NA
21,023,8426,NA
21,025,12953,NA
21,027,21124,NA
21,029,84863,NA
21,031,12375,NA
21,033,12551,NA
21,035,38280,NA
21,037,93702,NA
21,039,4704,NA
21,041,10987,NA
21,043,26366,NA
21,045,15918,NA
21,047,72032,NA
21,049,37304,NA
21,051,19648,NA
21,053,9148,NA
21,055,8974,NA
21,057,6000,NA
21,059,103458,NA
21,061,12448,NA
21,063,7245,NA
21,065,13936,NA
21,067,320154,NA
21,069,15442,NA
21,071,34423,NA
21,073,51644,NA
21,075,6338,NA
21,077,8792,NA
21,079,17829,NA
21,081,25619,NA
21,083,36461,NA
21,085,26825,NA
21,087,11468,NA
21,089,35221,NA
21,091,8920,NA
21,093,112273,NA
21,095,25324,NA
21,097,19415,NA
21,099,19724,NA
21,101,44119,NA
21,103,15973,NA
21,105,4447,NA
21,107,44929,NA
21,109,13104,NA
21,111,772144,NA
21,113,55017,NA
21,115,22116,NA
21,117,171321,NA
21,119,13659,NA
21,121,29794,NA
21,123,15303,NA
21,125,63296,NA
21,127,16000,NA
21,129,7293,NA
21,131,9864,NA
21,133,20423,NA
21,135,12973,NA
21,137,24776,NA
21,139,8892,NA
21,141,28283,NA
21,143,9187,NA
21,145,67428,NA
21,147,17050,NA
21,149,9054,NA
21,151,96735,NA
21,153,11228,NA
21,155,19834,NA
21,157,31744,NA
21,159,10928,NA
21,161,16841,NA
21,163,30131,NA
21,165,6286,NA
21,167,23097,NA
21,169,10482,NA
21,171,11306,NA
21,173,28527,NA
21,175,14283,NA
21,177,30568,NA
21,179,47730,NA
21,181,7686,NA
21,183,23626,NA
21,185,70183,NA
21,187,11313,NA
21,189,4001,NA
21,191,14810,NA
21,193,27133,NA
21,195,55973,NA
21,197,12972,NA
21,199,66191,NA
21,201,2313,NA
21,203,16190,NA
21,205,24409,NA
21,207,18279,NA
21,209,60168,NA
21,211,49515,NA
21,213,20195,NA
21,215,20531,NA
21,217,26443,NA
21,219,12494,NA
21,221,14369,NA
21,223,8607,NA
21,225,13106,NA
21,227,142229,NA
21,229,12267,NA
21,231,19580,NA
21,233,12726,NA
21,235,36825,NA
21,237,6282,NA
21,239,27268,NA
22,000,4573749,NA
22,001,56489,NA
22,003,22112,NA
22,005,131632,NA
22,007,20160,NA
22,009,38408,NA
22,011,36827,NA
22,013,12366,NA
22,015,129795,NA
22,017,226386,NA
22,019,203761,NA
22,021,9389,NA
22,023,4768,NA
22,025,8414,NA
22,027,13670,NA
22,029,17688,NA
22,031,27114,NA
22,033,448467,NA
22,035,6829,NA
22,037,19229,NA
22,039,31754,NA
22,041,19285,NA
22,043,21911,NA
22,045,67659,NA
22,047,29617,NA
22,049,14746,NA
22,051,421777,NA
22,053,31553,NA
22,055,249750,NA
22,057,95056,NA
22,059,14800,NA
22,061,47962,NA
22,063,150145,NA
22,065,9246,NA
22,067,23955,NA
22,069,36291,NA
22,071,364136,NA
22,073,157568,NA
22,075,22386,NA
22,077,20000,NA
22,079,126260,NA
22,081,7356,NA
22,083,19712,NA
22,085,21906,NA
22,087,44463,NA
22,089,50620,NA
22,091,10774,NA
22,093,19191,NA
22,095,39592,NA
22,097,81464,NA
22,099,51057,NA
22,101,47055,NA
22,103,275583,NA
22,105,138064,NA
22,107,3764,NA
22,109,103616,NA
22,111,20650,NA
22,113,56992,NA
22,115,46250,NA
22,117,44865,NA
22,119,35238,NA
22,121,28266,NA
22,123,9323,NA
22,125,15371,NA
22,127,13216,NA
23,000,1395722,NA
23,001,113765,NA
23,003,67351,NA
23,005,310230,NA
23,007,30828,NA
23,009,56526,NA
23,011,127259,NA
23,013,40977,NA
23,015,36507,NA
23,017,59905,NA
23,019,155312,NA
23,021,17486,NA
23,023,37513,NA
23,025,51302,NA
23,027,40620,NA
23,029,31555,NA
23,031,218586,NA
24,000,6180253,NA
24,001,67273,NA
24,003,594582,NA
24,005,844703,NA
24,009,94728,NA
24,011,33593,NA
24,013,176639,NA
24,015,105672,NA
24,017,171973,NA
24,019,32879,NA
24,021,293391,NA
24,023,28423,NA
24,025,264644,NA
24,027,336001,NA
24,029,19303,NA
24,031,1058474,NA
24,033,947430,NA
24,035,52508,NA
24,037,115281,NA
24,039,24910,NA
24,041,37823,NA
24,043,155813,NA
24,045,104800,NA
24,047,54171,NA
24,510,565239,NA
25,000,7001399,NA
25,001,231735,NA
25,003,126818,NA
25,005,581841,NA
25,007,20819,NA
25,009,810089,NA
25,011,70836,NA
25,013,460291,NA
25,015,162502,NA
25,017,1623952,NA
25,019,14444,NA
25,021,727473,NA
25,023,535308,NA
25,025,768425,NA
25,027,866866,NA
26,000,10037261,NA
26,001,10489,NA
26,003,8757,NA
26,005,121939,NA
26,007,28904,NA
26,009,24409,NA
26,011,15145,NA
26,013,8310,NA
26,015,63808,NA
26,017,102500,NA
26,019,18441,NA
26,021,152261,NA
26,023,45215,NA
26,025,133366,NA
26,027,51642,NA
26,029,26159,NA
26,031,26048,NA
26,033,36264,NA
26,035,31316,NA
26,037,79720,NA
26,039,13538,NA
26,041,36790,NA
26,043,25982,NA
26,045,108820,NA
26,047,34123,NA
26,049,401522,NA
26,051,25853,NA
26,053,14224,NA
26,055,96421,NA
26,057,41368,NA
26,059,45587,NA
26,061,37599,NA
26,063,30927,NA
26,065,284637,NA
26,067,66262,NA
26,069,25373,NA
26,071,11740,NA
26,073,64118,NA
26,075,159424,NA
26,077,262215,NA
26,079,18490,NA
26,081,661354,NA
26,083,2172,NA
26,085,12734,NA
26,087,88977,NA
26,089,23019,NA
26,091,97520,NA
26,093,196757,NA
26,095,6435,NA
26,097,10851,NA
26,099,875101,NA
26,101,25562,NA
26,103,66999,NA
26,105,29159,NA
26,107,41099,NA
26,109,22945,NA
26,111,84039,NA
26,113,15311,NA
26,115,155045,NA
26,117,68154,NA
26,119,9678,NA
26,121,176564,NA
26,123,51108,NA
26,125,1270426,NA
26,127,26981,NA
26,129,20990,NA
26,131,5906,NA
26,133,23330,NA
26,135,8545,NA
26,137,25747,NA
26,139,303372,NA
26,141,13285,NA
26,143,23863,NA
26,145,187782,NA
26,147,159874,NA
26,149,60878,NA
26,151,40368,NA
26,153,8149,NA
26,155,68025,NA
26,157,52826,NA
26,159,75798,NA
26,161,365536,NA
26,163,1751169,NA
26,165,34122,NA
27,000,5737915,NA
27,001,16102,NA
27,003,372441,NA
27,005,35283,NA
27,007,46718,NA
27,009,41600,NA
27,011,5105,NA
27,013,70006,NA
27,015,25628,NA
27,017,36825,NA
27,019,111057,NA
27,021,31446,NA
27,023,12172,NA
27,025,58535,NA
27,027,66258,NA
27,029,8644,NA
27,031,5639,NA
27,033,11319,NA
27,035,68304,NA
27,037,447440,NA
27,039,21088,NA
27,041,39953,NA
27,043,13873,NA
27,045,21522,NA
27,047,30515,NA
27,049,48035,NA
27,051,6139,NA
27,053,1258713,NA
27,055,18582,NA
27,057,22132,NA
27,059,43182,NA
27,061,45365,NA
27,063,9919,NA
27,065,16602,NA
27,067,43813,NA
27,069,4060,NA
27,071,11751,NA
27,073,6630,NA
27,075,10855,NA
27,077,3778,NA
27,079,29255,NA
27,081,5521,NA
27,083,25427,NA
27,085,36785,NA
