statecode,countycode,v147_race_white,v147_race_white_cilow,v147_race_white_cihigh,v147_race_black,v147_race_black_cilow,v147_race_black_cihigh,v147_race_aian,v147_race_aian_cilow,v147_race_aian_cihigh,v147_race_asian,v147_race_asian_cilow,v147_race_asian_cihigh,v147_race_nhopi,v147_race_nhopi_cilow,v147_race_nhopi_cihigh,v147_race_tom,v147_race_tom_cilow,v147_race_tom_cihigh,v147_race_hispanic,v147_race_hispanic_cilow,v147_race_hispanic_cihigh,v147_race_flag_CT
00,000,77.48582786659891,77.47367351291079,77.49798222028703,72.93707474512,72.90566376937412,72.96848572086589,73.04975038226739,72.88149104198035,73.21800972255443,86.757594977526,86.70023705181104,86.81495290324095,77.1498190639496,76.7552980231631,77.54434010473608,91.80545037207759,91.47513894077237,92.1357618033828,80.83690423054776,80.80466154110826,80.86914691998726,
01,000,74.27618974870364,74.18058889225699,74.3717906051503,70.8845639504552,70.71182144450721,71.0573064564032,121.32059706320193,105.28243305542972,137.35876107097414,87.72334797756233,86.34708403315236,89.0996119219723,79.2443019971362,71.74696479793245,86.74163919633996,162.37290498806115,132.3396867506218,192.4061232255005,94.72401088241514,92.14943215915224,97.29858960567805,
01,001,75.57039418170017,74.70305003006987,76.43773833333046,72.27288177927744,70.34899715985205,74.19676639870283,,,,,,,,,,,,,,,,
01,003,76.9853760757973,76.59043418071987,77.38031797087474,71.71667672734749,70.3293073520634,73.10404610263159,,,,84.8867957287881,78.87247506260695,90.90111639496925,,,,,,,103.98599799435658,85.89436505718518,122.07763093152798,
01,005,74.56146560747793,73.01393097776155,76.10900023719431,71.71177702232349,69.88514137479818,73.5384126698488,,,,,,,,,,,,,,,,
01,007,72.66933598185759,71.36317028901937,73.9755016746958,73.22311411498197,70.0704165176263,76.37581171233764,,,,,,,,,,,,,,,,
01,009,72.59881929086488,71.7894891167467,73.40814946498307,,,,,,,,,,,,,,,,113.91180243063228,66.3887174558046,161.43488740545996,
01,011,73.98336189122746,69.71455212608716,78.25217165636776,67.56533938707193,64.87852921917127,70.25214955497259,,,,,,,,,,,,,,,,
01,013,72.5432028891132,70.64168179864026,74.44472397958614,70.04804262503212,67.77054965756687,72.32553559249737,,,,,,,,,,,,,,,,
01,015,70.19280630286005,69.57729921140553,70.80831339431457,70.72521364281413,69.48405355555835,71.9663737300699,,,,,,,,,,,,,93.31872450928476,76.27133532452493,110.3661136940446,
01,017,72.13579324395373,70.78255724097747,73.48902924692999,71.7044426483811,70.08823597300054,73.32064932376167,,,,,,,,,,,,,,,,
01,019,71.7689420444448,70.57036036916293,72.96752371972667,,,,,,,,,,,,,,,,,,,
01,021,72.317025224526,71.4026839187295,73.23136653032252,70.10525573141786,67.48555482574872,72.72495663708699,,,,,,,,,,,,,91.21938683382535,76.28727925206749,106.15149441558322,
01,023,74.94913494600917,72.60184148446733,77.296428407551,70.36618951526056,67.57666996311274,73.15570906740838,,,,,,,,,,,,,,,,
01,025,74.25924266352233,72.67748881092496,75.8409965161197,68.64626341967912,66.76851757664433,70.5240092627139,,,,,,,,,,,,,,,,
01,027,73.65582287960245,72.01065745765337,75.30098830155154,70.92199659371785,67.16221917330353,74.68177401413217,,,,,,,,,,,,,,,,
01,029,70.31078560828608,68.72791106233727,71.8936601542349,,,,,,,,,,,,,,,,,,,
01,031,75.60027250524521,74.7982782408993,76.40226676959114,70.6401510170596,68.62245548151093,72.65784655260826,,,,,,,,,,,,,,,,
01,033,73.65479709290489,72.83392840330521,74.47566578250456,70.54269030110119,68.59947603582928,72.4859045663731,,,,,,,,,,,,,100.79761379478609,69.37037134010829,132.22485624946387,
01,035,70.41980690562423,67.59303157641453,73.24658223483392,63.78888601075653,60.75713637876679,66.82063564274627,,,,,,,,,,,,,,,,
01,037,72.85872243595819,70.39123354865845,75.32621132325792,71.4010241747156,67.45307330028564,75.34897504914557,,,,,,,,,,,,,,,,
01,039,71.8542763495266,70.86562358515152,72.84292911390168,66.44608800968864,63.64953634310944,69.24263967626784,,,,,,,,,,,,,,,,
01,041,72.13566022040108,70.48331153550261,73.78800890529955,66.96683277100246,63.64512562095739,70.28853992104753,,,,,,,,,,,,,,,,
01,043,73.11033591401905,72.52238304558942,73.69828878244867,,,,,,,,,,,,,,,,,,,
01,045,73.10956768771626,72.16424379501174,74.05489158042079,69.67109566213512,67.90015928969201,71.44203203457822,,,,,,,,,,,,,90.89986318878391,76.8682316977732,104.93149467979462,
01,047,72.88233308293731,71.0901598117823,74.67450635409232,66.89824413144625,65.5853547031229,68.21113355976959,,,,,,,,,,,,,,,,
01,049,72.26310049712487,71.56739599737767,72.95880499687206,,,,,,,,,,,,,,,,83.28152422877217,74.26920640139649,92.29384205614785,
01,051,75.56231557774296,74.92265944493843,76.2019717105475,73.53738120286914,72.0664758011955,75.00828660454279,,,,,,,,,,,,,95.94035739457473,74.58166850450303,117.29904628464644,
01,053,70.87833119025875,69.67597788927245,72.08068449124505,69.72507014366232,68.0268956324123,71.42324465491234,,,,,,,,,,,,,,,,
01,055,70.981858906026,70.38234441409345,71.58137339795856,67.63319651265581,66.00790666137792,69.25848636393371,,,,,,,,,,,,,83.10512948499938,77.52450858498324,88.68575038501552,
01,057,71.19372474455415,69.72525692968695,72.66219255942134,70.35005432366358,65.72735740914831,74.97275123817886,,,,,,,,,,,,,,,,
