statecode,countycode,v138_race_white,v138_race_white_cilow,v138_race_white_cihigh,v138_race_black,v138_race_black_cilow,v138_race_black_cihigh,v138_race_aian,v138_race_aian_cilow,v138_race_aian_cihigh,v138_race_asian,v138_race_asian_cilow,v138_race_asian_cihigh,v138_race_nhopi,v138_race_nhopi_cilow,v138_race_nhopi_cihigh,v138_race_tom,v138_race_tom_cilow,v138_race_tom_cihigh,v138_race_hispanic,v138_race_hispanic_cilow,v138_race_hispanic_cihigh,v138_race_flag_CT
00,000,33.97691759715622,33.82815847570515,34.125676718607295,44.02888316433724,43.661557104507764,44.39620922416671,53.52332699905519,51.845640560678476,55.20101343743191,5.137443208118886,4.955055475645505,5.319830940592267,18.020121758444,16.098997560391854,19.941245956496143,16.08688821789024,15.572343475726422,16.60143296005406,20.105607979743816,19.902713528573813,20.30850243091382,
01,000,29.40824765064477,28.332317024085413,30.48417827720413,23.912940819490455,22.393896006023382,25.431985632957527,20.303841008981465,11.827735607690725,32.50841631939926,,,,,,,6.5926480340335765,3.8404604265083746,10.55546814234947,8.496082052653424,6.498829568730872,10.913572827417564,
01,001,12.603089332272573,7.2037545025651415,20.46662749014277,,,,,,,,,,,,,,,,,,,
01,003,33.81145989809462,29.13710195713425,38.48581783905499,30.133592259014968,17.859076539993186,47.624067143549716,,,,,,,,,,,,,,,,
01,005,29.739776951672862,14.261379021955195,54.69250867514581,,,,,,,,,,,,,,,,,,,
01,007,36.55713067143263,21.666072505787255,57.77602718942278,,,,,,,,,,,,,,,,,,,
01,009,26.24947501049979,18.753009792228166,35.74433468342088,,,,,,,,,,,,,,,,,,,
01,011,,,,,,,,,,,,,,,,,,,,,,
01,013,,,,,,,,,,,,,,,,,,,,,,
01,015,37.58661262910184,30.30011470709505,46.096643761307064,29.62603859464846,18.566480658545913,44.85417846607851,,,,,,,,,,,,,,,,
01,017,19.83948056632699,9.903797217489114,35.49831096275941,,,,,,,,,,,,,,,,,,,
01,019,21.476433193975144,12.020196627889746,35.42211051985259,,,,,,,,,,,,,,,,,,,
01,021,31.39485493730263,21.741849696737038,43.871162990270456,,,,,,,,,,,,,,,,,,,
01,023,,,,,,,,,,,,,,,,,,,,,,
01,025,,,,,,,,,,,,,,,,,,,,,,
01,027,,,,,,,,,,,,,,,,,,,,,,
01,029,,,,,,,,,,,,,,,,,,,,,,
01,031,11.63529611828621,6.195305149964469,19.89671071803997,,,,,,,,,,,,,,,,,,,
01,033,21.911929156466286,14.674762850627086,31.469185358741036,,,,,,,,,,,,,,,,,,,
01,035,,,,,,,,,,,,,,,,,,,,,,
01,037,,,,,,,,,,,,,,,,,,,,,,
01,039,22.682349891448755,14.040732082646043,34.672381252436615,,,,,,,,,,,,,,,,,,,
01,041,,,,,,,,,,,,,,,,,,,,,,
01,043,33.02332685250544,26.18544438706244,41.10038883623256,,,,,,,,,,,,,,,,,,,
01,045,13.071632546354019,6.9600938050555055,22.352889754010857,,,,,,,,,,,,,,,,,,,
01,047,,,,25.693070578864884,15.693994996793439,39.68086367600345,,,,,,,,,,,,,,,,
01,049,28.155630246185794,20.759739104934415,37.33028090058556,,,,,,,,,,,,,,,,,,,
