statecode,countycode,v180_rawvalue,v180_cilow,v180_cihigh,v180_flag_CT
00,000,0.287,0.284,0.29,
01,000,0.335,0.313,0.35700000000000004,
01,001,0.311,0.271,0.353,
01,003,0.29600000000000004,0.261,0.33299999999999996,
01,005,0.40700000000000003,0.361,0.45399999999999996,
01,007,0.37,0.327,0.41700000000000004,
01,009,0.358,0.313,0.402,
01,011,0.451,0.40299999999999997,0.501,
01,013,0.384,0.34,0.431,
01,015,0.33899999999999997,0.298,0.381,
01,017,0.38799999999999996,0.342,0.435,
01,019,0.332,0.29,0.37799999999999995,
01,021,0.32799999999999996,0.28800000000000003,0.371,
01,023,0.389,0.341,0.434,
01,025,0.382,0.336,0.429,
01,027,0.38,0.33399999999999996,0.428,
01,029,0.36200000000000004,0.319,0.409,
01,031,0.314,0.27699999999999997,0.353,
01,033,0.337,0.293,0.384,
01,035,0.377,0.331,0.424,
01,037,0.36700000000000005,0.32299999999999995,0.413,
01,039,0.34600000000000003,0.302,0.389,
01,041,0.363,0.317,0.41,
01,043,0.358,0.315,0.402,
01,045,0.341,0.301,0.386,
01,047,0.391,0.34700000000000003,0.43700000000000006,
01,049,0.41100000000000003,0.36700000000000005,0.456,
01,051,0.32,0.28,0.363,
01,053,0.392,0.34700000000000003,0.439,
01,055,0.359,0.317,0.40299999999999997,
01,057,0.389,0.344,0.435,
01,059,0.384,0.33899999999999997,0.431,
01,061,0.365,0.321,0.409,
01,063,0.447,0.39899999999999997,0.495,
01,065,0.38,0.336,0.425,
01,067,0.38299999999999995,0.33799999999999997,0.43,
01,069,0.342,0.302,0.382,
01,071,0.377,0.332,0.424,
01,073,0.311,0.281,0.34299999999999997,
01,075,0.354,0.31,0.401,
01,077,0.314,0.273,0.358,
01,079,0.377,0.33299999999999996,0.423,
01,081,0.321,0.28,0.35700000000000004,
01,083,0.31,0.27,0.35100000000000003,
01,085,0.419,0.36700000000000005,0.467,
01,087,0.392,0.348,0.43700000000000006,
01,089,0.267,0.235,0.301,
01,091,0.37799999999999995,0.33399999999999996,0.424,
01,093,0.358,0.314,0.402,
01,095,0.344,0.303,0.387,
01,097,0.36200000000000004,0.32899999999999996,0.396,
01,099,0.379,0.33399999999999996,0.428,
01,101,0.35200000000000004,0.315,0.392,
01,103,0.354,0.315,0.395,
