statecode,countycode,race,v147_rawvalue,v147_cilow,v147_cihigh
13,291,3,NA,NA,NA
13,291,4,NA,NA,NA
13,291,5,NA,NA,NA
13,291,6,NA,NA,NA
13,291,8,NA,NA,NA
13,293,1,71.09908578208889,70.03520509584236,72.16296646833543
13,293,2,67.8819436439287,66.02190032746469,69.7419869603927
13,293,3,NA,NA,NA
13,293,4,NA,NA,NA
13,293,5,NA,NA,NA
13,293,6,NA,NA,NA
13,293,8,NA,NA,NA
13,295,1,72.99883874211551,72.29414661835094,73.70353086588008
13,295,2,70.36741215679234,66.1260752468814,74.60874906670328
13,295,3,NA,NA,NA
13,295,4,NA,NA,NA
13,295,5,NA,NA,NA
13,295,6,NA,NA,NA
13,295,8,82.88384153551954,78.5934163166939,87.17426675434517
13,297,1,75.28082441661566,74.64275974745624,75.91888908577508
13,297,2,70.71905153766248,69.49216930218535,71.94593377313961
13,297,3,NA,NA,NA
13,297,4,78.94259290870063,73.58481678093219,84.30036903646908
13,297,5,NA,NA,NA
13,297,6,NA,NA,NA
13,297,8,79.75263917771963,75.1574515449823,84.34782681045697
13,299,1,69.4593787101441,68.32969216231457,70.58906525797362
13,299,2,68.21869366931617,66.47360627025314,69.96378106837919
13,299,3,NA,NA,NA
13,299,4,NA,NA,NA
13,299,5,NA,NA,NA
13,299,6,NA,NA,NA
13,299,8,101.82095236738216,52.18343385728149,151.45847087748282
13,301,1,72.96525912563942,68.6541570001258,77.27636125115303
13,301,2,69.63042761769363,66.3164841557799,72.94437107960735
13,301,3,NA,NA,NA
13,301,4,NA,NA,NA
13,301,5,NA,NA,NA
13,301,6,NA,NA,NA
13,301,8,NA,NA,NA
13,303,1,72.91584741394132,71.0940245452323,74.73767028265034
13,303,2,70.18903825859746,68.3560102212765,72.02206629591842
13,303,3,NA,NA,NA
13,303,4,NA,NA,NA
13,303,5,NA,NA,NA
13,303,6,NA,NA,NA
13,303,8,NA,NA,NA
13,305,1,70.90208696013627,69.74274735385724,72.0614265664153
13,305,2,66.945437410268255,64.58183809507622,69.30903672546029
13,305,3,NA,NA,NA
13,305,4,NA,NA,NA
13,305,5,NA,NA,NA
13,305,6,NA,NA,NA
13,305,8,84.26881359625867,70.7816657561485,97.75596143636884
13,307,1,NA,NA,NA
13,307,2,NA,NA,NA
13,307,3,NA,NA,NA
13,307,4,NA,NA,NA
13,307,5,NA,NA,NA
13,307,6,NA,NA,NA
13,307,8,NA,NA,NA
13,309,1,75.73873403700395,72.92458292318693,78.55288515082097
13,309,2,76.24318825557374,71.79306478238856,80.69331172875893
13,309,3,NA,NA,NA
13,309,4,NA,NA,NA
13,309,5,NA,NA,NA
13,309,6,NA,NA,NA
13,309,8,NA,NA,NA
13,311,1,74.12373516350615,72.94317676753741,75.3042935594749
13,311,2,NA,NA,NA
13,311,3,NA,NA,NA
13,311,4,NA,NA,NA
13,311,5,NA,NA,NA
13,311,6,NA,NA,NA
13,311,8,NA,NA,NA
13,313,1,72.73694969316831,71.9842518754877,73.48964751084893
13,313,2,69.8751382784822,66.26722700881741,73.48304954814698
13,313,3,NA,NA,NA
13,313,4,NA,NA,NA
13,313,5,NA,NA,NA
13,313,6,NA,NA,NA
13,313,8,85.65571254473905,82.07977177231534,89.23165331716275
13,315,1,70.77650921921133,68.39750256008651,73.15551587833616
13,315,2,70.09410515758937,66.4587886229659,73.72942169221284
13,315,3,NA,NA,NA
13,315,4,NA,NA,NA
13,315,5,NA,NA,NA
13,315,6,NA,NA,NA
13,315,8,NA,NA,NA
13,317,1,74.30286533174339,71.86151763304427,76.74421303044251
13,317,2,67.31290818104102,63.640310160817265,70.98550620126478
13,317,3,NA,NA,NA
13,317,4,NA,NA,NA
13,317,5,NA,NA,NA
13,317,6,NA,NA,NA
13,317,8,NA,NA,NA
13,319,1,69.11338780364676,66.71064621762713,71.51612938966639
13,319,2,71.15589346625949,67.78448224203414,74.52730469048483
13,319,3,NA,NA,NA
13,319,4,NA,NA,NA
13,319,5,NA,NA,NA
13,319,6,NA,NA,NA
13,319,8,NA,NA,NA
13,321,1,72.79168596336557,71.13708183745453,74.4462900892766
13,321,2,71.08034089257463,68.70069334359113,73.45998844155812
13,321,3,NA,NA,NA
13,321,4,NA,NA,NA
13,321,5,NA,NA,NA
13,321,6,NA,NA,NA
13,321,8,NA,NA,NA
15,000,1,81.72869345036841,81.40178373701484,82.05560316372198
15,000,2,82.8325416231425,80.67332207597084,84.99176117031416
15,000,3,82.75583523845933,77.85411402647487,87.65755645044378
15,000,4,85.09868145365084,84.86081497334636,85.33654793395532
15,000,5,84.78963059770116,83.3327335621836,86.24652763321872
15,000,6,75.89309660460174,75.49328670746146,76.29290650174201
15,000,8,76.5036319644748,76.04266113520792,76.96460279374169
15,001,1,80.35553470339607,79.53905626136914,81.17201314542301
15,001,2,NA,NA,NA
15,001,3,NA,NA,NA
15,001,4,84.20730122124225,83.44021691755495,84.974385524929545
15,001,5,86.61359983959429,82.77559563689333,90.45160404229524
15,001,6,74.77583458991167,73.74350924065875,75.80815993916458
15,001,8,76.38784367758721,75.26966976980644,77.50601758536799
15,003,1,81.79131606923671,81.36162007000375,82.22101206846968
15,003,2,83.09717688049696,80.59245753771256,85.60189622328136
15,003,3,91.7643410797499,71.36609284606304,112.16258931343675
15,003,4,85.17067814805736,84.90414918195971,85.43720711415502
15,003,5,83.3712188882989,81.70626905125124,85.03616872534656
15,003,6,76.08138251160639,75.59322415843484,76.56954086477795
15,003,8,75.92448044784574,75.35705719336953,76.49190370232195
15,005,1,NA,NA,NA
15,005,2,NA,NA,NA
15,005,3,NA,NA,NA
15,005,4,NA,NA,NA
15,005,5,NA,NA,NA
15,005,6,NA,NA,NA
15,005,8,NA,NA,NA
15,007,1,82.89243023170508,81.67328348445848,84.11157697895167
15,007,2,NA,NA,NA
15,007,3,NA,NA,NA
15,007,4,85.51931114477127,84.47321941022665,86.56540287931588
15,007,5,91.46314194389008,83.00697306191893,99.91931082586123
15,007,6,78.21368870008348,75.80590890621002,80.62146849395694
15,007,8,77.5185632309991,75.40719572299126,79.62993073900695
15,009,1,82.10049041582974,81.12730466758266,83.07367616407682
15,009,2,NA,NA,NA
15,009,3,NA,NA,NA
15,009,4,85.32439721343245,84.3871192276614,86.2616751992035
15,009,5,87.64081338147828,82.38886468910938,92.89276207384718
15,009,6,75.72918969332224,74.68543321236348,76.772946174281
15,009,8,77.97374034493195,76.4703724363476,79.4771082535163
16,000,1,77.80890721069693,77.67308651447159,77.94472790692227
16,000,2,78.26485052247195,74.38149715151653,82.14820389342736
16,000,3,72.08839004729514,70.29970966014342,73.87707043444685
16,000,4,84.22663533742876,82.97896801274601,85.47430266211151
16,000,5,73.25639021544764,69.97642450230735,76.53635592858792
16,000,6,104.8572636667935,95.35255786747511,114.36196946611189
16,000,8,81.37171838929271,80.71690062563462,82.0265361529508
16,001,1,79.54059038004856,79.2835615685145,79.79761919158261
16,001,2,72.20394416472362,68.75002710989897,75.65786121954828
16,001,3,90.98369082557134,65.50991584066571,116.45746581047698
16,001,4,84.08778122551617,82.07976061043321,86.09580184059912
16,001,5,NA,NA,NA
16,001,6,102.81368674757938,80.50219082498933,125.12518267016944
16,001,8,83.85394736562274,82.30323954427281,85.40465518697268
16,003,1,78.00292506352085,73.60365376622833,82.40219636081336
16,003,2,NA,NA,NA
16,003,3,NA,NA,NA
16,003,4,NA,NA,NA
16,003,5,NA,NA,NA
16,003,6,NA,NA,NA
16,003,8,NA,NA,NA
16,005,1,75.72311612789953,75.11617650051316,76.3300557552859
16,005,2,NA,NA,NA
16,005,3,60.38924464919811,56.891125011263064,63.88736428713316
16,005,4,NA,NA,NA
16,005,5,NA,NA,NA
16,005,6,86.52115216196133,60.98834013839435,112.0539641855283
16,005,8,77.35370914815392,74.14013998603453,80.56727831027332
16,007,1,77.82970292404694,75.67373500704117,79.98567084105271
16,007,2,NA,NA,NA
16,007,3,NA,NA,NA
16,007,4,NA,NA,NA
16,007,5,NA,NA,NA
16,007,6,NA,NA,NA
16,007,8,NA,NA,NA
16,009,1,74.54769372181009,72.53906592365931,76.55632151996087
16,009,2,NA,NA,NA
16,009,3,NA,NA,NA
16,009,4,NA,NA,NA
16,009,5,NA,NA,NA
16,009,6,NA,NA,NA
16,009,8,NA,NA,NA
16,011,1,75.9464877813871,75.07205889786968,76.82091666490453
16,011,2,NA,NA,NA
16,011,3,60.98104652675997,57.02028124038341,64.94181181313652
16,011,4,NA,NA,NA
16,011,5,NA,NA,NA
16,011,6,NA,NA,NA
16,011,8,82.17274715959354,75.35658708870574,88.98890723048135
16,013,1,84.30588248375655,82.58196709466567,86.02979787284742
16,013,2,NA,NA,NA
16,013,3,NA,NA,NA
16,013,4,NA,NA,NA
16,013,5,NA,NA,NA
16,013,6,NA,NA,NA
16,013,8,103.94381578361403,71.76198749197195,136.1256440752561
16,015,1,77.30855624801846,73.70700569371796,80.91010680231896
16,015,2,NA,NA,NA
16,015,3,NA,NA,NA
16,015,4,NA,NA,NA
16,015,5,NA,NA,NA
16,015,6,NA,NA,NA
16,015,8,NA,NA,NA
16,017,1,78.34515324159182,77.41332175165664,79.276984731527
16,017,2,NA,NA,NA
16,017,3,NA,NA,NA
16,017,4,NA,NA,NA
16,017,5,NA,NA,NA
16,017,6,NA,NA,NA
16,017,8,92.44359171737683,72.73595656658534,112.15122686816832
16,019,1,76.58580371758934,76.04697017206527,77.12463726311341
16,019,2,NA,NA,NA
16,019,3,NA,NA,NA
16,019,4,NA,NA,NA
16,019,5,NA,NA,NA
16,019,6,77.88922120325905,71.90170802839174,83.87673437812637
16,019,8,79.69370661999797,77.69049836105627,81.69691487893967
16,021,1,77.80964327394177,76.18746256406584,79.43182398381771
16,021,2,NA,NA,NA
16,021,3,NA,NA,NA
16,021,4,NA,NA,NA
16,021,5,NA,NA,NA
16,021,6,NA,NA,NA
16,021,8,NA,NA,NA
16,023,1,73.14607108249704,69.20911685486887,77.08302531012522
16,023,2,NA,NA,NA
16,023,3,NA,NA,NA
16,023,4,NA,NA,NA
16,023,5,NA,NA,NA
16,023,6,NA,NA,NA
16,023,8,NA,NA,NA
16,025,1,NA,NA,NA
16,025,2,NA,NA,NA
16,025,3,NA,NA,NA
16,025,4,NA,NA,NA
16,025,5,NA,NA,NA
16,025,6,NA,NA,NA
16,025,8,NA,NA,NA
16,027,1,77.0795031779632,76.67358118313756,77.48542517278885
16,027,2,NA,NA,NA
16,027,3,NA,NA,NA
16,027,4,84.0992611853091,80.00714916039759,88.19137321022062
16,027,5,NA,NA,NA
16,027,6,86.76030497488595,81.04464806752719,92.47596188224472
16,027,8,79.0137743743921,77.92138248533757,80.10616626344662
16,029,1,76.09755064689243,74.03761664132118,78.15748465246368
16,029,2,NA,NA,NA
16,029,3,NA,NA,NA
16,029,4,NA,NA,NA
16,029,5,NA,NA,NA
16,029,6,NA,NA,NA
16,029,8,NA,NA,NA
16,031,1,75.81282340642677,74.4370180782984,77.18862873455515
16,031,2,NA,NA,NA
16,031,3,NA,NA,NA
16,031,4,NA,NA,NA
16,031,5,NA,NA,NA
16,031,6,NA,NA,NA
16,031,8,80.77899768974429,77.31343547156185,84.24455990792673
16,033,1,NA,NA,NA
16,033,2,NA,NA,NA
16,033,3,NA,NA,NA
16,033,4,NA,NA,NA
16,033,5,NA,NA,NA
16,033,6,NA,NA,NA
16,033,8,NA,NA,NA
16,035,1,74.72552414068622,71.97815649999643,77.472891781376
16,035,2,NA,NA,NA
16,035,3,NA,NA,NA
16,035,4,NA,NA,NA
16,035,5,NA,NA,NA
16,035,6,NA,NA,NA
16,035,8,NA,NA,NA
16,037,1,77.94280413456272,74.3436644273601,81.54194384176535
16,037,2,NA,NA,NA
16,037,3,NA,NA,NA
16,037,4,NA,NA,NA
16,037,5,NA,NA,NA
16,037,6,NA,NA,NA
16,037,8,NA,NA,NA
16,039,1,76.12570167443391,74.9324705099322,77.31893283893562
16,039,2,NA,NA,NA
16,039,3,NA,NA,NA
16,039,4,NA,NA,NA
16,039,5,NA,NA,NA
16,039,6,NA,NA,NA
16,039,8,83.94080433738684,78.22498004052483,89.65662863424885
16,041,1,78.63807436657235,77.17389149478858,80.10225723835613
16,041,2,NA,NA,NA
16,041,3,NA,NA,NA
16,041,4,NA,NA,NA
16,041,5,NA,NA,NA
16,041,6,NA,NA,NA
16,041,8,NA,NA,NA
16,043,1,77.5390478023606,76.10159739045199,78.97649821426921
16,043,2,NA,NA,NA
16,043,3,NA,NA,NA
16,043,4,NA,NA,NA
16,043,5,NA,NA,NA
16,043,6,NA,NA,NA
16,043,8,NA,NA,NA
16,045,1,75.61553264976533,74.28026986421736,76.9507954353133
16,045,2,NA,NA,NA
16,045,3,NA,NA,NA
16,045,4,NA,NA,NA
16,045,5,NA,NA,NA
16,045,6,NA,NA,NA
16,045,8,84.90145461917604,71.62479308665202,98.17811615170005
16,047,1,75.43213957879478,73.91166184811264,76.9526173094769
16,047,2,NA,NA,NA
16,047,3,NA,NA,NA
16,047,4,NA,NA,NA
16,047,5,NA,NA,NA
16,047,6,NA,NA,NA
16,047,8,82.8445924092717,78.40689984137725,87.28228497716614
16,049,1,78.37585810617831,76.85810594090583,79.8936102714508
16,049,2,NA,NA,NA
16,049,3,NA,NA,NA
16,049,4,NA,NA,NA
16,049,5,NA,NA,NA
16,049,6,NA,NA,NA
16,049,8,NA,NA,NA
16,051,1,77.10931519059616,76.04544494563446,78.17318543555787
16,051,2,NA,NA,NA
16,051,3,NA,NA,NA
16,051,4,NA,NA,NA
16,051,5,NA,NA,NA
16,051,6,NA,NA,NA
16,051,8,91.45876338928193,57.31111587160923,125.60641090695462
16,053,1,75.56611668559749,74.18568268310479,76.9465506880902
16,053,2,NA,NA,NA
16,053,3,NA,NA,NA
16,053,4,NA,NA,NA
16,053,5,NA,NA,NA
16,053,6,NA,NA,NA
16,053,8,81.85086323735439,74.36765657180372,89.33406990290506
16,055,1,78.2993222755317,77.8929888753969,78.70565567566649
16,055,2,NA,NA,NA
16,055,3,77.21112743253279,69.10548160496137,85.31677326010421
16,055,4,83.64587094703403,79.0537747439265,88.23796715014156
16,055,5,NA,NA,NA
16,055,6,91.82741421620392,82.64671889072815,101.00810954167969
16,055,8,80.56620784190282,78.42241444587356,82.71000123793209
16,057,1,80.50941148864145,79.57762565243915,81.44119732484374
16,057,2,NA,NA,NA
16,057,3,NA,NA,NA
16,057,4,NA,NA,NA
16,057,5,NA,NA,NA
16,057,6,NA,NA,NA
16,057,8,90.73620839316222,81.70991235522408,99.76250443110035
16,059,1,75.7330489390184,73.45412573140132,78.01197214663549
16,059,2,NA,NA,NA
16,059,3,NA,NA,NA
16,059,4,NA,NA,NA
16,059,5,NA,NA,NA
16,059,6,NA,NA,NA
16,059,8,NA,NA,NA
16,061,1,72.39653427081723,68.20552839095795,76.5875401506765
16,061,2,NA,NA,NA
16,061,3,NA,NA,NA
16,061,4,NA,NA,NA
16,061,5,NA,NA,NA
16,061,6,NA,NA,NA
16,061,8,NA,NA,NA
16,063,1,76.66483945548599,73.48611526961078,79.8435636413612
16,063,2,NA,NA,NA
16,063,3,NA,NA,NA
16,063,4,NA,NA,NA
16,063,5,NA,NA,NA
16,063,6,NA,NA,NA
16,063,8,NA,NA,NA
16,065,1,78.85344480614113,77.92975142191669,79.77713819036556
16,065,2,NA,NA,NA
16,065,3,NA,NA,NA
16,065,4,NA,NA,NA
16,065,5,NA,NA,NA
16,065,6,NA,NA,NA
16,065,8,86.04326372815189,78.24915275555203,93.83737470075174
16,067,1,76.28057702814019,74.64723480637042,77.91391924990995
16,067,2,NA,NA,NA
16,067,3,NA,NA,NA
16,067,4,NA,NA,NA
16,067,5,NA,NA,NA
16,067,6,NA,NA,NA
16,067,8,76.68610500942485,74.18972124245498,79.18248877639472
16,069,1,75.62302380929312,74.68557485472886,76.56047276385738
16,069,2,NA,NA,NA
16,069,3,64.79455683160593,60.38496370557944,69.20414995763242
16,069,4,NA,NA,NA
16,069,5,NA,NA,NA
16,069,6,NA,NA,NA
16,069,8,77.22156237127535,72.00592616608165,82.43719857646906
16,071,1,77.93290176962087,75.22382418313981,80.64197935610193
16,071,2,NA,NA,NA
16,071,3,NA,NA,NA
16,071,4,NA,NA,NA
16,071,5,NA,NA,NA
16,071,6,NA,NA,NA
16,071,8,NA,NA,NA
16,073,1,73.69250566775511,71.6245204312591,75.76049090425113
16,073,2,NA,NA,NA
16,073,3,NA,NA,NA
16,073,4,NA,NA,NA
16,073,5,NA,NA,NA
16,073,6,NA,NA,NA
16,073,8,80.35798889778789,74.91363854755596,85.80233924801982
16,075,1,76.32244100626738,75.20563299633076,77.439249016204
16,075,2,NA,NA,NA
16,075,3,NA,NA,NA
16,075,4,NA,NA,NA
16,075,5,NA,NA,NA
16,075,6,NA,NA,NA
16,075,8,80.62607556647676,77.53967547319893,83.71247565975459
16,077,1,77.02436364940203,74.65854762887221,79.39017966993185
16,077,2,NA,NA,NA
16,077,3,NA,NA,NA
16,077,4,NA,NA,NA
16,077,5,NA,NA,NA
16,077,6,NA,NA,NA
16,077,8,80.68905490113917,75.14716011548724,86.2309496867911
16,079,1,72.87579368800048,71.28311540150952,74.46847197449145
16,079,2,NA,NA,NA
16,079,3,NA,NA,NA
16,079,4,NA,NA,NA
16,079,5,NA,NA,NA
16,079,6,NA,NA,NA
16,079,8,NA,NA,NA
16,081,1,81.20061299422089,78.31247145335205,84.08875453508973
16,081,2,NA,NA,NA
16,081,3,NA,NA,NA
16,081,4,NA,NA,NA
16,081,5,NA,NA,NA
16,081,6,NA,NA,NA
16,081,8,NA,NA,NA
16,083,1,75.59567456317225,74.96117378552246,76.23017534082204
16,083,2,NA,NA,NA
16,083,3,NA,NA,NA
16,083,4,NA,NA,NA
16,083,5,NA,NA,NA
16,083,6,NA,NA,NA
16,083,8,80.81000212770289,78.16728946930827,83.4527147860975
16,085,1,82.82524882552727,80.79659525930731,84.85390239174723
16,085,2,NA,NA,NA
16,085,3,NA,NA,NA
16,085,4,NA,NA,NA
16,085,5,NA,NA,NA
16,085,6,NA,NA,NA
16,085,8,NA,NA,NA
16,087,1,75.45183706167221,73.56183095165477,77.34184317168965
16,087,2,NA,NA,NA
16,087,3,NA,NA,NA
16,087,4,NA,NA,NA
16,087,5,NA,NA,NA
16,087,6,NA,NA,NA
16,087,8,77.19455534350779,70.85275163758456,83.53635904943101
17,000,1,78.17435032271396,78.114947501133,78.23375314429492
17,000,2,69.92866659413485,69.77817393227583,70.07915925599387
17,000,3,127.53083724056975,105.86898817098728,149.19268631015223
17,000,4,87.80492852569675,87.46103740113577,88.14881965025774
17,000,5,78.19340198346951,75.12383310548897,81.26297086145006
17,000,6,96.67770478426398,94.07623908946209,99.27917047906587
17,000,8,81.95788622567866,81.7485567147127,82.16721573664462
17,001,1,76.5087605505953,75.7909735267921,77.2265475743985
17,001,2,70.33635084667436,65.95587694069553,74.7168247526532
17,001,3,NA,NA,NA
17,001,4,NA,NA,NA
17,001,5,NA,NA,NA
17,001,6,NA,NA,NA
17,001,8,NA,NA,NA
17,003,1,71.57746164008859,68.315998799667085,74.83892448051009
17,003,2,NA,NA,NA
17,003,3,NA,NA,NA
17,003,4,NA,NA,NA
17,003,5,NA,NA,NA
17,003,6,NA,NA,NA
17,003,8,NA,NA,NA
17,005,1,76.71328227608056,75.35313332547251,78.07343122668861
17,005,2,NA,NA,NA
17,005,3,NA,NA,NA
17,005,4,NA,NA,NA
17,005,5,NA,NA,NA
17,005,6,NA,NA,NA
17,005,8,NA,NA,NA
17,007,1,77.3181910378027,76.39535203764407,78.24103003796134
17,007,2,NA,NA,NA
17,007,3,NA,NA,NA
17,007,4,NA,NA,NA
17,007,5,NA,NA,NA
17,007,6,NA,NA,NA
17,007,8,81.54874395476054,79.11551154279023,83.98197636673085
17,009,1,76.85802968801747,74.72291841910362,78.99314095693131
17,009,2,NA,NA,NA
17,009,3,NA,NA,NA
17,009,4,NA,NA,NA
17,009,5,NA,NA,NA
17,009,6,NA,NA,NA
17,009,8,NA,NA,NA
17,011,1,76.36017742431578,75.26945050469004,77.45090434394152
17,011,2,NA,NA,NA
17,011,3,NA,NA,NA
17,011,4,NA,NA,NA
17,011,5,NA,NA,NA
17,011,6,NA,NA,NA
17,011,8,83.60660958593581,78.73753213042053,88.4756870414511
17,013,1,74.33348153435576,71.4385251631226,77.2284379055889
17,013,2,NA,NA,NA
17,013,3,NA,NA,NA
17,013,4,NA,NA,NA
17,013,5,NA,NA,NA
17,013,6,NA,NA,NA
17,013,8,NA,NA,NA
17,015,1,76.31265307929979,74.8167078919155,77.80859826668409
17,015,2,NA,NA,NA
17,015,3,NA,NA,NA
17,015,4,NA,NA,NA
17,015,5,NA,NA,NA
17,015,6,NA,NA,NA
17,015,8,NA,NA,NA
17,017,1,75.6472876175671,73.82664510654534,77.46793012858886
17,017,2,NA,NA,NA
17,017,3,NA,NA,NA
17,017,4,NA,NA,NA
17,017,5,NA,NA,NA
17,017,6,NA,NA,NA
17,017,8,95.79983560465206,60.68169153411157,130.91797967519256
17,019,1,79.87783083714712,79.39954401875323,80.356117655541
17,019,2,69.87684816980611,68.65862696386306,71.09506937574916
17,019,3,NA,NA,NA
17,019,4,87.56646232401971,84.69011933081634,90.44280531722308
17,019,5,NA,NA,NA
17,019,6,NA,NA,NA
17,019,8,83.75212626391317,77.57230394673444,89.9319485810919
17,021,1,75.45108396768457,74.47744596966506,76.42472196570408
17,021,2,NA,NA,NA
17,021,3,NA,NA,NA
17,021,4,NA,NA,NA
17,021,5,NA,NA,NA
17,021,6,NA,NA,NA
17,021,8,NA,NA,NA
17,023,1,74.7119518620483,73.34873256227887,76.07517116181772
17,023,2,NA,NA,NA
17,023,3,NA,NA,NA
17,023,4,NA,NA,NA
17,023,5,NA,NA,NA
17,023,6,NA,NA,NA
17,023,8,NA,NA,NA
17,025,1,75.64360915884339,74.22615983325724,77.06105848442954
17,025,2,NA,NA,NA
17,025,3,NA,NA,NA
17,025,4,NA,NA,NA
17,025,5,NA,NA,NA
17,025,6,NA,NA,NA
17,025,8,NA,NA,NA
17,027,1,79.06154606761139,78.20322940381546,79.91986273140732
17,027,2,NA,NA,NA
17,027,3,NA,NA,NA
17,027,4,NA,NA,NA
17,027,5,NA,NA,NA
17,027,6,NA,NA,NA
17,027,8,NA,NA,NA
17,029,1,75.3697804752522,74.54039575945349,76.19916519105091
17,029,2,67.83220259637419,63.41357893059446,72.25082626215391
17,029,3,NA,NA,NA
17,029,4,NA,NA,NA
17,029,5,NA,NA,NA
17,029,6,NA,NA,NA
17,029,8,NA,NA,NA
17,031,1,79.86971968310702,79.7602522435389,79.97918712267514
17,031,2,69.298349973913,69.11019213028776,69.48650781753825
17,031,3,93.86809379943405,83.40969032852514,104.32649727034295
17,031,4,87.12393662851571,86.70593527278947,87.54193798424194
17,031,5,NA,NA,NA
17,031,6,93.1358592090424,90.30510902991514,95.96660938816964
17,031,8,81.19186712075359,80.94593538777715,81.43779885373002
17,033,1,76.43276222318836,75.22469747566217,77.64082697071456
17,033,2,NA,NA,NA
17,033,3,NA,NA,NA
17,033,4,NA,NA,NA
17,033,5,NA,NA,NA
17,033,6,NA,NA,NA
17,033,8,NA,NA,NA
17,035,1,76.89247169825637,75.29110475646388,78.49383864004886
17,035,2,NA,NA,NA
17,035,3,NA,NA,NA
17,035,4,NA,NA,NA
17,035,5,NA,NA,NA
17,035,6,NA,NA,NA
17,035,8,NA,NA,NA
17,037,1,77.17953320873399,76.54024463059656,77.81882178687141
17,037,2,70.7704450614916,68.2458818912367,73.2950082317465
17,037,3,NA,NA,NA
17,037,4,85.76108130024797,75.60731490246874,95.91484769802719
17,037,5,NA,NA,NA
17,037,6,NA,NA,NA
17,037,8,84.98019807469684,80.13988301469077,89.82051313470292
17,039,1,74.61653368378511,73.18995564503402,76.0431117225362
17,039,2,NA,NA,NA
17,039,3,NA,NA,NA
17,039,4,NA,NA,NA
17,039,5,NA,NA,NA
17,039,6,NA,NA,NA
17,039,8,NA,NA,NA
17,041,1,77.24221646902052,75.9947879431609,78.48964499488014
17,041,2,NA,NA,NA
17,041,3,NA,NA,NA
17,041,4,NA,NA,NA
17,041,5,NA,NA,NA
17,041,6,NA,NA,NA
17,041,8,NA,NA,NA
17,043,1,80.92679184035704,80.72606900356904,81.12751467714504
17,043,2,75.647383368247,74.71446333023745,76.58030340625656
17,043,3,NA,NA,NA
17,043,4,88.74003429677171,87.7629246201374,89.71714397340602
17,043,5,NA,NA,NA
17,043,6,89.49681522109725,84.38834480360502,94.60528563858948
17,043,8,83.46000763852362,82.59551947747168,84.32449579957556
17,045,1,73.64133996545922,72.21812134790052,75.06455858301793
17,045,2,NA,NA,NA
17,045,3,NA,NA,NA
17,045,4,NA,NA,NA
17,045,5,NA,NA,NA
17,045,6,NA,NA,NA
17,045,8,NA,NA,NA
17,047,1,75.91248168637489,73.60653700863121,78.21842636411857
17,047,2,NA,NA,NA
17,047,3,NA,NA,NA
17,047,4,NA,NA,NA
17,047,5,NA,NA,NA
17,047,6,NA,NA,NA
17,047,8,NA,NA,NA
17,049,1,77.31055556162407,76.48457506557702,78.13653605767112
17,049,2,NA,NA,NA
17,049,3,NA,NA,NA
17,049,4,NA,NA,NA
17,049,5,NA,NA,NA
17,049,6,NA,NA,NA
17,049,8,NA,NA,NA
17,051,1,76.39420840893749,75.13128957107627,77.65712724679871
17,051,2,NA,NA,NA
17,051,3,NA,NA,NA
17,051,4,NA,NA,NA
17,051,5,NA,NA,NA
17,051,6,NA,NA,NA
17,051,8,NA,NA,NA
17,053,1,74.12091865027446,72.67695300503716,75.56488429551176
17,053,2,NA,NA,NA
17,053,3,NA,NA,NA
17,053,4,NA,NA,NA
17,053,5,NA,NA,NA
17,053,6,NA,NA,NA
17,053,8,NA,NA,NA
17,055,1,72.15677823348975,71.18502548547602,73.12853098150347
17,055,2,NA,NA,NA
17,055,3,NA,NA,NA
17,055,4,NA,NA,NA
17,055,5,NA,NA,NA
17,055,6,NA,NA,NA
17,055,8,NA,NA,NA
17,057,1,74.72063034349223,73.80703898383213,75.63422170315233
17,057,2,NA,NA,NA
17,057,3,NA,NA,NA
17,057,4,NA,NA,NA
17,057,5,NA,NA,NA
17,057,6,NA,NA,NA
17,057,8,NA,NA,NA
17,059,1,72.21123998654514,69.74639262144616,74.67608735164411
17,059,2,NA,NA,NA
17,059,3,NA,NA,NA
17,059,4,NA,NA,NA
17,059,5,NA,NA,NA
17,059,6,NA,NA,NA
17,059,8,NA,NA,NA
17,061,1,73.38155680859991,71.8010110760224,74.96210254117742
17,061,2,NA,NA,NA
17,061,3,NA,NA,NA
17,061,4,NA,NA,NA
17,061,5,NA,NA,NA
17,061,6,NA,NA,NA
17,061,8,NA,NA,NA
17,063,1,76.13728907717997,75.35208335778219,76.92249479657775
17,063,2,NA,NA,NA
17,063,3,NA,NA,NA
17,063,4,NA,NA,NA
17,063,5,NA,NA,NA
17,063,6,NA,NA,NA
17,063,8,79.90582741729409,74.47975342977662,85.33190140481156
17,065,1,75.99366449137717,74.10014107958716,77.88718790316719
17,065,2,NA,NA,NA
17,065,3,NA,NA,NA
17,065,4,NA,NA,NA
17,065,5,NA,NA,NA
17,065,6,NA,NA,NA
17,065,8,NA,NA,NA
17,067,1,77.00083207392625,75.67646652556725,78.32519762228524
17,067,2,NA,NA,NA
17,067,3,NA,NA,NA
17,067,4,NA,NA,NA
17,067,5,NA,NA,NA
17,067,6,NA,NA,NA
17,067,8,NA,NA,NA
17,069,1,71.01772042452573,67.75939583026322,74.27604501878825
17,069,2,NA,NA,NA
17,069,3,NA,NA,NA
17,069,4,NA,NA,NA
17,069,5,NA,NA,NA
17,069,6,NA,NA,NA
17,069,8,NA,NA,NA
