statecode,countycode,v153_cihigh,v153_cilow,v153_numerator,v153_denominator,v153_rawvalue
17,065,0.8340009483512271,0.731372185977131,2622,3350,0.7826865671641791
17,067,0.8389390476054526,0.7866098545901563,6108,7515,0.8127744510978044
17,069,0.8645410450954446,0.7500142109692455,1198,1484,0.807277628032345
17,071,0.8713881076776041,0.8393556939752885,2277,2662,0.8553719008264463
17,073,0.8242280141821068,0.7834912494277841,16287,20261,0.8038596318049455
17,075,0.7995753841787464,0.7712355220243773,8901,11333,0.7854054531015618
17,077,0.5117704269658052,0.47471605952068135,11388,23088,0.49324324324324326
17,079,0.8678494710003808,0.7885498917186846,3119,3766,0.8281996813595327
17,081,0.7366668257743838,0.7004152410949172,10638,14805,0.7185410334346505
17,083,0.8116892455284829,0.7466774879384509,6221,7984,0.7791833667334669
17,085,0.8348292704808757,0.8011842105013101,8495,10385,0.8180067404910929
17,087,0.8752688498114402,0.8179322147905438,3499,4133,0.846600532300992
17,089,0.7667481716590081,0.7480774795560838,138755,183196,0.757412825607546
17,091,0.7029939710068518,0.6724308975589877,28124,40895,0.6877124342829197
17,093,0.8677308766001872,0.815779881159324,37480,44526,0.8417553788797556
17,095,0.7198288626297058,0.6757887631829598,14490,20765,0.6978088129063328
17,097,0.7521026384359869,0.7359593891491453,190963,256660,0.7440310137925661
17,099,0.7532590356253023,0.7249632654480588,33328,45092,0.7391111505366805
17,101,0.7993294004395743,0.7012247185112939,4062,5414,0.7502770594754341
17,103,0.7570592018303045,0.7081926289872115,9804,13382,0.732625915408758
17,105,0.7606017145116208,0.7175699017467616,10801,14614,0.7390858081291912
17,107,0.7177103446391565,0.6681914715809477,7707,11122,0.6929509081100521
17,109,0.6473006282189805,0.5948762425293189,7304,11760,0.6210884353741497
17,111,0.8363981183368625,0.8151762956097888,96063,116329,0.8257872069733256
17,113,0.6610325773997769,0.6432875523199357,45046,69072,0.6521600648598563
17,115,0.7123389382875874,0.6845780322205587,30267,43334,0.6984584852540731
17,117,0.7937273947923075,0.760515046834679,13546,17431,0.7771212208134932
17,119,0.7476369740753325,0.7246124202657563,80521,109385,0.7361246971705444
17,121,0.7669692512563235,0.7220705159599714,11514,15465,0.7445198836081475
17,123,0.8110323110311343,0.783246496382242,3957,4964,0.7971394037066881
17,125,0.8406569487645521,0.7704736077632743,4603,5714,0.8055652782639132
17,127,0.8565767897232586,0.7238683033084816,4332,5482,0.7902225465158701
17,129,0.8267881644334011,0.7616622686753572,4126,5195,0.7942252165543792
17,131,0.8533434667163763,0.8011084278727395,5305,6413,0.8272259472945579
17,133,0.8607078053149348,0.8152141035787746,11589,13830,0.8379609544468547
17,135,0.7874592898687746,0.7377959253997562,8591,11265,0.7626276076342654
17,137,0.7475655378837902,0.6854249383066859,9404,13125,0.7164952380952381
17,139,0.8033754909783267,0.7452332345455482,4508,5822,0.7743043627619375
17,141,0.7724238322695499,0.7177911955149391,15420,20695,0.7451075138922445
17,143,0.6814412065398681,0.6583102011981499,51630,77074,0.669875703869009
17,145,0.8188988899142703,0.759785123095487,6310,7994,0.7893420065048786
17,147,0.8756623108011593,0.8324095035325146,5851,6851,0.854035907166837
17,149,0.8108386257401261,0.7582069460569505,4562,5815,0.7845227858985383
17,151,0.8896099651874076,0.8317976594460235,1174,1364,0.8607038123167156
17,153,0.7236486224545897,0.6265124946238205,1257,1862,0.6750805585392051
17,155,0.8272082661172765,0.7870254581043167,1996,2473,0.8071168621107966
17,157,0.77431080436341,0.7623184476287072,8967,11671,0.7683146259960586
17,159,0.7719914994066711,0.6993411048739101,4709,6401,0.7356663021402906
17,161,0.6972063470692863,0.6754240621345312,41997,61192,0.6863152046019088
17,163,0.6900386824364516,0.6657619751919389,68653,101273,0.6779003288141953
17,165,0.7825688759767724,0.714440693401218,7509,10032,0.7485047846889952
17,167,0.7186789998856036,0.6936119005770847,59521,84290,0.7061454502313441
17,169,0.850381626353823,0.7403943619331462,2173,2732,0.7953879941434846
17,171,0.8250780302877535,0.7566148830980733,1607,2032,0.7908464566929134
17,173,0.8201680516725929,0.7504970989811877,6907,8795,0.7853325753268903
17,175,0.8071894054438874,0.745453670134968,1777,2289,0.7763215377894277
17,177,0.7279769853412893,0.6921267693456489,13824,19469,0.7100518773434691
17,179,0.7896776418489275,0.7608315382595985,41718,53812,0.775254590054263
17,181,0.7974221321509359,0.7391702890234927,5312,6914,0.7682962105872143
17,183,0.7110174744963937,0.6737100391693343,20899,30185,0.692363756832864
17,185,0.7938016049136541,0.713723478698386,3606,4784,0.7537625418060201
17,187,0.810730078316548,0.7516025607789593,5251,6722,0.7811663195477536
17,189,0.8364114973914714,0.7871466990433416,4645,5722,0.8117790982174065
17,191,0.8234767872357807,0.755393780398832,5410,6853,0.7894352838173063
17,193,0.7947243873767822,0.7307651169449676,4324,5669,0.7627447521608749
17,195,0.776047096590457,0.7332356947082722,17519,23215,0.7546413956493646
17,197,0.8324223725464512,0.8179692399022662,199128,241310,0.8251958062243587
17,199,0.7317427362013328,0.6908610032857042,20467,28774,0.7113018697435185
17,201,0.6619223501229357,0.6428789041105354,75319,115449,0.6524006271167355
17,203,0.8537550616314942,0.8170828056155135,12284,14704,0.8354189336235038
18,000,0.7079319422116735,0.6990857495076651,1886485,2681537,0.7035088458596693
18,001,0.8442450968192415,0.7996593179235693,10147,12345,0.8219522073714054
18,003,0.703482396082761,0.6790565349277915,106582,154183,0.6912694655052762
18,005,0.7186869055403932,0.6797486996014938,23063,32984,0.6992178025709435
18,007,0.842408979151039,0.7684298793096125,2794,3469,0.8054194292303257
18,009,0.7792039133194765,0.6935233594077962,3726,5060,0.7363636363636363
18,011,0.814992768949961,0.7711672424998743,22165,27948,0.7930800057249177
18,013,0.8816691698834578,0.8372255276520164,5754,6695,0.8594473487677371
18,015,0.8354948381605651,0.7786626892571815,6476,8024,0.8070787637088733
18,017,0.781075200667725,0.7258934404472576,11245,14924,0.7534843205574913
18,019,0.7664244969494377,0.7330062122242774,36874,49184,0.7497153545868576
18,021,0.8157624639135773,0.7334264175967159,8165,10541,0.7745944407551466
18,023,0.7641365437461118,0.7111780738724749,9144,12396,0.7376573088092934
18,025,0.8505040935825032,0.7725004985889379,3711,4573,0.8115022960857206
18,027,0.7456950052175246,0.6848029200936787,8274,11568,0.7152489626556017
18,029,0.8668119612298675,0.8279468237611987,17073,20148,0.8473793924955331
18,031,0.7836549882902757,0.7202430911925157,7909,10518,0.7519490397413957
18,033,0.8426023610504882,0.8029761902195023,13994,17008,0.8227892756349953
18,035,0.680704382717902,0.6490750131127225,30682,46146,0.6648896979153123
18,037,0.7894790889643906,0.730420842807272,13366,17588,0.7599499658858313
18,039,0.7279874953804621,0.6969288925794042,51126,71760,0.7124581939799332
18,041,0.7428214794757252,0.6682978369078595,6688,9479,0.7055596581917923
18,043,0.7494413795995951,0.7125930732923307,22788,31173,0.7310172264459629
18,045,0.784391266521149,0.7105022263297409,5123,6854,0.747446746425445
18,047,0.856552250960928,0.7730611539235315,7440,9131,0.8148067024422297
18,049,0.8110657168389155,0.7516944698647554,6194,7927,0.7813800933518354
18,051,0.7805913668060618,0.7347628442003231,9968,13156,0.7576771055031924
18,053,0.7411061645518707,0.6942565442719885,19203,26757,0.7176813544119296
18,055,0.780731384271456,0.7247846160415086,9621,12781,0.7527580001564823
18,057,0.7731707986667473,0.7525217319893265,101589,133171,0.7628462653280369
18,059,0.8142864122746197,0.7774769072068662,25664,32246,0.795881659740743
18,061,0.8720114835001637,0.8154637705581708,12786,15154,0.8437376270291672
18,063,0.792213284308467,0.7647666212186521,51255,65839,0.7784899527635596
18,065,0.7819259590009158,0.7368172696014677,14018,18460,0.7593716143011917
18,067,0.7353351081117112,0.7020528050085029,25247,35129,0.718693956560107
18,069,0.7817554153031182,0.7417226171392538,11599,15227,0.761739016221186
18,071,0.7627925310615121,0.706691830730542,13038,17745,0.734742180896027
18,073,0.8486278814085918,0.8149665886374912,10469,12586,0.8317972350230415
18,075,0.8045787991930776,0.756170038600615,6211,7959,0.7803744188968463
18,077,0.7402234944528973,0.6482322894670965,8816,12699,0.6942278919599969
18,079,0.8216048288332898,0.7590643161481228,8504,10760,0.7903345724907063
18,081,0.7580084958358458,0.7208008615357667,45483,61513,0.7394046786858063
18,083,0.683799710215026,0.6338707067273963,9955,15110,0.6588352084712111
18,085,0.7897614214903448,0.7497856223248189,24438,31747,0.7697735219075819
18,087,0.839144398560528,0.7975316401773664,10478,12804,0.8183380193689472
18,089,0.7179626672395278,0.6993337136695348,137105,193474,0.7086481904545313
18,091,0.7603424946843581,0.7309237309057154,32570,43681,0.7456331127950367
18,093,0.8245541662798784,0.7750490911851456,15321,19156,0.799801628732512
18,095,0.7131687995094989,0.6862596962231431,36975,52843,0.699714247866321
18,097,0.5673402637608909,0.5511787776395962,221837,396662,0.5592595207002435
18,099,0.7911642630121353,0.7398249756366534,13302,17377,0.7654946193243943
18,101,0.8291451896503536,0.7355187614698094,3073,3928,0.7823319755600815
18,103,0.7750126439208717,0.7256655776315021,9957,13270,0.7503391107761869
18,105,0.5616412757215185,0.5350565136509929,31949,58264,0.5483488946862557
18,107,0.8003685144629629,0.7558025754623141,12079,15524,0.7780855449626385
18,109,0.8440374771096634,0.8145343123032475,22982,27713,0.8292858947064554
18,111,0.8422249636768402,0.7624969107642259,4486,5591,0.802360937220533
18,113,0.789667604006491,0.7350110449279031,13700,17971,0.7623393244671971
18,115,0.8232257208950907,0.7178728377336588,1978,2567,0.7705492793143748
18,117,0.8166178780517969,0.7585635079877328,6296,7994,0.7875906930197648
18,119,0.8397248271408979,0.7771628211494022,6951,8598,0.80844382414515
18,121,0.8407874065929051,0.7916269626635695,4885,5985,0.8162071846282373
18,123,0.7814227832504518,0.7172225528352146,5808,7751,0.7493226680428332
18,125,0.8734878209587481,0.8357632803628378,4268,4994,0.8546255506607929
18,127,0.7871487274876768,0.7571208429689059,52543,68049,0.7721347852282914
18,129,0.8458862624679334,0.7957885184473538,8430,10270,0.8208373904576436
18,131,0.7889329552695113,0.712088703904988,3673,4894,0.7505108295872497
18,133,0.7649662445642667,0.7061353291124144,10283,13980,0.7355507868383405
18,135,0.807832826658729,0.741960927024241,7890,10182,0.774896876841485
18,137,0.8059713948889777,0.7503864776013358,8837,11356,0.7781789362451568
18,139,0.772198592455086,0.6948690767178463,4878,6650,0.7335338345864661
18,141,0.6980203065129083,0.6785321910339353,73649,107005,0.6882762487734218
18,143,0.776062835786811,0.6656721439786762,6947,9637,0.7208674898827436
18,145,0.7610790175950495,0.7150301033749147,13392,18145,0.7380545604849821
18,147,0.8371650805194137,0.7875999276269705,6482,7979,0.8123825040731921
18,149,0.8642602357578548,0.8105513650642506,7334,8758,0.8374058004110527
18,151,0.8147554741964291,0.7888769268206433,11037,13765,0.8018162005085362
18,153,0.7931616526337327,0.7191158580847291,5820,7697,0.7561387553592309
18,155,0.828894757777385,0.767718021283431,3111,3897,0.798306389530408
18,157,0.5522156668216585,0.5258465518170568,40112,74415,0.5390311093193576
18,159,0.8558439692818698,0.780548688339838,5126,6265,0.8181963288108539
18,161,0.8634031633083894,0.7887707497350889,2356,2852,0.8260869565217391
18,163,0.6567589694689768,0.6327044881335517,49772,77198,0.6447317288012643
18,165,0.77960803633716,0.7042334270774742,4867,6560,0.7419207317073171
18,167,0.6528260144420915,0.6141771549439866,26984,42595,0.6335015846930391
18,169,0.8302020714127412,0.7778909666627727,10094,12554,0.8040465190377569
18,171,0.8485127677095028,0.7722076848061268,2722,3359,0.8103602262578148
18,173,0.8429068505047663,0.8075770139322098,20381,24697,0.8252419322184881
18,175,0.8468246415916352,0.7991640795289761,9048,10994,0.8229943605603056
18,177,0.716596211981677,0.6776912069160782,18696,26818,0.6971437094488776
18,179,0.7906989567893324,0.7332447051824985,8656,11360,0.7619718309859155
18,181,0.8155401892350637,0.7710791721435476,7826,9865,0.7933096806893056
18,183,0.8249812033324694,0.7791540540442267,11172,13929,0.802067628688348
19,000,0.7190444651839337,0.711611259821301,932618,1303763,0.7153278625026174
19,001,0.7672716373094537,0.7045075037948407,2399,3260,0.7358895705521472
19,003,0.8178495251587534,0.7167909977170637,1174,1530,0.7673202614379085
19,005,0.803628666222688,0.7730645608689454,4749,6024,0.7883466135458167
19,007,0.7322595455895743,0.65008164498174,3460,5006,0.6911705952856572
19,009,0.8066882883303088,0.7220245829568199,1930,2525,0.7643564356435644
19,011,0.8657103878121174,0.8195828571685967,8520,10111,0.842646622490357
19,013,0.666639286861649,0.6397246878313171,35102,53740,0.653181987346483
19,015,0.8280877479567667,0.7929456311013038,8863,10935,0.8105166895290352
19,017,0.8291465853883859,0.7868649693418317,7832,9693,0.8080057773651088
19,019,0.835997210221214,0.7858432805763321,6609,8150,0.810920245398773
19,021,0.7562741015409302,0.6927514850956864,5465,7543,0.7245127933183083
19,023,0.8184491429949923,0.7816867496498183,4710,5887,0.8000679463224053
19,025,0.8584304915659896,0.7596858234108502,3144,3886,0.8090581574884199
19,027,0.7778928705761133,0.7222214151381724,6563,8750,0.7500571428571429
19,029,0.7626350666337189,0.6828650197369841,4184,5789,0.7227500431853515
19,031,0.8295335391760792,0.786595920964523,6092,7539,0.8080647300703011
19,033,0.7349065377294401,0.6980783755088071,13915,19421,0.7164924566191236
19,035,0.7708962062865825,0.6954556237016112,3726,5082,0.7331759149940968
19,037,0.8404529703110672,0.7876312824472076,4058,4985,0.8140421263791374
19,039,0.7538702083731028,0.6352825034489418,2779,4001,0.6945763559110223
19,041,0.7658407181117479,0.6881529361853964,5270,7249,0.7269968271485722
19,043,0.7908667501597636,0.7408642787357266,5672,7406,0.7658655144477451
19,045,0.7525083590474607,0.7100829757266466,14212,19434,0.7312956673870536
19,047,0.810861742961628,0.7627455776355785,4901,6229,0.7868036602986033
19,049,0.7115449726132093,0.678148675228623,28397,40868,0.6948468239209161
19,051,0.8690656683276634,0.8115906901450409,2663,3169,0.8403281792363522
19,053,0.7129789619704573,0.6468111331426946,2073,3049,0.6798950475565759
19,055,0.8563866644639871,0.7910492329719102,5911,7176,0.8237179487179487
19,057,0.7512176167895537,0.7027037236805418,12495,17188,0.7269606702350477
19,059,0.78098021114673,0.7521989796047152,6631,8650,0.7665895953757226
19,061,0.7445973436509161,0.7187511841302838,29695,40585,0.7316742638906
19,063,0.8129075201073109,0.7419114498059985,3049,3922,0.7774094849566547
19,065,0.7904237835483403,0.7492568211084925,6315,8203,0.7698403023284164
19,067,0.7804974274286345,0.7065116360154742,4922,6620,0.7435045317220543
19,069,0.7571066721308388,0.6929422994656351,2961,4084,0.725024485798237
19,071,0.8423030323894568,0.7729143589148909,2229,2760,0.8076086956521739
19,073,0.7746631490120635,0.7105710668738836,2917,3928,0.7426171079429735
19,075,0.858949001682332,0.820500359182958,4270,5085,0.839724680432645
19,077,0.8874024602003932,0.7816622880010458,3828,4587,0.8345323741007195
19,079,0.7641649689672693,0.7109023098042996,4659,6317,0.7375336393857844
19,081,0.8525797706747386,0.7867787035341908,3782,4614,0.8196792371044647
19,083,0.7662199386260842,0.6999712168660699,5139,7010,0.733095577746077
19,085,0.7920049832954337,0.7463028115080308,4618,6004,0.7691538974017322
19,087,0.7710672376610181,0.7098307536741533,5640,7617,0.7404489956675857
19,089,0.7870443156855337,0.7450907605671896,2813,3672,0.7660675381263616
19,091,0.7856822903899565,0.7143177096100435,3177,4236,0.75
19,093,0.7978151207794384,0.7532870836293792,2322,2994,0.7755511022044088
19,095,0.801766182431545,0.7199158149403342,5211,6849,0.7608409986859396
19,097,0.8068888521502714,0.764350458942105,6523,8303,0.7856196555461882
19,099,0.7720263564462058,0.7244477417365986,11035,14748,0.7482370490914022
19,101,0.6815228125334819,0.621472244169048,4481,6878,0.651497528351265
19,103,0.6024930643786666,0.5742838668586756,36606,62214,0.5883884656186711
19,105,0.8380297477204346,0.7757327384060915,6543,8109,0.806881243063263
19,107,0.8180515544215048,0.7593162192562319,3206,4065,0.7886838868388684
19,109,0.7819511500134485,0.7249697973873513,4899,6502,0.7534604737003999
19,111,0.7811377336023481,0.7288238183025803,10800,14305,0.7549807759524642
19,113,0.7437582141584352,0.722507264374142,69685,95051,0.7331327392662886
19,115,0.8309281238881407,0.7712924891941668,3319,4143,0.8011103065411538
19,117,0.8471381768769518,0.7754108427308913,2979,3672,0.8112745098039216
19,119,0.8643023245506326,0.8026643721190344,3704,4444,0.8334833483348335
19,121,0.8486723636401411,0.7766861269258966,5384,6625,0.8126792452830188
19,123,0.7087900099966881,0.6478627849645086,6031,8891,0.6783263974805983
19,125,0.7963664037847624,0.7585593923223299,10425,13409,0.7774628980535462
19,127,0.7626860502658562,0.7039291562181268,11400,15546,0.7333076032419915
19,129,0.8757268218822114,0.8079523704901947,4503,5349,0.8418395961862031
19,131,0.8339138865111269,0.7653713491377452,3580,4477,0.799642617824436
19,133,0.7960744369216171,0.7325814356047258,2974,3891,0.7643279362631714
19,135,0.8969809479677757,0.7793814726273429,2507,2991,0.8381812102975593
19,137,0.7535437665762965,0.6784371403449445,3300,4609,0.7159904534606205
19,139,0.774025447028341,0.723237220414874,12854,17170,0.7486313337216075
19,141,0.8029171648062087,0.7432752026605501,4477,5791,0.7730961837333794
19,143,0.8260343149446548,0.7334438124536568,2032,2606,0.7797390636991558
19,145,0.7328390056995535,0.6672583810883057,4313,6161,0.7000486933939296
19,147,0.7896118050813566,0.7246968335920855,2831,3739,0.7571543193367211
19,149,0.7675220572561585,0.7061110397623906,7587,10297,0.7368165485092746
19,151,0.8085638078947435,0.7634206279029219,2424,3084,0.7859922178988327
19,153,0.6782150750412932,0.6632307461875362,135757,202404,0.6707229106144147
19,155,0.7194682606634957,0.6875286219135739,26403,37531,0.7034984412885348
19,157,0.7417864972383099,0.671895956875411,5507,7791,0.7068412270568605
19,159,0.8062765591908576,0.7699674215475052,1473,1869,0.7881219903691814
19,161,0.8046781649528243,0.755895817639507,3317,4251,0.7802869912961656
19,163,0.7096303015731209,0.6823752023828475,50582,72675,0.6960027519779842
19,165,0.8020438575720126,0.7135090222192779,3776,4983,0.7577764398956452
19,167,0.8061504363739348,0.7503063066286096,9787,12576,0.7782283715012722
19,169,0.575144821579715,0.5444170261003511,21668,38708,0.5597809238400331
19,171,0.7900817181296033,0.7389630003371922,5146,6731,0.7645223592333977
19,173,0.8056155631606332,0.749220535584814,1921,2471,0.7774180493727236
19,175,0.7495535546778186,0.6925829438385019,3645,5055,0.7210682492581603
19,177,0.8571445489588588,0.8040010687084979,2407,2898,0.8305728088336783
19,179,0.7123617479488262,0.6364457477922301,9501,14088,0.6744037478705281
19,181,0.8501769883614405,0.8102414299579621,16786,20219,0.8302092091597013
19,183,0.7466746350041271,0.6967382739260233,6530,9048,0.7217064544650752
19,185,0.8220161557058127,0.7793933979355342,2045,2554,0.8007047768206734
19,187,0.7286947889579024,0.6730058695677673,10962,15641,0.7008503292628349
19,189,0.777508616900401,0.70974906116538,3414,4591,0.7436288390328905
19,191,0.7875140378675666,0.7396300392338119,6259,8197,0.7635720385506892
19,193,0.7008746710178456,0.6678140680878996,27718,40503,0.6843443695528726
19,195,0.8349991048996829,0.7894140406402231,2595,3195,0.812206572769953
19,197,0.7705538126010533,0.7133774280566448,3971,5352,0.741965620328849
20,000,0.6731233695129711,0.6645193765530314,776311,1160715,0.6688213730330013
20,001,0.7763736325347725,0.7138537308477564,3736,5014,0.7451136816912645
20,003,0.8688602946899142,0.7526791029371014,2665,3287,0.8107696988135078
20,005,0.7757656722463059,0.6929205088292557,4315,5876,0.7343430905377808
20,007,0.8531312688744418,0.7736682881576734,1469,1806,0.8133997785160576
20,009,0.6986152802149062,0.6259761670891353,6768,10219,0.6622957236520207
20,011,0.7652426266509672,0.692296368149726,4205,5770,0.7287694974003466
20,013,0.7788737185011174,0.7295963003211465,2805,3719,0.754235009411132
20,015,0.7990113136462049,0.7651045704696793,19571,25025,0.7820579420579421
20,017,0.7548015574968133,0.6827530276560251,823,1145,0.7187772925764192
20,019,0.8614342192989389,0.8039650202447873,1095,1315,0.8326996197718631
20,021,0.7703414519314965,0.6780861396305585,5596,7727,0.7242137957810275
20,023,0.857837465409375,0.7340680995147397,944,1186,0.7959527824620574
20,025,0.8195032716150804,0.693411857536211,615,813,0.7564575645756457
20,027,0.7764938379455647,0.6872702844021895,2656,3629,0.7318820611738771
20,029,0.7877298738331825,0.7060030961940654,2741,3670,0.746866485013624
20,031,0.7982339392666444,0.7196685135103502,2692,3547,0.7589512263884973
20,033,0.8089841466901203,0.6550840628104887,601,821,0.7320341047503045
20,035,0.7261687241433102,0.6832322804297463,9400,13339,0.7047005022865283
20,037,0.6278001919419557,0.5749424639050594,9560,15897,0.6013713279235076
20,039,0.8679701935890691,0.7197938268042303,1090,1373,0.7938820101966497
20,041,0.8212046408046138,0.7598458744002116,6291,7958,0.7905252576024127
20,043,0.8468514032413097,0.7891036529384656,2184,2670,0.8179775280898877
20,045,0.5103957890740054,0.47981226475166194,24725,49939,0.4951040269128337
20,047,0.8664303367019685,0.7746817104757907,974,1187,0.8205560235888796
20,049,0.8182355754033998,0.7338090342620277,835,1076,0.7760223048327137
20,051,0.6525932744436895,0.5960527127547348,7608,12186,0.6243229935992122
20,053,0.8500225767061428,0.7807202313659912,1899,2329,0.815371404036067
20,055,0.6680558427589127,0.6122896641360713,8449,13198,0.640172753447492
20,057,0.6851821399523683,0.6044167723521865,7588,11768,0.6447994561522774
20,059,0.7655457158532439,0.7035960860711414,7558,10289,0.7345709009621927
20,061,0.45950001931998175,0.3968138995891355,5903,13787,0.4281569594545586
20,063,0.8107734622337102,0.7707807649225664,926,1171,0.7907771135781383
20,065,0.8216658319245742,0.7922207049086181,953,1181,0.8069432684165961
20,067,0.8068865903010535,0.6891167752858208,1778,2377,0.7480016827934372
20,069,0.8356935798181007,0.7687337541568753,1667,2078,0.802213666987488
20,071,0.8582070195995195,0.7104952704768164,411,524,0.7843511450381679
20,073,0.8265775473795669,0.7632842037725069,2070,2604,0.7949308755760369
20,075,0.8864481115879206,0.7369285117887028,625,770,0.8116883116883117
20,077,0.7710316410567193,0.7001701730022376,1622,2205,0.7356009070294784
20,079,0.7217605593430467,0.6688018386388497,9371,13478,0.6952811989909482
20,081,0.8187029050532222,0.7217595226924425,1066,1384,0.7702312138728323
20,083,0.8768183404979564,0.7448032811236653,540,666,0.8108108108108109
20,085,0.811419352388057,0.7517179025139039,3986,5100,0.7815686274509804
20,087,0.8773749614976456,0.822760356499648,6282,7390,0.8500676589986468
20,089,0.8601882401742194,0.7533764285954967,1023,1268,0.806782334384858
20,091,0.6925492092164284,0.6785763458806601,167810,244777,0.6855627775485442
20,093,0.7915314168186601,0.6722048469176035,999,1365,0.7318681318681318
20,095,0.7445208504155916,0.6460231910351857,2147,3088,0.6952720207253886
20,097,0.819571344947849,0.6740995411281003,708,948,0.7468354430379747
20,099,0.7685696476420768,0.7054281182757586,5938,8057,0.7369988829589177
20,101,0.8362926091780373,0.7471556666840317,574,725,0.7917241379310345
20,103,0.7076380063541644,0.6686475350856419,20475,29754,0.6881427707199032
20,105,0.8344432729719076,0.7478663093376747,966,1221,0.7911547911547911
20,107,0.8162847390586969,0.7747829511018056,3420,4299,0.7955338450802513
20,109,0.6665411153172773,0.5563991108539665,757,1238,0.6114701130856219
20,111,0.6142000358379167,0.5491388021743937,7749,13322,0.5816694190061552
20,113,0.7821038332515696,0.7339853775129764,9211,12151,0.758044605382273
20,115,0.839076548502576,0.7777179954019424,3793,4692,0.8083972719522592
20,117,0.8501941374617984,0.8006227364713886,3385,4101,0.8254084369665935
20,119,0.7619359609305556,0.6912725952191769,1087,1496,0.7266042780748663
20,121,0.8133732688814644,0.7389471567762359,10503,13532,0.7761602128288502
20,123,0.7391660653745709,0.6609118465849149,1797,2567,0.7000389559797429
20,125,0.7598659094136726,0.691769550146579,9342,12871,0.7258177297801258
20,127,0.8315790628516793,0.751454150433635,1978,2499,0.7915166066426571
20,129,0.8444029441852864,0.7240181084462926,745,950,0.7842105263157895
20,131,0.829058198004672,0.7469240110390641,3189,4047,0.787991104521868
20,133,0.8016341188408677,0.7298432617348994,4841,6322,0.76573869028788355
20,135,0.8352393741264476,0.7503152260455216,922,1163,0.7927773000859846
20,137,0.8450158870946433,0.7835704457170417,1561,1917,0.8142931664058425
20,139,0.8243688705227097,0.7785861750604404,5099,6362,0.801477522791575
20,141,0.7926846480911137,0.7362152897584823,1230,1609,0.764449968924798
20,143,0.8118001124663246,0.748990800449115,1855,2377,0.7803954564577198
20,145,0.7139743233870236,0.5688414116026245,1549,2415,0.641407867494824
20,147,0.7866208549583853,0.7120042596154001,1635,2182,0.7493125572868927
20,149,0.835984976044999,0.8130683044481758,7490,9084,0.8245266402465874
20,151,0.7480364631432224,0.6657664337610663,2489,3521,0.7069014484521443
20,153,0.7421632834058263,0.6300494095615836,800,1166,0.6861063464837049
20,155,0.7152089312491423,0.6689451091548981,17540,25344,0.6920770202020202
20,157,0.7893389443543043,0.734231767782105,1519,1994,0.7617853560682046
20,159,0.8024351204514,0.7400662330948913,2849,3694,0.7712506767731456
20,161,0.4699029030544289,0.42717488741614634,12172,27137,0.4485388952352876
20,163,0.7955581499139001,0.6909031012532335,1592,2142,0.7432306255835668
20,165,0.8369736953018659,0.7549221078819256,1100,1382,0.7959479015918958
20,167,0.8164731231774377,0.7124071607851309,2369,3099,0.7644401419812843
20,169,0.6957602986612811,0.6400843580497823,14894,22299,0.6679223283555317
20,171,0.6275367455976313,0.42634453294118146,1154,2190,0.5269406392694064
20,173,0.6327731053240064,0.6128664295597146,127693,205024,0.6228197674418605
20,175,0.6582141435837873,0.566536133885691,4414,7208,0.6123751387347391
20,177,0.6831611453154373,0.6564964330443738,49921,74528,0.6698287891799055
20,179,0.8069846966063122,0.7018215656246075,771,1022,0.7544031311154599
20,181,0.7155564931734569,0.6143841344770943,1568,2358,0.6649703138252756
20,183,0.8725982922876516,0.787731238764313,1310,1578,0.8301647655259823
20,185,0.8529716498203598,0.7915840447979131,1314,1598,0.8222778473091364
20,187,0.9447859467503025,0.6732189194297461,665,822,0.8090024330900243
20,189,0.7962787093182598,0.6637548289712875,1306,1789,0.7300167691447736
20,191,0.771885813700018,0.7159679861662624,6676,8974,0.7439268999331402
20,193,0.818487599673191,0.7119864409588633,2373,3101,0.7652370203160271
20,195,0.8276040164936023,0.7310884054974824,1049,1346,0.7793462109955424
20,197,0.8571902904243042,0.7376109328172861,2086,2616,0.7974006116207951
20,199,0.7898519127910655,0.658632935693783,478,660,0.7242424242424242
20,201,0.7983010891170775,0.7639089488415897,1852,2371,0.7811050189793336
20,203,0.9164434021124626,0.7099802880925488,714,878,0.8132118451025057
20,205,0.7680194744060802,0.7170445369737206,2610,3515,0.7425320056899004
20,207,0.8758370923582868,0.7946359908391032,1024,1226,0.835236541598695
20,209,0.6269558045030632,0.6000979666633122,37573,61241,0.6135268855831877
21,000,0.6877102044564384,0.6778926361828282,1223574,1791991,0.6828014203196333
21,001,0.7962266225852279,0.7282509038963065,5325,6986,0.7622387632407672
21,003,0.8092178079405846,0.7256777600675662,6026,7852,0.7674477840040754
21,005,0.8189557894687876,0.7400164093517685,7402,9496,0.779486099410278
21,007,0.8372231863991261,0.7571375954015788,2488,3121,0.7971803909003524
21,009,0.6837969852889161,0.6194525139320943,11711,17972,0.6516247496105052
21,011,0.763176218596592,0.6928642621118204,3453,4743,0.7280202403542062
21,013,0.6518454144990028,0.5694436890071909,5817,9526,0.6106445517530968
21,015,0.7855102413965717,0.7477529039521501,38593,50341,0.7666315726743609
21,017,0.684500000403559,0.6120059051082521,5269,8128,0.6482529527559056
21,019,0.7137519017582509,0.6541488134289598,13006,19016,0.6839503575936053
21,021,0.7241113338317042,0.6650128403170337,8200,11806,0.694562087074369
