statecode,countycode,v056_rawvalue,v056_numerator,v056_denominator,v056_flag_CT
00,000,0.1947334859502143,65219145,334914895,NA
01,000,0.05685540165857944,290444,5108468,NA
01,001,0.038530376851943916,2325,60342,NA
01,003,0.05782088857506893,14658,253507,NA
01,005,0.06211104331909701,1527,24585,NA
01,007,0.03612584598500092,790,21868,NA
01,009,0.10515581115420623,6290,59816,NA
01,011,0.06173587955946246,611,9897,NA
01,013,0.017517136329017517,322,18382,NA
01,015,0.04758264693504196,5540,116429,NA
01,017,0.04131576630769682,1408,34079,NA
01,019,0.019169329073482427,492,25666,NA
01,021,0.10090241433525016,4685,46431,NA
01,023,0.01256937642833823,154,12252,NA
01,025,0.012803868021668083,286,22337,NA
01,027,0.034299482673091915,484,14111,NA
01,029,0.020781379883624274,325,15639,NA
01,031,0.09943748539798357,5533,55643,NA
01,033,0.036514110450472065,2131,58361,NA
01,035,0.030875246107034186,345,11174,NA
01,037,0.0255161667315933,262,10268,NA
01,039,0.02078941821247892,789,37952,NA
01,041,0.023280665598045952,305,13101,NA
01,043,0.05116501478003825,4708,92016,NA
01,045,0.07228649916785305,3605,49871,NA
01,047,0.011309276925203926,409,36165,NA
01,049,0.17299397814493792,12554,72569,NA
01,051,0.03477405159164538,3145,90441,NA
01,053,0.023797800754964713,870,36558,NA
01,055,0.05375771253668601,5550,103241,NA
01,057,0.02235861464270057,357,15967,NA
01,059,0.20608766744229923,6554,31802,NA
01,061,0.05532088335556544,1493,26988,NA
01,063,0.007900830949461927,58,7341,NA
01,065,0.013097796883396023,195,14888,NA
01,067,0.022515224314207497,403,17899,NA
01,069,0.047592705279268316,5162,108462,NA
01,071,0.036676828698075446,1961,53467,NA
01,073,0.05472510729451874,36277,662895,NA
01,075,0.02049630334528951,280,13661,NA
01,077,0.0351498750180759,3403,96814,NA
01,079,0.0325950689511074,1092,33502,NA
01,081,0.053827470458204844,9862,183215,NA
01,083,0.07690093673138312,8817,114654,NA
01,085,0.017083461973860244,166,9717,NA
01,087,0.023244420250408276,427,18370,NA
01,089,0.06822588463402811,28150,412600,NA
01,091,0.028366516805823163,530,18684,NA
01,093,0.033100807003145945,968,29244,NA
01,095,0.17517567192028266,17650,100756,NA
01,097,0.03545573802351569,14595,411640,NA
01,099,0.014405325289926673,277,19229,NA
01,101,0.04991110320917415,11229,224980,NA
01,103,0.10630289372108077,13302,125133,NA
01,105,0.013827862496769192,107,7738,NA
01,107,0.06726241438356165,1257,18688,NA
01,109,0.028246371125931737,936,33137,NA
01,111,0.02870183445975599,654,22786,NA
