statecode,countycode,num_white,num_black,num_aian,num_asian,num_nhopi,num_tom,num_hispanic,num_,denom_white,denom_black,denom_aian,denom_asian,denom_nhopi,denom_tom,denom_hispanic,denom_,rate_white,rate_black,rate_aian,rate_asian,rate_nhopi,rate_tom,rate_hispanic,rate_,lci_white,lci_black,lci_aian,lci_asian,lci_nhopi,lci_tom,lci_hispanic,lci_,uci_white,uci_black,uci_aian,uci_asian,uci_nhopi,uci_tom,uci_hispanic,uci_,unreliable_white,unreliable_black,unreliable_aian,unreliable_asian,unreliable_nhopi,unreliable_tom,unreliable_hispanic,unreliable_,fips
13,057,851,171,NA,45,NA,23,246,NA,13248,1356,12,498,7,291,3517,97,0.0642361111111111,0.1261061946902655,NA,0.09036144578313253,NA,0.07903780068728522,0.06994597668467444,NA,0.060061138095343386,0.10843671474290022,NA,0.06518076803673442,NA,0.048038785070388085,0.06151640817805824,NA,0.06841108412687882,0.14377567463763077,NA,0.11554212352953064,NA,0.11003681630418236,0.07837554519129063,NA,0,0,NA,0,NA,1,0,NA,13057
13,059,261,506,NA,35,NA,23,123,NA,3985,3183,5,295,1,223,1613,45,0.06549560853199499,0.15896952560477537,NA,0.11864406779661017,NA,0.1031390134529148,0.07625542467451953,NA,0.05781423875029603,0.1462666935161877,NA,0.08174259129029236,NA,0.06322019367706574,0.06330302580095107,NA,0.07317697831369395,0.17167235769336303,NA,0.155545544302928,NA,0.14305783322876386,0.08920782354808798,NA,0,0,NA,0,NA,0,0,NA,13059
13,061,NA,18,NA,NA,NA,NA,NA,NA,40,121,NA,1,NA,2,3,NA,NA,0.1487603305785124,NA,NA,NA,NA,NA,NA,NA,0.0853539620171938,NA,NA,NA,NA,NA,NA,NA,0.212166699139831,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,13061
13,063,145,2630,NA,87,NA,58,420,25,1537,17305,13,861,15,495,4747,193,0.09433962264150944,0.15197919676394106,NA,0.10104529616724739,NA,0.11717171717171718,0.08847693279966294,0.12953367875647667,0.07972630283131216,0.14663028301316766,NA,0.08091354977266144,NA,0.0888380369407677,0.08039816145110348,0.08215916635639967,0.10895294245170672,0.15732811051471446,NA,0.12117704256183334,NA,0.14550539740266666,0.0965557041482224,0.17690819115655368,0,0,NA,0,NA,0,0,0,13063
13,065,48,31,NA,NA,NA,NA,NA,NA,364,226,4,3,NA,19,33,NA,0.13186813186813187,0.13716814159292035,NA,NA,NA,NA,NA,NA,0.09710906124704777,0.09231513446395345,NA,NA,NA,NA,NA,NA,0.16662720248921598,0.18202114872188724,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13065
13,067,1556,2353,NA,384,NA,126,1075,22,24799,18064,56,3883,19,1330,14086,293,0.06274446550264123,0.13025907883082374,NA,0.09889260880762298,NA,0.09473684210526316,0.0763169104074968,0.07508532423208192,0.05972621205147741,0.12535058711475752,NA,0.08950310658758205,NA,0.07899784244771985,0.07193226864747211,0.04491009161710806,0.06576271895380506,0.13516757054688996,NA,0.1082821110276639,NA,0.11047584176280648,0.08070155216752149,0.10526055684705578,0,0,NA,0,NA,0,0,1,13067
13,069,180,185,NA,NA,NA,NA,59,NA,2083,1108,1,18,12,67,685,11,0.08641382621219396,0.16696750902527077,NA,NA,NA,NA,0.08613138686131387,NA,0.07434742357020255,0.1450074680827236,NA,NA,NA,NA,0.06512103205242147,NA,0.09848022885418536,0.18892754996781794,NA,NA,NA,NA,0.10714174167020628,NA,0,0,NA,NA,NA,NA,0,NA,13069
13,071,159,200,NA,10,NA,NA,104,NA,1775,1100,NA,49,NA,42,1227,1,0.0895774647887324,0.18181818181818182,NA,0.20408163265306123,NA,NA,0.08475957620211899,NA,0.07629196870695373,0.15902508705143656,NA,0.09123353174945266,NA,NA,0.06917497207356503,NA,0.10286296087051106,0.2046112765849271,NA,0.3169297335566698,NA,NA,0.10034418033067295,NA,0,0,NA,1,NA,NA,0,NA,13071
13,073,459,284,NA,53,NA,26,80,18,7609,2164,15,543,34,348,1030,169,0.06032330135366014,0.13123844731977818,NA,0.09760589318600368,NA,0.07471264367816093,0.07766990291262135,0.10650887573964497,0.05497366749552564,0.11701161275608338,NA,0.07264315040179159,NA,0.04708767366486447,0.06132407093344686,0.05999840440680079,0.06567293521179464,0.145465281883473,NA,0.12256863597021578,NA,0.10233761369145739,0.09401573489179585,0.15301934707248915,0,0,NA,0,NA,0,0,1,13073
13,075,86,88,NA,NA,NA,NA,15,NA,843,448,3,13,NA,29,147,6,0.10201660735468565,0.19642857142857142,NA,NA,NA,NA,0.10204081632653061,NA,0.08158456054947485,0.15963841479666785,NA,NA,NA,NA,0.05310659697923489,NA,0.12244865415989645,0.233218728060475,NA,NA,NA,NA,0.15097503567382634,NA,0,0,NA,NA,NA,NA,1,NA,13075
13,077,538,400,NA,28,NA,18,78,14,7451,2413,8,276,3,228,1019,67,0.07220507314454436,0.16576875259013676,NA,0.10144927536231885,NA,0.07894736842105263,0.07654563297350343,0.208955223880597,0.0663280331995152,0.1509308685873276,NA,0.06582899738427105,NA,0.04394481712170893,0.06022124498031516,0.11160301275432154,0.07808211308957351,0.18060663659294593,NA,0.13706955334036663,NA,0.11394991972039632,0.0928700209666917,0.30630743500687246,0,0,NA,0,NA,1,0,1,13077
13,079,36,23,NA,NA,NA,NA,NA,NA,391,111,2,NA,NA,15,22,2,0.09207161125319693,0.2072072072072072,NA,NA,NA,NA,NA,NA,0.06341291944308064,0.13180625034152016,NA,NA,NA,NA,NA,NA,0.12073030306331323,0.28260816407289424,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13079
13,081,59,188,NA,NA,NA,NA,NA,NA,584,1017,2,18,NA,31,71,6,0.10102739726027397,0.1848574237954769,NA,NA,NA,NA,NA,NA,0.07658507542508403,0.1609995997171691,NA,NA,NA,NA,NA,NA,0.12546971909546392,0.2087152478737847,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13081
13,083,75,NA,NA,NA,NA,NA,NA,NA,974,10,1,10,NA,16,25,1,0.07700205338809035,NA,NA,NA,NA,NA,NA,NA,0.060259252456316095,NA,NA,NA,NA,NA,NA,NA,0.09374485431986461,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,13083
13,085,133,NA,NA,NA,NA,NA,11,NA,1904,23,8,49,NA,31,204,19,0.06985294117647059,NA,NA,NA,NA,NA,0.05392156862745098,NA,0.05840332952869862,NA,NA,NA,NA,NA,0.022926984231784877,NA,0.08130255282424255,NA,NA,NA,NA,NA,0.08491615302311709,NA,0,NA,NA,NA,NA,NA,1,NA,13085
13,087,90,218,NA,NA,NA,NA,15,NA,1028,1213,1,16,4,5,167,1,0.08754863813229571,0.179719703215169,NA,NA,NA,NA,0.08982035928143713,NA,0.07027081303775427,0.1581121964706532,NA,NA,NA,NA,0.04645441693078678,NA,0.10482646322683715,0.2013272099596848,NA,NA,NA,NA,0.13318630163208747,NA,0,0,NA,NA,NA,NA,1,NA,13087
13,089,989,4782,NA,629,NA,142,992,60,16292,34538,46,5851,25,1469,12822,549,0.06070464031426467,0.138456193178528,NA,0.10750299094171936,NA,0.0966643975493533,0.0773670254250507,0.1092896174863388,0.057037893661880286,0.13481366974411865,NA,0.09956602200379679,NA,0.08155305636180532,0.07274246326894716,0.08319039260619802,0.06437138696664906,0.14209871661293735,NA,0.11543995987964194,NA,0.11177573873690128,0.08199158758115423,0.13538884236647958,0,0,NA,0,NA,0,0,0,13089
13,091,71,64,NA,NA,NA,NA,NA,NA,812,440,3,10,NA,17,75,3,0.0874384236453202,0.14545454545454545,NA,NA,NA,NA,NA,NA,0.06800898264301494,0.11251171082972974,NA,NA,NA,NA,NA,NA,0.10686786464762546,0.17839738007936115,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13091
13,093,32,63,NA,NA,NA,NA,NA,NA,253,330,NA,1,NA,2,111,2,0.12648221343873517,0.19090909090909092,NA,NA,NA,NA,NA,NA,0.08552348970948198,0.14850467681000917,NA,NA,NA,NA,NA,NA,0.16744093716798836,0.23331350500817266,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13093
13,095,138,999,NA,NA,NA,NA,23,NA,1647,6090,1,65,6,54,353,2,0.08378870673952642,0.16403940886699508,NA,NA,NA,NA,0.06515580736543909,NA,0.07040735965064808,0.15473873480381883,NA,NA,NA,NA,0.0394095028713088,NA,0.09717005382840475,0.17334008293017134,NA,NA,NA,NA,0.09090211185956938,NA,0,0,NA,NA,NA,NA,1,NA,13095
13,097,249,858,NA,19,NA,41,137,NA,3208,6145,11,195,25,374,1826,41,0.07761845386533665,0.13962571196094387,NA,0.09743589743589744,NA,0.10962566844919786,0.07502738225629792,NA,0.06835918514941056,0.1309596549924801,NA,0.05581252272802222,NA,0.07796189181940874,0.06294423634394862,NA,0.08687772258126275,0.14829176892940762,NA,0.13905927214377264,NA,0.14128944507898697,0.08711052816864721,NA,0,0,NA,1,NA,0,0,NA,13097
13,099,33,113,NA,NA,NA,NA,NA,NA,266,564,1,7,NA,5,9,NA,0.12406015037593984,0.20035460992907803,NA,NA,NA,NA,NA,NA,0.08444433975953852,0.1673203251752304,NA,NA,NA,NA,NA,NA,0.16367596099234116,0.23338889468292565,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13099
13,101,NA,NA,NA,NA,NA,NA,NA,NA,127,4,NA,1,NA,1,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13101
13,103,301,136,NA,NA,NA,NA,34,NA,4081,882,5,60,2,106,374,37,0.07375643224699828,0.15419501133786848,NA,NA,NA,NA,0.09090909090909091,NA,0.06573715318116535,0.13036127878922543,NA,NA,NA,NA,0.061773248119801186,NA,0.0817757113128312,0.17802874388651152,NA,NA,NA,NA,0.12004493369838064,NA,0,0,NA,NA,NA,NA,0,NA,13103
13,105,84,72,NA,NA,NA,NA,NA,NA,905,428,NA,13,1,20,135,4,0.09281767955801105,0.16822429906542055,NA,NA,NA,NA,NA,NA,0.0739119072072018,0.13278528222652544,NA,NA,NA,NA,NA,NA,0.11172345190882031,0.20366331590431566,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13105
13,107,85,120,NA,NA,NA,NA,NA,NA,1065,734,4,13,NA,26,144,19,0.07981220657276995,0.16348773841961853,NA,NA,NA,NA,NA,NA,0.0635359637501724,0.13673385747748984,NA,NA,NA,NA,NA,NA,0.09608844939536751,0.19024161936174722,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13107
13,109,53,42,NA,NA,NA,NA,13,NA,449,277,NA,3,NA,12,179,14,0.11804008908685969,0.15162454873646208,NA,NA,NA,NA,0.07262569832402235,NA,0.08819505442503953,0.10938736099220735,NA,NA,NA,NA,0.03460656215475954,NA,0.14788512374867985,0.1938617364807168,NA,NA,NA,NA,0.11064483449328516,NA,0,0,NA,NA,NA,NA,1,NA,13109
13,111,100,NA,NA,NA,NA,NA,NA,NA,1245,10,4,18,NA,21,69,11,0.08032128514056225,NA,NA,NA,NA,NA,NA,NA,0.06522379385688022,NA,NA,NA,NA,NA,NA,NA,0.09541877642424428,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,13111
13,113,270,257,NA,52,NA,16,56,NA,3163,1868,3,443,3,121,596,49,0.0853619981030667,0.13758029978586725,NA,0.11738148984198646,NA,0.1322314049586777,0.09395973154362416,NA,0.07562414133345612,0.12195943420042288,NA,0.08740777767440856,NA,0.07187370848600808,0.07053484073552184,NA,0.09509985487267729,0.15320116537131162,NA,0.14735520200956437,NA,0.1925891014313473,0.11738462235172649,NA,0,0,NA,0,NA,1,0,NA,13113
13,115,389,190,NA,NA,NA,27,114,NA,4794,1173,2,101,1,192,1473,37,0.08114309553608677,0.16197783461210571,NA,NA,NA,0.140625,0.07739307535641547,NA,0.07341349974168812,0.14089336830466165,NA,NA,NA,0.09145184403479756,0.06374680079053563,NA,0.08887269133048542,0.18306230091954978,NA,NA,NA,0.18979815596520244,0.09103934992229532,NA,0,0,NA,NA,NA,0,0,NA,13115
13,117,540,99,NA,327,NA,NA,153,NA,9122,796,8,3523,4,168,2293,77,0.059197544398158296,0.12437185929648241,NA,0.09281862049389725,NA,NA,0.06672481465329264,NA,0.05435457076603782,0.10144627273536147,NA,0.08323643953474366,NA,NA,0.05651065618781407,NA,0.06404051803027877,0.14729744585760335,NA,0.10240080145305083,NA,NA,0.0769389731187712,NA,0,0,NA,0,NA,NA,0,NA,13117
13,119,112,30,NA,NA,NA,14,NA,NA,1615,222,1,18,NA,47,177,4,0.0693498452012384,0.13513513513513514,NA,NA,NA,0.2978723404255319,NA,NA,0.05695943219077319,0.09016358564557311,NA,NA,NA,0.16712578011790435,NA,NA,0.0817402582117036,0.18010668462469717,NA,NA,NA,0.42861890073315945,NA,NA,0,0,NA,NA,NA,1,NA,NA,13119
13,121,1675,6514,10,734,NA,163,673,62,26616,42838,49,7395,33,1586,8404,568,0.06293207093477607,0.15206125402679863,0.20408163265306123,0.09925625422582826,NA,0.10277427490542244,0.08008091385054736,0.10915492957746478,0.060014602093630236,0.14866083057895418,0.09123353174945266,0.09244124339083812,NA,0.08782921882204099,0.07427791647030324,0.08350981339335276,0.0658495397759219,0.15546167747464307,0.3169297335566698,0.1060712650608184,NA,0.1177193309888039,0.08588391123079148,0.1348000457615768,0,0,1,0,NA,0,0,0,13121
13,123,105,NA,NA,NA,NA,NA,49,NA,1390,10,1,7,2,11,704,10,0.07553956834532374,NA,NA,NA,NA,NA,0.06960227272727272,NA,0.06164707861731026,NA,NA,NA,NA,NA,0.05080409407657935,NA,0.08943205807333723,NA,NA,NA,NA,NA,0.0884004513779661,NA,0,NA,NA,NA,NA,NA,0,NA,13123
13,125,16,NA,NA,NA,NA,NA,NA,NA,191,11,NA,1,NA,5,6,NA,0.08376963350785341,NA,NA,NA,NA,NA,NA,NA,0.0444793614367883,NA,NA,NA,NA,NA,NA,NA,0.12305990557891852,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,13125
13,127,242,357,NA,18,NA,10,81,NA,3066,1967,6,104,6,99,898,59,0.07893020221787345,0.18149466192170818,NA,0.17307692307692307,NA,0.10101010101010101,0.09020044543429843,NA,0.06938603862595302,0.16446144891178277,NA,0.10036735905020203,NA,0.041649500905565934,0.07146365911130623,NA,0.08847436580979387,0.1985278749316336,NA,0.24578648710364412,NA,0.16037070111463608,0.10893723175729064,NA,0,0,NA,1,NA,1,0,NA,13127
13,129,276,26,NA,NA,NA,NA,71,NA,3325,162,8,53,5,81,1050,14,0.08300751879699247,0.16049382716049382,NA,NA,NA,NA,0.06761904761904762,NA,0.073629699713045,0.10396894342717128,NA,NA,NA,NA,0.0524313254822786,NA,0.09238533788093994,0.21701871089381636,NA,NA,NA,NA,0.08280676975581663,NA,0,0,NA,NA,NA,NA,0,NA,13129
13,131,69,83,NA,NA,NA,NA,35,NA,858,568,5,10,1,20,534,5,0.08041958041958042,0.14612676056338028,NA,NA,NA,NA,0.06554307116104868,NA,0.06222306681191893,0.11707693805218074,NA,NA,NA,NA,0.04455229580609814,NA,0.0986160940272419,0.1751765830745798,NA,NA,NA,NA,0.08653384651599923,NA,0,0,NA,NA,NA,NA,0,NA,13131
13,133,39,84,NA,NA,NA,NA,11,NA,452,437,NA,10,1,24,154,1,0.08628318584070796,0.19221967963386727,NA,NA,NA,NA,0.07142857142857142,NA,0.060397734100347975,0.15527423380740665,NA,NA,NA,NA,0.030752467208213077,NA,0.11216863758106795,0.22916512546032788,NA,NA,NA,NA,0.11210467564892977,NA,0,0,NA,NA,NA,NA,1,NA,13133
13,135,1279,2831,NA,857,NA,145,1853,35,18782,21783,53,8963,32,1571,25332,433,0.06809711425833244,0.1299637331864298,NA,0.09561530737476291,NA,0.09229789942711648,0.07314858676772462,0.08083140877598152,0.06449435837818486,0.1254981622492309,NA,0.08952737685353158,NA,0.07798473838583178,0.06994210068036251,0.05515703940289803,0.07169987013848002,0.13442930412362866,NA,0.10170323789599424,NA,0.10661106046840119,0.07635507285508673,0.106505778149065,0,0,NA,0,NA,0,0,0,13135
13,137,202,13,NA,NA,NA,NA,60,NA,2368,89,6,54,2,52,1001,19,0.08530405405405406,0.14606741573033707,NA,NA,NA,NA,0.059940059940059943,NA,0.07405312373003409,0.07269217591461523,NA,NA,NA,NA,0.04523470904296478,NA,0.09655498437807403,0.2194426555460589,NA,NA,NA,NA,0.0746454108371551,NA,0,1,NA,NA,NA,NA,0,NA,13137
13,139,499,160,NA,27,NA,24,538,18,8011,1271,11,307,3,300,8225,178,0.062289352140806394,0.12588512981904013,NA,0.08794788273615635,NA,0.08,0.06541033434650456,0.10112359550561797,0.05699693537956076,0.1076480723643313,NA,0.05626611499085443,NA,0.049300284474716495,0.060066883856224114,0.05683189936915206,0.06758176890205203,0.14412218727374895,NA,0.11962965048145827,NA,0.11069971552528352,0.070753784836785,0.1454152916420839,0,0,NA,0,NA,0,0,1,13139
13,141,NA,62,NA,NA,NA,NA,NA,NA,52,322,NA,2,NA,1,NA,NA,NA,0.19254658385093168,NA,NA,NA,NA,NA,NA,NA,0.14947857609934606,NA,NA,NA,NA,NA,NA,NA,0.2356145916025173,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,13141
13,143,197,19,NA,NA,NA,NA,NA,NA,2322,102,NA,13,2,51,34,3,0.08484065460809646,0.18627450980392157,NA,NA,NA,NA,NA,NA,0.07350686024875563,0.11071803964692989,NA,NA,NA,NA,NA,NA,0.09617444896743729,0.26183097996091326,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,13143
13,145,106,46,NA,NA,NA,NA,NA,NA,1549,325,1,17,4,51,85,16,0.0684312459651388,0.14153846153846153,NA,NA,NA,NA,NA,NA,0.055857489545284474,0.10364083188963594,NA,NA,NA,NA,NA,NA,0.08100500238499314,0.17943609118728712,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13145
13,147,104,52,NA,NA,NA,NA,NA,NA,1193,326,NA,13,NA,21,110,3,0.08717518860016764,0.15950920245398773,NA,NA,NA,NA,NA,NA,0.07116759627337904,0.11976199473144336,NA,NA,NA,NA,NA,NA,0.10318278092695624,0.1992564101765321,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13147
13,149,56,11,NA,NA,NA,NA,NA,NA,695,49,1,2,NA,14,27,NA,0.08057553956834532,0.22448979591836735,NA,NA,NA,NA,NA,NA,0.06033960310920407,0.10766094848830522,NA,NA,NA,NA,NA,NA,0.10081147602748657,0.3413186433484295,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,13149
13,151,363,1569,NA,72,NA,59,186,15,5234,10634,7,593,11,533,2014,158,0.06935422239205197,0.14754560842580403,NA,0.12141652613827993,NA,0.11069418386491557,0.09235352532274081,0.0949367088607595,0.06247137926616241,0.14080488569618616,NA,0.09512842958706899,NA,0.08405748294193043,0.07970874060141969,0.04922956445711474,0.07623706551794153,0.1542863311554219,NA,0.14770462268949086,NA,0.13733088478790073,0.10499831004406193,0.14064385326440426,0,0,NA,0,NA,0,0,1,13151
13,153,468,667,NA,36,NA,30,113,NA,6458,5007,16,383,9,416,1371,64,0.07246825642613812,0.13321350109846214,NA,0.09399477806788512,NA,0.07211538461538461,0.0824215900802334,NA,0.06614493369397811,0.12380116414876452,NA,0.06476847401061336,NA,0.04725714585133725,0.06786433702955524,NA,0.07879157915829813,0.14262583804815976,NA,0.12322108212515687,NA,0.09697362337943197,0.09697884313091157,NA,0,0,NA,0,NA,0,0,NA,13153
13,155,35,37,NA,NA,NA,NA,NA,NA,446,179,2,7,NA,14,29,NA,0.07847533632286996,0.20670391061452514,NA,NA,NA,NA,NA,NA,0.05351739746735862,0.14738112183768232,NA,NA,NA,NA,NA,NA,0.1034332751783813,0.26602669939136797,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13155
13,157,344,75,NA,NA,NA,13,62,NA,4961,477,4,177,3,122,901,54,0.06934085869784318,0.15723270440251572,NA,NA,NA,0.10655737704918032,0.06881243063263041,NA,0.06227180323054482,0.1245647334288804,NA,NA,NA,0.051805217870636536,0.052283463729721605,NA,0.07640991416514153,0.18990067537615102,NA,NA,NA,0.1613095362277241,0.08534139753553922,NA,0,0,NA,NA,NA,1,0,NA,13157
13,159,64,25,NA,NA,NA,NA,NA,NA,794,171,NA,2,NA,17,95,9,0.08060453400503778,0.14619883040935672,NA,NA,NA,NA,NA,NA,0.06166903586121716,0.09324366389404568,NA,NA,NA,NA,NA,NA,0.0995400321488584,0.19915399692466776,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13159
13,161,67,37,NA,NA,NA,NA,20,NA,803,184,3,6,2,12,288,2,0.08343711083437111,0.20108695652173914,NA,NA,NA,NA,0.06944444444444445,NA,0.06430957333983474,0.14317224915748775,NA,NA,NA,NA,0.040084871473532666,NA,0.10256464832890748,0.25900166388599055,NA,NA,NA,NA,0.09880401741535623,NA,0,0,NA,NA,NA,NA,1,NA,13161
13,163,43,99,NA,NA,NA,NA,11,NA,509,616,1,5,NA,17,71,26,0.08447937131630648,0.16071428571428573,NA,NA,NA,NA,0.15492957746478872,NA,0.06031883425185611,0.13171095518453135,NA,NA,NA,NA,0.07076283554252376,NA,0.10863990838075685,0.1897176162440401,NA,NA,NA,NA,0.23909631938705367,NA,0,0,NA,NA,NA,NA,1,NA,13163
13,165,37,47,NA,NA,NA,NA,NA,NA,327,246,1,1,NA,14,44,14,0.11314984709480122,0.1910569105691057,NA,NA,NA,NA,NA,NA,0.07881506437909541,0.14192893392866845,NA,NA,NA,NA,NA,NA,0.14748462981050703,0.24018488720954295,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13165
13,167,34,31,NA,NA,NA,NA,NA,NA,422,251,NA,3,NA,7,15,2,0.08056872037914692,0.12350597609561753,NA,NA,NA,NA,NA,NA,0.05460046842293649,0.0828019210951965,NA,NA,NA,NA,NA,NA,0.10653697233535735,0.16421003109603854,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13167
13,169,74,49,NA,NA,NA,NA,NA,NA,1125,275,2,7,NA,25,34,NA,0.06577777777777778,0.1781818181818182,NA,NA,NA,NA,NA,NA,0.051291910374276384,0.1329536196149417,NA,NA,NA,NA,NA,NA,0.08026364518127918,0.22341001674869468,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13169
13,171,96,64,NA,NA,NA,NA,NA,NA,1029,380,NA,9,NA,21,51,4,0.09329446064139942,0.16842105263157894,NA,NA,NA,NA,NA,NA,0.07552355963576352,0.13079278669446687,NA,NA,NA,NA,NA,NA,0.11106536164703532,0.20604931856869102,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13171
13,173,44,43,NA,NA,NA,NA,NA,NA,550,174,2,7,NA,25,44,NA,0.08,0.2471264367816092,NA,NA,NA,NA,NA,NA,0.0573267574601089,0.18303469496260483,NA,NA,NA,NA,NA,NA,0.1026732425398911,0.31121817860061357,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13173
13,175,183,288,NA,NA,NA,10,21,NA,2083,1841,2,36,1,80,186,17,0.08785405664906384,0.15643671917436175,NA,NA,NA,0.125,0.11290322580645161,NA,0.07569710997249789,0.1398424794262487,NA,NA,NA,0.0525280226570297,0.06742135978815206,NA,0.1000110033256298,0.1730309589224748,NA,NA,NA,0.19747197734297028,0.15838509182475116,NA,0,0,NA,NA,NA,1,1,NA,13175
13,177,112,87,NA,NA,NA,NA,12,NA,1441,580,NA,58,2,17,74,1,0.0777238029146426,0.15,NA,NA,NA,NA,0.16216216216216217,NA,0.06389987049769444,0.12093989581621542,NA,NA,NA,NA,0.07817847077550788,NA,0.09154773533159077,0.17906010418378457,NA,NA,NA,NA,0.24614585354881646,NA,0,0,NA,NA,NA,NA,1,NA,13177
13,179,260,498,NA,22,NA,33,100,NA,3852,3719,52,170,84,458,1426,73,0.06749740394600208,0.1339069642376983,NA,0.12941176470588237,NA,0.07205240174672489,0.07012622720897616,NA,0.05957455288841956,0.12296168520734564,NA,0.07895436247131887,NA,0.048370897279339305,0.05687217902444718,NA,0.0754202550035846,0.14485224326805093,NA,0.17986916694044586,NA,0.09573390621411049,0.08338027539350512,NA,0,0,NA,0,NA,0,0,NA,13179
13,181,26,18,NA,NA,NA,NA,NA,NA,358,161,2,NA,NA,1,15,2,0.07262569832402235,0.11180124223602485,NA,NA,NA,NA,NA,NA,0.045742109323881876,0.06312449732439468,NA,NA,NA,NA,NA,NA,0.09950928732416284,0.16047798714765502,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,13181
13,183,72,57,NA,NA,NA,NA,16,NA,964,418,3,23,6,66,265,15,0.07468879668049792,0.13636363636363635,NA,NA,NA,NA,0.06037735849056604,NA,0.05809334046216337,0.10346463786552379,NA,NA,NA,NA,0.031699486270713284,NA,0.09128425289883248,0.16926263486174892,NA,NA,NA,NA,0.08905523071041879,NA,0,0,NA,NA,NA,NA,1,NA,13183
13,185,382,807,NA,19,NA,14,102,NA,5072,4731,9,194,21,214,1077,10,0.07531545741324921,0.17057704502219403,NA,0.0979381443298969,NA,0.06542056074766354,0.0947075208913649,NA,0.06805263697818481,0.15985869547911932,NA,0.0561118584715393,NA,0.03229109541312541,0.07721973166951604,NA,0.08257827784831362,0.18129539456526875,NA,0.13976443018825452,NA,0.09855002608220167,0.11219531011321376,NA,0,0,NA,1,NA,1,0,NA,13185
13,187,125,NA,NA,NA,NA,NA,NA,NA,1821,19,1,11,NA,24,124,22,0.0686436024162548,NA,NA,NA,NA,NA,NA,NA,0.0570302104802209,NA,NA,NA,NA,NA,NA,NA,0.08025699435228871,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,13187
13,189,78,134,NA,NA,NA,NA,NA,NA,832,862,NA,11,4,25,73,19,0.09375,0.1554524361948956,NA,NA,NA,NA,NA,NA,0.07394366792501895,0.1312636953561023,NA,NA,NA,NA,NA,NA,0.11355633207498105,0.1796411770336889,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13189
13,191,50,49,NA,NA,NA,NA,NA,NA,446,233,3,2,NA,18,23,3,0.11210762331838565,0.21030042918454936,NA,NA,NA,NA,NA,NA,0.08282659137219973,0.15797303100139226,NA,NA,NA,NA,NA,NA,0.14138865526457156,0.26262782736770646,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,13191
13,193,23,72,NA,NA,NA,NA,10,NA,293,478,NA,5,1,5,90,1,0.07849829351535836,0.1506276150627615,NA,NA,NA,NA,0.1111111111111111,NA,0.04770185883454448,0.11856171081074453,NA,NA,NA,NA,0.04618232243111722,NA,0.10929472819617225,0.1826935193147785,NA,NA,NA,NA,0.176039899791105,NA,1,0,NA,NA,NA,NA,1,NA,13193
13,195,168,35,NA,NA,NA,NA,28,NA,2014,202,NA,64,NA,41,280,6,0.08341608738828203,0.17326732673267325,NA,NA,NA,NA,0.1,NA,0.07133969095452737,0.12107324336196229,NA,NA,NA,NA,0.06486027888556883,NA,0.09549248382203669,0.22546141010338422,NA,NA,NA,NA,0.13513972111443118,NA,0,0,NA,NA,NA,NA,0,NA,13195
