statecode,countycode,v128_denominator,v128_numerator,v128_rawvalue,v128_cilow,v128_cihigh,sourceflag,v128_flag_CT
18,043,79219,39,49.23061386788523,35.007779054818265,67.29986981132414,,
18,045,15685,11,70.13069811922219,35.008991821720365,125.48319103157128,,
18,047,22594,11,48.685491723466406,24.30362205557599,87.1117930127554,,
18,049,20668,16,77.41436036384749,44.248995808213294,125.71607120941046,,
18,051,34536,14,40.53741023859162,22.16217939628388,68.01488626892396,,
18,053,66390,68,102.42506401566501,79.5370699693063,129.84817465887863,,
18,055,29505,22,74.5636332824945,46.728632002133914,112.89023686536262,,
18,057,399029,143,35.836994303672164,29.96318787444553,41.7108007328988,,
18,059,83235,38,45.653871568450775,32.30739670234415,62.66350563976646,,
18,061,38430,24,62.4512099921936,40.01366863046178,92.9224501528837,,
18,063,192135,82,42.6783251359721,33.9433385213024,52.97505458977706,,
18,065,43341,29,66.91123878083108,44.81150674314837,96.09570023438911,,
18,067,83026,48,57.81321513742684,42.62690099906444,76.65193575762686,,
18,069,35568,20,56.23031938821413,34.34693990498186,86.84316774256241,,
18,071,49275,24,48.7062404870624,31.207007315446905,72.47102505074217,,
18,073,33621,14,41.640641265875495,22.765326064961183,69.8659204718348,,
18,075,22362,18,80.49369466058492,47.705664879704536,127.21474048621764,,
18,077,29999,23,76.66922230741025,48.60171018048828,115.04147769870008,,
18,079,27622,12,43.443631887625806,22.44795854290861,75.88728205118005,,
18,081,174381,92,52.758041300371026,42.53042749282457,64.70305423278687,,
18,083,36515,22,60.249212652334656,37.75786080303878,91.2180320063679,,
18,085,83001,50,60.24023806942085,44.71146581060694,79.41924394204506,,
18,087,55950,41,73.27971403038427,52.58678796864214,99.41220655180503,,
18,089,507395,345,67.99436336581952,60.819404168907226,75.16932256273182,,
18,091,103072,72,69.85408258304874,54.65651747340534,87.96965620600933,,
18,093,42085,22,52.27515741950813,32.76056284241323,79.14521655488949,,
18,095,123738,86,69.50168905267581,55.59238006446686,85.83402057730622,,
18,097,1050260,940,89.50164721116676,83.77997237925055,95.22332204308296,,
18,099,49761,33,66.31699523723398,45.64956808088631,93.13371770898755,,
18,101,9465,4,42.26096143687269,0.8452192287374558,83.67670364500793,,
18,103,32760,19,57.997557997558,34.91831857254803,90.57037109763614,,
18,105,128783,53,41.1545002057725,30.827544732113296,53.83109954668259,,
18,107,39101,19,48.59210761873098,29.255623038711885,75.88259525737347,,
18,109,69746,32,45.880767355834024,31.38241090712666,64.76995394634883,,
18,111,12645,10,79.08264136022143,37.92320044391012,145.43579313576734,,
18,113,50084,49,97.83563613129942,72.37934220275766,129.34389943478615,,
18,115,5228,,,,,,
18,117,19570,10,51.0986203372509,24.503774635321587,93.97218212579347,,
18,119,19033,21,110.33468186833394,68.29890707758202,168.6582815895728,,
18,121,15860,10,63.05170239596469,30.23574209415154,115.95432561171361,,
18,123,17481,6,34.32297923459756,6.858875946141364,61.787082523053755,,
18,125,11761,6,51.01607006206955,10.194712219581419,91.83742790455769,,
18,127,166231,70,42.110075737979074,32.82686990269292,53.20354737205392,,
18,129,23858,8,33.53172939894375,10.295426420896415,56.76803237699109,,
18,131,11949,14,117.16461628588166,64.05498599297513,196.5823175314719,,
18,133,34877,13,37.27384809473292,19.846754282202603,63.73941542609421,,
18,135,23835,20,83.91021606880638,51.2545399010025,129.59252319141848,,
18,137,29932,14,46.77268475210477,25.571061994857008,78.47661740557122,,
18,139,16349,10,61.16582053948253,29.33138844046996,112.48612173232478,,
18,141,290390,203,69.90598849822652,60.28936897840868,79.52260801804435,,
18,143,23846,14,58.71005619391093,32.09733404470603,98.5054982883317,,
18,145,44004,22,49.99545495864013,31.331885447299364,75.69371963259078,,
18,147,18826,9,47.80622543291193,16.572824816742806,79.03962604908105,,
18,149,22817,9,39.44427400622343,13.67401498882413,65.21453302362274,,
18,151,32431,27,83.25367703740248,54.864697763759274,121.12972910228514,,
18,153,17206,13,75.55503893990469,40.229876153689425,129.2014176343071,,
18,155,10409,17,163.32020366990105,95.14003717559122,261.4914671525278,,
18,157,201774,107,53.02962720667677,42.98155478492488,63.07769962842866,,
18,159,13747,6,43.64588637520914,8.721903718229221,78.56986903218905,,
18,161,6508,1,15.365703749231713,-14.751075599262442,45.48248309772587,,
18,163,175576,125,71.1942406707067,58.71333998980616,83.67514135160725,,
18,165,14681,7,47.680675703289964,12.358336832050973,83.00301457452895,,
18,167,103254,52,50.36124508493618,37.61218664696887,66.04207269536569,,
18,169,29016,22,75.82023711055969,47.5161389310367,114.79275016241122,,
18,171,8060,6,74.44168734491315,14.87593181321305,134.00744287661325,,
18,173,65245,36,55.1766418882673,38.64504163892289,76.38773007776257,,
18,175,27712,22,79.38799076212472,49.7520311497893,120.19437206670483,,
18,177,65804,43,65.34557169776913,47.29091424832409,88.02005624336458,,
18,179,30348,15,49.426650850138394,27.663721275811632,81.5217440077957,,
18,181,25041,12,47.92140888942135,24.761691261220463,83.7090573386724,,
18,183,34364,19,55.29042020719358,33.28844478048753,86.34284009889885,,
19,000,3279514,1526,46.53128481842126,44.196623708887095,48.86594592795543,,
19,001,7214,2,27.72387025228722,-10.699453593724236,66.14719409829868,,
19,003,3379,4,118.37821840781297,2.367564368156266,234.38887244746968,,
19,005,14408,3,20.82176568573015,-2.740280280642697,44.38381165210299,,
19,007,11879,5,42.091085108174084,5.1966223091204,78.98554790722777,,
19,009,5163,2,38.73716831299632,-14.94980790724901,92.42414453324164,,
19,011,25701,14,54.47258861522898,29.780671087897744,91.39574772123876,,
19,013,130943,63,48.1125375163239,36.970994856912746,61.55683563603285,,
19,015,23925,10,41.797283176593524,20.043421927408296,76.86669192065948,,
19,017,26793,8,29.858545142387936,9.167628990771721,50.549461294004146,,
19,019,23177,6,25.887733528929544,5.173232532877297,46.602234524981796,,
19,021,24493,11,44.910790838198665,22.41930497381635,80.35781044911587,,
19,023,13882,1,7.203572972194209,-6.915430053306439,21.322575997694855,,
19,025,9144,5,54.68066491688539,6.750948863740284,102.61038097003049,,
19,027,21604,8,37.03017959637104,11.36957431724434,62.69078487549774,,
19,029,12889,1,7.758553805570641,-7.448211653347815,22.965319264489096,,
19,031,17203,5,29.064698017787595,3.588366936583224,54.54102909899197,,
19,033,39158,27,68.95142754992594,45.439425230514246,100.32070699515322,,
19,035,11035,2,18.124150430448573,-6.994640527877358,43.242941388774504,,
19,037,11909,3,25.191031992610633,-3.3153042475018815,53.69736823272315,,
19,039,10819,6,55.4579905721416,11.082356078611433,99.83362506567175,,
19,041,16183,7,43.25526787369461,11.211317001256887,75.29921874613234,,
19,043,15822,5,31.60156743774491,3.901572267099052,59.30156260839077,,
19,045,45871,17,37.06045213751608,21.589079090508797,59.337373974638915,,
19,047,18163,5,27.52849198920883,3.3987048620845215,51.65827911633314,,
19,049,120303,44,36.57431651746008,26.574954371997656,49.09931280209783,,
19,051,11703,5,42.7240878407246,5.274773682819891,80.17340199862932,,
19,053,8396,6,71.46260123868508,14.280611054608997,128.64459142276115,,
19,055,17681,15,84.83683049601267,47.48253001970089,139.92545032229987,,
19,057,37392,20,53.48737697903295,32.67147942181201,82.60691565755937,,
19,059,14924,1,6.700616456714018,-6.4325917984454595,19.833824711873497,,
19,061,100238,46,45.89077994373391,33.5978186007022,61.21186946126818,,
19,063,8299,3,36.14893360645861,-4.757435628810697,77.05530284172792,,
19,065,18726,7,37.381181245327355,9.688814644416333,65.07354784623837,,
19,067,15388,12,77.98284377436964,40.294873334560805,136.2203343395955,,
19,069,10251,6,58.5308750365818,11.696420877426313,105.36532919573727,,
19,071,6252,4,63.97952655150352,1.2795905310300668,126.67946257197697,,
19,073,8493,3,35.323207347227125,-4.648764663075468,75.29517935752972,,
19,075,12457,4,32.11045998233924,0.6422091996467856,63.5787107650317,,
19,077,9893,4,40.43262913170929,0.8086525826341884,80.0566056807844,,
19,079,14866,9,60.540831427418276,20.987488228171678,100.09417462666488,,
19,081,9921,1,10.079629069650236,-9.676443906864227,29.8357020461647,,
19,083,14278,3,21.01134612690853,-2.7652303042092683,44.78792255802633,,
19,085,14646,6,40.96681687832856,8.186536283933982,73.74709747272314,,
19,087,18937,6,31.684004858214077,6.331520854121408,57.03648886230675,,
19,089,10267,5,48.69971754163826,6.01253300964656,91.38690207362995,,
19,091,9859,4,40.572066132467796,0.8114413226493582,80.33269094228623,,
19,093,7353,4,54.399564803481574,1.0879912960696316,107.71113831089352,,
19,095,16557,8,48.31793199251072,14.835313374992253,81.80055061002919,,
19,097,18543,7,37.75009437523594,9.784433103130038,65.71575564734184,,
19,099,36218,13,35.89375448671931,19.11191256006351,61.37941332530475,,
19,101,11503,9,78.24045901069286,27.123359123706862,129.35755889767887,,
19,103,154457,52,33.666327845290276,25.14362392151941,44.148909884869504,,
19,105,18731,11,58.72617585820298,29.31589539926773,105.07735045273586,,
19,107,9846,2,20.312817387771684,-7.839311215227166,48.46494599077053,,
19,109,13964,3,21.483815525637354,-2.8274103611787424,45.79504141245345,,
19,111,30495,14,45.90916543695688,25.09896794982981,77.02777872384188,,
19,113,228648,108,47.234176550855466,38.32575946563714,56.14259363607379,,
19,115,10231,5,48.8710780959828,6.033689415505933,91.70846677645967,,
19,117,8695,7,80.50603795284647,20.86633042338589,140.14574548230706,,
19,119,14670,9,61.34969325153374,21.267893660531705,101.43149284253579,,
19,121,18242,10,54.8185505975222,26.287625787372185,100.81326631957997,,
19,123,23564,10,42.43761670344593,20.35048674305056,78.04428807510516,,
19,125,35303,19,53.819788686513895,32.403028536857306,84.04626680901227,,
19,127,44404,29,65.3094315827403,43.73875132318696,93.79523790331184,,
19,129,14552,15,103.07861462341945,57.692318119731404,170.01249911686256,,
19,131,10946,6,54.814544125708025,10.953774019230508,98.67531423218554,,
19,133,8296,4,48.216007714561236,0.9643201542912223,95.46769527483124,,
19,135,7721,2,25.903380391141045,-9.996873232110683,61.80363401439277,,
19,137,9970,6,60.18054162487463,12.026079279287579,108.33500397046168,,
19,139,44759,15,33.512813065528725,18.756867072059954,55.274288682691406,,
19,141,14662,8,54.56281544127677,16.75271337810303,92.3729175044505,,
19,143,6065,4,65.95218466611706,1.3190436933223424,130.5853256389118,,
19,145,11978,3,25.045917515444984,-3.29620623505593,53.3880412659459,,
19,147,9080,5,55.06607929515419,6.798532644277664,103.33362594603071,,
19,149,27576,9,32.637075718015666,11.314186248912101,53.95996518711923,,
19,151,6934,2,28.843380444188057,-11.131505368492448,68.81826625686855,,
19,153,531531,280,52.67801877971369,46.507715817114,58.84832174231338,,
19,155,96286,55,57.12149222109133,43.03172524711638,74.35147370953135,,
19,157,17993,8,44.46173511921303,13.651324601219738,75.27214563720632,,
19,159,4713,5,106.08953957139828,13.097958075544497,199.08112106725207,,
19,161,9444,5,52.94366793731469,6.536496866798089,99.3508390078313,,
19,163,178609,72,40.311518456516744,31.541280501088046,50.765685964681474,,
19,165,11548,7,60.616556979563555,15.711183151311069,105.52193080781603,,
19,167,45019,25,55.53210866523023,35.937452737353844,81.97634709240623,,
19,169,98846,34,34.39694069562754,23.82088135541375,48.06627693098669,,
19,171,17676,9,50.91649694501018,17.651052274270207,84.18194161575016,,
19,173,6065,5,82.44023083264634,10.17818242539839,154.70227923989427,,
19,175,12239,3,24.51180652014053,-3.2259137416047032,52.24952678188576,,
19,177,7366,4,54.30355688297583,1.0860711376595162,107.52104262829215,,
19,179,36511,18,49.300210895346616,29.218429460709185,77.91558781607732,,
19,181,58614,23,39.239772068106596,24.874649464368034,58.878924650822384,,
19,183,23963,9,37.55790176522139,13.02007261194342,62.095730918499356,,
19,185,7382,5,67.7323218639935,8.362324086973885,127.10231964101312,,
19,187,36739,27,73.49138517651542,48.431285913510905,106.92610698484471,,
19,189,10655,3,28.155795401220082,-3.705486464899103,60.01707726733927,,
19,191,18791,6,31.930179341173965,6.3807147259058645,57.47964395644206,,
19,193,121179,81,66.84326492213998,53.083200879810335,83.08007507912183,,
19,195,6695,4,59.746079163554896,1.1949215832710962,118.2972367438387,,
19,197,13760,5,36.33720930232558,4.486241018171597,68.18817758647957,,
20,000,3114365,1863,59.81957798780811,57.10318257265168,62.53597340296454,,
20,001,12826,4,31.186652112895683,0.6237330422579141,61.74957118353345,,
20,003,8669,4,46.141423462913835,0.9228284692582776,91.36001845656939,,
20,005,17940,7,39.01895206243032,10.11330786127872,67.92459626358192,,
20,007,4171,3,71.92519779429394,-9.465825529489322,153.31622111807718,,
20,009,26780,21,78.4167289021658,48.54119112799174,119.86829998111796,,
20,011,16841,10,59.37889674009856,28.47448902162837,109.19990524326214,,
20,013,10362,5,48.25323296660876,5.957409420000118,90.54905651321741,,
20,015,74512,42,56.36675971655573,40.624202453937215,76.19148429580558,,
20,017,2289,1,43.6871996505024,-41.939711664482296,129.3141109654871,,
20,019,3163,2,63.23110970597534,-24.40273734591422,150.8649567578649,,
20,021,19270,16,83.03061754021796,47.45917204795809,134.83652100446784,,
20,023,2431,3,123.40600575894693,-16.241035904360317,263.05304742225417,,
20,025,2046,4,195.50342130987292,3.9100684261974266,387.0967741935484,,
20,027,8128,4,49.21259842519685,0.9842519685039477,97.44094488188975,,
20,029,9665,8,82.77289187790998,25.414204195524746,140.13157956029522,,
20,031,7690,3,39.01170351105332,-5.1341948353055855,83.15760185741223,,
20,033,1683,1,59.41770647653001,-57.04099821746882,175.87641117052883,,
20,035,36957,24,64.94033606623914,41.60849867328642,96.62607244568878,,
20,037,40833,24,58.77599000808169,37.65888583911655,87.45401413991918,,
20,039,2410,2,82.98755186721992,-32.02732706436791,198.00243079880775,,
20,041,18380,15,81.61044613710555,45.676747185981036,134.60401997543985,,
20,043,7792,4,51.3347022587269,1.026694045174537,101.64271047227926,,
20,045,112817,42,37.228431885265515,26.830979136546524,50.32202485307236,,
20,047,2739,4,146.03870025556773,2.9207740051113547,289.1566265060241,,
20,049,2443,1,40.93327875562832,-39.295947605403185,121.16250511665983,,
20,051,29359,7,23.842773936441976,6.179799823949736,41.505748048934215,,
20,053,4832,,,,,,
20,055,49291,26,52.747966160150945,34.456722759928475,77.28799189126825,,
20,057,44625,38,85.15406162464986,60.260082118086615,116.8806026201896,,
20,059,26847,19,70.77140835102618,42.609010929961386,110.51832074937832,,
20,061,46728,38,81.32169149118302,57.54806892055331,111.62037519101955,,
20,063,2948,1,33.921302578018995,-32.56445047489824,100.40705563093623,,
20,065,2200,1,45.45454545454545,-43.63636363636364,134.54545454545456,,
20,067,9434,5,52.999788000848,6.543425525762267,99.45615047593373,,
20,069,7212,5,69.32889628397116,8.559439324742257,130.09835324320005,,
20,071,1443,2,138.6001386001386,-53.489853239865994,330.6901304401432,,
20,073,5523,5,90.53050878145935,11.177019085649334,169.88399847726936,,
20,075,2904,2,68.87052341597796,-26.579152281379706,164.3201991133356,,
20,077,5855,2,34.158838599487616,-13.182896366375168,81.50057356535041,,
20,079,36054,21,58.2459643867532,36.05516997857709,89.0351437702984,,
20,081,4395,3,68.25938566552901,-8.983380724345835,145.50215205540385,,
20,083,1756,6,341.6856492027335,68.28018816315324,615.0911102423138,,
20,085,14514,8,55.11919525974921,16.923541652869417,93.314848866629,,
20,087,17791,12,67.44983418582429,34.852313578338574,117.82128631429909,,
20,089,2593,3,115.69610489780177,-15.226362623794813,246.61857241939836,,
20,091,631120,235,37.23539105083027,32.47461163568869,41.99617046597186,,
20,093,4836,2,41.35649296939619,-15.960682015121307,98.6736679539137,,
20,095,6995,20,285.9185132237312,174.64645583136448,441.5779542912737,,
20,097,2699,1,37.05075954057058,-35.56872915894776,109.67024824008892,,
20,099,20832,13,62.40399385560676,33.227498516723315,106.71273002188401,,
20,101,1565,3,191.69329073482427,-25.22808836006385,408.6146698297124,,
20,103,84786,49,57.792560092468094,42.75525410896744,76.40482932667928,,
20,105,2800,3,107.14285714285715,-14.100699386964266,228.38641367267857,,
20,107,9348,9,96.27727856225931,33.376123234916584,159.17843388960205,,
20,109,2932,1,34.106412005457024,-32.742155525238736,100.95497953615279,,
20,111,34103,15,43.98440019939595,24.617734899520027,72.54557919093875,,
20,113,30157,11,36.47577676824618,18.20857634127015,65.26524028683872,,
20,115,11376,7,61.533052039381154,15.948729169421618,107.1173749093407,,
20,117,10289,6,58.31470502478375,11.653222899649833,104.97618714991766,,
20,119,4523,5,110.54609772275039,13.648170773831794,207.44402467166898,,
20,121,36041,15,41.61926694597819,23.29398777165815,68.64465156761977,,
20,123,6270,2,31.89792663476874,-12.310344214533746,76.10619748407123,,
20,125,33340,23,68.98620275944812,43.73133484416521,103.51317604928926,,
20,127,4828,2,41.42502071251035,-15.987128878443798,98.8371703034645,,
20,129,2808,3,106.83760683760684,-14.060526454237873,227.73574012945156,,
20,131,11687,3,25.66954736031488,-3.3782799934542602,54.717374714084016,,
20,133,17135,14,81.70411438576014,44.66839962824977,137.08562078690153,,
20,135,2582,3,116.18900077459332,-15.291230938613438,247.6692324878001,,
20,137,4461,1,22.416498542927595,-21.519838601210484,66.35283568706568,,
20,139,15837,12,75.77192650123129,39.15246011695533,132.35830680164773,,
20,141,3343,1,29.91325157044571,-28.71672150762788,88.5432246485193,,
20,143,5849,5,85.48469823901522,10.554056490005337,160.4153399880251,,
20,145,4305,3,69.68641114982579,-9.171186593147482,148.54400889279907,,
20,147,4764,4,83.9630562552477,1.679261125104972,166.24685138539041,,
20,149,32291,26,80.51779133504692,52.59689453902432,117.9772199161532,,
20,151,10125,5,49.382716049382715,6.096856929386782,92.66857516937864,,
20,153,2435,,,,,,
20,155,60507,40,66.10805361363148,47.22856271470899,90.02040584392562,,
20,157,4372,2,45.74565416285453,-17.65458788314882,109.14589620885788,,
20,159,10072,7,69.49960285941224,18.013576551959915,120.98562916686456,,
20,161,69218,21,30.33892918027103,18.78027533889478,46.376276019161764,,
20,163,4595,2,43.525571273122964,-16.797792867274573,103.84893541352051,,
20,165,2537,4,157.66653527788725,3.1533307055577495,312.1797398502167,,
20,167,6457,4,61.94827319188478,1.238965463837694,122.65758091993186,,
20,169,53861,31,57.55555968140213,39.106210391826835,81.69552274047781,,
20,171,5677,5,88.07468733485996,10.873820047567591,165.27555462215233,,
20,173,575210,406,70.58291754315815,63.717093636752594,77.4487414495637,,
20,175,29584,15,50.70308274743104,28.378130519143163,83.6270243087001,,
20,177,180912,133,73.51640576633943,61.02203132707904,86.01078020559981,,
20,179,2659,4,150.43249341857842,3.0086498683715774,297.8563369687853,,
20,181,6274,4,63.755180108383804,1.2751036021676754,126.23525661459993,,
20,183,3166,1,31.58559696778269,-30.32217308907138,93.49336702463675,,
20,185,4215,1,23.724792408066428,-22.77580071174377,70.22538552787663,,
20,187,2424,4,165.01650165016503,3.30033003300332,326.73267326732673,,
20,189,6567,7,106.59357393025735,27.627949296686495,185.5591985638282,,
20,191,23618,19,80.4471166059785,48.43441935966947,125.62813774064527,,
20,193,8986,7,77.89895392833296,20.19060127212778,135.60730658453815,,
20,195,2233,,,,,,
20,197,7022,2,28.48191398461977,-10.992004873985568,67.95583284322511,,
20,199,1769,1,56.529112492933855,-54.2679479932165,167.32617297908422,,
20,201,5655,4,70.73386383731211,1.4146772767462465,140.053050397878,,
20,203,2462,3,121.85215272136475,-16.03653870166528,259.74084414439477,,
20,205,8803,4,45.439054867658754,0.9087810973531774,89.96932863796434,,
20,207,2713,2,73.71913011426466,-28.450371627396493,175.8886318559258,,
20,209,197194,170,86.20951955941865,73.25006165076302,99.16897746807429,,
21,000,4488193,2853,63.5667851181979,61.23421110387148,65.89935913252432,,
21,001,18411,17,92.33610341643582,53.789182931982445,147.83904630876438,,
21,003,21059,16,75.97701695237191,43.427429857265416,123.38191555895794,,
21,005,24025,11,45.78563995837669,22.856026502546676,81.92315718335881,,
21,007,6839,8,116.97616610615586,35.915818621106396,198.03651359120533,,
21,009,45683,25,54.72495238929142,35.415103753758125,80.78482520309603,,
21,011,14008,14,99.94288977727014,54.63970785480154,167.6871867635321,,
21,013,22649,21,92.71932535652788,57.39472375855969,141.73133796169097,,
21,015,153333,55,35.86964319487651,27.021924159468917,46.68927104795403,,
21,017,19796,8,40.4122044857547,12.407975527871628,68.41643344363777,,
21,019,44335,21,47.36664035186647,29.320696930362438,72.40494132162713,,
21,021,29333,14,47.72781508880783,26.0932406378502,80.07916381493736,,
21,023,8556,6,70.12622720897616,14.01355895447606,126.23889546347627,,
21,025,12071,8,66.2745422914423,20.348627582615087,112.20045700026952,,
21,027,20416,13,63.67554858934169,33.904547859540564,108.88712734207913,,
21,029,77152,55,71.28784736623807,53.703762665178445,92.7909321546549,,
21,031,12276,9,73.31378299120234,25.415444770283486,121.2121212121212,,
21,033,12509,10,79.94244144216165,38.33550800329711,147.016996098951,,
21,035,36022,16,44.41730053855977,25.388325061466674,72.13091332397134,,
21,037,86260,41,47.5307210758173,34.10886606591153,64.4807901295327,,
21,039,4769,5,104.84378276368211,12.94415525477902,196.7434102725852,,
21,041,12399,8,64.52133236551335,19.810330151604695,109.232334579422,,
21,043,26113,14,53.61314287902578,29.310804106386094,89.95374381279662,,
21,045,15857,20,126.12726240776944,77.04180857289491,194.7933272540493,,
21,047,88839,84,94.55306790936413,75.41923000009679,117.06313192391595,,
21,049,35760,24,67.11409395973153,43.001266372165716,99.86045188409732,,
21,051,17931,17,94.80787463052813,55.229080751811324,151.79659146677048,,
21,053,8847,6,67.81959986436081,13.55261788340649,122.08658184531512,,
21,055,8725,9,103.15186246418338,35.75931232091692,170.54441260744983,,
21,057,5688,3,52.74261603375527,-6.941272553357933,112.42650462086847,,
21,059,109630,63,57.46602207424975,44.15846921051469,73.52400555221244,,
21,061,9902,8,80.79175924055745,24.80592643402815,136.77759204708676,,
21,063,5458,3,54.96518871381459,-7.233777626145098,117.16415505377428,,
21,065,13115,7,53.3739992375143,13.833987268878403,92.91401120615019,,
21,067,311375,188,60.37735849056604,51.746554465332125,69.00816251579995,,
21,069,15909,7,44.00025143000818,11.404409015735766,76.59609384428059,,
21,071,34176,28,81.92883895131087,54.44111849209249,118.40998344823326,,
21,073,48959,31,63.31828672971262,43.021703832067345,89.87525379041392,,
21,075,5851,9,153.81985985301657,53.32421808237909,254.31550162365403,,
21,077,8981,8,89.07694020710389,27.34976990866793,150.80411050553985,,
21,079,16759,9,53.70248821528731,18.616862581299607,88.78811384927502,,
21,081,29123,17,58.37310716615734,34.00448604061151,93.46099926486494,,
21,083,38201,29,75.91424308264182,50.84096002080557,109.02551618697571,,
21,085,26887,17,63.22758210287499,36.83239658424996,101.23348389893485,,
21,087,10289,6,58.31470502478375,11.653222899649833,104.97618714991766,,
21,089,32749,18,54.96351033619347,32.57485963052163,86.86604252810159,,
21,091,9415,6,63.728093467870416,12.73499845082285,114.72118848491797,,
21,093,120019,70,58.32409868437498,45.466496228051795,73.68898993662584,,
21,095,26055,19,72.92266359623872,43.90420711712429,113.8777722954734,,
21,097,18950,12,63.324538258575195,32.72071297478742,110.61522452863827,,
21,099,20538,8,38.95218619145,11.959698293395011,65.94467408950499,,
21,101,43654,37,84.75741054657075,59.67703891305729,116.82692569279064,,
21,103,16075,8,49.766718506998444,15.280142055971801,84.2532949580251,,
21,105,3715,5,134.58950201884252,16.616601994627516,252.56240204305755,,
21,107,44766,27,60.313630880579005,39.74706279713347,87.75316634312222,,
21,109,13081,7,53.512728384680074,13.869944425605091,93.15551234375505,,
21,111,748445,592,79.09732846100916,72.72560331921008,85.46905360280823,,
21,113,56719,22,38.78770782277544,24.30804998718174,58.72505577870774,,
21,115,21581,13,60.23817246652148,32.074289842935,103.00910948593152,,
21,117,171718,80,46.5880105754784,36.9413949562599,57.98281191688609,,
21,119,12981,18,138.66420152530623,82.18119390185294,219.14922014889447,,
21,121,31024,28,90.25270758122744,59.97226874631746,130.4402912044488,,
21,123,14734,13,88.23130175105199,46.979452226169414,150.8782131000331,,
21,125,62022,41,66.10557544097256,47.438502254772956,89.67967747853167,,
21,127,16621,6,36.098911016184346,7.213766344654182,64.98405568771452,,
21,129,5735,4,69.74716652136007,1.3949433304271963,138.09938971229295,,
21,131,9213,8,86.83382177358081,26.66105324538659,147.00659030177502,,
21,133,19752,15,75.94167679222357,42.503980016116415,125.2542470204832,,
21,135,12839,7,54.52138016979515,14.131376511514937,94.91138382807537,,
21,137,25625,19,74.14634146341464,44.64094112923604,115.7886968647243,,
21,139,7931,4,50.435001891312574,1.0087000378262516,99.8613037447989,,
21,141,28944,25,86.37368711995578,55.89649615750873,127.50460094503303,,
21,143,5473,1,18.27151470856934,-17.54065412022657,54.08368353736525,,
21,145,63791,42,65.84000877866784,47.45168712275665,88.99656499896639,,
21,147,16237,8,49.27018537907249,15.127688831049255,83.41268192709572,,
21,149,9280,4,43.10344827586207,0.8620689655172455,85.34482758620689,,
21,151,97088,36,37.07976268951879,25.97020993049114,51.33402118617769,,
21,153,11203,8,71.40944389895564,21.92522391767801,120.89366388023328,,
21,155,20320,18,88.58267716535433,52.49970856495831,139.99882021421254,,
21,157,27788,19,68.37483805959407,41.166119059906194,106.77577937089966,,
21,159,9285,8,86.16047388260635,26.454311637021732,145.86663612819098,,
21,161,17098,13,76.0322844777167,40.48398930286468,130.01752203859445,,
21,163,28542,15,52.55413075467731,29.41414803721993,86.68004649809347,,
21,165,5082,5,98.38646202282567,12.146925700519716,184.62599834513162,,
21,167,21831,12,54.96770647244744,28.40261604471722,96.01752117711948,,
21,169,10487,6,57.213693143892435,11.433204006340908,102.99418228144395,,
21,171,11278,11,97.53502394041496,48.689132534463894,174.51709978100686,,
21,173,28375,18,63.436123348017624,37.596267067487325,100.25642385031891,,
21,175,10882,11,101.0843594927403,50.46094805400514,180.8678415116886,,
21,177,27994,20,71.44388083160676,43.63977847182948,110.33927949801598,,
21,179,47261,12,25.390914284505193,13.119855925016855,44.352817435468886,,
21,181,8073,5,61.934844543540194,7.646559694046978,116.22312939303342,,
21,183,24611,17,69.0748039494535,40.238618786751005,110.595452504598,,
21,185,74749,21,28.094021324699995,17.39064199397475,42.94469589552153,,
21,187,10600,8,75.47169811320754,23.172479580164783,127.7709166462503,,
21,189,3980,1,25.12562814070352,-24.120603015075375,74.37185929648241,,
21,191,14711,11,74.77397865542791,37.326900735754464,133.79130251717731,,
21,193,27069,22,81.27378181683845,50.933846363846506,123.04948238621759,,
21,195,51593,28,54.270928226697414,36.06263767537752,78.43660175463376,,
21,197,13285,8,60.218291305984195,18.48914441473442,101.94743819723396,,
21,199,62898,36,57.235524182008966,40.08705748563585,79.23809101916785,,
21,201,2056,2,97.27626459143968,-37.541759837123834,232.0942890200032,,
21,203,15077,17,112.75452676261855,65.6836669735842,180.5309200497885,,
21,205,26217,11,41.95750848685967,20.945037064640648,75.07357254186961,,
21,207,17943,6,33.43922420999833,6.68227221838584,60.19617620161082,,
21,209,63871,18,28.181803948583863,16.702323089351236,44.539400146432634,,
21,211,47284,23,48.64224684882836,30.83501192167473,72.98725339402976,,
21,213,19918,11,55.22642835626067,27.568834055813028,98.81533544182123,,
21,215,19636,7,35.64880831126502,9.239801539587507,62.05781508294254,,
21,217,27718,18,64.93975034273758,38.487411719458585,102.63280275462874,,
21,219,14471,11,76.01409715983691,37.94596342503516,136.01021707761697,,
21,221,13599,17,125.00919185234208,72.82246098689087,200.15182598651822,,
21,223,8177,3,36.68827198238963,-4.828416079674689,78.20496004445394,,
21,225,11809,7,59.276822762299936,15.363937931352375,103.1897075932475,,
21,227,152074,89,58.52413956363349,46.999689718394166,72.01898969827612,,
21,229,12154,6,49.366463715649175,9.865065856055388,88.86786157524296,,
21,231,17516,11,62.799725964832156,31.349396935583687,112.36605682405775,,
21,233,13158,11,83.59933120535035,41.732484931120524,149.5822960427265,,
21,235,42915,33,76.89619014330653,52.93179907428599,107.99084065983754,,
21,237,6519,8,122.71820831415862,37.678828585633795,207.75758804268344,,
21,239,26040,20,76.80491551459293,46.914437731966004,118.61896275988708,,
