statecode,countycode,v003_numerator,v003_denominator,v003_rawvalue,v003_cilow,v003_cihigh,v003_sourceflag,v003_flag_CT
00,000,22237154,197858423,0.11238922085212415,,,,
01,000,389132,2927965,0.1329018618733489,0.12694441506483828,0.13885930868185953,,
01,001,3703,35780,0.10349357182783678,0.08562123140230486,0.1213659122533687,,
01,003,17755,139739,0.1270583015478857,0.11037745048405591,0.1437391526117155,,
01,005,1884,11923,0.15801392267046885,0.1306096673513199,0.1854181779896178,,
01,007,1614,11981,0.13471329605208246,0.1108835088180399,0.15854308328612501,,
01,009,5595,34700,0.16123919308357348,0.13860089521123306,0.1838774909559139,,
01,011,693,4591,0.15094750598998039,0.12116027194742719,0.1807347400325336,,
01,013,1365,10265,0.13297613248904042,0.10914634525499786,0.15680591972308297,,
01,015,9667,65186,0.1482987144478876,0.1268519059372493,0.16974552295852588,,
01,017,3116,19401,0.1606102778207309,0.13439751186328408,0.1868230437781777,,
01,019,2361,14346,0.16457549142618152,0.1383627254687347,0.19078825738362834,,
01,021,4544,26862,0.1691608964336237,0.144139619837879,0.19418217302936838,,
01,023,944,6841,0.13799152170735274,0.11416173447331018,0.1618213089413953,,
01,025,1818,12643,0.143794985367397,0.11996519813335443,0.16762477260143954,,
01,027,1071,8132,0.13170191834727005,0.10787213111322749,0.1555317055813126,,
01,029,1390,8824,0.15752493200362647,0.13131216604617965,0.18373769796107328,,
01,031,4773,32025,0.14903981264637003,0.12878449349743387,0.1692951317953062,,
01,033,4473,33749,0.13253726036327002,0.11109045185263172,0.1539840688739083,,
01,035,796,6019,0.1322478817079249,0.10841809447388234,0.15607766894196745,,
01,037,653,5708,0.11440084092501752,0.0917625430526771,0.13703913879735796,,
01,039,2904,20764,0.13985744557888655,0.11721914770654612,0.16249574345122697,,
01,041,1226,7361,0.1665534574106779,0.13914920209152895,0.19395771272982684,,
01,043,7865,53135,0.14801919638656252,0.12776387723762636,0.1682745155354987,,
01,045,3848,28597,0.1345595691855789,0.11311276067494061,0.1560063776962172,,
01,047,2525,20163,0.12522938054852947,0.10259108267618905,0.1478676784208699,,
01,049,8397,41844,0.20067393174648696,0.17446116578904014,0.22688669770393377,,
01,051,5667,50093,0.11312957898309145,0.09525723855755953,0.13100191940862338,,
01,053,3171,19417,0.16331050110727713,0.1370977351498303,0.18952326706472394,,
01,055,8549,59792,0.14297899384533047,0.12391516405809642,0.1620428236325645,,
01,057,1321,9065,0.1457253171538886,0.11951255119644177,0.1719380831113354,,
01,059,3267,18408,0.17747718383311603,0.15007292851396709,0.20488143915226498,,
01,061,2360,15226,0.1549980296860633,0.12997675309031861,0.18001930628180798,,
01,063,454,3833,0.11844508218105922,0.09342380558531455,0.1434663587768039,,
01,065,1155,7966,0.14499121265377857,0.11877844669633175,0.17120397861122538,,
01,067,1368,9855,0.13881278538812786,0.11617448751578743,0.16145108326046828,,
01,069,9523,62946,0.1512884059352461,0.1334160655097142,0.169160746360778,,
01,071,5111,31090,0.16439369572209714,0.14056390848805458,0.1882234829561397,,
01,073,47235,382977,0.1233363883470809,0.11142149473005962,0.13525128196410216,,
01,075,1077,7622,0.1413014956704277,0.11628021907468303,0.1663227722661724,,
01,077,7161,54320,0.1318298969072165,0.11157457775828034,0.15208521605615266,,
01,079,3004,19546,0.1536887342678809,0.12985894703383835,0.17751852150192346,,
01,081,13998,113729,0.1230820635018333,0.10640121243800352,0.1397629145656631,,
01,083,7559,66592,0.11351213358962038,0.09563979316408847,0.1313844740151523,,
01,085,621,5376,0.11551339285714286,0.09287509498480244,0.1381516907294833,,
01,087,1105,9315,0.11862587224906065,0.0947960850150181,0.1424556594831032,,
01,089,24591,244070,0.10075388208300898,0.0888389884659877,0.11266877570003025,,
01,091,1359,10503,0.1293916023993145,0.10556181516527194,0.15322138963335705,,
01,093,2322,16542,0.14036996735582155,0.116540180121779,0.1641997545898641,,
01,095,9234,56499,0.16343652100037168,0.14437269121313764,0.1825003507876057,,
01,097,35914,236710,0.15172151577880105,0.13623215407667338,0.16721087748092872,,
01,099,1589,10911,0.14563284758500597,0.12061157098926129,0.17065412418075065,,
01,101,18336,125718,0.1458502362430201,0.12678640645578607,0.16491406603025413,,
01,103,11339,71602,0.1583614982821709,0.1369146897715326,0.17980830679280918,,
01,105,538,4180,0.12870813397129185,0.10249536801384504,0.15492089992873867,,
01,107,1259,9677,0.1301023044331921,0.10627251719914954,0.15393209166723465,,
01,109,2531,19427,0.13028259638647244,0.10645280915242988,0.154112383620515,,
01,111,2007,12532,0.16015001595914458,0.13393725000169776,0.1863627819165914,,
01,113,5260,34662,0.15175119727655645,0.12553843131910963,0.17796396323400326,,
01,115,6522,54983,0.11861848207627812,0.1007461416507462,0.13649082250181005,,
01,117,12913,136544,0.09457024841809233,0.08146386543936893,0.10767663139681574,,
01,119,726,6236,0.11642078255291853,0.09020801659547172,0.14263354851036533,,
01,121,6111,46488,0.1314532782653588,0.1100064697547205,0.1529000867759971,,
01,123,3438,22866,0.1503542377328785,0.12652445049883596,0.17418402496692106,,
01,125,14770,135563,0.10895303290720919,0.09465516056678366,0.12325090524763471,,
01,127,5784,36874,0.15685849107772415,0.13422019320538373,0.17949678895006457,,
01,129,1068,8460,0.12624113475177304,0.10360283687943261,0.14887943262411346,,
01,131,847,5480,0.15456204379562044,0.1271577884764715,0.1819662991147694,,
01,133,1988,13691,0.14520487911766855,0.121375091883626,0.1690346663517111,,
02,000,66497,437730,0.15191327987572248,0.14238136498210546,0.1614451947693395,,
02,013,580,2844,0.2039381153305204,0.1646189663943502,0.2432572642666906,,
02,016,702,3992,0.17585170340681364,0.14249000127915407,0.2092134055344732,,
02,020,24642,178383,0.13814096634769008,0.1262260727306688,0.15005585996471135,,
02,050,1488,7812,0.19047619047619047,0.16307193515704152,0.2178804457953394,,
02,060,105,543,0.19337016574585636,0.15881697425649466,0.22792335723521806,,
02,063,796,4022,0.1979114868224764,0.16693276341822108,0.2288902102267317,,
02,066,235,1438,0.16342141863699583,0.13244269523274052,0.19440014204125114,,
02,068,154,1104,0.13949275362318841,0.11089700894233735,0.1680884983040395,,
02,070,463,2240,0.20669642857142856,0.173334726443769,0.24005813069908813,,
02,090,7271,58618,0.12404039714763383,0.10616805672210192,0.14191273757316575,,
02,100,150,1190,0.12605042016806722,0.09983765421062041,0.15226318612551404,,
02,105,238,1230,0.19349593495934958,0.15894274346998788,0.22804912644871128,,
02,110,2700,19838,0.13610242968041134,0.11584711053147517,0.1563577488293475,,
02,122,5628,34196,0.16458065270791905,0.14313384419728076,0.18602746121855734,,
02,130,1474,8349,0.17654808959156784,0.14676085554901463,0.20633532363412105,,
02,150,1529,7599,0.2012106856165285,0.16784898348886892,0.23457238774418807,,
02,158,669,3186,0.20998116760828625,0.17542797611892455,0.24453435909764795,,
02,164,169,700,0.24142857142857144,0.2009179331306991,0.28193920972644376,,
02,170,11121,67575,0.16457269700332963,0.1455088672160956,0.18363652679056366,,
02,180,850,4520,0.18805309734513273,0.16064884202598378,0.21545735266428168,,
02,185,1118,6449,0.1733602108854086,0.13999850875774902,0.20672191301306816,,
02,188,672,3199,0.2100656455142232,0.17789543274826575,0.24223585828018063,,
02,195,388,1858,0.20882669537136705,0.17546499324370748,0.24218839749902663,,
02,198,669,3003,0.22277722277722278,0.18822403128786108,0.2573304142665845,,
02,220,888,5179,0.1714616721374783,0.14405741681832934,0.19886592745662723,,
02,230,123,719,0.17107093184979139,0.14009220844553608,0.2020496552540467,,
02,240,773,4055,0.1906288532675709,0.15845864050161346,0.22279906603352834,,
02,275,256,1090,0.23486238532110093,0.19792621510833497,0.2717985555338669,,
02,282,90,415,0.21686746987951808,0.17635683158164572,0.25737810817739043,,
02,290,556,2384,0.2332214765100671,0.19628530629730115,0.27015764672283304,,
04,000,613412,4261717,0.1439354138249912,0.13916945637818268,0.14870137127179972,,
04,001,4612,29014,0.15895774453712,0.1375109360264817,0.1804045530477583,,
04,003,8067,65680,0.12282277710109622,0.10495043667556431,0.14069511752662814,,
04,005,12397,81067,0.15292289094206027,0.1326675717931241,0.17317821009099643,,
04,007,4331,25465,0.17007657569212645,0.1426723203729775,0.1974808310112754,,
04,009,2680,20256,0.13230647709320695,0.11085966858256865,0.15375328560384524,,
04,011,504,5418,0.09302325581395349,0.0715764473033152,0.11447006432459178,,
04,012,1340,6655,0.20135236664162284,0.1691821538756654,0.23352257940758028,,
04,013,388336,2755835,0.14091409681639142,0.1361481393695829,0.14568005426319994,,
04,015,17205,110935,0.15509081894803264,0.13483549979909648,0.1753461380969688,,
04,017,9245,51406,0.17984281990429132,0.15601303267024877,0.20367260713833388,,
04,019,78806,606143,0.13001222483803326,0.11928882058271412,0.1407356290933524,,
04,021,35766,245490,0.14569228889160454,0.12901143782777474,0.16237313995543434,,
04,023,6103,26718,0.22842278613668687,0.1950610840090273,0.2617844882643464,,
04,025,22566,122971,0.18350668043685098,0.16205987192621268,0.20495348894748927,,
04,027,21454,108664,0.1974342928660826,0.17241301627033792,0.2224555694618273,,
05,000,207924,1748300,0.11892924555282275,0.11297179874431211,0.12488669236133339,,
05,001,886,9196,0.09634623749456285,0.0772824077073288,0.1154100672817969,,
05,003,1231,10185,0.12086401570937653,0.09941720719873824,0.14231082422001484,,
05,005,2816,21875,0.12873142857142858,0.10609313069908816,0.151369726443769,,
05,007,23751,184022,0.12906608992403082,0.11357672822190316,0.1445554516261585,,
05,009,2412,21707,0.11111622978762611,0.09205240000039207,0.13018005957486015,,
05,011,841,5631,0.14935180252175456,0.12194754720260563,0.1767560578409035,,
05,013,304,2630,0.1155893536121673,0.09295105573982687,0.13822765148450772,,
05,015,2691,15689,0.17152144814838421,0.14292570346753314,0.2001171928292353,,
05,017,608,4785,0.1270637408568443,0.10204246426109961,0.15208501745258898,,
05,019,1133,10838,0.10453958294888356,0.08309277443824527,0.12598639145952187,,
05,021,910,8150,0.1116564417177914,0.09020963320715311,0.1331032502284297,,
05,023,1581,13723,0.115208044888144,0.09495272573920782,0.13546336403708018,,
05,025,412,4225,0.09751479289940829,0.07845096311217424,0.11657862268664233,,
05,027,1229,11850,0.10371308016877637,0.08226627165813807,0.12515988867941466,,
05,029,1288,12121,0.1062618595825427,0.08600654043360653,0.12651717873147886,,
05,031,7857,66279,0.11854433530982664,0.09828901616089047,0.1387996544587628,,
05,033,3960,35423,0.11179177370634898,0.09391943328081706,0.1296641141318809,,
05,035,3006,26592,0.11304151624548736,0.09159470773484907,0.13448832475612565,,
05,037,1186,9473,0.12519793096168055,0.10255963308934013,0.14783622883402098,,
05,039,338,3219,0.10500155327741535,0.08474623412847918,0.12525687242635153,,
05,041,736,5790,0.12711571675302244,0.10209444015727775,0.15213699334876712,,
05,043,970,9665,0.10036213140196586,0.08010681225302968,0.12061745055090203,,
05,045,7007,77625,0.09026731078904993,0.07477794908692227,0.10575667249117758,,
05,047,1132,9933,0.11396355582402094,0.09251674731338265,0.13541036433465925,,
05,049,733,6573,0.11151681119732237,0.08887851332498195,0.1341551090696628,,
05,051,6578,55094,0.11939594148183105,0.100332111694597,0.13845977126906509,,
05,053,897,10771,0.08327917556401448,0.06778981386188683,0.09876853726614214,,
05,055,2595,27363,0.0948360925337134,0.07696375210818149,0.11270843295924532,,
05,057,1433,10702,0.13390020556905252,0.10887892897330784,0.1589214821647972,,
05,059,1827,18069,0.10111240245724722,0.08204857267001317,0.12017623224448126,,
05,061,893,6935,0.12876712328767123,0.10493733605362868,0.15259691052171379,,
05,063,2488,21413,0.11619109886517535,0.09593577971623918,0.13644641801411153,,
05,065,876,7112,0.12317210348706412,0.10053380561472369,0.14581040135940454,,
05,067,889,8046,0.11048968431518767,0.08785138644284725,0.13312798218752808,,
05,069,3041,32672,0.09307664054848189,0.0763957894846521,0.10975749161231167,,
05,071,2109,14798,0.1425192593593729,0.11749798276362822,0.1675405359551176,,
05,073,460,3367,0.1366201366201366,0.1104073706626898,0.16283290257758343,,
05,075,995,9193,0.10823452626998803,0.08797920712105187,0.1284898454189242,,
05,077,427,3527,0.12106606180890275,0.09604478521315807,0.14608733840464744,,
05,079,611,5176,0.11804482225656877,0.09540652438422835,0.1406831201289092,,
05,081,615,6653,0.09243950097700286,0.07456716055147095,0.11031184140253478,,
05,083,1283,12486,0.10275508569597949,0.08369125590874545,0.12181891548321354,,
05,085,4619,45627,0.10123391851316106,0.08455306744933128,0.11791476957699085,,
