statecode,countycode,v127_numerator,v127_denominator,v127_rawvalue,v127_cilow,v127_cihigh,v127_sourceflag,v127_flag_CT
00,000,4763989,925367214,406.58570027642736,406.2077389619149,406.9636615909398,,
01,000,102760,13958454,568.658468383879,565.022812603062,572.2941241646961,,
01,001,1008,163064,491.52206077164055,460.33480343020636,522.7093181130747,,
01,003,3944,653515,416.8761307988107,402.77899065112575,430.9732709464957,,
01,005,587,67912,629.2065491605107,575.4538662703383,682.9592320506831,,
01,007,509,61825,621.1594692442361,565.6010246156669,676.7179138728053,,
01,009,1273,162489,583.0110203305867,549.4809747749251,616.5410658862482,,
01,011,251,28296,693.6733212092025,604.3571325431931,782.989509875212,,
01,013,497,51672,697.8851806797636,632.4680948519251,763.3022665076021,,
01,015,2916,320231,692.5547187235928,666.0448950509822,719.0645423962035,,
01,017,824,92895,613.5282563378405,568.7619431304144,658.2945695452667,,
01,019,702,69188,636.4528972464345,583.9902483013076,688.9155461915615,,
01,021,1036,126178,621.4397907007958,581.9108105269721,660.9687708746195,,
01,023,301,33366,593.6955514084528,519.0674962529193,668.3236065639863,,
01,025,610,62125,733.1503561463453,670.9566903532617,795.3440219394289,,
01,027,344,37642,634.8298219767001,562.7817836073448,706.8778603460555,,
01,029,362,41650,627.1925579768031,558.6933728041361,695.6917431494701,,
01,031,1025,150587,528.9513440156978,495.53885996816643,562.3638280632292,,
01,033,1285,156147,597.2903067795538,562.5620768037575,632.0185367553502,,
01,035,350,30706,797.8263862681723,705.0933043500107,890.5594681863339,,
01,037,272,28075,628.6488366938264,543.5220314608229,713.77564192683,,
01,039,1071,101219,730.8727307963555,683.7176170232093,778.0278445695018,,
01,041,383,36656,730.9230542418702,652.6563891393456,809.1897193443948,,
01,043,1979,244137,597.9134960869475,570.1242490042815,625.7027431696134,,
01,045,1034,136895,595.4805272342031,557.3534226736188,633.6076317947875,,
01,047,1133,101839,864.5542816971142,809.9677412114456,919.1408221827828,,
01,049,1637,200119,619.4207808177987,588.0468312794771,650.7947303561202,,
01,051,1559,244158,490.02024801982947,464.87105864118496,515.169437398474,,
01,053,982,100859,746.144827572925,697.4177113184771,794.8719438273729,,
01,055,2810,284784,716.4613053300382,688.4422866346691,744.4803240254072,,
01,057,457,43975,715.3535586035385,644.5561619419038,786.1509552651733,,
01,059,747,88661,658.717395903425,609.8152186788916,707.6195731279583,,
01,061,757,72874,717.1371715796346,662.3708058499576,771.9035373093116,,
01,063,237,20766,767.4592960727609,657.4242832577427,877.4943088877792,,
01,065,411,40381,758.0252318765354,678.8871296206195,837.1633341324513,,
