statecode,countycode,v002_rawvalue,v002_cilow,v002_cihigh,v002_flag_CT
06,007,0.182,0.162,0.203,
06,009,0.174,0.155,0.19399999999999998,
06,011,0.24,0.21600000000000003,0.266,
06,013,0.155,0.138,0.172,
06,015,0.244,0.22,0.27,
06,017,0.132,0.11699999999999999,0.15,
06,019,0.243,0.22,0.267,
06,021,0.233,0.21100000000000002,0.257,
06,023,0.196,0.175,0.21899999999999997,
06,025,0.29,0.263,0.318,
06,027,0.168,0.149,0.188,
06,029,0.255,0.23199999999999998,0.27899999999999997,
06,031,0.262,0.237,0.28800000000000003,
06,033,0.192,0.172,0.213,
06,035,0.213,0.191,0.237,
06,037,0.19,0.175,0.20600000000000002,
06,039,0.249,0.22399999999999998,0.275,
06,041,0.106,0.09300000000000001,0.11900000000000001,
06,043,0.19899999999999998,0.177,0.221,
06,045,0.196,0.175,0.217,
06,047,0.29,0.261,0.318,
06,049,0.184,0.16399999999999998,0.205,
06,051,0.16399999999999998,0.146,0.183,
06,053,0.228,0.20600000000000002,0.252,
06,055,0.185,0.165,0.205,
06,057,0.17,0.151,0.19,
06,059,0.162,0.146,0.179,
06,061,0.136,0.12,0.152,
06,063,0.154,0.136,0.17300000000000001,
06,065,0.182,0.16399999999999998,0.201,
06,067,0.19,0.172,0.21100000000000002,
06,069,0.184,0.163,0.205,
06,071,0.218,0.198,0.24,
06,073,0.16399999999999998,0.149,0.18100000000000002,
06,075,0.127,0.113,0.141,
06,077,0.203,0.183,0.22399999999999998,
06,079,0.151,0.133,0.168,
06,081,0.132,0.11800000000000001,0.14800000000000002,
06,083,0.16699999999999998,0.149,0.18600000000000003,
06,085,0.14800000000000002,0.133,0.16399999999999998,
06,087,0.166,0.14800000000000002,0.184,
06,089,0.161,0.14400000000000002,0.18,
06,091,0.17300000000000001,0.152,0.193,
06,093,0.188,0.16699999999999998,0.209,
06,095,0.177,0.157,0.19699999999999998,
06,097,0.14400000000000002,0.128,0.162,
06,099,0.196,0.17600000000000002,0.22,
06,101,0.23,0.207,0.255,
06,103,0.209,0.18600000000000003,0.233,
06,105,0.195,0.172,0.21899999999999997,
06,107,0.262,0.23800000000000002,0.28800000000000003,
06,109,0.158,0.141,0.17800000000000002,
06,111,0.17600000000000002,0.158,0.196,
06,113,0.19399999999999998,0.175,0.215,
06,115,0.213,0.191,0.237,
08,000,0.13699999999999998,0.128,0.146,
08,001,0.191,0.172,0.21100000000000002,
08,003,0.212,0.18899999999999997,0.235,
08,005,0.142,0.128,0.158,
08,007,0.136,0.12,0.153,
08,009,0.217,0.19399999999999998,0.242,
08,011,0.228,0.205,0.253,
08,013,0.114,0.10099999999999999,0.128,
08,014,0.1,0.087,0.113,
08,015,0.153,0.136,0.17300000000000001,
08,017,0.146,0.129,0.16399999999999998,
08,019,0.11599999999999999,0.102,0.131,
08,021,0.212,0.19,0.23600000000000002,
08,023,0.24,0.214,0.266,
08,025,0.239,0.215,0.265,
08,027,0.14,0.12300000000000001,0.159,
08,029,0.179,0.159,0.2,
08,031,0.17300000000000001,0.156,0.191,
08,033,0.14800000000000002,0.13,0.166,
08,035,0.098,0.086,0.11,
08,037,0.135,0.12,0.152,
08,039,0.126,0.11,0.14300000000000002,
08,041,0.149,0.134,0.16399999999999998,
08,043,0.174,0.154,0.195,
08,045,0.15,0.133,0.16899999999999998,
08,047,0.126,0.111,0.142,
08,049,0.121,0.106,0.13699999999999998,
08,051,0.107,0.095,0.12,
08,053,0.115,0.10099999999999999,0.13,
08,055,0.18899999999999997,0.16899999999999998,0.209,
08,057,0.195,0.174,0.21600000000000003,
08,059,0.126,0.113,0.141,
08,061,0.19699999999999998,0.184,0.21,
08,063,0.152,0.133,0.17,
08,065,0.11800000000000001,0.10300000000000001,0.133,
08,067,0.121,0.106,0.136,
08,069,0.10800000000000001,0.095,0.121,
08,071,0.21,0.187,0.235,
08,073,0.18,0.159,0.201,
08,075,0.182,0.162,0.203,
08,077,0.157,0.14,0.17600000000000002,
08,079,0.135,0.11900000000000001,0.152,
08,081,0.19,0.16899999999999998,0.212,
08,083,0.177,0.158,0.19899999999999998,
08,085,0.163,0.14300000000000002,0.182,
08,087,0.177,0.158,0.19899999999999998,
08,089,0.256,0.231,0.28300000000000003,
08,091,0.122,0.107,0.13699999999999998,
08,093,0.129,0.113,0.145,
08,095,0.195,0.17300000000000001,0.218,
08,097,0.099,0.087,0.113,
08,099,0.221,0.19899999999999998,0.248,
08,101,0.185,0.166,0.205,
08,103,0.163,0.14400000000000002,0.183,
08,105,0.16699999999999998,0.14800000000000002,0.187,
08,107,0.11599999999999999,0.102,0.131,
08,109,0.21899999999999997,0.195,0.244,
08,111,0.151,0.134,0.17,
08,113,0.124,0.109,0.14,
08,115,0.185,0.165,0.20600000000000002,
08,117,0.128,0.114,0.14400000000000002,
08,119,0.128,0.113,0.14400000000000002,
08,121,0.151,0.133,0.16899999999999998,
08,123,0.153,0.13699999999999998,0.17,
08,125,0.185,0.166,0.20600000000000002,
09,000,0.139,0.128,0.15,
09,001,,,,U
09,003,,,,U
09,005,,,,U
09,007,,,,U
09,009,,,,U
09,011,,,,U
09,013,,,,U
09,015,,,,U
09,110,0.154,0.14300000000000002,0.166,A
09,120,0.172,0.157,0.188,A
09,130,0.122,0.111,0.133,A
09,140,0.158,0.147,0.168,A
09,150,0.145,0.134,0.157,A
09,160,0.14,0.129,0.152,A
09,170,0.156,0.141,0.172,A
09,180,0.155,0.142,0.16699999999999998,A
09,190,0.128,0.11800000000000001,0.139,A
10,000,0.159,0.14300000000000002,0.17600000000000002,
10,001,0.168,0.15,0.18600000000000003,
10,003,0.161,0.146,0.18100000000000002,
10,005,0.155,0.138,0.17300000000000001,
11,000,0.11900000000000001,0.105,0.135,
11,001,0.128,0.114,0.14300000000000002,
12,000,0.161,0.14800000000000002,0.175,
12,001,0.17600000000000002,0.158,0.195,
12,003,0.195,0.175,0.218,
12,005,0.16899999999999998,0.152,0.188,
12,007,0.22899999999999998,0.207,0.254,
12,009,0.15,0.134,0.16699999999999998,
12,011,0.195,0.174,0.214,
12,013,0.223,0.201,0.24600000000000002,
12,015,0.163,0.146,0.18,
12,017,0.163,0.146,0.18100000000000002,
12,019,0.157,0.141,0.175,
12,021,0.174,0.155,0.192,
12,023,0.222,0.2,0.244,
12,027,0.26899999999999996,0.244,0.294,
12,029,0.249,0.226,0.273,
12,031,0.185,0.168,0.203,
12,033,0.18899999999999997,0.17,0.20800000000000002,
12,035,0.157,0.141,0.17300000000000001,
12,037,0.205,0.185,0.225,
12,039,0.23399999999999999,0.212,0.256,
12,041,0.2,0.18,0.221,
12,043,0.268,0.243,0.293,
12,045,0.187,0.168,0.20600000000000002,
12,047,0.264,0.24,0.29,
12,049,0.28300000000000003,0.256,0.308,
12,051,0.282,0.253,0.31,
12,053,0.191,0.171,0.21,
12,055,0.21,0.19,0.231,
12,057,0.172,0.155,0.19,
12,059,0.21600000000000003,0.195,0.239,
12,061,0.171,0.154,0.191,
12,063,0.239,0.217,0.262,
12,065,0.195,0.175,0.21600000000000003,
12,067,0.258,0.233,0.284,
12,069,0.18,0.161,0.198,
12,071,0.157,0.141,0.174,
12,073,0.17,0.152,0.18899999999999997,
12,075,0.2,0.18,0.21899999999999997,
12,077,0.23600000000000002,0.213,0.26,
12,079,0.278,0.253,0.303,
12,081,0.17600000000000002,0.158,0.19399999999999998,
12,083,0.204,0.185,0.225,
12,085,0.154,0.138,0.171,
12,086,0.22399999999999998,0.203,0.24600000000000002,
12,087,0.157,0.141,0.175,
12,089,0.135,0.121,0.151,
12,091,0.156,0.14,0.17300000000000001,
12,093,0.259,0.23600000000000002,0.284,
12,095,0.17600000000000002,0.159,0.195,
12,097,0.207,0.18600000000000003,0.22699999999999998,
12,099,0.179,0.161,0.19699999999999998,
12,101,0.156,0.14,0.175,
12,103,0.177,0.158,0.196,
12,105,0.217,0.19399999999999998,0.24100000000000002,
12,107,0.24600000000000002,0.222,0.27,
12,109,0.113,0.1,0.127,
12,111,0.19,0.17,0.21100000000000002,
12,113,0.16,0.14400000000000002,0.177,
12,115,0.136,0.121,0.152,
12,117,0.146,0.129,0.163,
12,119,0.149,0.133,0.166,
12,121,0.205,0.185,0.22699999999999998,
12,123,0.217,0.196,0.23800000000000002,
12,125,0.226,0.204,0.251,
12,127,0.16399999999999998,0.146,0.182,
12,129,0.166,0.14800000000000002,0.184,
12,131,0.16,0.142,0.17800000000000002,
12,133,0.22899999999999998,0.20600000000000002,0.251,
13,000,0.18,0.168,0.192,
13,001,0.222,0.19899999999999998,0.245,
13,003,0.28300000000000003,0.256,0.312,
13,005,0.239,0.215,0.265,
13,007,0.237,0.215,0.261,
13,009,0.21899999999999997,0.196,0.244,
13,011,0.22699999999999998,0.20199999999999999,0.252,
13,013,0.177,0.158,0.196,
13,015,0.185,0.165,0.207,
13,017,0.281,0.255,0.308,
13,019,0.22699999999999998,0.203,0.252,
13,021,0.23199999999999998,0.21,0.256,
13,023,0.196,0.174,0.21899999999999997,
13,025,0.22399999999999998,0.201,0.248,
13,027,0.267,0.242,0.292,
13,029,0.152,0.135,0.17,
13,031,0.19,0.16899999999999998,0.21,
13,033,0.23,0.20600000000000002,0.255,
13,035,0.21100000000000002,0.18899999999999997,0.23399999999999999,
13,037,0.306,0.278,0.336,
13,039,0.201,0.18100000000000002,0.22399999999999998,
13,043,0.267,0.242,0.294,
13,045,0.17600000000000002,0.157,0.198,
13,047,0.158,0.14,0.17600000000000002,
13,049,0.24600000000000002,0.222,0.272,
13,051,0.17,0.153,0.18899999999999997,
13,053,0.228,0.205,0.252,
13,055,0.243,0.22,0.27,
13,057,0.155,0.138,0.17300000000000001,
13,059,0.20800000000000002,0.188,0.23,
13,061,0.228,0.204,0.253,
13,063,0.251,0.226,0.27899999999999997,
13,065,0.282,0.255,0.309,
13,067,0.129,0.115,0.145,
13,069,0.244,0.22,0.27,
13,071,0.265,0.24,0.29100000000000004,
13,073,0.174,0.156,0.192,
13,075,0.245,0.221,0.271,
13,077,0.158,0.141,0.17600000000000002,
13,079,0.204,0.183,0.22899999999999998,
13,081,0.233,0.20800000000000002,0.257,
13,083,0.165,0.149,0.183,
13,085,0.146,0.13,0.162,
13,087,0.23800000000000002,0.215,0.263,
13,089,0.177,0.159,0.196,
13,091,0.21,0.188,0.23199999999999998,
13,093,0.23800000000000002,0.213,0.263,
13,095,0.256,0.23399999999999999,0.27899999999999997,
13,097,0.195,0.174,0.217,
13,099,0.252,0.22699999999999998,0.27699999999999997,
13,101,0.215,0.193,0.239,
13,103,0.161,0.142,0.18,
13,105,0.22899999999999998,0.207,0.253,
13,107,0.257,0.231,0.282,
13,109,0.271,0.24600000000000002,0.299,
13,111,0.201,0.179,0.22399999999999998,
13,113,0.13,0.114,0.147,
13,115,0.226,0.204,0.25,
13,117,0.11900000000000001,0.106,0.134,
13,119,0.218,0.196,0.24100000000000002,
13,121,0.14,0.126,0.156,
13,123,0.172,0.153,0.192,
13,125,0.198,0.175,0.21899999999999997,
13,127,0.16899999999999998,0.151,0.188,
13,129,0.24100000000000002,0.218,0.266,
13,131,0.235,0.212,0.26,
13,133,0.182,0.162,0.20199999999999999,
13,135,0.17300000000000001,0.155,0.191,
13,137,0.21600000000000003,0.193,0.23800000000000002,
13,139,0.213,0.193,0.235,
13,141,0.284,0.256,0.312,
13,143,0.182,0.162,0.203,
13,145,0.161,0.142,0.18,
13,147,0.18600000000000003,0.166,0.207,
13,149,0.212,0.19,0.235,
13,151,0.171,0.152,0.191,
13,153,0.171,0.153,0.19,
13,155,0.226,0.203,0.251,
13,157,0.188,0.168,0.209,
13,159,0.20800000000000002,0.182,0.233,
13,161,0.265,0.24,0.292,
13,163,0.29100000000000004,0.264,0.321,
13,165,0.29100000000000004,0.262,0.319,
13,167,0.276,0.25,0.303,
13,169,0.198,0.17600000000000002,0.22,
13,171,0.205,0.184,0.228,
13,173,0.267,0.243,0.293,
13,175,0.233,0.21,0.258,
13,177,0.17300000000000001,0.154,0.193,
13,179,0.21899999999999997,0.195,0.243,
13,181,0.196,0.175,0.218,
13,183,0.218,0.19699999999999998,0.24100000000000002,
13,185,0.21600000000000003,0.19399999999999998,0.239,
13,187,0.177,0.158,0.198,
13,189,0.215,0.193,0.23800000000000002,
13,191,0.223,0.2,0.245,
13,193,0.33299999999999996,0.303,0.364,
13,195,0.21899999999999997,0.198,0.243,
13,197,0.251,0.22699999999999998,0.276,
13,199,0.23399999999999999,0.21100000000000002,0.259,
13,201,0.253,0.228,0.281,
13,205,0.265,0.239,0.29100000000000004,
13,207,0.19,0.17,0.21100000000000002,
13,209,0.253,0.22699999999999998,0.27899999999999997,
13,211,0.153,0.136,0.171,
13,213,0.218,0.19699999999999998,0.242,
13,215,0.231,0.21899999999999997,0.242,
13,217,0.203,0.182,0.226,
13,219,0.127,0.11199999999999999,0.141,
13,221,0.198,0.177,0.221,
13,223,0.17800000000000002,0.159,0.19899999999999998,
13,225,0.209,0.187,0.23199999999999998,
13,227,0.16,0.142,0.182,
13,229,0.19899999999999998,0.17800000000000002,0.221,
13,231,0.166,0.147,0.185,
13,233,0.21600000000000003,0.193,0.24,
13,235,0.233,0.21,0.258,
13,237,0.204,0.182,0.22699999999999998,
13,239,0.239,0.21600000000000003,0.264,
13,241,0.17300000000000001,0.154,0.193,
13,243,0.341,0.31,0.371,
13,245,0.237,0.215,0.261,
13,247,0.205,0.183,0.22699999999999998,
13,249,0.205,0.183,0.226,
13,251,0.242,0.21600000000000003,0.268,
13,253,0.22699999999999998,0.203,0.252,
13,255,0.228,0.205,0.253,
13,257,0.21100000000000002,0.188,0.233,
13,259,0.302,0.27399999999999997,0.32899999999999996,
13,261,0.24600000000000002,0.222,0.271,
13,263,0.255,0.23,0.282,
13,265,0.24,0.21600000000000003,0.265,
13,267,0.245,0.22,0.26899999999999996,
13,269,0.292,0.264,0.321,
13,271,0.295,0.267,0.32299999999999995,
13,273,0.27899999999999997,0.252,0.306,
13,275,0.207,0.18600000000000003,0.23,
13,277,0.228,0.205,0.252,
13,279,0.217,0.196,0.24100000000000002,
13,281,0.153,0.135,0.172,
13,283,0.275,0.248,0.301,
13,285,0.20199999999999999,0.18100000000000002,0.22399999999999998,
13,287,0.26899999999999996,0.24100000000000002,0.29600000000000004,
13,289,0.222,0.19899999999999998,0.24600000000000002,
13,291,0.184,0.165,0.205,
13,293,0.233,0.21,0.258,
13,295,0.218,0.195,0.242,
13,297,0.19899999999999998,0.17800000000000002,0.22,
13,299,0.248,0.223,0.273,
13,301,0.243,0.218,0.26899999999999996,
13,303,0.242,0.21899999999999997,0.267,
13,305,0.24100000000000002,0.217,0.267,
13,307,0.255,0.23,0.28,
13,309,0.299,0.272,0.327,
13,311,0.159,0.141,0.179,
13,313,0.24100000000000002,0.217,0.265,
13,315,0.23800000000000002,0.214,0.263,
13,317,0.233,0.209,0.258,
13,319,0.244,0.22,0.27,
13,321,0.22,0.196,0.243,
15,000,0.131,0.121,0.14300000000000002,
15,001,0.161,0.14400000000000002,0.17800000000000002,
15,003,0.159,0.145,0.174,
15,005,0.177,0.158,0.196,
15,007,0.15,0.133,0.16699999999999998,
15,009,0.151,0.136,0.168,
16,000,0.152,0.141,0.163,
16,001,0.129,0.11599999999999999,0.14300000000000002,
16,003,0.16699999999999998,0.14800000000000002,0.188,
16,005,0.168,0.149,0.188,
16,007,0.153,0.134,0.172,
16,009,0.19399999999999998,0.174,0.217,
16,011,0.183,0.163,0.204,
16,013,0.131,0.115,0.147,
16,015,0.145,0.127,0.163,
16,017,0.16399999999999998,0.145,0.183,
16,019,0.16,0.14300000000000002,0.17800000000000002,
16,021,0.165,0.147,0.184,
16,023,0.2,0.17800000000000002,0.222,
16,025,0.15,0.131,0.17,
16,027,0.18600000000000003,0.166,0.204,
16,029,0.149,0.132,0.16899999999999998,
16,031,0.184,0.163,0.205,
16,033,0.23,0.207,0.254,
16,035,0.168,0.14800000000000002,0.188,
16,037,0.154,0.13699999999999998,0.172,
16,039,0.193,0.171,0.21600000000000003,
16,041,0.18,0.16,0.203,
16,043,0.16399999999999998,0.145,0.184,
16,045,0.156,0.139,0.175,
16,047,0.21899999999999997,0.195,0.244,
16,049,0.193,0.172,0.21600000000000003,
16,051,0.17,0.151,0.19,
16,053,0.221,0.198,0.24600000000000002,
16,055,0.14400000000000002,0.128,0.16,
16,057,0.135,0.12,0.152,
16,059,0.172,0.153,0.192,
16,061,0.19399999999999998,0.17300000000000001,0.217,
16,063,0.21100000000000002,0.188,0.235,
16,065,0.203,0.18,0.22699999999999998,
16,067,0.215,0.192,0.237,
16,069,0.16,0.145,0.177,
16,071,0.145,0.128,0.16399999999999998,
16,073,0.204,0.182,0.228,
16,075,0.20800000000000002,0.187,0.233,
16,077,0.203,0.18,0.22699999999999998,
16,079,0.22699999999999998,0.203,0.252,
16,081,0.139,0.12300000000000001,0.157,
16,083,0.17300000000000001,0.155,0.191,
16,085,0.175,0.155,0.196,
16,087,0.18600000000000003,0.165,0.209,
17,000,0.161,0.147,0.175,
17,001,0.17,0.149,0.192,
17,003,0.253,0.226,0.282,
17,005,0.221,0.19699999999999998,0.247,
17,007,0.192,0.17,0.21600000000000003,
17,009,0.214,0.18899999999999997,0.24100000000000002,
17,011,0.19899999999999998,0.177,0.223,
17,013,0.145,0.128,0.16399999999999998,
17,015,0.165,0.145,0.18600000000000003,
17,017,0.201,0.18600000000000003,0.21600000000000003,
17,019,0.174,0.155,0.196,
17,021,0.17600000000000002,0.156,0.19899999999999998,
17,023,0.152,0.134,0.171,
17,025,0.20199999999999999,0.17800000000000002,0.226,
17,027,0.16399999999999998,0.14400000000000002,0.185,
17,029,0.187,0.166,0.209,
17,031,0.175,0.158,0.192,
17,033,0.179,0.158,0.203,
17,035,0.162,0.142,0.183,
17,037,0.168,0.14800000000000002,0.18899999999999997,
17,039,0.16399999999999998,0.14400000000000002,0.187,
17,041,0.192,0.17,0.21600000000000003,
17,043,0.132,0.11599999999999999,0.151,
17,045,0.185,0.163,0.20800000000000002,
17,047,0.16899999999999998,0.149,0.19,
17,049,0.14300000000000002,0.125,0.16399999999999998,
17,051,0.17800000000000002,0.156,0.203,
17,053,0.17,0.149,0.192,
17,055,0.20800000000000002,0.185,0.23399999999999999,
17,057,0.19699999999999998,0.17300000000000001,0.221,
17,059,0.20800000000000002,0.193,0.22399999999999998,
17,061,0.18899999999999997,0.16699999999999998,0.212,
17,063,0.146,0.128,0.166,
17,065,0.187,0.165,0.21,
17,067,0.156,0.136,0.17600000000000002,
17,069,0.201,0.177,0.22699999999999998,
17,071,0.17,0.151,0.192,
17,073,0.155,0.136,0.17600000000000002,
17,075,0.182,0.16,0.204,
17,077,0.21100000000000002,0.188,0.237,
17,079,0.146,0.127,0.165,
17,081,0.188,0.165,0.212,
17,083,0.166,0.146,0.18899999999999997,
17,085,0.145,0.127,0.165,
17,087,0.19,0.171,0.213,
17,089,0.16,0.141,0.18,
17,091,0.191,0.17,0.215,
17,093,0.139,0.12,0.16,
17,095,0.20800000000000002,0.185,0.233,
17,097,0.16899999999999998,0.151,0.19,
17,099,0.17800000000000002,0.156,0.2,
17,101,0.222,0.19699999999999998,0.247,
17,103,0.187,0.166,0.21,
17,105,0.183,0.161,0.207,
17,107,0.182,0.16,0.20600000000000002,
17,109,0.2,0.17600000000000002,0.22399999999999998,
17,111,0.15,0.131,0.16899999999999998,
17,113,0.16,0.141,0.18100000000000002,
17,115,0.18600000000000003,0.165,0.21,
17,117,0.183,0.16,0.20800000000000002,
17,119,0.154,0.135,0.17300000000000001,
17,121,0.19699999999999998,0.174,0.222,
17,123,0.18899999999999997,0.16699999999999998,0.213,
17,125,0.168,0.14800000000000002,0.18899999999999997,
17,127,0.193,0.171,0.215,
