"statecode","countycode","v014_race_white","v014_race_white_cilow","v014_race_white_cihigh","v014_race_black","v014_race_black_cilow","v014_race_black_cihigh","v014_race_asian","v014_race_asian_cilow","v014_race_asian_cihigh","v014_race_aian","v014_race_aian_cilow","v014_race_aian_cihigh","v014_race_nhopi","v014_race_nhopi_cilow","v014_race_nhopi_cihigh","v014_race_tom","v014_race_tom_cilow","v014_race_tom_cihigh","v014_race_hispanic","v014_race_hispanic_cilow","v014_race_hispanic_cihigh"
"41","013",13.6695018226002,9.97062842898981,18.290868923742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7133655394525,8.84244825642003,31.6941038861545
"29","021",27.7227722772277,24.9783578393552,30.4671867151003,18.2328190743338,11.9102827598852,26.7153044061185,NA,NA,NA,NA,NA,NA,105.769230769231,52.7996189157388,189.250370320211,55.5555555555556,40.2058310232134,74.8329687472657,35.0109409190372,26.9626906708071,44.708189939215
"17","157",23.6220472440945,19.2275204606105,28.0165740275785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,31.1997748138457,111.829764280125
"20","085",15.4252974878801,10.744284884319,21.4528547241441,NA,NA,NA,NA,NA,NA,51.1627906976744,25.5402807778458,91.5443651781486,NA,NA,NA,NA,NA,NA,114.457831325301,68.9110913516068,178.74008175654
"51","035",19.3765796124684,15.6202579541412,23.7636548023749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6406685236769,15.2957113293505,54.8246198142116
"13","117",2.99573683604102,2.4807595729475,3.51071409913453,4.66200466200466,2.40892583866442,8.14358393480068,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.84931506849315,3.41915340425706,12.2553166334383,12.7079785143456,10.3053144994409,15.5026560896651
"27","125",14.7255689424364,7.35095096015641,26.3481104595742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","009",8.8429575964202,7.04336636456458,10.9621764113857,22.9332346957647,18.8966827626607,26.9697866288688,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5344129554656,22.2314184908374,79.6843664506152,24.9433106575964,12.4516108100609,44.6304728192788
"42","119",5.78744300245528,4.4760079988286,7.36304651372385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8453292496172,8.40912766805029,30.1409471872924
"27","173",7.19424460431655,3.59134098576641,12.8724908523885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","149",14.2067876874507,9.95025943856166,19.6681825135107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2873563218391,12.6233571660617,45.2460655478206
"40","105",31.6395014381592,21.7791769633076,44.4336234603732,NA,NA,NA,NA,NA,NA,21.015761821366,10.8591508033664,36.7103065642328,NA,NA,NA,37.2881355932203,18.6141029397859,66.7187746213626,NA,NA,NA
"55","061",5.58956614319936,3.46002954061118,8.54424560419042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8461538461538,16.8958780530364,60.5601185024676
"08","035",1.9466840996586,1.61707502971644,2.27629316960077,10.5263157894737,5.43910097256335,18.3873553054184,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9940119760479,1.49459999108243,5.35711445653292,6.91775557263643,5.41271768737398,8.71176825947905
"46","079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.111111111111,55.4662663357256,198.808469831333
"47","077",25.9554465563049,21.4412266028232,30.4696665097866,27.9187817258883,13.936955246794,49.9544124703095,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9770114942529,23.756992753725,80.3125863914826,NA,NA,NA
"30","099",9.08340214698596,4.53440162447303,16.2527155353443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","005",21.689497716895,18.6053954846921,24.7735999490978,NA,NA,NA,NA,NA,NA,77.4647887323944,38.6701434312453,138.605905023253,NA,NA,NA,NA,NA,NA,24.8719824433065,17.2245708738641,34.7561024836892
"19","181",5.72845417236662,4.43947330071824,7.27493430470215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4424514200299,8.20801250708048,29.4200874638295
"40","051",21.0138648180243,18.0567979827469,23.9709316533017,36.4238410596027,18.1826502226385,65.1723129579535,NA,NA,NA,13.4529147982063,6.95131738645988,23.4995348073733,NA,NA,NA,39.6270396270396,27.4428769050959,55.3748159617752,19.8383541513593,13.0736003907162,28.8637637363425
"29","225",30.2233902759527,26.4991388732111,33.9476416786943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8921933085502,20.4132355659362,73.1674294174794
"19","009",11.3871635610766,5.68443102198431,20.3747810696708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","099",7.46268656716418,5.99315010417162,9.18347798035858,NA,NA,NA,NA,NA,NA,41.1985018726592,28.3591530246315,57.8580140688755,NA,NA,NA,33.8461538461538,16.8958780530364,60.5601185024676,34.6320346320346,23.6882860511738,48.8900996530524
"47","079",24.9179061232374,20.6178634893689,29.2179487571059,23.3050847457627,11.6338143373662,41.6992341383516,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6274509803922,37.5192660602971,115.145201577625,NA,NA,NA
"29","071",18.6944373888748,16.7843881563235,20.604486621426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9982728842832,9.48386937346604,33.9931580540621,35.8306188925081,22.4548580980938,54.2479876011812
"37","023",21.4565527065527,18.7475621078464,24.165543305259,22.3880597014925,13.8585618167124,34.2225274359738,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7133655394525,8.84244825642003,31.6941038861545,51.6684607104413,41.8516190608151,63.0960339070659
"13","061",NA,NA,NA,25.9433962264151,12.9508499227284,46.419902154014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","201",31.25,15.5998874069228,55.9148821400624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"06","031",13.6251630671112,11.0105186837354,16.6737489098177,27.2572402044293,18.6439321220482,38.4790903572576,NA,NA,NA,33.7423312883436,16.844050206248,60.3743512677974,NA,NA,NA,20.1149425287356,12.4514664598431,30.7478263744668,27.3328196601646,25.2692907439828,29.3963485763465
"36","063",10.2338293349529,9.14118381076999,11.3264748591359,34.8986399794714,29.0332739471918,40.764006011751,NA,NA,NA,24.6636771300448,12.3120187606207,44.1301311957443,NA,NA,NA,33.7309749074455,26.8272453590721,41.869033786947,28.7581699346405,22.2415665440703,36.5874433300683
"24","019",20.0723922342876,15.3537895890038,25.7838275468365,38.7997930677703,30.5184985522253,48.6358765901877,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.568345323741,19.7523754217152,70.7986996881365,28.3185840707965,16.1865176170646,45.9876063673645
"27","099",10.1137800252845,7.63984074094821,13.133584613976,NA,NA,NA,25.2764612954186,14.4476816013294,41.0473895696066,NA,NA,NA,NA,NA,NA,37.542662116041,18.7411616629244,67.1741928781637,42.2456920511395,33.2848003760164,52.8767831925134
"39","101",37.3061064205773,33.5551311769437,41.0570816642108,26.5700483091787,13.26367238463,47.5411558292318,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4971751412429,38.1184068200017,80.6532304986962,56.25,39.3968084645551,77.8737101394316
"39","025",15.7072074372989,14.4657909963442,16.9486238782535,15.3631284916201,7.66921838999559,27.4888806051703,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3992673992674,10.4754955717644,27.1711113292908,13.0584192439863,7.86202141880875,20.3923392244575
"46","087",9.33786078098472,4.66142645775623,16.7080123202903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","015",13.0486358244365,6.51383198960479,23.3476138947829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","083",21.7391304347826,13.6237973045747,32.9133047303609,41.5667466027178,36.5141406277649,46.6193525776707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8085106382979,23.3666398605823,83.753355375753
"49","015",11.6731517509728,7.69268055848023,16.9838229334899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.008547008547,23.4664972958839,84.1112756978716
"40","107",33.0722367275892,23.4038830680558,45.3942288244209,NA,NA,NA,NA,NA,NA,56.8356374807988,40.0175338972443,78.3404395421365,NA,NA,NA,44,21.9646414689474,78.7281540532078,83.969465648855,41.9172547117316,150.244568803832
"05","033",33.4516912726593,29.9864567053156,36.916925840003,50,24.9598198510765,89.4638114240998,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2413793103448,8.90887228264686,30.117219896806,13.713658804169,8.87475691049332,20.2440656596436
"16","069",14.8284140658099,11.9920881935771,17.6647399380428,NA,NA,NA,NA,NA,NA,19.6779964221825,9.82318491455606,35.2093712223649,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","115",11.9030070754717,10.6048970562722,13.2011170946712,30.6513409961686,20.9654945510389,43.2705479687935,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0998990918264,5.54102963394232,19.8607855835539,13.8023152270703,9.378003552601,19.5912847298525
"29","213",22.5818248308649,19.7656045030917,25.3980451586381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7639902676399,13.3604875115252,47.8881715652116,29.4930875576037,20.1732500564835,41.635439704535
"18","179",16.6880616174583,13.4361862271834,20.4892416865116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,21.9646414689474,78.7281540532078
"01","053",40.0767938564915,33.9983724388511,46.1552152741318,32.5233644859813,26.0498816956335,40.1174499373921,NA,NA,NA,36.9127516778523,18.4267126417344,66.0471091050401,NA,NA,NA,41.5094339622641,20.7213598763654,74.2718434464225,78.0487804878049,44.6116217250806,126.7463297442
"47","019",26.3579127094227,23.0707696142158,29.6450558046295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7919075144509,15.8704056856556,56.8845043737051
"47","177",25.2960959204562,21.5265718645397,29.0656199763727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1621621621622,18.5512174568812,66.4933733557498,30.8596620132256,22.2409300018205,41.7132981473113
"01","007",26.6844563042028,21.1591142731789,33.2111157329681,31.1614730878187,19.5287292807785,47.1788447409706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.8275862068965,47.3375893727314,169.672745804327
"28","099",33.5861321776815,27.6745297122715,39.4977346430915,33.983286908078,25.9945217609931,43.6529537130006,NA,NA,NA,70.3170028818444,57.8392463436962,82.7947594199925,NA,NA,NA,57.8947368421053,28.9008440380886,103.5896763858,NA,NA,NA
"36","001",3.59428074887432,3.07208615167204,4.1164753460766,16.912985062831,14.6469352625368,19.1790348631251,1.75047740292807,0.8738320126093,3.1320876055541,NA,NA,NA,NA,NA,NA,18.75,14.4080148200855,23.9893950258603,18.2266684939016,15.128981405296,21.3243555825072
"28","073",18.3535472791671,15.6026268339574,21.1044677243769,23.7186477644493,18.9976645408451,29.256864390001,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4483775811209,16.1981131776898,58.0591106587078,17.5438596491228,8.75783152669352,31.3908110259999
"37","145",16.5052816901408,12.9824510786645,20.6895135230706,35.5058365758755,27.830908036235,44.6432588438626,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3533834586466,20.6434600272062,73.992625989857,43.6974789915966,28.5446440598258,64.0269312321429
"40","029",55.1724137931034,37.7378901918699,77.8869863438284,NA,NA,NA,NA,NA,NA,35.2564102564103,17.5998729719129,63.0834567734037,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","093",12.9594221372424,9.91293107307893,16.6469198884292,NA,NA,NA,NA,NA,NA,44.3548387096774,22.1417756743421,79.3630585213789,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","055",20.9923664122137,17.0693409495926,24.9153918748349,29.126213592233,17.2620400977339,46.0319745429255,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.426523297491,19.681578377193,70.5449409078923,NA,NA,NA
"55","041",15.3550863723608,8.77675859274618,24.935698270212,NA,NA,NA,NA,NA,NA,35.8306188925081,17.8865158541917,64.1108746361627,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","061",16.7464114832536,13.8223092192676,19.6705137472396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7892976588629,18.365084840257,65.8262157635517
"48","031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6848874598071,8.82823210166694,31.6431487352121
"24","039",21.9451371571072,15.9453702534386,29.4603223343181,13.1546289401837,9.85371976479461,17.2065785379013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4042553191489,11.6833199302911,41.8766776878765
"13","143",29.9410994764398,25.6030123451246,34.279186607755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4846625766871,33.6881004124959,120.748702535595,NA,NA,NA
"06","085",1.14884377832585,0.933166795701167,1.36452076095053,5.38525269262635,4.02196429167991,7.06204243381037,0.52592500928103,0.408401348476538,0.666735267572311,NA,NA,NA,7.818052594172,3.90274368673549,13.988655659774,1.28749839062701,0.868669757582117,1.83798400904715,14.2265519387164,13.6013240618685,14.8517798155643
"13","189",24.8778320746335,18.7924469936163,32.3059342548134,40.169133192389,32.4992275109218,49.1046822932582,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.8823529411765,40.3761791708591,144.720871421338,NA,NA,NA
"51","009",13.953488372093,10.7222435870404,17.8525730425007,17.1009771986971,10.5857744170002,26.1406602076086,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3697749196142,17.6564642033339,63.2862974704243,NA,NA,NA
"51","149",8.78003696857671,6.21327672023941,12.0512867188677,13.3490380840204,9.2445969315164,18.6539427150385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.064043915828,5.02393446224779,18.0073545409899
"51","079",9.47093403004572,6.34283316053166,13.6018410968604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.964509394572,11.4638003491375,41.0898507584592
"09","009",2.44538637104663,2.14523974310559,2.74553299898766,12.9720682079715,11.6538302129549,14.2903062029882,1.11607142857143,0.55713883596153,1.9969600764308,NA,NA,NA,NA,NA,NA,11.4820969935036,9.04658647476259,14.3715565740039,23.433126797537,22.1149399608253,24.7513136342487
"56","021",15.089722675367,13.1047211613327,17.0747241894013,23.2558139534884,11.6092185353844,41.6110750809766,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6185567010309,11.7852866670638,33.4832443267538,33.6781332691845,28.0993426149265,39.2569239234425
"27","167",10.934393638171,5.4584099077901,19.5646506096441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","017",11.6279069767442,5.80460926769222,20.8055375404883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","035",22.6158469081132,18.9090319379284,26.3226618782981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.0607966457023,11.5118665979808,41.2621352480125,45.4545454545455,34.8497393593641,58.2706758619841
"13","027",20.2166064981949,13.4337881991751,29.2186252297965,39.198606271777,28.5917323939325,52.450819248222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1325301204819,16.5396396603519,59.283248534042
"29","219",16.8598524762908,13.7373641007457,19.982340851836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1927710843374,24.9019080671575,84.1830724826384,21.5686274509804,10.7669811122291,38.5922323790234
"26","159",18.7533016376123,16.2347897290122,21.2718135462123,15.8045977011494,7.88959822878856,28.2787909673879,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2072829131653,9.6946113319381,31.1350082887379,29.1293213828425,23.4531125149907,35.7643517658603
"45","067",32.4455205811138,25.1448327967073,41.2046642265358,39.480657127716,33.1412694735458,45.8200447818861,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.8823529411765,40.3761791708591,144.720871421338,NA,NA,NA
"55","125",6.12995504699632,3.4308893064092,10.1104286356706,NA,NA,NA,NA,NA,NA,16.0349854227405,8.00460694932484,28.691018240965,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","107",20.8288131915817,16.8714055576035,25.4355458883334,37.4546919049537,32.0719218433161,42.8374619665913,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.037037037037,18.4887554452419,66.2694899437776,44.6364290856732,34.2224942305058,57.2218875995294
"13","093",26.9461077844311,15.969971228143,42.5864674663593,42.9447852760736,32.4400292811581,55.7673757726879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.8840579710145,15.9164068615561,57.0493869950781
"46","083",6.00405679513185,4.71447596294856,7.5375434889977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0641247833622,9.51674240422329,34.1109852916845
"51","115",9.20502092050209,4.59511327802246,16.4703251157339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","273",26.5060240963855,13.2317117282815,47.4265988272336,40.4761904761905,30.1371824113419,53.218715378257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","099",43.7192118226601,34.1450671517851,55.1458368886087,NA,NA,NA,NA,NA,NA,40,24.7606304458594,61.1442490189398,NA,NA,NA,38.0622837370242,19.0005549039337,68.1039394923943,NA,NA,NA
"48","329",19.3850267379679,16.8905556003521,21.8794978755838,38.4467512495194,30.9111880046136,45.9823144944252,13.3333333333333,6.65595196028708,23.8570163797599,NA,NA,NA,NA,NA,NA,25.089605734767,13.7167209252699,42.0960952004222,41.9015491144747,39.2285417611394,44.5745564678099
"48","389",41.044776119403,20.4894043553613,73.4404422138133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.1924497332786,53.2117520122519,73.1731474543053
"48","227",36.6653801620996,29.6644820777036,44.8215259064282,39.0070921985816,19.4721998838186,69.7944628131275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4157998313185,45.8204285763011,61.0111710863359
"20","125",26.8583317571402,22.4406855373343,31.275977976946,23.0607966457023,11.5118665979808,41.2621352480125,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.258064516129,19.7040638474257,49.8199643591526,39.8457583547558,27.0732596132929,56.557873397492
"29","037",13.6117556071152,11.9697741404397,15.2537370737908,23.7410071942446,16.3422169587984,33.3412009130714,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0663983903421,5.52430620446362,19.8008435747505,20.6073752711497,14.5830052305836,28.2852326026354
"04","019",7.27071248459355,6.70872381982908,7.83270114935802,16.1036445090205,13.3667728919294,18.8405161261115,1.39842359521993,0.698088020243687,2.50216609627536,25.2844500632111,21.5906504543619,28.9782496720603,NA,NA,NA,11.8005329272935,9.52455306728199,14.4564500730025,21.5430903363614,20.7137236719579,22.372457000765
"41","027",4.40528634361234,2.19910307057943,7.88227413428192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5056360708535,11.8447294156422,22.3917590844343
"26","111",8.49395622345639,7.03381650885703,9.95409593805574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3010882708585,6.63985534127792,23.7993210559878
"48","287",18.7945560596241,12.5870091623771,26.9921175881961,40,19.9678558808612,71.5710491392798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.4212168486739,21.6324590401221,41.5868048875451
"48","291",36.0864531069085,32.4291204141842,39.7437857996329,27.1739130434783,19.8208386402382,36.3608336334292,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.378896882494,13.1682502811435,47.1991331254244,35.2358765288294,31.6110449028164,38.8607081548423
"08","069",3.70656821398865,3.25072949635913,4.16240693161817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38565712526931,1.69010783848472,6.05787581203507,18.4115038301304,16.2314357680282,20.5915718922325
"16","087",20.9157716223855,14.7266334466399,28.8296360327478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.647226173542,7.81103892921314,27.9972098339999
"40","119",10.6566820276498,9.25483188006564,12.0585321752339,8.45503458877786,4.22072280341033,15.1283924006933,NA,NA,NA,10.5540897097625,6.0325741778638,17.1391804733252,NA,NA,NA,18.3531746031746,12.9223286543185,25.2974336021482,14.2329994728519,9.3796363372508,20.7082669716195
"37","077",11.7687781239183,9.1389167103881,14.9197305565991,23.228462216995,18.390192284503,28.9495945794401,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5813953488372,12.7701403889229,45.7721825890743,24.2836328314716,18.0237803484516,32.0149425276041
"51","183",19.538188277087,9.75339319225016,34.9592158317974,19.4647201946472,11.125769408323,31.6094861284197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","013",4.57586004116436,4.00749268004637,5.14422740228236,15.3813737884534,12.8863495461183,17.8763980307886,4.92934604009201,2.75891755924526,8.1302066616779,NA,NA,NA,NA,NA,NA,10.752688172043,7.4016557747572,15.100772000381,30.4176678083943,28.6894100971886,32.1459255195999
"19","115",10.4234527687296,5.95790387859383,16.927034265512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4948875255624,11.2293668041653,40.2495675118649
"41","059",16.7390613412438,14.1289524339068,19.3491702485808,NA,NA,NA,NA,NA,NA,29.1734197730956,17.2900174722845,46.1065806604992,NA,NA,NA,28.3400809716599,15.4937859844142,47.5498403276024,32.1056289089646,27.9653341291177,36.2459236888115
"42","127",12.1786197564276,9.79304846158403,14.9695913112187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7074829931973,9.33870810754564,33.4728546144591
"48","149",12.1425773599687,8.25029219707867,17.2354193118875,24.8868778280543,12.4234397448797,44.5294988988732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8848388800845,19.1497463015474,34.2211297374106
"41","001",16.2748643761302,11.3987149264535,22.5312723730724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.4135021097046,23.1694530263158,83.0465760054935
"17","137",20.9017101399205,17.1774054240802,24.6260148557609,37.4449339207048,21.8130538978134,59.9529665548604,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,24.9598198510765,89.4638114240998,NA,NA,NA
"36","009",14.1366098559915,12.2425466955263,16.0306730164568,NA,NA,NA,NA,NA,NA,21.3049267643142,12.1776064629048,34.5978663083368,NA,NA,NA,21.4285714285714,11.993408761119,35.3431698164083,18.8976377952756,9.76468521058617,33.0103701546094
"22","011",34.4827586206897,29.7851925108981,39.1803247304812,27.7185501066098,18.1066772021283,40.6140981696429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.496062992126,16.2744753509769,55.0172835910156
"19","013",8.09243900475079,6.97367759552438,9.21120041397719,45.0029222676797,37.8951021782168,52.1107423571426,17.1184022824536,8.8453282578063,29.9024037777132,NA,NA,NA,111.111111111111,67.8695532522441,171.602099459303,21.8340611353712,15.2082235823579,30.3658935552608,26.7934312878133,20.5423701323131,34.3479696956553
"26","065",5.71183533447684,5.09834230397678,6.3253283649769,29.0492198948367,25.9476926893075,32.1507471003658,1.69563374311149,0.876158698420548,2.96193090973251,NA,NA,NA,NA,NA,NA,21.4392244593587,17.5207572002728,25.3576917184446,16.5184243964422,13.8109979142337,19.2258508786507
"13","029",15.1905990255087,12.2987338669627,18.0824641840548,18.2894029047875,12.6659431869673,25.5576073669732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.99167360532889,5.16284355430659,17.4534430043105
"05","091",29.3040293040293,24.6453628510433,33.9626957570153,55.2611657834974,46.2972104056604,64.2251211613344,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7761194029851,23.1364742862769,78.2148695827498,41.6666666666667,23.3205170355092,68.7228301985718
"06","101",12.1227753417591,9.79643647138125,14.8352068260036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0481927710843,6.22547701678937,21.0457681206596,16.9294766373222,14.4211702768276,19.4377829978169
"48","215",6.99935191186001,5.25812857712829,9.1326359551148,13.5593220338983,7.00629955787821,23.6854068340983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1384300770804,34.4098267551095,35.8670333990512
"38","009",10.1781170483461,5.25918160196965,17.7791221782671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","057",5.7510148849797,5.04513554198386,6.45689422797555,6.33640552995392,4.36169001012478,8.89866921451023,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22406639004149,3.21606592776049,10.8721914150295,26.7847499729992,23.4511166577248,30.1183832882737
"20","163",12.6984126984127,6.56145514150499,22.1815714795523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","047",13.0293159609121,6.73243768590903,22.7595928861856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","051",20.2057766208008,18.4148524854555,21.9967007561461,24.1175531065325,22.3972069598143,25.8378992532507,NA,NA,NA,38.1033022861981,27.7928101509183,50.9852163395079,45.2830188679245,23.3983966366876,79.1003209365168,37.712895377129,32.293017817094,43.1327729371639,28.5020091580226,25.3032493762001,31.7007689398452
"30","101",17.3410404624277,8.96036865422286,30.2913078730881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","085",2.24594003148155,1.83897106193173,2.65290900103137,16.6026957065072,14.2166530281092,18.9887383849051,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34993875051041,4.35603951833382,11.6160719753075,15.0852731497893,13.5744631080416,16.5960831915369
"48","097",25.7624550104186,21.432594918016,30.0923151028213,37.2670807453416,19.2564444370255,65.0980902117297,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4979423868313,28.4854011975465,91.4831107743164,49.7473766031869,41.1290833043101,58.3656699020638
"16","063",14.8698884758364,7.68348836272889,25.9747026619293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4262295081967,21.31037866242,52.6241487458088
"25","019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4833659491194,12.134197864427,41.020714379994
"40","009",36.8956743002544,30.1813466781275,43.6100019223814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1754385964912,36.2606731504223,122.582368702789,20.6310679611651,12.0183573660283,33.0323383688187
"51","775",7.95924864692773,5.90750775827155,10.4932770876054,18.5758513931889,9.59841348099414,32.4482740683854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
