statecode,countycode,v147_rawvalue,v147_cilow,v147_cihigh,v147_flag_CT
00,000,77.09941228205413,77.08961645765245,77.10920810645581,
01,000,73.2792893251384,73.1989722587825,73.35960639149428,
01,001,74.80064582457587,74.06020349031922,75.54108815883251,
01,003,76.58010923389922,76.21072390652756,76.94949456127088,
01,005,72.70899170864766,71.55874879859932,73.859234618696,
01,007,72.97737851381945,71.82374714991202,74.13100987772687,
01,009,72.93617229944373,72.20285328045833,73.66949131842912,
01,011,70.9674563696086,68.89730976075958,73.03760297845761,
01,013,71.54191706607041,70.16491204714936,72.91892208499146,
01,015,70.81315487326347,70.30168637151057,71.32462337501637,
01,017,71.86178322421573,70.90067703052098,72.82288941791047,
01,019,72.39552918295573,71.30430185860642,73.48675650730503,
01,021,72.70685112976199,71.92945587776892,73.48424638175506,
01,023,73.06127105971154,71.28792747913278,74.83461464029031,
01,025,69.94988944073772,68.67326592758647,71.22651295388897,
01,027,71.85113954788062,70.35021978563029,73.35205931013095,
01,029,72.10033274857763,70.68944836154142,73.51121713561383,
01,031,74.19950445559202,73.46475168251114,74.9342572286729,
01,033,73.02242544852801,72.25681211159585,73.78803878546017,
01,035,68.96108598885414,66.99291208084375,70.92925989686452,
01,037,72.23053562938149,70.25077384646478,74.2102974122982,
01,039,70.64011387468207,69.71990538224868,71.56032236711546,
01,041,70.41892702093925,68.95978472180347,71.87806932007503,
01,043,72.85378832850579,72.28319647017834,73.42438018683323,
01,045,73.00873036919796,72.2240895798004,73.79337115859552,
01,047,67.70649327419241,66.66060889846439,68.75237764992043,
01,049,72.35761555134047,71.73327726236228,72.98195384031867,
01,051,74.60542113038069,74.02878181588741,75.18206044487397,
01,053,70.09832813657404,69.1772682751444,71.01938799800368,
01,055,70.24328931863334,69.70299175704048,70.78358688022621,
01,057,70.67948309176965,69.22725186348443,72.13171432005488,
01,059,71.50637360753858,70.54797782868631,72.46476938639084,
01,061,70.57963841400037,69.49164560811363,71.66763121988711,
01,063,70.55895081699002,68.33662019771639,72.78128143626365,
01,065,69.94617593686645,68.43777834669073,71.45457352704217,
01,067,74.21660145385324,72.82730365933453,75.60589924837195,
01,069,73.54217492863224,73.014137302466,74.07021255479847,
01,071,70.89956418757353,70.15281252947632,71.64631584567074,
01,073,72.43208331026534,72.20366996158599,72.6604966589447,
01,075,72.38563333866107,70.95398052259948,73.81728615472265,
01,077,74.90386482344934,74.34796730328256,75.45976234361612,
01,079,71.14456473299558,70.19343281118137,72.09569665480979,
01,081,77.14620646068396,76.70096532631075,77.59144759505716,
01,083,76.0617579216676,75.53328280856412,76.59023303477109,
01,085,67.59980426089516,65.55916112540149,69.64044739638882,
01,087,71.42000727485538,69.91413937614219,72.92587517356857,
01,089,76.47517524758159,76.18668566264289,76.76366483252029,
01,091,70.76481439599536,69.44029048110218,72.08933831088854,
01,093,72.40408574731973,71.37606539050034,73.43210610413911,
01,095,71.9002130033585,71.3483583189168,72.45206768780021,
01,097,72.6189140264295,72.33464700048745,72.90318105237154,
01,099,70.79126944859982,69.45052766329106,72.13201123390859,
01,101,72.7245505764632,72.3204471821418,73.1286539707846,
01,103,72.75505749429367,72.23251171843735,73.27760327014998,
01,105,68.82187044413392,66.68508873998341,70.95865214828443,
01,107,71.49858001331478,70.15736408279616,72.8397959438334,
01,109,71.64235793989856,70.60787674733355,72.67683913246357,
01,111,73.06422519364673,71.87309336901538,74.25535701827809,
01,113,71.01744686509669,70.27433489680382,71.76055883338955,
01,115,72.792927371418,72.21564644208408,73.37020830075193,
01,117,79.40406354802323,79.00181907328935,79.80630802275711,
01,119,71.34375820256655,69.34297784515779,73.3445385599753,
01,121,70.45104017167812,69.77230316139855,71.12977718195768,
01,123,72.78339123755102,71.86580656951921,73.70097590558282,
01,125,74.51571097955953,74.12145869394301,74.90996326517605,
01,127,67.79948909435964,67.10450713078421,68.49447105793507,
01,129,72.59858683500099,71.07433820729497,74.122835462707,
01,131,68.73901576004178,66.72932758458975,70.74870393549381,
01,133,72.6769200313161,71.49885751208978,73.85498255054242,
02,000,76.31523319853116,76.07510577829335,76.55536061876897,
02,013,,,,
02,016,85.9151672696493,72.76175830008016,99.06857623921844,
02,020,76.34256886986374,75.96449164250217,76.72064609722531,
02,050,68.86469515527529,67.34517196180214,70.38421834874843,
02,060,,,,
02,063,,,,
02,066,,,,
02,068,88.5917622374075,69.33937999537545,107.84414447943954,
02,070,68.174982433657,65.00299104543667,71.34697382187731,
02,090,77.68452071511733,76.96511467519555,78.40392675503911,
02,100,78.33646424229845,73.34389898020414,83.32902950439275,
02,105,78.26521221382905,72.90398452535896,83.62643990229913,
02,110,79.79067595553647,78.61349740927035,80.96785450180259,
02,122,77.885547846568,77.03927813948621,78.73181755364979,
02,130,77.62550496444682,75.68843415556265,79.56257577333099,
02,150,77.43933417833516,75.62027047127373,79.25839788539659,
02,158,64.99340695847411,62.535293127604064,67.45152078934416,
02,164,,,,
02,170,76.22089209957534,75.67074760826033,76.77103659089035,
02,180,68.924182125986,66.7966996244471,71.05166462752489,
02,185,75.75545043399566,73.47615367110697,78.03474719688435,
02,188,67.84905493875648,65.34859912714751,70.34951075036545,
02,195,78.46581225945809,75.54548804215925,81.38613647675693,
02,198,71.90226245609708,69.17521145872703,74.62931345346712,
02,220,79.00676031814042,76.99512440807338,81.01839622820746,
02,230,,,,
02,240,75.42886768585882,73.29205801518077,77.56567735653687,
02,275,77.45372998556701,72.6954711504918,82.21198882064222,
02,282,,,,
02,290,67.33896965564473,64.37773252606384,70.30020678522563,
04,000,76.73317182933621,76.66304507251884,76.80329858615359,
04,001,63.84534631132741,63.05468400845345,64.63600861420137,
04,003,76.08943236649766,75.56804674697965,76.61081798601568,
04,005,75.86447043480217,75.2871772688835,76.44176360072085,
04,007,69.59372656870477,68.5903346983996,70.59711843900993,
04,009,73.54325541481906,72.63727848460496,74.44923234503315,
04,011,75.10345524688393,72.91026733631679,77.29664315745106,
04,012,69.32996247274103,67.28634350664817,71.3735814388339,
04,013,77.47043179739448,77.38228372545531,77.55857986933366,
04,015,72.78422452058403,72.35260069638402,73.21584834478405,
04,017,67.13128808356156,66.504257353321,67.75831881380212,
04,019,76.48589885437228,76.30152491054004,76.67027279820452,
04,021,78.11196771397076,77.79624354175215,78.42769188618936,
04,023,79.86550247611962,79.00713429433104,80.7238706579082,
04,025,76.38825972716815,75.96906510810578,76.80745434623051,
04,027,77.78810140420393,77.30237370691255,78.27382910149531,
05,000,73.68056117002912,73.57695987109531,73.78416246896293,
05,001,68.69002716960452,67.21877261490643,70.16128172430261,
05,003,70.864945848476,69.43864022411618,72.29125147283581,
05,005,74.1732996850543,73.29108882846256,75.05551054164604,
05,007,78.17166730667356,77.8418699445451,78.50146466880202,
05,009,74.19410308050489,73.29178486059429,75.09642130041549,
05,011,71.52698015861905,69.76790684581029,73.28605347142782,
05,013,69.87332805525342,66.79684838433312,72.94980772617373,
05,015,75.26572164817902,74.12991632238577,76.40152697397228,
05,017,69.76568244544848,67.77447836862746,71.7568865222695,
05,019,72.06040327511836,70.82155303908301,73.29925351115371,
05,021,72.81256378865085,71.44104105303644,74.18408652426525,
05,023,75.34956389169554,74.2763198317514,76.42280795163968,
05,025,71.53697828673562,69.31633080234074,73.75762577113049,
05,027,71.48797225764163,70.20784335708646,72.7681011581968,
05,029,73.10662537876244,71.79849333301053,74.41475742451436,
05,031,74.43199834760844,73.89792089598365,74.96607579923324,
05,033,73.19599269719589,72.47390921931841,73.91807617507337,
05,035,69.16177309322475,68.27586986674537,70.04767631970414,
05,037,70.90198264597774,69.46167207007075,72.34229322188473,
05,039,70.51980469959727,67.90340176311776,73.13620763607679,
05,041,70.64430049528367,68.85144695812535,72.437154032442,
05,043,72.423196750006,71.03960775413967,73.80678574587233,
05,045,75.67368265736646,75.17587600331485,76.17148931141806,
05,047,72.26848282391943,70.80825450679949,73.72871114103937,
05,049,72.75680465741567,71.11742369827573,74.39618561655561,
05,051,72.08663993713316,71.44959205976384,72.72368781450247,
05,053,73.26457802242145,71.97022976605955,74.55892627878335,
05,055,73.52363406640818,72.71923322908327,74.32803490373308,
05,057,73.31629770713795,72.03551929493393,74.59707611934196,
05,059,72.1660136175871,71.16895774883528,73.16306948633891,
05,061,72.4012822349888,70.80918273407568,73.99338173590192,
05,063,73.38657130920527,72.48417252676346,74.28897009164707,
05,065,73.71920162113994,71.9784359490979,75.45996729318199,
05,067,70.52917949415736,69.11086648202996,71.94749250628476,
05,069,70.28802977612494,69.54419386086157,71.03186569138832,
05,071,73.42121693448978,72.31179675550229,74.53063711347727,
05,073,71.67935972009722,69.16882661516713,74.18989282502731,
05,075,71.32416893958768,69.8412913439156,72.80704653525976,
05,077,68.8553338831082,66.7561313630126,70.9545364032038,
05,079,72.55907859602401,70.99500785428532,74.1231493377627,
05,081,71.83601625847817,70.17385621831642,73.49817629863992,
05,083,71.19088865827185,69.93957493918694,72.44220237735675,
05,085,74.12065182513263,73.4868142213278,74.75448942893745,
05,087,74.1977897863193,72.83781021044406,75.55776936219455,
05,089,73.68727069783668,72.25886427048424,75.11567712518912,
05,091,71.38782737055253,70.50092781647933,72.27472692462572,
05,093,67.9308317255559,67.02220625145213,68.83945719965968,
05,095,68.80855598856814,66.39120327076759,71.2259087063687,
05,097,71.9040962885197,69.72406021875399,74.0841323582854,
05,099,72.73010413871877,70.58593077328806,74.87427750414949,
05,101,73.59663774522589,71.42265405588537,75.77062143456641,
05,103,70.77861679219143,69.57564229224603,71.98159129213683,
05,105,74.08893725627607,72.29333892899041,75.88453558356173,
05,107,67.37627668014758,65.82230062065071,68.93025273964446,
05,109,71.55598523929093,69.64851765504183,73.46345282354004,
05,111,68.6640159567921,67.50189472551284,69.82613718807136,
05,113,72.17234192373715,70.84777367111211,73.49691017636219,
05,115,75.14360876324224,74.45748001752861,75.82973750895587,
05,117,72.79287866588693,70.91331388479878,74.67244344697508,
05,119,73.80044945264967,73.49365071631532,74.10724818898403,
05,121,72.05632224377436,70.68356031174247,73.42908417580625,
05,123,70.42337627438135,69.16199659155798,71.68475595720473,
