statecode,countycode,v039_race_white,v039_race_white_cilow,v039_race_white_cihigh,v039_race_black,v039_race_black_cilow,v039_race_black_cihigh,v039_race_aian,v039_race_aian_cilow,v039_race_aian_cihigh,v039_race_asian,v039_race_asian_cilow,v039_race_asian_cihigh,v039_race_nhopi,v039_race_nhopi_cilow,v039_race_nhopi_cihigh,v039_race_tom,v039_race_tom_cilow,v039_race_tom_cihigh,v039_race_hispanic,v039_race_hispanic_cilow,v039_race_hispanic_cihigh,v039_race_flag_CT
00,000,12.658166455096444,12.598760670982111,12.717572239210776,16.983415370306712,16.833518838675126,17.1333119019383,29.099330697740164,28.28826520691411,29.910396188566217,4.4381477009086545,4.326201007978692,4.550094393838617,12.115151362359274,11.072830964469073,13.157471760249475,5.7236407516864025,5.519671008535396,5.927610494837409,11.392205528908192,11.291581789921434,11.492829267894951,
01,000,20.310276146840113,19.723081767764903,20.897470525915324,22.689147277981153,21.716164786040608,23.662129769921698,13.888031602987468,9.152300337306734,20.20635683248055,7.491370517423198,5.327096765348469,10.240950110513632,,,,4.820878536243537,3.2034387767119767,6.967511745428033,17.350035151894136,15.346208325305016,19.35386197848326,
01,001,15.312268189273247,11.168873489439457,20.489019571446637,25.791871875805995,15.96557520059467,39.42561591597178,,,,,,,,,,,,,,,,
01,003,14.481366565717927,12.448783454868849,16.513949676567005,22.46718703570833,15.265363554701693,31.890378610693475,,,,,,,,,,,,,13.815624215021352,6.896709830742073,24.71996798957794,
01,005,17.75883502042266,9.708920359617169,29.796307585350956,36.34205138766066,24.519829460588152,51.88053809835087,,,,,,,,,,,,,,,,
01,007,21.63209857314678,13.99915362063298,31.93324481264904,,,,,,,,,,,,,,,,,,,
01,009,33.86329388259596,27.804381838493956,39.92220592669797,,,,,,,,,,,,,,,,27.29528535980149,13.62570810728744,48.83880524392545,
01,011,,,,65.51738258056591,44.81384118439982,92.49099561733848,,,,,,,,,,,,,,,,
01,013,39.42987324025936,25.984534919920513,57.368395416148864,38.40951219919507,24.348335927998328,57.63312719365581,,,,,,,,,,,,,,,,
01,015,23.400227715648818,19.4381430121561,27.362312419141535,14.582276118314756,9.436880237416561,21.52631616563737,,,,,,,,,,,,,,,,
01,017,30.09746949737226,21.402243025055355,41.14423160067053,21.380084451333584,13.059511021865356,33.01980640619445,,,,,,,,,,,,,,,,
01,019,30.350303199528962,22.526580029173843,40.013091096032504,,,,,,,,,,,,,,,,,,,
01,021,24.73183905157386,18.961759186152,31.70510149059044,35.3254760910755,17.634350387735118,63.20703462957049,,,,,,,,,,,,,,,,
01,023,40.23821020441011,24.57854415218885,62.144652146053836,66.22699301857115,42.43288406050515,98.54051600141617,,,,,,,,,,,,,,,,
01,025,28.424904954224058,18.21237295214722,42.294005417020834,33.008293333700095,21.149036370582,49.11372401456932,,,,,,,,,,,,,,,,
01,027,36.47685673714516,24.23860639629177,52.71921411037922,,,,,,,,,,,,,,,,,,,
01,029,32.6437344432203,22.328290193908433,46.08321304058071,,,,,,,,,,,,,,,,,,,
01,031,20.49647885962232,15.35326916221898,26.8098989984586,22.233868534311622,12.155462823861068,37.30465342454869,,,,,,,,,,,,,,,,
01,033,25.811088966576275,20.434882203285152,32.168318085626076,17.607606486001952,8.78965371798511,31.5048717258687,,,,,,,,,,,,,,,,
01,035,31.57639057566189,16.813098107854753,53.99658955102958,32.194886378880156,16.635567592418685,56.23798741227417,,,,,,,,,,,,,,,,
01,037,39.15910964550701,23.57634205351759,61.15180043607914,,,,,,,,,,,,,,,,,,,
01,039,30.965046470677947,23.997485696089875,39.324514439323,,,,,,,,,,,,,,,,,,,
01,041,39.2162777719121,25.61737464455926,57.46093317112631,45.392646391284615,21.7675383392303,83.47869288251376,,,,,,,,,,,,,,,,
01,043,26.092605355642213,21.84553440815081,30.339676303133615,,,,,,,,,,,,,,,,,,,
01,045,21.42860204086006,15.90472146565718,28.250940357487725,26.63003868363514,16.03302287992198,41.58610412567359,,,,,,,,,,,,,,,,
01,047,34.196802598957,21.910536682748376,50.88213159179448,41.880830001903675,33.05169609444754,52.34385167665979,,,,,,,,,,,,,,,,
01,049,27.864942889418852,22.681089153861837,33.048796624975864,,,,,,,,,,,,,,,,28.083074841394453,17.599513489104545,42.51811280093599,
01,051,15.215296444692397,11.767509168055554,19.35758769370843,13.387829675305754,7.798904142830257,21.43521220962712,,,,,,,,,,,,,,,,
01,053,23.248004546276444,16.28261657409348,32.18503764190078,22.49831262655301,13.333925931054582,35.55703355689322,,,,,,,,,,,,,,,,
01,055,17.99182451494041,14.465426910012091,21.51822211986873,16.256638127235288,9.634714046096175,25.6924968999747,,,,,,,,,,,,,,,,
01,057,22.988265535365358,14.406623621727684,34.804510284244934,,,,,,,,,,,,,,,,,,,
01,059,38.3405721132245,29.52691241350034,48.960054640638,,,,,,,,,,,,,,,,,,,
01,061,27.85244680506526,20.156953856894898,37.51706306336991,,,,,,,,,,,,,,,,,,,
01,063,,,,48.02524755871658,29.728385171807314,73.41169239815991,,,,,,,,,,,,,,,,
01,065,,,,38.761649560982185,24.571560808677013,58.16150613417098,,,,,,,,,,,,,,,,
01,067,19.981898750543625,11.640192378207141,31.99295557660309,,,,,,,,,,,,,,,,,,,
01,069,16.357944542478513,12.970832678877265,20.35887796103097,13.33702159609571,8.789181270753774,19.404666201597525,,,,,,,,,,,,,,,,
01,071,30.749267398704227,24.7224109885582,36.77612380885026,,,,,,,,,,,,,,,,,,,
01,073,14.899710444565168,13.313597714258583,16.485823174871754,20.694443541908996,18.700973773502984,22.687913310315007,,,,,,,,,,,,,20.5389212557797,14.739084499353915,27.863365861174383,
01,075,41.08761329305136,28.454366627881907,57.41582126308532,,,,,,,,,,,,,,,,,,,
01,077,21.31849469747611,17.471942735857994,25.165046659094223,15.362162992549353,7.366754276261518,28.25156470084919,,,,,,,,,,,,,,,,
01,079,32.78948023020476,24.898427054854402,42.388006820604545,62.03987095706841,34.72324482084256,102.32533241577401,,,,,,,,,,,,,,,,
01,081,11.797710250719971,9.545052110278805,14.422088992432766,19.50034953456713,14.607099941998404,25.506937315281736,,,,,,,,,,,,,,,,
01,083,19.08323409439962,15.41555458019936,22.75091360859988,16.12448099326803,9.216534096869356,26.18514693187503,,,,,,,,,,,,,,,,
01,085,,,,44.34411029589616,27.790217834857717,67.13751589761598,,,,,,,,,,,,,,,,
01,087,,,,32.23789613536009,22.191084338956895,45.27399209601939,,,,,,,,,,,,,,,,
01,089,13.400105692608536,11.672047731002536,15.128163654214536,17.01049638754771,13.860108369202742,20.16088440589268,,,,,,,,,,,,,16.9025130656426,10.9384152527124,24.95144360816619,
01,091,25.486364794834763,14.264524904907509,42.03588288418289,38.331687036518304,25.03953060725699,56.16480278807742,,,,,,,,,,,,,,,,
01,093,17.47390827786691,12.02823443245796,24.539863951946373,,,,,,,,,,,,,,,,,,,
01,095,25.65314001816021,21.3884329806732,29.917847055647222,,,,,,,,,,,,,,,,15.275046302484105,8.731008777081248,24.805718211254803,
