statecode,countycode,v159_rawvalue,v159_flag_CT
33,000,3.152326362937413,NA
33,001,3.036547918,NA
33,003,3.1407668294842526,NA
33,005,3.111749061656894,NA
33,007,2.861652969,NA
33,009,3.3379985424172403,NA
33,011,3.055338663,NA
33,013,3.1305362349829595,NA
33,015,3.3413913819397916,NA
33,017,3.098274956,NA
33,019,2.996128835,NA
34,000,3.22019119122998,NA
34,001,2.926697356,NA
34,003,3.5660048733629064,NA
34,005,3.1849548856601353,NA
34,007,3.06316394,NA
34,009,3.1532521868484085,NA
34,011,2.712465553,NA
34,013,3.1768101784884384,NA
34,015,3.163047191567399,NA
34,017,3.1482186671081074,NA
34,019,3.3782279344933093,NA
34,021,3.054392198,NA
34,023,3.3071541133846365,NA
34,025,3.3621607640597277,NA
34,027,3.5072331985240077,NA
34,029,3.1053230748084455,NA
34,031,2.94376478,NA
34,033,3.061153969,NA
34,035,3.381834781988844,NA
34,037,3.2133644680390887,NA
34,039,3.2075159458761706,NA
34,041,3.1187824714265395,NA
35,000,NA,NA
35,001,NA,NA
35,003,NA,NA
35,005,NA,NA
35,006,NA,NA
35,007,NA,NA
35,009,NA,NA
35,011,NA,NA
35,013,NA,NA
35,015,NA,NA
35,017,NA,NA
35,019,NA,NA
35,021,NA,NA
35,023,NA,NA
35,025,NA,NA
35,027,NA,NA
35,028,NA,NA
35,029,NA,NA
35,031,NA,NA
35,033,NA,NA
35,035,NA,NA
35,037,NA,NA
35,039,NA,NA
35,041,NA,NA
35,043,NA,NA
35,045,NA,NA
35,047,NA,NA
35,049,NA,NA
35,051,NA,NA
35,053,NA,NA
35,055,NA,NA
35,057,NA,NA
35,059,NA,NA
35,061,NA,NA
36,000,NA,NA
36,001,NA,NA
36,003,NA,NA
36,005,NA,NA
36,007,NA,NA
36,009,NA,NA
36,011,NA,NA
36,013,NA,NA
36,015,NA,NA
36,017,NA,NA
36,019,NA,NA
36,021,NA,NA
36,023,NA,NA
36,025,NA,NA
36,027,NA,NA
36,029,NA,NA
36,031,NA,NA
36,033,NA,NA
36,035,NA,NA
36,037,NA,NA
36,039,NA,NA
36,041,NA,NA
36,043,NA,NA
36,045,NA,NA
36,047,NA,NA
36,049,NA,NA
36,051,NA,NA
36,053,NA,NA
36,055,NA,NA
36,057,NA,NA
36,059,NA,NA
36,061,NA,NA
36,063,NA,NA
36,065,NA,NA
36,067,NA,NA
36,069,NA,NA
36,071,NA,NA
36,073,NA,NA
36,075,NA,NA
36,077,NA,NA
36,079,NA,NA
36,081,NA,NA
36,083,NA,NA
36,085,NA,NA
36,087,NA,NA
36,089,NA,NA
36,091,NA,NA
36,093,NA,NA
36,095,NA,NA
36,097,NA,NA
36,099,NA,NA
36,101,NA,NA
36,103,NA,NA
36,105,NA,NA
36,107,NA,NA
36,109,NA,NA
36,111,NA,NA
36,113,NA,NA
36,115,NA,NA
36,117,NA,NA
36,119,NA,NA
36,121,NA,NA
36,123,NA,NA
37,000,3.0697009474869983,NA
37,001,2.948596584,NA
37,003,3.2250946687666606,NA
37,005,3.012330143,NA
37,007,2.835596845,NA
37,009,3.193404785041171,NA
37,011,2.873052278,NA
37,013,3.01284464,NA
37,015,2.617924673,NA
37,017,2.78858696,NA
37,019,3.1420764171581306,NA
37,021,3.1656185680582563,NA
37,023,3.084974512,NA
37,025,3.096426637,NA
37,027,3.115771840459142,NA
37,029,3.5214585103386944,NA
37,031,3.290938944188087,NA
37,033,3.062984986,NA
37,035,2.980569024,NA
37,037,3.2247292507249807,NA
37,039,3.067518883,NA
37,041,3.056074281,NA
37,043,3.197826472270636,NA
37,045,3.090855057,NA
37,047,2.9466273,NA
37,049,3.023933882,NA
37,051,3.005485215,NA
37,053,3.135568940421403,NA
37,055,3.343311014,NA
37,057,3.028370413,NA
37,059,3.1217572137885883,NA
37,061,2.740434064,NA
37,063,2.795721487,NA
37,065,2.512198977,NA
37,067,2.954454921,NA
37,069,2.964117008,NA
37,071,2.974879855,NA
37,073,3.024978856,NA
37,075,2.919260084,NA
37,077,2.9640767710000002,NA
37,079,2.670582505,NA
37,081,3.014749117,NA
37,083,2.657803743,NA
37,085,2.967721413,NA
37,087,3.1801172783802496,NA
37,089,3.240635563488698,NA
37,091,2.990505928,NA
37,093,2.916170158,NA
37,095,2.834512658,NA
37,097,3.2161966171483147,NA
37,099,2.97115617,NA
37,101,2.952207565,NA
37,103,2.711253859,NA
37,105,3.009295632,NA
37,107,2.889706637,NA
37,109,3.275502467157395,NA
37,111,2.890005355,NA
37,113,3.1507929511603914,NA
37,115,3.446269265796687,NA
37,117,2.980976581,NA
37,119,3.1070364536662978,NA
37,121,3.094157054,NA
37,123,2.8456576,NA
37,125,3.3100972861977933,NA
37,127,2.722312318,NA
37,129,3.18643255297214,NA
37,131,2.723436698,NA
37,133,3.031851908,NA
37,135,3.3935665469428438,NA
37,137,2.984176256,NA
37,139,2.910982048,NA
37,141,3.09015688,NA
37,143,3.008834662,NA
37,145,2.985956682,NA
37,147,2.95807158,NA
37,149,3.525872830197019,NA
37,151,3.001391209,NA
37,153,2.886077621,NA
37,155,2.736205472,NA
37,157,2.8556513900000002,NA
37,159,2.777214179,NA
37,161,3.3036640488231255,NA
37,163,3.035375016,NA
37,165,2.624618886,NA
37,167,2.870949846,NA
37,169,2.958178224,NA
37,171,3.220248905780732,NA
37,173,3.017792306,NA
37,175,3.1140200279657027,NA
37,177,2.953034261,NA
37,179,3.3425460933494966,NA
37,181,2.948102789,NA
37,183,3.3455168591900533,NA
37,185,2.694481277,NA
37,187,2.70496613,NA
37,189,3.39725830272754,NA
37,191,2.919645491,NA
37,193,3.121539175007604,NA
37,195,2.969890813,NA
37,197,3.1372869954018805,NA
37,199,3.017058056,NA
38,000,3.061578029266357,NA
38,001,2.634999546,NA
38,003,3.22220691288034,NA
38,005,2.527928137,NA
38,007,NA,NA
38,009,3.078894819,NA
38,011,2.802520321,NA
38,013,2.952765993,NA
38,015,3.076282212,NA
38,017,3.089987827,NA
38,019,3.1821479444881042,NA
38,021,3.13171305381317,NA
38,023,2.862223152,NA
38,025,3.055042017,NA
38,027,3.222995216118285,NA
38,029,3.8512473994142464,NA
38,031,NA,NA
38,033,3.1954360536079456,NA
38,035,3.208740545735997,NA
38,037,3.292985883298905,NA
38,039,2.66186921,NA
38,041,2.775654683,NA
38,043,2.576328095,NA
38,045,3.321976351443466,NA
38,047,3.386331130921235,NA
38,049,3.015118938,NA
38,051,3.164210375908456,NA
38,053,2.785322865,NA
38,055,3.3064763297429147,NA
38,057,3.1955701048377105,NA
38,059,3.081300967,NA
38,061,2.67318108,NA
38,063,3.04473909,NA
38,065,NA,NA
38,067,3.4999790991596718,NA
38,069,3.211275262561617,NA
38,071,3.35881983932968,NA
38,073,3.1564315532077822,NA
38,075,3.3287134417971864,NA
38,077,3.1076192578308386,NA
38,079,2.668266211,NA
38,081,3.038397793,NA
38,083,NA,NA
38,085,NA,NA
38,087,NA,NA
38,089,3.1804329110639014,NA
38,091,NA,NA
38,093,3.1625264838659457,NA
38,095,NA,NA
38,097,3.1002912801658806,NA
38,099,3.021625215,NA
38,101,3.1036413018430054,NA
38,103,3.2326377186105617,NA
38,105,2.778380685,NA
39,000,3.057252163227991,NA
39,001,3.015578644,NA
39,003,3.2094280783650224,NA
39,005,3.1794804128409426,NA
39,007,2.800321453,NA
39,009,2.892842233,NA
39,011,3.3591809653692364,NA
39,013,3.180863642,NA
39,015,3.1215447996072845,NA
39,017,3.031409937,NA
39,019,3.2344174302757107,NA
39,021,2.846528849,NA
39,023,2.751281427,NA
39,025,3.2119537338129804,NA
39,027,3.042859495,NA
39,029,3.036211308,NA
39,031,3.2688296201430154,NA
39,033,2.750479125,NA
39,035,2.888732492,NA
39,037,3.1776328230654376,NA
39,039,3.1205123664815706,NA
39,041,3.6877883070594635,NA
39,043,3.152175222911229,NA
39,045,3.1441619554149725,NA
39,047,3.147155919271627,NA
39,049,2.858384935,NA
39,051,3.3452156209254444,NA
39,053,2.850307912,NA
39,055,3.7466484928719086,NA
39,057,3.2006409804812437,NA
39,059,2.824453104,NA
39,061,3.06332416,NA
39,063,3.3350708341950073,NA
39,065,3.059718598,NA
39,067,3.4091976649999998,NA
39,069,3.484128826582398,NA
39,071,3.2270386818905474,NA
39,073,3.32762815037159,NA
39,075,3.2834846657700436,NA
39,077,2.892888022,NA
39,079,3.1248398827028785,NA
39,081,3.4168153186256824,NA
39,083,3.2038492507051854,NA
39,085,3.197334601305577,NA
39,087,3.2125671516637317,NA
39,089,3.095776006,NA
39,091,3.1210946864580933,NA
39,093,3.080129642,NA
39,095,2.784021225,NA
39,097,3.062835573,NA
39,099,2.946997449,NA
39,101,2.643059532,NA
39,103,3.4925209220536835,NA
39,105,3.0599859719999998,NA
39,107,3.411896792645293,NA
39,109,3.227168722186612,NA
39,111,2.951820701,NA
39,113,2.856899352,NA
39,115,3.192760575735447,NA
39,117,3.117490696013488,NA
39,119,3.1119284509875342,NA
39,121,2.7669954150000002,NA
39,123,3.248351280641785,NA
39,125,3.3414657749408487,NA
39,127,3.181207888699026,NA
39,129,3.239446956553608,NA
39,131,2.854886163,NA
39,133,3.125774848185245,NA
39,135,2.98877966,NA
39,137,3.3246848354264733,NA
39,139,2.959503308,NA
39,141,2.951245634,NA
39,143,3.015822307,NA
39,145,3.054527814,NA
39,147,3.112587005610672,NA
39,149,3.299704851,NA
39,151,3.144759840324984,NA
39,153,3.099801759,NA
39,155,3.024478119,NA
39,157,3.172604516612792,NA
39,159,3.4523402740580083,NA
39,161,3.2446178394902896,NA
39,163,3.07009698,NA
39,165,3.463207438,NA
39,167,3.1628146202097076,NA
39,169,3.203570975618725,NA
39,171,3.099755733,NA
39,173,3.2870074259164697,NA
39,175,3.2584160269256124,NA
40,000,2.9380815585069326,NA
40,001,2.787008294,NA
40,003,3.088539398,NA
40,005,3.2718123841962337,NA
40,007,3.077099742,NA
40,009,3.02347203,NA
40,011,3.055474013,NA
40,013,3.1724855501059017,NA
40,015,3.1243352564709754,NA
40,017,3.257411258,NA
40,019,2.942309036,NA
40,021,2.877598415,NA
40,023,2.758342468,NA
40,025,2.946201448,NA
40,027,3.109520758,NA
40,029,3.043538019,NA
40,031,2.998454945,NA
40,033,2.760018715,NA
40,035,2.811815378,NA
40,037,3.034309926,NA
40,039,3.2819074023458192,NA
40,041,3.024536492,NA
40,043,3.20484677531784,NA
40,045,3.01468365,NA
40,047,2.940469182,NA
40,049,2.976016206,NA
40,051,3.2395227417906067,NA
40,053,3.30440482322315,NA
40,055,3.3947575434082635,NA
40,057,2.974888389,NA
40,059,3.3358721608719266,NA
40,061,2.906844517,NA
40,063,3.046097596,NA
40,065,2.850966133,NA
40,067,2.916039599,NA
40,069,2.688546293,NA
40,071,2.935014454,NA
40,073,3.2960764164701057,NA
40,075,3.161257569520246,NA
40,077,3.001436088,NA
40,079,2.996317711,NA
40,081,3.1816620630904526,NA
40,083,2.763220873,NA
40,085,2.856927242,NA
40,087,3.030429162,NA
40,089,3.131449658434895,NA
40,091,2.88780199,NA
40,093,3.288589944,NA
40,095,3.156637486364885,NA
40,097,2.913693062,NA
40,099,3.1335992762607345,NA
40,101,3.074459698,NA
40,103,3.099135174,NA
40,105,3.184093466,NA
40,107,2.806889525,NA
40,109,2.747037463,NA
40,111,2.834935949,NA
40,113,2.934503095,NA
40,115,2.9398363,NA
40,117,2.802026376,NA
40,119,3.224797385418352,NA
40,121,3.023377047,NA
40,123,3.056663626,NA
40,125,2.891405702,NA
40,127,3.008878561,NA
40,129,3.4461002346084353,NA
40,131,3.1337907470915556,NA
40,133,2.757158135,NA
40,135,3.1438069262336494,NA
40,137,2.985180708,NA
40,139,2.871668756,NA
40,141,2.991757861,NA
40,143,2.789604024,NA
40,145,2.991939511,NA
40,147,2.962153473,NA
40,149,3.004015937,NA
40,151,3.413107811807457,NA
40,153,2.928186093,NA
41,000,2.9586878978866062,NA
41,001,3.005372644,NA
41,003,3.127912607718908,NA
41,005,3.188991052,NA
41,007,2.776638822,NA
41,009,2.7804694149999998,NA
41,011,2.918699506,NA
41,013,3.005345514,NA
41,015,2.779325494,NA
41,017,3.307443349426209,NA
41,019,2.765274457,NA
41,021,3.215568509469846,NA
41,023,3.309052528979999,NA
41,025,2.960768347,NA
41,027,3.047791467,NA
41,029,2.832749329,NA
41,031,2.863388124,NA
41,033,2.996958411,NA
41,035,2.6882288819999998,NA
41,037,2.848457627,NA
41,039,NA,NA
41,041,NA,NA
41,043,2.7760190160000002,NA
41,045,2.730559708,NA
41,047,2.613773398,NA
41,049,NA,NA
41,051,2.94581811,NA
41,053,2.7449801320000002,NA
41,055,2.861454186,NA
41,057,2.499143996,NA
41,059,2.847554601,NA
41,061,3.032834873,NA
41,063,3.3968281825018867,NA
41,065,2.85198124,NA
41,067,3.190848072316719,NA
41,069,NA,NA
41,071,3.069854104,NA
42,000,3.103305911018275,NA
42,001,3.111395885,NA
42,003,3.386242468142945,NA
42,005,3.1156821651558717,NA
42,007,3.204352923308777,NA
42,009,3.1106501240903195,NA
42,011,2.884699073,NA
42,013,3.094169203,NA
42,015,3.137131338,NA
42,017,3.3405096432392782,NA
42,019,3.502251003,NA
42,021,3.056003518,NA
42,023,3.5901166423479025,NA
42,025,3.062095439,NA
42,027,3.353763755540074,NA
42,029,3.4990648937591726,NA
42,031,3.3279621978496605,NA
42,033,3.10885941594769,NA
42,035,2.927279225,NA
42,037,3.317444428929604,NA
42,039,3.00415008,NA
42,041,3.3165491594430683,NA
42,043,2.87156274,NA
42,045,3.152566386823619,NA
42,047,3.306431964,NA
42,049,3.047513893,NA
42,051,2.971632848,NA
42,053,3.561353680727942,NA
42,055,3.223202268422902,NA
42,057,3.3811262840954934,NA
42,059,2.924725027,NA
42,061,2.781834655,NA
42,063,3.228136788773117,NA
42,065,3.309288788572845,NA
42,067,2.843987735,NA
42,069,2.986536891,NA
42,071,3.1791603351724027,NA
42,073,3.032548361,NA
42,075,3.103079656274891,NA
42,077,3.022213488,NA
42,079,2.896189285,NA
42,081,3.2784987816621807,NA
42,083,3.1670473245220965,NA
42,085,3.196717081540166,NA
42,087,2.936977051,NA
42,089,3.050067148,NA
42,091,3.4125048558808806,NA
42,093,3.4351281846230584,NA
42,095,3.126294010109549,NA
42,097,2.9774841,NA
42,099,3.1191158065077653,NA
42,101,2.4323592019999998,NA
42,103,3.3666162200779355,NA
42,105,3.177807291521495,NA
42,107,3.036467122,NA
42,109,3.284625600498628,NA
42,111,3.3207672047233245,NA
42,113,3.207084977954799,NA
42,115,3.1154820306208935,NA
42,117,3.032071932,NA
42,119,3.2692827107308267,NA
42,121,3.012498986,NA
42,123,2.993777601,NA
42,125,3.5333547678947466,NA
42,127,3.2828396714765224,NA
42,129,3.385821861698664,NA
42,131,3.09178005,NA
42,133,3.1301606545827805,NA
44,000,3.025428474342557,NA
44,001,3.498275904551032,NA
44,003,3.185569433650988,NA
44,005,3.1468748962525877,NA
44,007,2.871895997,NA
44,009,3.449729495858296,NA
45,000,2.932109800225114,NA
45,001,2.893670209,NA
45,003,2.990147097,NA
45,005,1.938683956,NA
45,007,3.040127564,NA
45,009,2.69132374,NA
45,011,2.550607664,NA
45,013,2.891846086,NA
45,015,2.93819716,NA
45,017,2.76124831,NA
45,019,3.001993802,NA
45,021,2.765716364,NA
45,023,2.610596323,NA
45,025,2.627208856,NA
45,027,2.576923826,NA
45,029,2.32437636,NA
45,031,2.558830539,NA
45,033,2.579315022,NA
45,035,3.2231064979217217,NA
45,037,2.750828723,NA
45,039,2.798361406,NA
45,041,2.836061688,NA
45,043,2.891444631,NA
45,045,3.2131110236618476,NA
45,047,2.733677859,NA
45,049,2.672352392,NA
45,051,3.1469040304111373,NA
45,053,2.266608222,NA
45,055,2.873794528,NA
45,057,2.914267645,NA
45,059,2.620341851,NA
45,061,2.40987289,NA
45,063,2.983190583,NA
45,065,2.178994475,NA
45,067,2.089588993,NA
45,069,2.1981978079999998,NA
45,071,2.648229731,NA
45,073,2.902813253,NA
45,075,2.406146644,NA
45,077,3.09023708,NA
45,079,2.927210044,NA
45,081,2.606737745,NA
45,083,2.930211031,NA
45,085,2.568609834,NA
45,087,2.421340947,NA
45,089,2.259182795,NA
45,091,3.137882464847178,NA
46,000,3.0715321341436095,NA
46,003,3.104523183210724,NA
46,005,2.832148772,NA
46,007,2.298534457,NA
46,009,3.151651353382006,NA
46,011,3.061803094,NA
46,013,3.4950848492870747,NA
46,015,3.3131119095424832,NA
46,017,NA,NA
46,019,2.588890868,NA
46,021,NA,NA
46,023,3.241608767653834,NA
46,025,2.966277694,NA
46,027,3.3132206965660496,NA
46,029,3.282509501616454,NA
46,031,2.39969322,NA
46,033,3.043701804,NA
46,035,3.211860695045571,NA
46,037,3.2867131331420274,NA
46,039,3.204621606,NA
46,041,2.449898631,NA
46,043,NA,NA
46,045,3.529176413619096,NA
46,047,2.820299882,NA
46,049,3.3285992966516615,NA
46,051,2.8268379120000002,NA
46,053,3.37602118449713,NA
46,055,2.948787611,NA
46,057,3.315547596384082,NA
46,059,3.1578195835521337,NA
46,061,3.4184492646081,NA
46,063,NA,NA
46,065,3.070495873,NA
46,067,3.3487812200457325,NA
46,069,2.618407854,NA
46,071,2.672436008,NA
46,073,3.1992083379223057,NA
46,075,NA,NA
46,077,3.2841238806127295,NA
46,079,3.3320420895856797,NA
46,081,3.126395849219526,NA
46,083,3.3630555962288935,NA
46,085,3.042297857,NA
46,087,3.3388438987061493,NA
46,089,3.575859962,NA
46,091,3.238840577005593,NA
46,093,3.129688016129522,NA
46,095,2.480373224,NA
46,097,3.27599062,NA
46,099,3.1211713663457585,NA
46,101,3.027261933,NA
46,102,1.037835894,NA
46,103,3.072737608,NA
46,105,3.2473544484593555,NA
46,107,3.6223393868784663,NA
46,109,2.541516977,NA
46,111,3.000700015,NA
46,115,2.894028496,NA
46,117,3.095343661,NA
46,119,NA,NA
46,121,1.790588138,NA
46,123,3.3562350422090668,NA
46,125,3.3093070023958453,NA
46,127,3.3269732163741113,NA
46,129,3.1440510308023244,NA
46,135,3.238844163971446,NA
46,137,2.279869733,NA
47,000,2.993845252077802,NA
47,001,2.890799361,NA
47,003,2.841097184,NA
47,005,2.822283965,NA
47,007,2.818793836,NA
47,009,3.1932305384989497,NA
47,011,3.09823848,NA
47,013,2.631146044,NA
47,015,NA,NA
47,017,2.991901938,NA
47,019,3.073805359,NA
47,021,3.03396532,NA
47,023,3.251133763469941,NA
47,025,2.770388713,NA
47,027,2.74591367,NA
47,029,2.961164029,NA
47,031,2.929165241,NA
47,033,3.142090264,NA
47,035,3.058005466,NA
47,037,2.75990456,NA
47,039,3.3226997805819094,NA
47,041,2.681547492,NA
47,043,3.091285561,NA
47,045,3.141644244025901,NA
47,047,2.613587065,NA
47,049,2.971829733,NA
47,051,2.957640702,NA
47,053,2.901954199,NA
47,055,2.787306165,NA
47,057,2.769932948,NA
47,059,2.921551799,NA
47,061,2.686575391,NA
47,063,3.06385748,NA
47,065,2.932143764,NA
47,067,2.911389888,NA
47,069,2.708945329,NA
47,071,2.71200307,NA
47,073,2.948421595,NA
47,075,2.93154123,NA
47,077,3.211056509,NA
47,079,3.1122723045933416,NA
47,081,3.011672345,NA
47,083,2.65856279,NA
47,085,3.082456018,NA
47,087,3.1525623905701043,NA
47,089,2.767854827,NA
47,091,2.824847993,NA
47,093,3.060783199,NA
47,095,2.800160374,NA
47,097,2.830182166,NA
47,099,3.068505944,NA
47,101,2.996049293,NA
47,103,3.046470455,NA
47,105,3.079193347,NA
47,107,3.038981416,NA
47,109,3.107471933,NA
47,111,3.1032555316464565,NA
47,113,2.57989894,NA
47,115,2.776426893,NA
47,117,2.910826457,NA
47,119,2.658721362,NA
47,121,2.918186076,NA
47,123,2.894449028,NA
47,125,3.3515915164728445,NA
47,127,2.813622579,NA
47,129,2.959733719,NA
47,131,2.987798489,NA
47,133,2.97238542,NA
47,135,3.085652642,NA
47,137,2.147030573,NA
47,139,3.0178082,NA
47,141,3.052902948,NA
47,143,3.225840303044499,NA
47,145,2.920050007,NA
47,147,2.85719098,NA
47,149,3.101744114506267,NA
47,151,3.05655903,NA
47,153,2.90649631,NA
47,155,2.936248976,NA
47,157,2.727737887,NA
47,159,3.1335473044161635,NA
47,161,3.0161298,NA
47,163,3.018144435,NA
47,165,3.222823493377145,NA
47,167,3.1682513976598807,NA
47,169,3.5010437522803226,NA
47,171,3.158383431493829,NA
47,173,2.534227061,NA
47,175,2.944995002,NA
47,177,2.819184469,NA
47,179,3.3690615173742984,NA
47,181,2.808392199,NA
47,183,3.390149562995301,NA
47,185,2.9001538079999998,NA
47,187,3.7397595120840412,NA
47,189,3.278297624084058,NA
48,000,NA,NA
48,001,NA,NA
48,003,NA,NA
48,005,NA,NA
48,007,NA,NA
48,009,NA,NA
48,011,NA,NA
48,013,NA,NA
48,015,NA,NA
48,017,NA,NA
48,019,NA,NA
48,021,NA,NA
48,023,NA,NA
48,025,NA,NA
48,027,NA,NA
48,029,NA,NA
48,031,NA,NA
48,033,NA,NA
48,035,NA,NA
48,037,NA,NA
48,039,NA,NA
48,041,NA,NA
48,043,NA,NA
48,045,NA,NA
48,047,NA,NA
48,049,NA,NA
48,051,NA,NA
48,053,NA,NA
48,055,NA,NA
48,057,NA,NA
48,059,NA,NA
48,061,NA,NA
48,063,NA,NA
48,065,NA,NA
48,067,NA,NA
48,069,NA,NA
48,071,NA,NA
48,073,NA,NA
48,075,NA,NA
48,077,NA,NA
48,079,NA,NA
48,081,NA,NA
48,083,NA,NA
48,085,NA,NA
48,087,NA,NA
48,089,NA,NA
48,091,NA,NA
48,093,NA,NA
48,095,NA,NA
48,097,NA,NA
48,099,NA,NA
48,101,NA,NA
48,103,NA,NA
48,105,NA,NA
48,107,NA,NA
48,109,NA,NA
48,111,NA,NA
48,113,NA,NA
48,115,NA,NA
48,117,NA,NA
48,119,NA,NA
48,121,NA,NA
48,123,NA,NA
48,125,NA,NA
48,127,NA,NA
48,129,NA,NA
48,131,NA,NA
48,133,NA,NA
48,135,NA,NA
48,137,NA,NA
48,139,NA,NA
48,141,NA,NA
48,143,NA,NA
48,145,NA,NA
48,147,NA,NA
48,149,NA,NA
48,151,NA,NA
48,153,NA,NA
48,155,NA,NA
48,157,NA,NA
48,159,NA,NA
48,161,NA,NA
48,163,NA,NA
48,165,NA,NA
48,167,NA,NA
48,169,NA,NA
48,171,NA,NA
48,173,NA,NA
48,175,NA,NA
48,177,NA,NA
48,179,NA,NA
48,181,NA,NA
48,183,NA,NA
48,185,NA,NA
48,187,NA,NA
48,189,NA,NA
48,191,NA,NA
48,193,NA,NA
48,195,NA,NA
48,197,NA,NA
48,199,NA,NA
48,201,NA,NA
48,203,NA,NA
48,205,NA,NA
48,207,NA,NA
48,209,NA,NA
48,211,NA,NA
48,213,NA,NA
48,215,NA,NA
48,217,NA,NA
48,219,NA,NA
48,221,NA,NA
48,223,NA,NA
48,225,NA,NA
48,227,NA,NA
48,229,NA,NA
48,231,NA,NA
48,233,NA,NA
48,235,NA,NA
48,237,NA,NA
48,239,NA,NA
48,241,NA,NA
48,243,NA,NA
48,245,NA,NA
48,247,NA,NA
48,249,NA,NA
48,251,NA,NA
48,253,NA,NA
48,255,NA,NA
48,257,NA,NA
48,259,NA,NA
48,261,NA,NA
48,263,NA,NA
48,265,NA,NA
48,267,NA,NA
48,269,NA,NA
48,271,NA,NA
48,273,NA,NA
48,275,NA,NA
48,277,NA,NA
48,279,NA,NA
48,281,NA,NA
48,283,NA,NA
48,285,NA,NA
48,287,NA,NA
48,289,NA,NA
48,291,NA,NA
48,293,NA,NA
48,295,NA,NA
48,297,NA,NA
48,299,NA,NA
48,301,NA,NA
48,303,NA,NA
48,305,NA,NA
48,307,NA,NA
48,309,NA,NA
48,311,NA,NA
48,313,NA,NA
48,315,NA,NA
48,317,NA,NA
48,319,NA,NA
48,321,NA,NA
48,323,NA,NA
48,325,NA,NA
48,327,NA,NA
48,329,NA,NA
48,331,NA,NA
48,333,NA,NA
48,335,NA,NA
48,337,NA,NA
48,339,NA,NA
48,341,NA,NA
48,343,NA,NA
48,345,NA,NA
48,347,NA,NA
48,349,NA,NA
48,351,NA,NA
48,353,NA,NA
48,355,NA,NA
48,357,NA,NA
48,359,NA,NA
48,361,NA,NA
48,363,NA,NA
48,365,NA,NA
48,367,NA,NA
48,369,NA,NA
48,371,NA,NA
48,373,NA,NA
48,375,NA,NA
48,377,NA,NA
48,379,NA,NA
48,381,NA,NA
48,383,NA,NA
48,385,NA,NA
48,387,NA,NA
48,389,NA,NA
48,391,NA,NA
48,393,NA,NA
48,395,NA,NA
48,397,NA,NA
48,399,NA,NA
48,401,NA,NA
48,403,NA,NA
48,405,NA,NA
48,407,NA,NA
48,409,NA,NA
48,411,NA,NA
48,413,NA,NA
48,415,NA,NA
48,417,NA,NA
48,419,NA,NA
48,421,NA,NA
48,423,NA,NA
48,425,NA,NA
48,427,NA,NA
48,429,NA,NA
48,431,NA,NA
48,433,NA,NA
48,435,NA,NA
48,437,NA,NA
48,439,NA,NA
48,441,NA,NA
48,443,NA,NA
48,445,NA,NA
48,447,NA,NA
48,449,NA,NA
48,451,NA,NA
48,453,NA,NA
48,455,NA,NA
48,457,NA,NA
48,459,NA,NA
48,461,NA,NA
48,463,NA,NA
48,465,NA,NA
48,467,NA,NA
48,469,NA,NA
48,471,NA,NA
48,473,NA,NA
48,475,NA,NA
48,477,NA,NA
48,479,NA,NA
48,481,NA,NA
48,483,NA,NA
48,485,NA,NA
48,487,NA,NA
48,489,NA,NA
48,491,NA,NA
48,493,NA,NA
48,495,NA,NA
48,497,NA,NA
48,499,NA,NA
48,501,NA,NA
48,503,NA,NA
48,505,NA,NA
48,507,NA,NA
49,000,3.177103876983953,NA
49,001,3.639955653367479,NA
49,003,3.221736660097541,NA
49,005,3.4236062036186192,NA
49,007,3.149806513773991,NA
49,009,NA,NA
49,011,3.2997752881313525,NA
49,013,3.193995873,NA
49,015,3.082136807,NA
49,017,3.348926421,NA
49,019,2.904433357,NA
49,021,3.105805297079878,NA
49,023,3.1789433373208245,NA
49,025,3.597724454246833,NA
49,027,3.1141819800029023,NA
49,029,3.400235277,NA
49,031,NA,NA
49,033,NA,NA
49,035,3.079710583,NA
49,037,2.470798082,NA
49,039,3.2482243964522417,NA
49,041,3.3978930310874476,NA
49,043,3.416892548967888,NA
49,045,NA,NA
49,047,2.856290465,NA
49,049,3.2627195998547336,NA
49,051,3.2542963666618565,NA
49,053,3.2076009278107187,NA
49,055,2.905580558,NA
49,057,3.07614812,NA
50,000,NA,NA
50,001,NA,NA
50,003,NA,NA
50,005,NA,NA
50,007,NA,NA
50,009,NA,NA
50,011,NA,NA
50,013,NA,NA
50,015,NA,NA
50,017,NA,NA
50,019,NA,NA
50,021,NA,NA
50,023,NA,NA
50,025,NA,NA
50,027,NA,NA
51,000,3.159699994162488,NA
51,001,2.751263826,NA
51,003,3.2345814883096353,NA
51,005,2.904591918,NA
51,007,3.016603215,NA
51,009,3.1881765386392327,NA
51,011,3.121458390564272,NA
51,013,3.452160977129366,NA
51,015,3.087374775,NA
51,017,3.3841878697758174,NA
51,019,3.2272730473271722,NA
51,021,3.4255108186585397,NA
51,023,3.419011753,NA
51,025,2.600134103,NA
51,027,2.985332154,NA
51,029,2.738674905,NA
51,031,3.2389617606068173,NA
51,033,3.126156543181086,NA
51,035,3.1724197185953558,NA
51,036,3.165672844443378,NA
51,037,3.4084084803426706,NA
51,041,3.1758191182345965,NA
51,043,2.782475135,NA
51,045,3.033369711,NA
51,047,2.979095017,NA
51,049,2.87639332,NA
51,051,3.334155103049606,NA
51,053,3.1092737026708095,NA
51,057,2.940437279,NA
51,059,3.2052092290194727,NA
51,061,3.072197017,NA
