statecode,countycode,v148_denominator,v148_numerator,v148_rawvalue,v148_cilow,v148_cihigh,v148_sourceflag,v148_flag_CT
01,069,536461,123,22.928041367406017,18.87603170546182,26.980051029350214,,
01,071,262339,60,22.871170508388,17.453112556656563,29.439730046483113,,
01,073,3310039,1203,36.34398265398081,34.29019388688723,38.39777142107439,,
01,075,,,,,,,
01,077,472832,79,16.70783703302653,13.227751920258118,20.822950046671064,,
01,079,165587,35,21.136925000150978,14.722642721058877,29.39634595051729,,
01,081,872579,145,16.617406561468933,13.91260557789806,19.322207545039806,,
01,083,534214,78,14.600890279925274,11.541397867712258,18.222571862749717,,
01,085,48826,28,57.34649571949371,38.10632993867515,82.88165310135624,,
01,087,91744,41,44.68957098011859,32.07000770454229,60.62644921273861,,
01,089,1963738,347,17.67038169042917,15.811133940475438,19.5296294403829,,
01,091,94021,26,27.653396581614746,18.06411675646541,40.51863315974626,,
01,093,147058,27,18.360102816575775,12.099423446371345,26.7129856554299,,
01,095,492171,81,16.457694581761217,13.069785093828235,20.455411671985757,,
01,097,2062050,565,27.39991755777018,25.140580095046268,29.659255020494093,,
01,099,99473,26,26.137745921003688,17.074043424443158,38.29785377250614,,
01,101,1129900,434,38.41047880343393,34.79670531500493,42.024252291862936,,
01,103,612574,143,23.344118424876015,19.517937252237488,27.170299597514543,,
01,105,41738,14,33.54257511140927,18.338037942164455,56.278741486979676,,
01,107,95909,14,14.597170234284583,7.980408800321763,24.491571303877194,,
01,109,165222,39,23.604604713657988,16.785181446439626,32.268271698583035,,
01,111,112896,24,21.258503401360542,13.620724254788888,31.630967964988308,,
01,113,292219,107,36.616373336436034,29.678290033069153,43.554456639802915,,
01,115,462483,98,21.18996806369099,17.203040344044567,25.823783856516947,,
01,117,1129147,158,13.992863639543833,11.810967218940137,16.174760060147527,,
01,119,60396,21,34.770514603616135,21.523496562812415,53.15042508600469,,
01,121,403323,132,32.72811121607248,27.144822989408222,38.31139944273673,,
01,123,203177,46,22.640357914527726,16.57558749709459,30.199064712337517,,
01,125,1121273,190,16.9450258768382,14.535555965933646,19.354495787742756,,
01,127,320549,76,23.709323691541698,18.680250406787604,29.675754085438285,,
01,129,77593,20,25.775520987717965,15.74435784852235,39.808201645347644,,
01,131,51028,35,68.5897938386768,47.77530454362264,95.39179934366047,,
01,133,118155,30,25.39037704709915,17.1307807722237,36.24634200398431,,
02,000,3662365,876,23.918970392082713,22.335002042100143,25.502938742065282,,
02,013,,,,,,,
02,016,,,,,,,
02,020,1436436,284,19.771155832908672,17.471679412737405,22.07063225307994,,
02,050,91861,38,41.36684773734228,29.273643488745112,56.77923048873799,,
02,060,,,,,,,
02,063,,,,,,,
02,066,,,,,,,
02,068,,,,,,,
02,070,23851,13,54.505052199069226,29.021644757049188,93.20529922501731,,
02,090,478289,146,30.525477274200327,25.573916584273242,35.47703796412741,,
02,100,,,,,,,
02,105,,,,,,,
02,110,159036,17,10.689403657033628,6.226971547075687,17.114770753732873,,
02,122,299802,71,23.682296982675233,18.496070424646618,29.871995219211545,,
02,130,,,,,,,
02,150,,,,,,,
02,158,41281,27,65.40539231123277,43.10256566402163,95.1614118969068,,
02,164,,,,,,,
02,170,557780,146,26.175194521137364,21.92929647742024,30.421092564854487,,
02,180,49376,24,48.606610499027866,31.143172502200386,72.32278352590976,,
02,185,51506,14,27.18129926610492,14.860269243001978,45.605601525716565,,
02,188,37609,10,26.589380201547502,12.750641325566844,48.898816884303706,,
02,195,,,,,,,
02,198,,,,,,,
02,220,,,,,,,
02,230,,,,,,,
02,240,34918,16,45.82163926914485,26.191025985570548,74.41147144040596,,
02,275,,,,,,,
02,282,,,,,,,
02,290,25890,18,69.52491309385863,41.20486975820598,109.87933668415599,,
04,000,36766975,6720,18.277271926776677,17.84027054711396,18.714273306439395,,
04,001,339853,78,22.95109944593692,18.141891701712314,28.644010807869805,,
04,003,629725,138,21.914327682718646,18.258003629526755,25.570651735910538,,
04,005,719541,133,18.48400577590436,15.342583301638856,21.62542825016987,,
04,007,269835,108,40.02445939185058,32.47580280652621,47.57311597717494,,
04,009,195402,32,16.37649563464038,11.20151089102699,23.118725539871885,,
04,011,46914,11,23.447158630685937,11.70473710883071,41.95344356333281,,
04,012,92212,35,37.95601440159632,26.43775474181209,52.78762782401755,,
04,013,22698478,3681,16.21694635208581,15.693053777936118,16.7408389262355,,
04,015,1091577,355,32.52175522203198,29.138647148522104,35.90486329554185,,
04,017,549008,139,25.318392446011718,21.10933552877169,29.527449363251744,,
04,019,5281243,1061,20.089967456524914,18.881102988413577,21.29883192463625,,
04,021,2341567,425,18.150238707668837,16.42462354777578,19.875853867561894,,
04,023,239106,20,8.3644910625413,5.109248444373603,12.918278045165993,,
04,025,1212850,360,29.682153605144904,26.61595537093786,32.74835183935195,,
04,027,1059664,144,13.589213184556616,11.369641697745703,15.80878467136753,,
05,000,15187586,3288,21.649260126000275,20.909257560057547,22.389262691943003,,
05,001,84410,26,30.80203767326146,20.12091365430203,45.13212188499588,,
05,003,94286,18,19.090851239844728,11.314448359671138,30.171775520785683,,
05,005,211628,76,35.912072126561704,28.294628251674446,44.94931340055738,,
05,007,1475483,169,11.45387645943735,9.72698431632218,13.180768602552519,,
05,009,189701,45,23.72154074042836,17.30265459235031,31.741287867200914,,
05,011,,,,,,,
05,013,,,,,,,
05,015,142647,32,22.43299894144286,15.344154669417906,31.66870111493439,,
05,017,49472,19,38.40556274256145,23.12265759291465,59.97504360362548,,
05,019,108268,21,19.396312853289984,12.00662336431465,29.64932457877063,,
05,021,71742,16,22.302138217501604,12.7475989708142,36.21727523286353,,
05,023,125598,24,19.108584531600822,12.243230668232348,28.43205910424784,,
05,025,,,,,,,
05,027,113826,26,22.84188146820586,14.921075339198728,33.46864871217914,,
05,029,104879,12,11.441756691043965,5.91212264487859,19.986446331655483,,
05,031,561805,104,18.511761198280542,14.95391523868892,22.069607157872163,,
05,033,310010,51,16.451082223154092,12.248911273278525,21.630134955841356,,
05,035,237296,86,36.24165599083002,28.98864677203577,44.75815031941001,,
05,037,82263,13,15.802973390224038,8.414417771056005,27.02356578067768,,
05,039,,,,,,,
05,041,54811,20,36.48902592545292,22.288444993530398,56.35434110429403,,
05,043,87162,30,34.41866868589523,23.222131228541006,49.13478969597721,,
05,045,635648,111,17.462494965767217,14.213860288148256,20.711129643386176,,
05,047,87524,14,15.995612631963803,8.744950272268863,26.837920024034066,,
05,049,61806,13,21.033556612626608,11.199483045341557,35.968022389669095,,
05,051,499378,162,32.440355802618456,27.444795878019978,37.43591572721694,,
05,053,91347,22,24.083987432537466,15.0933067010735,36.46344640450725,,
05,055,230430,40,17.358850844074123,12.401417541895139,23.637827958158258,,
05,057,101275,15,14.811157738829918,8.28969255273593,24.4287522799169,,
05,059,167167,41,24.526371831761054,17.600547876348372,33.27279281540909,,
05,061,64099,18,28.081561334810214,16.642912963384028,44.38097359947579,,
05,063,189570,29,15.297779184470116,10.245162809277804,21.970162704323776,,
05,065,69370,19,27.389361395415886,16.490184754745183,42.77188059908548,,
05,067,83574,12,14.358532557972575,7.419263298061857,25.08146678174666,,
05,069,325969,158,48.47086686157273,40.91284202597364,56.02889169717182,,
05,071,131066,21,16.022461965727192,9.918156489155225,24.492035108222872,,
05,073,31579,13,41.16659805566991,21.91947968904589,70.39613641394243,,
05,075,81631,20,24.500496135046735,14.965539544295607,37.8390291711171,,
05,077,42554,11,25.849508859331674,12.903981687354513,46.25191171993692,,
05,079,64819,12,18.513090297597927,9.565983907067706,32.33864306480654,,
05,081,60009,14,23.329833858254595,12.754637264911262,39.14349701184085,,
05,083,106744,21,19.673236903245147,12.178043715877413,30.072632405515428,,
05,085,373121,53,14.204507385003792,10.640150764057093,18.579845393104176,,
05,087,85441,21,24.578364017275078,15.214394709888913,37.57064024876042,,
05,089,85230,22,25.812507333098672,16.176560920133298,39.080446306611805,,
05,091,214050,46,21.490306003270263,15.733604956305475,28.665056627230086,,
05,093,197937,77,38.90126656461399,30.70027122490819,48.6199086073462,,
05,095,33044,11,33.288948069241016,16.617722936801957,59.563123451464584,,
05,097,,,,,,,
05,099,,,,,,,
05,101,36708,11,29.966219897570014,14.959029005221856,53.617844920186215,,
05,103,112697,19,16.85936626529544,10.150439820373865,26.32798882985847,,
05,105,50993,12,23.532641735140118,12.159659382115617,41.10678926161817,,
05,107,81252,60,73.8443361394181,56.3510079136603,95.05229829006466,,
05,109,,,,,,,
05,111,114363,23,20.111399665975885,12.748902212293032,30.176974104240912,,
05,113,97797,24,24.54063008067732,15.723644748495825,36.514512299715946,,
05,115,320853,46,14.336783511452285,10.496327417531353,19.123260094369073,,
05,117,,,,,,,
05,119,1981866,584,29.467178911187737,27.077232254022686,31.85712556835279,,
05,121,92814,17,18.316202297067253,10.669862811221678,29.326014196033587,,
05,123,116967,38,32.48779570306154,22.990297814935964,44.592037856198424,,
05,125,628569,131,20.840989612914413,17.272053607666173,24.409925618162653,,
05,127,49923,10,20.030847505157944,9.605569970018697,36.837441744321815,,
05,129,39327,12,30.51338774887482,15.76671271320522,53.30074770050335,,
05,131,641974,103,16.044263474844776,12.945722495368855,19.142804454320697,,
05,133,80810,14,17.32458854102215,9.47151376846999,29.067715780021746,,
05,135,88266,19,21.525842340198942,12.959963252403794,33.615269267425276,,
05,137,62907,31,49.27909453637909,33.482753873403354,69.94774111505674,,
05,139,190390,57,29.938547192604652,22.675163276918298,38.788860445907254,,
05,141,81024,17,20.98143759873618,12.222460591438697,33.59331409941081,,
05,143,1250063,126,10.079491993603522,8.319505062206403,11.839478925000641,,
05,145,390896,68,17.395931398632882,13.508621411480917,22.05348817998381,,
05,147,,,,,,,
05,149,102850,14,13.612056392805057,7.441837896257268,22.83871766828933,,
06,000,196112672,16662,8.496136343499517,8.367129134529128,8.625143552469906,,
06,001,8233393,759,9.21855667523705,8.562716354354674,9.874396996119426,,
06,003,,,,,,,
06,005,204317,41,20.066856893944216,14.400322963069781,27.22295725061298,,
06,007,1054714,120,11.37749190775888,9.341800312292953,13.413183503224808,,
06,009,231562,33,14.25104291723167,9.80976221173156,20.013762737050676,,
06,011,,,,,,,
06,013,5779263,485,8.392073522177482,7.645187241534627,9.138959802820336,,
06,015,137551,27,19.62908303102122,12.935689403759165,28.559285243409423,,
06,017,963850,95,9.85630544171811,7.974339685981236,12.048822288069257,,
06,019,5045952,611,12.108716055959311,11.148578270072953,13.06885384184567,,
06,021,141949,17,11.976132272858562,6.976538383227278,19.17494791503048,,
06,023,675840,115,17.015861742424242,13.905856655756292,20.125866829092192,,
06,025,899103,60,6.673317740014214,5.0924444640944655,8.589882739423997,,
06,027,92300,12,13.001083423618635,6.717849521909227,22.7102763252188,,
06,029,4549165,710,15.607259793830298,14.459228949261263,16.755290638399334,,
06,031,764738,73,9.545752924531016,7.4823464928510335,12.002351155949034,,
06,033,333700,51,15.283188492658077,11.379337680039184,20.094570385557024,,
06,035,152513,27,17.70340888973399,11.666658010638287,25.757530469640027,,
06,037,49196180,4152,8.439679666185464,8.182963415131576,8.696395917239352,,
06,039,797612,84,10.53143633746734,8.400286071396367,13.038634796102327,,
06,041,1286789,57,4.429630654287533,3.3549589997213802,5.739100303387954,,
06,043,85449,15,17.554330653372187,9.825025609174261,28.95319883379073,,
06,045,443006,71,16.026870967887568,12.517119193532153,20.215716967061528,,
06,047,1425327,176,12.348043641915153,10.523736773639568,14.172350510190737,,
06,049,,,,,,,
06,051,,,,,,,
06,053,2165873,182,8.403078112151544,7.1822380340890355,9.623918190214052,,
06,055,677432,42,6.199884268826982,4.468331246896765,8.380442432375595,,
06,057,507178,60,11.830166134966422,9.02766305912466,15.227768831976809,,
06,059,15797297,795,5.032506510449224,4.682676669653694,5.382336351244754,,
06,061,2054912,161,7.834885386819485,6.624633464631038,9.04513730900793,,
06,063,96171,13,13.517588462218342,7.197546548339731,23.115487951834627,,
06,065,12384473,1081,8.728671781189236,8.208326778916854,9.249016783461618,,
06,067,7868582,787,10.00180210360647,9.303011651333193,10.700592555879748,,
06,069,329294,22,6.6809598717255705,4.186921982249786,10.115053534873166,,
06,071,10953245,1268,11.576478020897003,10.939282233220581,12.213673808573425,,
06,073,16503007,1104,6.689689945595975,6.295071370415842,7.0843085207761085,,
06,075,4180781,226,5.405688554363407,4.700909688844957,6.110467419881857,,
06,077,3913719,503,12.852225721877325,11.729042976147973,13.975408467606677,,
06,079,1412171,121,8.568367428590447,7.041640141314331,10.095094715866564,,
06,081,3718303,152,4.087886328790311,3.4380064537064783,4.737766203874143,,
06,083,2222834,166,7.467944074996153,6.331879325924417,8.60400882406789,,
06,085,9469002,368,3.886365215679541,3.489287264457525,4.283443166901557,,
06,087,1336847,91,6.807061690679636,5.480621454574163,8.35756334992319,,
06,089,902542,158,17.506110518956458,14.776396225731986,20.23582481218093,,
06,091,,,,,,,
06,093,217467,50,22.991994187623867,17.065101250976866,30.312078000035324,,
06,095,2244259,269,11.986138854740028,10.553755597948403,13.418522111531654,,
06,097,2434504,201,8.256301899688808,7.114886815451307,9.397716983926308,,
06,099,2756445,240,8.706866997164827,7.60529633516119,9.808437659168463,,
06,101,488870,46,9.409454456194899,6.88890326855235,12.550893634419376,,
06,103,325217,62,19.064194061196062,14.616408270838422,24.439436399618184,,
06,105,72012,18,24.995834027662056,14.81411539798857,39.5041941169916,,
06,107,2368941,246,10.384386947585439,9.086701661330444,11.682072233840433,,
06,109,273538,31,11.332977502211758,7.700208372928752,16.086256938066647,,
06,111,4189372,266,6.349400339716788,5.586359182154553,7.112441497279024,,
06,113,1099873,64,5.8188536312828845,4.481226336698459,7.430546182048744,,
06,115,412281,53,12.855309849350324,9.629509226075777,16.81506179746441,,
08,000,29096060,4887,16.79608854257243,16.325172964568683,17.26700412057618,,
08,001,2620384,389,14.845152466203427,13.369901414079028,16.320403518327826,,
08,003,82207,16,19.463062756212974,11.124822039049624,31.606794552241237,,
08,005,3280811,516,15.727818518043252,14.370756455307113,17.08488058077939,,
08,007,70207,12,17.092312732348628,8.83184740655806,29.85683058409696,,
08,009,,,,,,,
08,011,,,,,,,
08,013,1637209,178,10.872161098552475,9.27495136139078,12.46937083571417,,
08,014,371007,36,9.703320961599108,6.796086709230618,13.433486292505584,,
08,015,101931,26,25.507451118894153,16.66231393353969,37.374325850943315,,
08,017,,,,,,,
08,019,47234,10,21.171190244315536,10.152408638126,38.93457264262561,,
08,021,,,,,,,
08,023,18664,10,53.57908272610373,25.693252765390238,98.53384077377721,,
08,025,,,,,,,
08,027,,,,,,,
08,029,157238,43,27.34707895038095,19.791216634634875,36.83633587961157,,
08,031,3604041,596,16.536992781158705,15.209324810298327,17.864660752019084,,
08,033,,,,,,,
08,035,1840788,167,9.072201687538163,7.696226722071886,10.44817665300444,,
08,037,275449,38,13.795657272308123,9.762628161727273,18.93561745341592,,
08,039,137775,22,15.96806387225549,10.007100614937116,24.17584060034494,,
08,041,3671362,847,23.07045723085874,21.51674505901209,24.624169402705387,,
08,043,245306,82,33.42763731828818,26.58599197243621,41.49251185705533,,
08,045,307566,48,15.60640642983945,11.506932113264549,20.69183075571658,,
08,047,,,,,,,
08,049,79092,16,20.229606028422598,11.562967751026052,32.85161280225681,,
08,051,86924,10,11.50430260917583,5.516760268892865,21.156822099785764,,
08,053,,,,,,,
08,055,34837,11,31.575623618566464,15.76243754409633,56.49751274019563,,
08,057,,,,,,,
08,059,2898254,410,14.146448171899358,12.77710734830762,15.515788995491096,,
08,061,,,,,,,
08,063,35123,10,28.471372035418387,13.653129562202643,52.359866873609256,,
08,065,,,,,,,
08,067,282049,58,20.563802743494925,15.614957571290722,26.583483630395627,,
08,069,1817409,226,12.435285618151996,10.814007144148022,14.05656409215597,,
08,071,72234,21,29.072182074923166,17.996138915297763,44.43991850782649,,
08,073,,,,,,,
08,075,107312,24,22.364693603697628,14.329481190068643,33.27689130176793,,
08,077,785465,158,20.115473000070022,16.97888283038022,23.252063169759825,,
08,079,,,,,,,
08,081,66116,19,28.73737068183193,17.30177440311987,44.87696408068485,,
08,083,131765,28,21.249952567070164,14.120439157483043,30.712098010297268,,
08,085,217215,60,27.622401767833715,21.07880254586804,35.5555064828135,,
08,087,145780,20,13.719303059404583,8.380106726165419,21.188350873010425,,
08,089,91512,27,29.50432730133753,19.443537603554475,42.927247186338505,,
08,091,,,,,,,
08,093,91576,34,37.1276316938936,25.711964253267535,51.88214389709432,,
08,095,,,,,,,
08,097,,,,,,,
08,099,59879,10,16.70034569715593,8.008464897764549,30.712530339547722,,
08,101,846835,272,32.11959826884812,28.302426316243135,35.93677022145311,,
08,103,,,,,,,
08,105,56484,15,26.556192904185256,14.863299576487703,43.800401656196165,,
08,107,126360,26,20.576131687242796,13.441012358021796,30.148800319028986,,
08,109,,,,,,,
08,111,,,,,,,
08,113,,,,,,,
08,115,,,,,,,
08,117,153613,14,9.11381198205881,4.98260581871365,15.291427888157626,,
08,119,125317,42,33.51500594492367,24.154668347054027,45.30255175155058,,
08,121,,,,,,,
08,123,1708129,244,14.284635411025747,12.492254464999183,16.07701635705231,,
08,125,,,,,,,
09,000,17971271,1134,6.310071224233389,5.9428026192321495,6.677339829234628,,
09,001,4765062,217,4.55398061976948,3.948057697238646,5.159903542300315,,U
09,003,4471508,324,7.245877677061071,6.456882107781088,8.034873246341055,,U
09,005,914943,51,5.574117731924284,4.150296776770876,7.328935395604293,,U
09,007,818370,45,5.498735290883097,4.010815253275959,7.357740447103242,,U
09,009,4297805,338,7.864479658802575,7.026047911218251,8.7029114063869,,U
09,011,1336620,80,5.985246367703611,4.745928131480179,7.449157200059738,,U
09,013,752200,39,5.184791278915182,3.6868934444877,7.0877803597225295,,U
09,015,582576,40,6.866056960808547,4.905211756369807,9.349620815822155,,U
09,110,,,,,,,A
09,120,,,,,,,A
09,130,,,,,,,A
09,140,,,,,,,A
09,150,,,,,,,A
09,160,,,,,,,A
09,170,,,,,,,A
09,180,,,,,,,A
09,190,,,,,,,A
10,000,5014243,634,12.643982351872456,11.65975524155699,13.628209462187922,,
10,001,925313,123,13.292799301425573,10.94359945742009,15.641999145431056,,
10,003,2846078,377,13.246298941912345,11.909149497507192,14.583448386317498,,
10,005,1242852,134,10.781653809142199,8.956123470093878,12.60718414819052,,
11,000,3439390,872,25.353333003817536,23.67053150715345,27.036134500481623,,
11,001,3439390,872,25.353333003817536,23.67053150715345,27.036134500481623,,
12,000,109847726,15537,14.144125295775353,13.921718228516182,14.366532363034525,,
12,001,1389523,173,12.450315683871372,10.595018936828453,14.305612430914291,,
12,003,143662,22,15.313722487505396,9.597028352820935,23.185159880222496,,
12,005,901098,162,17.978066758554565,15.209585723166471,20.746547793942657,,
12,007,140505,20,14.23436888366962,8.694722312660721,21.983828264242977,,
12,009,3101701,541,17.442042285829615,15.97225402672653,18.911830544932702,,
12,011,9751423,1211,12.418700327121488,11.719244734292454,13.118155919950523,,
12,013,,,,,,,
12,015,987259,171,17.320682819807164,14.724573208446907,19.916792431167423,,
12,017,789975,207,26.203360865850186,22.633692286834545,29.773029444865827,,
12,019,1122411,177,15.769624495839759,13.446402075222522,18.092846916456995,,
12,021,1966159,200,10.1721173109601,8.76233377755753,11.581900844362671,,
12,023,359696,73,20.294915706596683,15.907974212251219,25.51780953443506,,
12,027,182220,24,13.17089232795522,8.438839235367395,19.597243767837345,,
12,029,85574,22,25.708743309883847,16.111532559223143,38.92334632847038,,
12,031,4971776,1137,22.869091447402297,21.539786105079102,24.198396789725493,,
12,033,1614876,321,19.87768720322799,17.70313715606331,22.05223725039267,,
12,035,612608,88,14.36481404095278,11.521000912671205,17.697852663114798,,
12,037,61990,10,16.13163413453783,7.735745597890683,29.666649527371803,,
12,039,221887,66,29.744870136601065,23.004680408785237,37.84276791452714,,
12,041,94406,22,23.303603584517933,14.60424429827512,35.2819358802674,,
12,043,,,,,,,
12,045,72543,16,22.055884096329073,12.606843463382441,35.81737396793757,,
12,047,69630,25,35.904064340083295,23.235217360088072,53.001481685380384,,
12,049,130589,14,10.720657942093132,5.861083457489221,17.987442374040366,,
12,051,209820,40,19.06395958440568,13.619572224663505,25.959702108466338,,
12,053,1013053,163,16.089977523387226,13.619859488475404,18.56009555829905,,
12,055,529388,113,21.345402615850755,17.40970974163375,25.28109549006776,,
12,057,7496984,989,13.19197159817868,12.369790225528236,14.014152970829125,,
12,059,98590,18,18.25742975961051,10.820509970990496,28.854610272368383,,
12,061,823250,138,16.762830245976314,13.966014376682342,19.559646115270287,,
12,063,237026,39,16.45389113430594,11.70032506536687,22.493010836715325,,
12,065,73836,14,18.960940462646946,10.366122591013324,31.813236255804178,,
12,067,,,,,,,
12,069,1973015,293,14.850368598312734,13.149935716327425,16.55080148029804,,
12,071,4006346,527,13.154130971214169,12.031045199033333,14.277216743395005,,
12,073,1476141,206,13.955306437528664,12.049574384490482,15.861038490566846,,
12,075,219680,43,19.573925710123817,14.165747092119076,26.365949476685923,,
12,077,,,,,,,
12,079,92205,19,20.606257795130414,12.406313284926775,32.17922408935046,,
12,081,2097395,295,14.06506642764,12.460022765709718,15.670110089570281,,
12,083,1931381,393,20.34813431425493,18.336336222675172,22.35993240583469,,
12,085,808351,114,14.102784557698328,11.513924845273728,16.69164427012293,,
12,086,13447724,1511,11.236102109174757,10.669550449100077,11.802653769249437,,
12,087,392620,74,18.847740818093833,14.799530396653504,23.66161262846942,,
12,089,473327,64,13.52130767946895,10.41305451542706,17.26640804536504,,
12,091,1071759,206,19.220738990761916,16.595961201628505,21.845516779895327,,
12,093,206570,42,20.332090816672313,14.653582675353485,27.483080204526622,,
12,095,7144736,827,11.57495532375164,10.786054081345625,12.363856566157654,,
12,097,2024677,174,8.593963382801306,7.3170102846915865,9.870916480911024,,
12,099,7554635,940,12.442692466280636,11.647254141468345,13.238130791092928,,
12,101,2950216,403,13.660016758095,12.32632710948032,14.99370640670968,,
12,103,4831748,663,13.721742110722662,12.67724183249689,14.766242388948434,,
12,105,3828583,493,12.876826752874369,11.740138257681707,14.01351524806703,,
12,107,374189,90,24.052016494338424,19.340661572388818,29.56401171330703,,
12,109,1462804,144,9.844107617972059,8.236236707036623,11.451978528907494,,
12,111,1741352,271,15.562620308817518,13.70971106582802,17.415529551807015,,
12,113,968880,157,16.204277103459663,13.669522581863834,18.739031625055492,,
12,115,2255563,298,13.211779054719377,11.711716944142157,14.711841165296597,,
12,117,2379133,280,11.768993158432083,10.390462700482244,13.147523616381923,,
12,119,703611,100,14.2123986123014,11.426768484290324,16.998028740312474,,
12,121,225294,43,19.08617184656493,13.812757202574051,25.708948223380837,,
12,123,107849,16,14.83555712153103,8.479802736827903,24.09201531545119,,
12,125,,,,,,,
12,127,2848742,483,16.954852352371677,15.442766262699871,18.46693844204348,,
12,129,174375,32,18.351254480286737,12.552244479589712,25.906495816155104,,
12,131,400446,62,15.482736748525394,11.870525485626674,19.848169759654553,,
12,133,127857,22,17.206723136003504,10.783361780919003,26.051185611366794,,
13,000,54069109,10025,18.54108600162063,18.178134122635335,18.904037880605927,,
13,001,92084,11,11.945614873376483,5.9632079049963505,21.374004727533507,,
13,003,,,,,,,
13,005,55594,11,19.786307874950534,9.877253601534049,35.403170330075106,,
13,007,,,,,,,
13,009,220801,56,25.362203975525475,19.158336322131795,32.93493145754999,,
13,011,96265,11,11.426790630031684,5.704212712031205,20.445684842156503,,
13,013,437577,73,16.682778116765736,13.07663495167688,20.976088821620316,,
13,015,555864,91,16.370910870284817,13.180836229155165,20.099850847787888,,
13,017,84669,18,21.259256634659675,12.599582822992511,33.59879090048068,,
13,019,93736,15,16.002389690193734,8.956416033096476,26.393508226813434,,
13,021,775367,283,36.49884506304757,32.24636803876474,40.751322087330394,,
13,023,63157,13,20.583624934686576,10.959913376195516,35.19862551761306,,
13,025,92996,20,21.506301346294464,13.13660758033028,33.214738163657145,,
13,027,79582,16,20.10504888040009,11.49177257877601,32.64933979739257,,
13,029,225284,55,24.413629019371104,18.39168648081465,31.777693922319987,,
13,031,410275,59,14.380598379135947,10.947177778000965,18.54992416368918,,
13,033,118167,29,24.541538669848602,16.43585361187805,35.245743260459,,
13,035,129679,31,23.905181255253357,16.24241086000189,33.93149662107878,,
13,037,,,,,,,
13,039,280849,47,16.73497146153271,12.296227569642674,22.25396435118051,,
13,043,54884,15,27.33036950659573,15.29660034396785,45.077288228784056,,
13,045,615283,85,13.814781165739992,11.034756527450702,17.082190848584954,,
13,047,341709,51,14.924980026864963,11.112627949012392,19.623592406580972,,
13,049,65303,13,19.907201813086687,10.599746552231599,34.04192137904671,,
13,051,1479984,295,19.93264792051806,17.658021606102324,22.2072742349338,,
13,053,,,,,,,
13,055,124722,25,20.044579144016293,12.971794749786987,29.589752968626517,,
13,057,1366542,164,12.001094734007443,10.16432374484379,13.837865723171097,,
13,059,644645,81,12.565055185412126,9.978467527731597,15.617216325284307,,
13,061,,,,,,,
13,063,1476866,372,25.188473429546075,22.628788868922946,27.748157990169204,,
13,065,,,,,,,
13,067,3838582,472,12.296207297382212,11.186888816612363,13.405525778152061,,
13,069,216366,48,22.184631596461553,16.357196058291617,29.41360296078278,,
13,071,228883,41,17.913082229785523,12.854737078968416,24.30111872255035,,
