statecode,countycode,v145_rawvalue,v145_cilow,v145_cihigh,v145_flag_CT
00,000,0.163,0.161,0.166,
01,000,0.187,0.17,0.205,
01,001,0.18,0.162,0.2,
01,003,0.182,0.16399999999999998,0.20199999999999999,
01,005,0.21100000000000002,0.19,0.233,
01,007,0.213,0.193,0.235,
01,009,0.21100000000000002,0.19,0.233,
01,011,0.226,0.204,0.248,
01,013,0.214,0.193,0.237,
01,015,0.196,0.177,0.217,
01,017,0.218,0.196,0.24,
01,019,0.2,0.18,0.221,
01,021,0.19,0.172,0.21,
01,023,0.21600000000000003,0.192,0.23800000000000002,
01,025,0.214,0.192,0.23399999999999999,
01,027,0.221,0.2,0.244,
01,029,0.214,0.193,0.23600000000000002,
01,031,0.18,0.161,0.198,
01,033,0.203,0.18100000000000002,0.226,
01,035,0.20800000000000002,0.188,0.23,
01,037,0.21100000000000002,0.192,0.233,
01,039,0.213,0.192,0.235,
01,041,0.20800000000000002,0.187,0.23,
01,043,0.20800000000000002,0.18600000000000003,0.22899999999999998,
01,045,0.19699999999999998,0.17800000000000002,0.21899999999999997,
01,047,0.21100000000000002,0.19,0.233,
01,049,0.22,0.19899999999999998,0.242,
01,051,0.191,0.17300000000000001,0.212,
01,053,0.218,0.19699999999999998,0.24100000000000002,
01,055,0.21100000000000002,0.19,0.23199999999999998,
01,057,0.225,0.204,0.248,
01,059,0.21,0.19,0.23199999999999998,
01,061,0.20199999999999999,0.182,0.22399999999999998,
01,063,0.23,0.20800000000000002,0.252,
01,065,0.20800000000000002,0.188,0.22899999999999998,
01,067,0.221,0.198,0.244,
01,069,0.21100000000000002,0.191,0.233,
01,071,0.22,0.198,0.243,
01,073,0.18,0.162,0.19899999999999998,
01,075,0.20800000000000002,0.187,0.23,
01,077,0.19399999999999998,0.175,0.21600000000000003,
01,079,0.218,0.19699999999999998,0.24,
01,081,0.19399999999999998,0.174,0.213,
01,083,0.18600000000000003,0.16699999999999998,0.205,
01,085,0.218,0.19399999999999998,0.24,
01,087,0.205,0.185,0.226,
01,089,0.171,0.155,0.18899999999999997,
01,091,0.20800000000000002,0.188,0.23,
01,093,0.20600000000000002,0.185,0.228,
01,095,0.20199999999999999,0.182,0.223,
01,097,0.203,0.185,0.223,
01,099,0.213,0.192,0.23600000000000002,
01,101,0.19899999999999998,0.18,0.221,
01,103,0.2,0.18100000000000002,0.22,
01,105,0.231,0.209,0.254,
01,107,0.203,0.183,0.225,
01,109,0.19399999999999998,0.17600000000000002,0.214,
01,111,0.214,0.193,0.237,
01,113,0.213,0.192,0.23600000000000002,
01,115,0.19,0.17,0.21,
01,117,0.165,0.14800000000000002,0.183,
01,119,0.218,0.196,0.24100000000000002,
01,121,0.20800000000000002,0.188,0.23,
01,123,0.198,0.17800000000000002,0.218,
01,125,0.2,0.18,0.22,
01,127,0.221,0.19899999999999998,0.243,
01,129,0.21899999999999997,0.19899999999999998,0.242,
01,131,0.23600000000000002,0.213,0.26,
01,133,0.192,0.172,0.213,
02,000,0.154,0.141,0.168,
02,013,0.133,0.11900000000000001,0.14800000000000002,
02,016,0.135,0.121,0.151,
02,020,0.14800000000000002,0.134,0.162,
02,050,0.223,0.203,0.245,
02,060,0.172,0.154,0.18899999999999997,
02,063,0.149,0.134,0.166,
02,066,0.16699999999999998,0.149,0.185,
02,068,0.14800000000000002,0.132,0.16399999999999998,
02,070,0.205,0.185,0.226,
02,090,0.157,0.141,0.17300000000000001,
02,100,0.159,0.14300000000000002,0.177,
02,105,0.183,0.165,0.203,
02,110,0.153,0.13699999999999998,0.16899999999999998,
02,122,0.155,0.138,0.16899999999999998,
02,130,0.159,0.14400000000000002,0.17600000000000002,
02,150,0.155,0.139,0.172,
02,158,0.248,0.225,0.272,
02,164,0.195,0.175,0.214,
02,170,0.182,0.166,0.19899999999999998,
02,180,0.22699999999999998,0.20600000000000002,0.251,
02,185,0.172,0.154,0.19,
02,188,0.215,0.195,0.237,
02,195,0.155,0.139,0.172,
02,198,0.188,0.168,0.20600000000000002,
02,220,0.16399999999999998,0.147,0.18100000000000002,
02,230,0.163,0.146,0.18100000000000002,
02,240,0.166,0.15,0.183,
02,275,0.177,0.159,0.196,
02,282,0.17800000000000002,0.161,0.19699999999999998,
02,290,0.212,0.19,0.233,
04,000,0.174,0.161,0.18899999999999997,
04,001,0.267,0.245,0.289,
04,003,0.192,0.175,0.212,
04,005,0.18899999999999997,0.172,0.207,
04,007,0.22,0.2,0.24,
04,009,0.195,0.175,0.21600000000000003,
04,011,0.18100000000000002,0.163,0.19899999999999998,
04,012,0.20800000000000002,0.188,0.22899999999999998,
04,013,0.16699999999999998,0.153,0.18100000000000002,
04,015,0.207,0.18899999999999997,0.22699999999999998,
04,017,0.24,0.21899999999999997,0.26,
04,019,0.188,0.172,0.205,
04,021,0.19699999999999998,0.179,0.215,
04,023,0.17600000000000002,0.158,0.195,
04,025,0.179,0.162,0.196,
04,027,0.18600000000000003,0.168,0.204,
05,000,0.215,0.19899999999999998,0.233,
05,001,0.23,0.20800000000000002,0.254,
05,003,0.21899999999999997,0.19899999999999998,0.243,
05,005,0.212,0.191,0.233,
05,007,0.172,0.155,0.191,
05,009,0.218,0.196,0.24,
05,011,0.223,0.201,0.245,
05,013,0.221,0.19899999999999998,0.243,
05,015,0.193,0.17300000000000001,0.214,
05,017,0.223,0.201,0.245,
05,019,0.21600000000000003,0.195,0.237,
05,021,0.23,0.20800000000000002,0.253,
05,023,0.223,0.20199999999999999,0.24600000000000002,
