statecode,countycode,v148_denominator,v148_numerator,v148_rawvalue,v148_cilow,v148_cihigh,v148_sourceflag,v148_flag_CT
00,000,1650072382,221682,13.434683376210828,13.378756792459624,13.49060995996203,,
01,000,24826761,5874,23.659953064356642,23.054886744791798,24.265019383921487,,
01,001,286469,50,17.453895534944444,12.954617685495416,23.010785343034264,,
01,003,1156272,173,14.961877482114934,12.732317740253748,17.19143722397612,,
01,005,123826,33,26.650299613974447,18.34483999542086,37.4269291337597,,
01,007,111412,24,21.541665170717696,13.802151343379943,32.05229023242847,,
01,009,292098,53,18.14459530705448,13.591546991885416,23.733577405255847,,
01,011,50737,15,29.564223347852653,16.546871381404724,48.7616904260911,,
01,013,96166,27,28.076451136576335,18.50255821367715,40.849762333009686,,
01,015,573111,137,23.904618826021487,19.90169237285439,27.907545279188582,,
01,017,168363,44,26.134008065905217,18.98901026837508,35.083686011954974,,
01,019,128820,30,23.28830926874709,15.712524469353294,33.24550954417611,,
01,021,224136,41,18.29246528893172,13.126988912292216,24.81579468078975,,
01,023,,,,,,,
01,025,116108,25,21.531677403796465,13.93416633464475,31.785003356814656,,
01,027,68010,14,20.585208057638585,11.254124799736216,34.53848128486337,,
01,029,75313,23,30.53921633715295,19.359243473297678,45.82381912131111,,
01,031,266460,66,24.769196126998427,19.15649449022041,31.512490596152077,,
01,033,280921,65,23.1381776371293,17.857557010417263,29.49150679937476,,
01,035,58729,20,34.05472594459296,20.801511323884192,52.59476221743022,,
01,037,52644,13,24.694172175366614,13.148606661735053,42.22778648689096,,
01,039,186091,43,23.106974544711996,16.72263205204292,31.124943071069332,,
01,041,67385,16,23.744156711434293,13.571837135329114,38.55902292433175,,
01,043,431886,66,15.281810477764965,11.81895111641528,19.442209852254255,,
01,045,245973,62,25.206018546751068,19.32530988611457,32.312978203195584,,
01,047,185990,90,48.389698370880154,38.91103184639281,59.47915468030885,,
01,049,358367,66,18.416874321575367,14.243609266099082,23.43077974325393,,
01,051,424121,86,20.277232204960377,16.219168408112306,25.04221681594337,,
01,053,183027,35,19.12286165429144,13.319773805241718,26.595271391151613,,
01,055,513390,117,22.789692046981827,18.660152807859863,26.91923128610379,,
01,057,81242,15,18.46335639201398,10.333800414543356,30.452498549378202,,
01,059,158177,21,13.276266460989904,8.218218188533216,20.294183563314128,,
01,061,132480,21,15.851449275362318,9.812296938463305,24.230624045096157,,
01,063,39385,13,33.007490161228894,17.57509836486937,56.44381342683478,,
01,065,73396,27,36.78674587170963,24.242697329234247,53.52278386446413,,
01,067,86751,24,27.665387142511324,17.725735558882853,41.16390311783519,,
01,069,532721,126,23.652155631184055,19.522236699091877,27.782074563276232,,
01,071,260608,64,24.55795677799607,18.912619162203555,31.359962552525236,,
01,073,3306444,1162,35.14349554990195,33.122813592115506,37.16417750768839,,
01,075,,,,,,,
01,077,468405,67,14.303860975010942,11.08529578574109,18.165397813387212,,
01,079,165042,40,24.236255013875258,17.31473591073119,33.00290045199651,,
01,081,853305,150,17.578708668061246,14.765529385240315,20.39188795088218,,
01,083,515734,89,17.25695804426313,13.858754346688556,21.236171823799953,,
01,085,49083,30,61.12095837662734,41.23805395232751,87.2539685732487,,
01,087,91813,43,46.834326293662116,33.89423416288236,63.08553016499148,,
01,089,1917657,339,17.677822467730152,15.795972524102952,19.559672411357354,,
01,091,94403,24,25.42292088175164,16.28894511264098,37.82729107523406,,
01,093,147577,29,19.650758587042695,13.160421432572782,28.22176723919485,,
01,095,487524,79,16.20433045347511,12.829121019600032,20.195430617708197,,
01,097,2064167,529,25.62777139640349,23.4438395730578,27.811703219749177,,
01,099,101311,21,20.72825260830512,12.831115065566607,31.68533598024241,,
01,101,1130683,392,34.66931049639908,31.237223859249873,38.10139713354828,,
01,103,606530,149,24.565973653405436,20.62142861740754,28.510518689403334,,
01,105,43140,10,23.18034306907742,11.115875512592568,42.62947622164529,,
01,107,97159,13,13.380129478483724,7.124355428734139,22.88042890330168,,
01,109,165423,40,24.180434401504023,17.274856846864683,32.92688862128245,,
01,111,112835,26,23.04249567953206,15.052123202549158,33.76259501318299,,
01,113,291256,101,34.677397203834424,27.91435842784459,41.44043597982426,,
01,115,455621,91,19.972740501425527,16.08080476905829,24.52209948982766,,
01,117,1111854,150,13.490979930818256,11.331973489390231,15.64998637224628,,
01,119,61360,22,35.853976531942635,22.469496206371595,54.28335134798768,,
01,121,402019,129,32.08803564010656,26.550655388044575,37.62541589216855,,
01,123,202997,47,23.153051522928912,17.011991392516027,30.788650246381458,,
01,125,1092811,185,16.92881934753585,14.48934150579364,19.36829718927806,,
01,127,319532,72,22.532954445877095,17.63064910249626,28.376526934597457,,
01,129,78949,18,22.799528809737932,13.51244573129429,36.033084988445694,,
01,131,51711,33,63.81620931716657,43.928142122043354,89.62168449492235,,
01,133,118204,32,27.071841900443303,18.517119819366993,38.217363269788216,,
02,000,3666397,855,23.319896890598592,21.756750544267938,24.883043236929247,,
02,013,,,,,,,
02,016,,,,,,,
02,020,1441899,278,19.28012988427067,17.013693003390333,21.54656676515101,,
02,050,91853,35,38.104362405147356,26.541084561766915,52.993943985589006,,
02,060,,,,,,,
02,063,,,,,,,
02,066,,,,,,,
02,068,,,,,,,
02,070,24244,11,45.37205081669691,22.6495642931729,81.18313196379292,,
02,090,482420,144,29.849508726835538,24.974088968119066,34.724928485552006,,
02,100,,,,,,,
02,105,,,,,,,
02,110,159594,19,11.905209469027657,7.167713801500516,18.591459310240733,,
02,122,297112,71,23.896712350897978,18.663530606134742,30.142451030958224,,
02,130,,,,,,,
02,150,64842,11,16.964313253755282,8.46852405421924,30.353842437466387,,
02,158,41583,26,62.52555130702451,40.843765999558336,91.61441955396444,,
02,164,,,,,,,
02,170,550151,145,26.356400333726555,22.06639170438063,30.646408963072478,,
02,180,49621,18,36.27496422885472,21.498842789140745,57.33008256086735,,
02,185,50775,14,27.572624322993597,15.074210293058787,46.26217847727341,,
02,188,37919,14,36.920804873546246,20.184947589073023,61.94683699948727,,
02,195,,,,,,,
02,198,,,,,,,
02,220,,,,,,,
02,230,,,,,,,
02,240,34759,14,40.277338243332665,22.019995616388847,67.57852965227877,,
02,275,,,,,,,
02,282,,,,,,,
02,290,26088,13,49.83134007973014,26.533089891918895,85.21310916190922,,
04,000,36507277,6448,17.662232107861673,17.231121067684406,18.09334314803894,,
04,001,346635,77,22.2135675855006,17.530600157066228,27.76314812414293,,
04,003,631855,123,19.466491520997696,16.02623203859074,22.90675100340465,,
04,005,717923,127,17.689919392469665,14.613255428174622,20.76658335676471,,
04,007,269721,109,40.412129570927,32.825400781746815,47.998858360107185,,
04,009,193949,29,14.952384389710696,10.013846494463975,21.47411816435588,,
04,011,,,,,,,
04,012,96600,38,39.33747412008282,27.837537934985665,53.993756645196285,,
04,013,22523431,3502,15.548252839454166,15.033285607934129,16.063220070974204,,
04,015,1077445,346,32.11300808857993,28.729252308380754,35.49676386877911,,
04,017,550278,133,24.169601546854498,20.061891864556685,28.27731122915231,,
