statecode,countycode,v160_race_white,v160_race_black,v160_race_asian,v160_race_aian,v160_race_hispanic,v160_flag_CT
28,053,NA,2.324564149,NA,NA,NA,NA
28,055,NA,NA,NA,NA,NA,NA
28,057,3.1820864549651775,NA,NA,NA,NA,NA
28,059,3.428224407,2.889983998,3.9731461448539624,NA,3.1318750745378807,NA
28,061,3.5509616013348575,3.064181999,NA,NA,NA,NA
28,063,NA,2.267999653,NA,NA,NA,NA
28,065,NA,2.543134379,NA,NA,NA,NA
28,067,3.272198175282866,2.780694498,NA,NA,3.141340837841813,NA
28,069,NA,2.685048236,NA,NA,NA,NA
28,071,4.177944739275625,3.3636786723803183,NA,NA,3.06638437,NA
28,073,3.5887147989500496,3.130971147459977,4.710290578640193,NA,3.3006398897575697,NA
28,075,3.2631390797995876,2.604889138,NA,NA,2.976430439,NA
28,077,3.3604550333911876,2.829926542,NA,NA,NA,NA
28,079,2.447752157,2.500551923,NA,2.738541652,2.572711208,NA
28,081,3.416354318542181,3.095800054,NA,NA,3.344015023673594,NA
28,083,NA,2.461594086,NA,NA,NA,NA
28,085,3.008806099,2.572807514,NA,NA,NA,NA
28,087,3.424145541599788,2.749376612,NA,NA,NA,NA
28,089,3.9144468429276653,3.059087917,4.547397131050458,NA,2.986209476,NA
28,091,3.5270273402327708,2.869601079,NA,NA,NA,NA
28,093,2.751817041,2.761177465,NA,NA,2.598970045,NA
28,095,3.364210670982241,3.104029331162562,NA,NA,NA,NA
28,097,3.048217772,2.838110524,NA,NA,NA,NA
28,099,3.582533243668931,2.914817046,NA,2.4586887920000002,NA,NA
28,101,3.459938661173066,3.064575696,NA,2.701314413,NA,NA
28,103,NA,2.327385659,NA,NA,NA,NA
28,105,3.593749393,2.697402364,NA,NA,NA,NA
28,107,3.4594336918273365,3.076913121,NA,NA,NA,NA
28,109,2.943313442,2.556846442,NA,NA,NA,NA
28,111,2.980368482,2.801474672,NA,NA,NA,NA
28,113,3.6373527759065376,2.906455792,NA,NA,NA,NA
28,115,3.6775379699139794,3.2981600124921813,NA,NA,2.963435392,NA
28,117,3.234313135982587,2.962038699,NA,NA,NA,NA
28,119,NA,3.215093802,NA,NA,NA,NA
28,121,3.464801052,3.086756206,3.6647029943220386,NA,3.052878153,NA
28,123,3.246513941,2.971920994,NA,NA,3.214681031767076,NA
28,125,NA,2.599383672,NA,NA,NA,NA
28,127,3.0456417,2.764273042,NA,NA,NA,NA
28,129,3.4358663599300083,2.949138921,NA,NA,NA,NA
28,131,3.478078480535759,2.876241606,NA,NA,NA,NA
28,133,NA,3.042239115,NA,NA,NA,NA
28,135,NA,2.374205607,NA,NA,NA,NA
28,137,3.262212360845772,2.899126719,NA,NA,NA,NA
28,139,3.1299015603829616,2.936595805,NA,NA,NA,NA
28,141,3.20745883,NA,NA,NA,NA,NA
28,143,NA,3.068179761,NA,NA,NA,NA
28,145,3.822435246792159,3.2428894838580415,NA,NA,3.5923291620733413,NA
28,147,3.02115373,2.598830967,NA,NA,NA,NA
28,149,3.4125968680883436,2.8483037700000002,NA,NA,NA,NA
28,151,2.861018891,2.888992329,NA,NA,NA,NA
28,153,2.911657165,2.537321595,NA,NA,NA,NA
28,155,3.2384019979628422,2.6588647610000002,NA,NA,NA,NA
28,157,NA,2.979394168,NA,NA,NA,NA
28,159,3.457946231786435,2.94082724,NA,NA,NA,NA
28,161,3.034191622,2.48986421,NA,NA,NA,NA
28,163,3.3531660973929895,2.586562179,NA,NA,NA,NA
29,000,3.133178874907813,2.2180471933948587,3.4936411968899668,2.7889654088397395,2.7032862855684776,NA
29,001,3.1651433108680083,NA,NA,NA,NA,NA
29,003,3.1515592722733428,NA,NA,NA,NA,NA
29,005,3.007404427,NA,NA,NA,NA,NA
29,007,3.036883149,NA,NA,NA,2.872732344,NA
29,009,2.765722537,NA,NA,NA,2.538509032,NA
29,011,3.038410968,NA,NA,NA,NA,NA
29,013,2.909928253,NA,NA,NA,NA,NA
29,015,3.1430534259093483,NA,NA,NA,NA,NA
29,017,2.664982559,NA,NA,NA,NA,NA
29,019,3.037699456,1.836783769,3.535574120804815,NA,2.452381993,NA
29,021,2.833505316,2.458593333,2.6717666749999998,NA,2.500617709,NA
29,023,3.586607820514685,3.223109433574116,NA,NA,NA,NA
29,025,3.3172464042469674,NA,NA,NA,NA,NA
29,027,3.028828651,2.363111044,NA,NA,NA,NA
29,029,2.984036891,NA,NA,NA,2.666530055,NA
29,031,2.917259772,2.216503855,NA,NA,2.994472456,NA
29,033,2.953160123,NA,NA,NA,NA,NA
29,035,2.580432239,NA,NA,NA,NA,NA
29,037,3.108217203,2.547813559,NA,NA,2.70956951,NA
29,039,2.894219953,NA,NA,NA,NA,NA
29,041,3.4171751040559597,NA,NA,NA,NA,NA
29,043,3.360133682691428,NA,NA,NA,2.8626325,NA
29,045,2.698616444,NA,NA,NA,NA,NA
29,047,3.297597069558478,2.749323568,3.262736691624944,NA,3.020848614,NA
29,049,3.003262774,NA,NA,NA,NA,NA
29,051,3.095158062,1.809596361,NA,NA,2.501933868,NA
29,053,2.852172205,NA,NA,NA,NA,NA
29,055,2.943530643,NA,NA,NA,NA,NA
29,057,3.040493542,NA,NA,NA,NA,NA
29,059,2.950233785,NA,NA,NA,NA,NA
29,061,3.079506765,NA,NA,NA,NA,NA
29,063,3.086913306,NA,NA,NA,NA,NA
29,065,2.803830702,NA,NA,NA,NA,NA
29,067,2.980991581,NA,NA,NA,NA,NA
29,069,2.939552809,2.622044518,NA,NA,2.244229131,NA
29,071,3.231020284049449,NA,NA,NA,3.3542456348074117,NA
29,073,2.945302749,NA,NA,NA,NA,NA
29,075,3.068149641,NA,NA,NA,NA,NA
29,077,2.956728913,2.078074912,3.152162922812595,NA,2.556943428,NA
29,079,2.888976385,NA,NA,NA,NA,NA
29,081,2.799732236,NA,NA,NA,NA,NA
29,083,2.640664448,NA,NA,NA,NA,NA
29,085,3.5639761063148754,NA,NA,NA,NA,NA
29,087,3.3496507309029373,NA,NA,NA,NA,NA
29,089,2.609486994,NA,NA,NA,NA,NA
29,091,2.845306611,NA,NA,NA,NA,NA
29,093,3.1008202276348915,NA,NA,NA,NA,NA
29,095,3.317849312553341,2.241864829,3.1417409299330834,NA,2.636560545,NA
29,097,3.1336908354978643,2.44745503,2.304753225,2.85636042,2.642874978,NA
29,099,3.2145762434350473,2.781675331,3.630252978,NA,2.80807237,NA
29,101,3.04812896,NA,NA,NA,2.827414895,NA
29,103,3.2261134965994067,NA,NA,NA,NA,NA
29,105,2.747881379,NA,NA,NA,NA,NA
29,107,2.801515063,NA,NA,NA,NA,NA
29,109,2.664009204,NA,NA,NA,2.450042829,NA
29,111,2.890497298,NA,NA,NA,NA,NA
29,113,2.907799211,NA,NA,NA,2.470441128,NA
29,115,3.5148569055923615,NA,NA,NA,NA,NA
29,117,3.3667651640306477,NA,NA,NA,NA,NA
29,119,3.1854131487966963,NA,2.425176247,NA,2.992263179,NA
29,121,3.5065960895426005,NA,NA,NA,NA,NA
29,123,2.763515216,NA,NA,NA,NA,NA
29,125,3.38865356173885,NA,NA,NA,NA,NA
29,127,3.137046230517743,2.665222357,NA,NA,NA,NA
29,129,3.3984190097073,NA,NA,NA,NA,NA
29,131,3.076001369,NA,NA,NA,NA,NA
29,133,2.878901471,2.513044873,NA,NA,NA,NA
29,135,2.88235097,NA,NA,NA,NA,NA
29,137,2.893735588,NA,NA,NA,NA,NA
29,139,2.935913889,NA,NA,NA,NA,NA
29,141,2.721297906,NA,NA,NA,NA,NA
29,143,3.300052838523507,2.7775593,NA,NA,NA,NA
29,145,2.787678235,NA,2.440540055,NA,2.4093391779999997,NA
29,147,3.072780479,NA,NA,NA,NA,NA
29,149,2.818675473,NA,NA,NA,NA,NA
29,151,3.199179375748142,NA,NA,NA,NA,NA
29,153,3.0304178410000002,NA,NA,NA,NA,NA
29,155,2.698641727,2.559747557,NA,NA,NA,NA
29,157,2.83734934,NA,NA,NA,NA,NA
29,159,3.128721992300398,2.66125797,NA,NA,2.867033258,NA
29,161,3.003528976,NA,NA,NA,NA,NA
29,163,3.135599793367512,NA,NA,NA,NA,NA
29,165,3.3613691364716254,2.486254664,2.473152761,NA,2.857210861,NA
29,167,2.900087696,NA,NA,NA,NA,NA
29,169,3.050056874,2.837302807,3.020433174,NA,3.1902547522520575,NA
29,171,3.4772169262079546,NA,NA,NA,NA,NA
29,173,3.024352845,NA,NA,NA,NA,NA
29,175,2.85371665,NA,NA,NA,NA,NA
29,177,3.080806391,NA,NA,NA,NA,NA
29,179,3.073441951,NA,NA,NA,NA,NA
29,181,2.908526549,NA,NA,NA,NA,NA
29,183,3.3176787937790495,2.684502061,3.711501120483647,NA,2.890019576,NA
29,185,2.731463931,NA,NA,NA,NA,NA
29,186,3.3025343641327023,NA,NA,NA,NA,NA
29,187,3.216133099241118,NA,NA,NA,NA,NA
29,189,3.349013028146147,2.242098184,4.056527155329724,2.957173815,2.830474396,NA
29,195,3.086594371,NA,NA,NA,2.724931551,NA
29,197,2.886976496,NA,NA,NA,NA,NA
29,199,3.3428019010711574,NA,NA,NA,NA,NA
29,201,2.965244081,2.269088858,NA,NA,NA,NA
29,203,3.061641249,NA,NA,NA,NA,NA
29,205,3.1795521613630364,NA,NA,NA,NA,NA
29,207,3.1956493186165575,NA,NA,NA,NA,NA
29,209,2.850363266,NA,NA,NA,NA,NA
29,211,2.978345875,NA,NA,NA,2.514674049,NA
29,213,3.3673857352716317,NA,NA,NA,2.852667617,NA
29,215,2.793591366,NA,NA,NA,NA,NA
29,217,2.4406180280000003,NA,NA,NA,NA,NA
29,219,3.057351877,NA,NA,NA,2.718112335,NA
29,221,3.2297749778757128,NA,NA,NA,NA,NA
29,223,2.968893187,NA,NA,NA,NA,NA
29,225,2.81229308,NA,NA,NA,NA,NA
29,227,2.811591019,NA,NA,NA,NA,NA
29,229,3.2609319956895795,NA,NA,NA,NA,NA
29,510,2.951835843,1.954859969,2.669732056,NA,2.302357012,NA
30,000,3.171960803067573,2.6501854527497883,3.2567551363764786,2.2059964512778256,2.695435399434777,NA
30,001,3.1588211307243825,NA,NA,NA,NA,NA
30,003,3.011889865,NA,NA,1.838097274,NA,NA
30,005,3.2008179447222096,NA,NA,2.68415196,NA,NA
30,007,3.317348203055058,NA,NA,NA,NA,NA
30,009,3.1141598265245505,NA,NA,NA,NA,NA
30,011,NA,NA,NA,NA,NA,NA
30,013,3.059634108,NA,NA,2.232013164,2.472702848,NA
30,015,3.4800496480025096,NA,NA,NA,NA,NA
30,017,2.875559229,NA,NA,NA,NA,NA
30,019,NA,NA,NA,NA,NA,NA
30,021,2.658102912,NA,NA,NA,NA,NA
30,023,2.66613401,NA,NA,NA,NA,NA
30,025,2.988953125,NA,NA,NA,NA,NA
30,027,3.2352863753994052,NA,NA,NA,NA,NA
30,029,3.2275540623094656,NA,NA,NA,2.757301891,NA
30,031,3.5318452171090162,NA,NA,NA,2.842492806,NA
30,033,NA,NA,NA,NA,NA,NA
30,035,3.02204151,NA,NA,2.124786574,NA,NA
30,037,NA,NA,NA,NA,NA,NA
30,039,NA,NA,NA,NA,NA,NA
30,041,3.323584832,NA,NA,2.483493679,NA,NA
30,043,3.3410318099337317,NA,NA,NA,NA,NA
30,045,3.545158644,NA,NA,NA,NA,NA
30,047,2.908148195,NA,NA,2.383720844,NA,NA
30,049,3.137592960920968,NA,NA,2.614673292,2.684344694,NA
30,051,NA,NA,NA,NA,NA,NA
30,053,3.5551230923583135,NA,NA,NA,NA,NA
30,055,NA,NA,NA,NA,NA,NA
30,057,3.104413458325749,NA,NA,NA,NA,NA
30,059,NA,NA,NA,NA,NA,NA
30,061,2.760248947,NA,NA,NA,NA,NA
30,063,3.268287339651085,NA,3.1438487639355395,NA,2.604950494,NA
30,065,3.1326766749585375,NA,NA,NA,NA,NA
30,067,2.870836152,NA,NA,NA,NA,NA
30,069,NA,NA,NA,NA,NA,NA
30,071,2.974385397,NA,NA,NA,NA,NA
30,073,2.967342159,NA,NA,1.137260606,NA,NA
30,075,NA,NA,NA,NA,NA,NA
30,077,3.064779084,NA,NA,NA,NA,NA
30,079,NA,NA,NA,NA,NA,NA
30,081,2.895184872,NA,NA,NA,2.53775931,NA
30,083,3.013523642,NA,NA,NA,NA,NA
30,085,2.667895108,NA,NA,2.096163962,NA,NA
30,087,3.596643591,NA,NA,1.761645209,NA,NA
30,089,2.882028404,NA,NA,NA,NA,NA
30,091,3.021106513,NA,NA,NA,NA,NA
30,093,3.1725486928754822,NA,NA,NA,NA,NA
30,095,3.058520942,NA,NA,NA,NA,NA
30,097,3.030596594,NA,NA,NA,NA,NA
30,099,3.307499008,NA,NA,NA,NA,NA
30,101,2.689639104,NA,NA,NA,NA,NA
30,103,NA,NA,NA,NA,NA,NA
30,105,NA,NA,NA,NA,NA,NA
30,107,3.1916791809314224,NA,NA,NA,NA,NA
30,109,NA,NA,NA,NA,NA,NA
30,111,3.1008914079824836,NA,NA,2.320722601,2.387494264,NA
31,000,3.384563239091913,2.398921951432267,3.3634518481394244,2.0893789355369927,2.684775461091405,NA
31,001,3.285086899927771,NA,NA,NA,2.694577053,NA
31,003,3.236662829927492,NA,NA,NA,NA,NA
31,005,NA,NA,NA,NA,NA,NA
31,007,NA,NA,NA,NA,NA,NA
31,009,NA,NA,NA,NA,NA,NA
31,011,3.4373882850772,NA,NA,NA,NA,NA
31,013,2.699426783,NA,NA,NA,NA,NA
31,015,NA,NA,NA,NA,NA,NA
31,017,2.928252801,NA,NA,NA,NA,NA
31,019,3.483598786268215,NA,NA,NA,2.824638577,NA
31,021,3.2963807835698193,NA,NA,NA,NA,NA
31,023,3.4764370477248216,NA,NA,NA,NA,NA
31,025,3.12634458,NA,NA,NA,NA,NA
31,027,3.170111761642865,NA,NA,NA,NA,NA
31,029,3.4114727744478484,NA,NA,NA,NA,NA
31,031,3.954591031473345,NA,NA,NA,NA,NA
31,033,3.175136380145099,NA,NA,NA,NA,NA
31,035,3.4765241953560975,NA,NA,NA,NA,NA
31,037,3.062947438,NA,NA,NA,3.2747881697703525,NA
31,039,3.4960671560509344,NA,NA,NA,3.5556661160000003,NA
31,041,3.277484954252095,NA,NA,NA,NA,NA
31,043,3.462804731,NA,NA,NA,3.079376357,NA
31,045,3.1760031928403096,NA,NA,NA,NA,NA
31,047,3.1396365466116096,2.822625662,NA,NA,2.5610060470000002,NA
31,049,2.671431634,NA,NA,NA,NA,NA
31,051,3.6620559116974007,NA,NA,NA,NA,NA
31,053,3.087846715,NA,NA,NA,2.357209154,NA
31,055,3.576719672278582,2.270641696,3.3380949035788925,2.626930222,2.471641161,NA
31,057,NA,NA,NA,NA,NA,NA
31,059,3.014903571,NA,NA,NA,NA,NA
31,061,NA,NA,NA,NA,NA,NA
31,063,2.93290424,NA,NA,NA,NA,NA
31,065,3.06414081,NA,NA,NA,NA,NA
31,067,3.2004505717545464,NA,NA,NA,NA,NA
31,069,NA,NA,NA,NA,NA,NA
31,071,NA,NA,NA,NA,NA,NA
31,073,NA,NA,NA,NA,NA,NA
31,075,NA,NA,NA,NA,NA,NA
31,077,3.907928047,NA,NA,NA,NA,NA
31,079,3.338531449,2.704444461,NA,NA,2.65812275,NA
31,081,3.628317379901367,NA,NA,NA,NA,NA
31,083,3.1041014164255176,NA,NA,NA,NA,NA
31,085,NA,NA,NA,NA,NA,NA
31,087,2.912986352,NA,NA,NA,NA,NA
31,089,3.3185838975697375,NA,NA,NA,NA,NA
31,091,NA,NA,NA,NA,NA,NA
31,093,3.081098099,NA,NA,NA,NA,NA
31,095,2.982694262,NA,NA,NA,NA,NA
31,097,3.2882107250238968,NA,NA,NA,NA,NA
31,099,3.246338622,NA,NA,NA,NA,NA
31,101,3.3318760559657,NA,NA,NA,NA,NA
31,103,NA,NA,NA,NA,NA,NA
31,105,3.685085050327293,NA,NA,NA,NA,NA
31,107,3.2192802225815718,NA,NA,NA,NA,NA
31,109,3.416902871713666,2.318305835,3.4559731925916473,NA,2.760109667,NA
31,111,3.4443569608907647,NA,NA,NA,3.009640653,NA
31,113,NA,NA,NA,NA,NA,NA
31,115,NA,NA,NA,NA,NA,NA
31,117,NA,NA,NA,NA,NA,NA
31,119,3.2251436101871276,NA,NA,NA,2.733921636,NA
31,121,3.2382941699659615,NA,NA,NA,NA,NA
31,123,3.5270215606879742,NA,NA,NA,NA,NA
31,125,3.389479428,NA,NA,NA,NA,NA
31,127,3.111658625154189,NA,NA,NA,NA,NA
31,129,2.737944494,NA,NA,NA,NA,NA
31,131,3.062914451,NA,NA,NA,2.672320051,NA
31,133,3.13617265612603,NA,NA,NA,NA,NA
31,135,3.647138631483502,NA,NA,NA,NA,NA
31,137,3.4047030689809157,NA,NA,NA,NA,NA
31,139,3.2986684101288115,NA,NA,NA,NA,NA
31,141,3.461795513012757,NA,NA,NA,2.968407932,NA
31,143,3.622175978337636,NA,NA,NA,NA,NA
31,145,3.095448336,NA,NA,NA,NA,NA
31,147,3.342494839,NA,NA,NA,NA,NA
31,149,NA,NA,NA,NA,NA,NA
31,151,3.2477795709542314,NA,NA,NA,2.912373469,NA
31,153,3.3882309384270344,2.60308534,3.4136359491764527,NA,2.908202584,NA
31,155,3.423716141633789,NA,NA,NA,NA,NA
31,157,3.5204301254218446,NA,NA,NA,2.976552662,NA
31,159,3.6893282986181064,NA,NA,NA,NA,NA
31,161,3.351035008416874,NA,NA,NA,NA,NA
31,163,2.702091143,NA,NA,NA,NA,NA
31,165,NA,NA,NA,NA,NA,NA
31,167,3.276674865168524,NA,NA,NA,NA,NA
31,169,3.355727106252682,NA,NA,NA,NA,NA
31,171,NA,NA,NA,NA,NA,NA
31,173,4.569850227567866,NA,NA,1.515493195,NA,NA
31,175,2.825491386,NA,NA,NA,NA,NA
31,177,3.319580241731815,NA,NA,NA,NA,NA
31,179,3.231160823,NA,NA,NA,2.74195234,NA
31,181,2.914414674,NA,NA,NA,NA,NA
31,183,NA,NA,NA,NA,NA,NA
31,185,3.021568696,NA,NA,NA,NA,NA
32,000,3.177115084257341,2.3612670580534214,3.412322756928437,2.414114183420207,2.7018435350660006,NA
32,001,3.073523286,NA,NA,NA,2.522142067,NA
32,003,3.2946659210531384,2.369883605,3.4471381128104475,2.741970434,2.739255398,NA
32,005,3.201707637745724,NA,NA,NA,2.737847122,NA
32,007,2.917366172,NA,NA,2.168475182,2.547513697,NA
32,009,NA,NA,NA,NA,NA,NA
32,011,3.038121593,NA,NA,NA,NA,NA
32,013,2.920551001,NA,NA,NA,2.749590973,NA
32,015,3.017052928,NA,NA,NA,2.494955556,NA
32,017,2.909656496,NA,NA,NA,NA,NA
32,019,2.906112273,NA,NA,2.054794972,2.583850339,NA
32,021,2.874637949,NA,NA,NA,NA,NA
32,023,2.509100521,NA,NA,NA,2.538581786,NA
32,027,2.318346194,NA,NA,NA,NA,NA
32,029,2.985840501,NA,NA,NA,NA,NA
32,031,3.135946146298731,2.30555062,3.2463062438221333,2.675369405,2.541820811,NA
32,033,2.698641231,NA,NA,NA,2.623257156,NA
32,510,3.0114264,NA,NA,NA,2.5735749549999998,NA
33,000,3.2043540411541565,2.451231065693608,3.673080997837223,2.9390444832983085,2.5879889699750973,NA
33,001,3.018957191,NA,NA,NA,NA,NA
33,003,3.041965585,NA,NA,NA,NA,NA
33,005,3.1885205133746397,NA,NA,NA,3.3012360932422444,NA
33,007,2.796641718,NA,NA,NA,NA,NA
33,009,3.345092846006636,NA,3.731051445269139,NA,NA,NA
33,011,3.2263103690393127,2.232020512,3.757634543,NA,2.297666519,NA
33,013,3.089578916,NA,3.1405782632758488,NA,3.3008622605016367,NA
33,015,3.363075452444818,2.973102082,3.604210548,NA,3.2082406773554113,NA
33,017,3.164299191705367,NA,3.6294137142287815,NA,2.751137399,NA
33,019,2.934993019,NA,NA,NA,NA,NA
34,000,3.4085864975603766,2.670445582926049,3.9679419276507852,3.165907640145657,2.820254404505214,NA
34,001,3.2402418170128695,2.383391741,3.546923510865326,NA,2.617927341,NA
34,003,3.5795510598642126,2.953688702,4.014978034147595,2.627459688,3.115620182816222,NA
34,005,3.25421882124935,2.655744393,3.769585802931662,NA,2.803810545,NA
34,007,3.347249066115887,2.6177442810000002,3.7707133556512935,NA,2.639960598,NA
34,009,3.268545944579463,2.542714876,NA,NA,2.576059396,NA
34,011,2.961386483,2.3536809549999997,3.6164024520367355,NA,2.641989835,NA
34,013,3.5955584615831295,2.784365617,4.117607397820069,NA,2.895455572,NA
34,015,3.3148361053654813,2.66615427,3.6350971456658354,NA,2.816831534,NA
34,017,3.3467027074636926,2.603991039,3.927824364316019,NA,2.896910671,NA
34,019,3.49204679883623,2.993387428,3.901662502165695,NA,2.851721712,NA
34,021,3.3707917916016332,2.456277583,3.9101352866932357,NA,2.586280286,NA
34,023,3.3028927690749583,2.8707046099999998,3.975863204178632,4.001935141552715,2.760416,NA
34,025,3.5373316546048454,2.459674204,4.22429895,NA,2.856901584,NA
34,027,3.524386610790194,3.037656989,4.045736569539925,NA,3.1043123839131104,NA
34,029,3.198443617726401,2.573217617,3.5646193252619582,NA,2.707692812,NA
34,031,3.3676774001768637,2.410418609,3.487598429,NA,2.708512125,NA
34,033,3.231771665158727,NA,NA,NA,2.856011044,NA
34,035,3.489322399827885,2.87480313,4.1373445506666915,NA,2.779334449,NA
34,037,3.2818621183756207,2.782038399,3.146178332362715,NA,3.018784091,NA
34,039,3.590719903092831,2.7176561870000002,4.122195936876713,NA,2.83701004,NA
34,041,3.22586611865639,2.618100253,3.637215922635402,NA,2.948924491,NA
35,000,NA,NA,NA,NA,NA,NA
35,001,NA,NA,NA,NA,NA,NA
35,003,NA,NA,NA,NA,NA,NA
35,005,NA,NA,NA,NA,NA,NA
35,006,NA,NA,NA,NA,NA,NA
35,007,NA,NA,NA,NA,NA,NA
35,009,NA,NA,NA,NA,NA,NA
35,011,NA,NA,NA,NA,NA,NA
35,013,NA,NA,NA,NA,NA,NA
35,015,NA,NA,NA,NA,NA,NA
35,017,NA,NA,NA,NA,NA,NA
35,019,NA,NA,NA,NA,NA,NA
35,021,NA,NA,NA,NA,NA,NA
35,023,NA,NA,NA,NA,NA,NA
35,025,NA,NA,NA,NA,NA,NA
35,027,NA,NA,NA,NA,NA,NA
35,028,NA,NA,NA,NA,NA,NA
35,029,NA,NA,NA,NA,NA,NA
35,031,NA,NA,NA,NA,NA,NA
35,033,NA,NA,NA,NA,NA,NA
35,035,NA,NA,NA,NA,NA,NA
35,037,NA,NA,NA,NA,NA,NA
35,039,NA,NA,NA,NA,NA,NA
35,041,NA,NA,NA,NA,NA,NA
35,043,NA,NA,NA,NA,NA,NA
35,045,NA,NA,NA,NA,NA,NA
35,047,NA,NA,NA,NA,NA,NA
35,049,NA,NA,NA,NA,NA,NA
35,051,NA,NA,NA,NA,NA,NA
35,053,NA,NA,NA,NA,NA,NA
35,055,NA,NA,NA,NA,NA,NA
35,057,NA,NA,NA,NA,NA,NA
35,059,NA,NA,NA,NA,NA,NA
35,061,NA,NA,NA,NA,NA,NA
36,000,NA,NA,NA,NA,NA,NA
36,001,NA,NA,NA,NA,NA,NA
36,003,NA,NA,NA,NA,NA,NA
36,005,NA,NA,NA,NA,NA,NA
36,007,NA,NA,NA,NA,NA,NA
36,009,NA,NA,NA,NA,NA,NA
36,011,NA,NA,NA,NA,NA,NA
36,013,NA,NA,NA,NA,NA,NA
36,015,NA,NA,NA,NA,NA,NA
36,017,NA,NA,NA,NA,NA,NA
36,019,NA,NA,NA,NA,NA,NA
36,021,NA,NA,NA,NA,NA,NA
36,023,NA,NA,NA,NA,NA,NA
36,025,NA,NA,NA,NA,NA,NA
36,027,NA,NA,NA,NA,NA,NA
36,029,NA,NA,NA,NA,NA,NA
36,031,NA,NA,NA,NA,NA,NA
36,033,NA,NA,NA,NA,NA,NA
36,035,NA,NA,NA,NA,NA,NA
36,037,NA,NA,NA,NA,NA,NA
36,039,NA,NA,NA,NA,NA,NA
36,041,NA,NA,NA,NA,NA,NA
36,043,NA,NA,NA,NA,NA,NA
36,045,NA,NA,NA,NA,NA,NA
36,047,NA,NA,NA,NA,NA,NA
36,049,NA,NA,NA,NA,NA,NA
36,051,NA,NA,NA,NA,NA,NA
36,053,NA,NA,NA,NA,NA,NA
36,055,NA,NA,NA,NA,NA,NA
36,057,NA,NA,NA,NA,NA,NA
36,059,NA,NA,NA,NA,NA,NA
36,061,NA,NA,NA,NA,NA,NA
36,063,NA,NA,NA,NA,NA,NA
36,065,NA,NA,NA,NA,NA,NA
36,067,NA,NA,NA,NA,NA,NA
36,069,NA,NA,NA,NA,NA,NA
36,071,NA,NA,NA,NA,NA,NA
36,073,NA,NA,NA,NA,NA,NA
36,075,NA,NA,NA,NA,NA,NA
36,077,NA,NA,NA,NA,NA,NA
36,079,NA,NA,NA,NA,NA,NA
36,081,NA,NA,NA,NA,NA,NA
36,083,NA,NA,NA,NA,NA,NA
36,085,NA,NA,NA,NA,NA,NA
36,087,NA,NA,NA,NA,NA,NA
36,089,NA,NA,NA,NA,NA,NA
36,091,NA,NA,NA,NA,NA,NA
36,093,NA,NA,NA,NA,NA,NA
36,095,NA,NA,NA,NA,NA,NA
36,097,NA,NA,NA,NA,NA,NA
36,099,NA,NA,NA,NA,NA,NA
36,101,NA,NA,NA,NA,NA,NA
36,103,NA,NA,NA,NA,NA,NA
36,105,NA,NA,NA,NA,NA,NA
36,107,NA,NA,NA,NA,NA,NA
36,109,NA,NA,NA,NA,NA,NA
36,111,NA,NA,NA,NA,NA,NA
36,113,NA,NA,NA,NA,NA,NA
36,115,NA,NA,NA,NA,NA,NA
36,117,NA,NA,NA,NA,NA,NA
36,119,NA,NA,NA,NA,NA,NA
36,121,NA,NA,NA,NA,NA,NA
36,123,NA,NA,NA,NA,NA,NA
37,000,3.351386834676763,2.6091389716836226,3.825131606411303,2.7939492168818676,2.832466031375358,NA
37,001,3.20819365677947,2.43637151,3.623730194,NA,2.806275468,NA
37,003,3.127054599980068,NA,NA,NA,3.066940814,NA
37,005,3.1421420097745685,NA,NA,NA,NA,NA
37,007,3.8421371306943994,2.262193426,NA,NA,NA,NA
37,009,3.053934178,NA,NA,NA,2.818317786,NA
37,011,2.854015852,NA,NA,NA,NA,NA
37,013,3.4977224466709456,2.724117989,NA,NA,3.061537016,NA
37,015,3.000960554,2.488669744,NA,NA,NA,NA
37,017,2.915640839,2.541679756,NA,NA,2.7991506,NA
37,019,3.3660982660234007,2.91266298,NA,NA,2.96036619,NA
37,021,3.307365493461707,2.38247693,2.928899614,NA,2.674028379,NA
37,023,3.1581782997110777,2.5682730129999998,3.084342027,NA,2.852518297,NA
37,025,3.2647180526819075,2.608217126,4.086489095781146,NA,2.808720592,NA
37,027,3.000924658,2.2235977670000002,NA,NA,2.719547516,NA
37,029,3.776472325520776,NA,NA,NA,NA,NA
37,031,3.3479027162736346,2.815246,NA,NA,3.2582573879023866,NA
37,033,3.073548353,2.627700398,NA,NA,NA,NA
37,035,3.201689730163125,2.640960686,2.958907442,NA,2.916764135,NA
37,037,3.5353855165624695,2.77918429,NA,NA,3.071483201,NA
37,039,3.055070051,NA,NA,NA,3.342334861,NA
37,041,3.550629032,3.1243538423479764,NA,NA,NA,NA
37,043,3.3141243941353844,NA,NA,NA,NA,NA
37,045,3.4242087393979963,2.857120586,NA,NA,3.1309083248340834,NA
37,047,3.092199248,2.810134798,NA,2.788411505,2.838170774,NA
37,049,3.1198628385096754,2.462244244,3.078012678,NA,2.784209655,NA
37,051,3.2521567856867715,2.673864942,3.278515095,2.906655887,2.863577701,NA
37,053,3.341484138890297,NA,NA,NA,NA,NA
37,055,3.314673889301563,NA,NA,NA,2.769119829,NA
37,057,3.2034112193918376,2.630229413,3.8405796646973305,NA,2.972677652,NA
