statecode,countycode,v148_race_white,v148_race_white_cilow,v148_race_white_cihigh,v148_race_black,v148_race_black_cilow,v148_race_black_cihigh,v148_race_aian,v148_race_aian_cilow,v148_race_aian_cihigh,v148_race_asian,v148_race_asian_cilow,v148_race_asian_cihigh,v148_race_nhopi,v148_race_nhopi_cilow,v148_race_nhopi_cihigh,v148_race_tom,v148_race_tom_cilow,v148_race_tom_cihigh,v148_race_hispanic,v148_race_hispanic_cilow,v148_race_hispanic_cihigh,v148_race_flag_CT
00,000,12.759662995976791,12.68910826720716,12.830217724746422,30.599877508882226,30.36180722178974,30.837947795974713,17.61874660960452,16.87260484870223,18.36488837050681,2.7639215868432876,2.6592775723764364,2.868565601310139,9.77784027456437,8.669524752064724,10.886155797064017,6.318589762856223,6.064946631962787,6.572232893749659,8.00439507801018,7.904487861977895,8.104302294042466,
01,000,19.85477912517541,19.1677044334726,20.541853816878216,38.119529824653206,36.62703417699471,39.6120254723117,8.63800289373097,4.463382144328228,15.08885269194503,5.38323230800702,3.2882181461773525,8.313965693380402,,,,4.59343284159426,2.7655466340694272,7.1732143807292434,8.977613802045342,7.252171978857398,10.703055625233286,
01,001,17.662446773977965,12.435992518333634,24.34535627634131,20.665426741062205,10.678127555146064,36.098341682470476,,,,,,,,,,,,,,,,
01,003,15.081842397867323,12.626983873408953,17.536700922325693,24.464831804281346,15.675079362575396,36.401730472735174,,,,,,,,,,,,,,,,
01,005,24.903941938238223,13.615216800022411,41.784582897814815,30.50537233501678,18.07941697522206,48.21163994767988,,,,,,,,,,,,,,,,
01,007,22.999915263470083,13.847451445201775,35.9172167337525,,,,,,,,,,,,,,,,,,,
01,009,20.56839981804877,15.361464786686406,26.97271987060613,,,,,,,,,,,,,,,,,,,
01,011,,,,31.616463554840195,15.782824693138764,56.57058666734294,,,,,,,,,,,,,,,,
01,013,26.533319726502704,14.127875275035823,45.372784811019244,28.02167009153745,14.479205839534409,48.948218401309894,,,,,,,,,,,,,,,,
01,015,24.232633279483036,19.695088572525428,29.502361519840278,26.24219909628427,17.949644755483853,37.04615517292827,,,,,,,,,,,,,,,,
01,017,30.322063633016395,20.14879107649556,43.82382441713218,22.421859818532415,12.549344732781229,36.981447961084385,,,,,,,,,,,,,,,,
01,019,24.63514500756044,16.498543245338805,35.38017757572044,,,,,,,,,,,,,,,,,,,
