"statecode","countycode","v044_numerator","v044_denominator","v044_rawvalue","v044_cilow","v044_cihigh"
"17","121",115336,24578,4.69265196517211,4.15405548287533,5.23124844746888
"17","123",121018,27815,4.35081790400863,3.49037868292823,5.21125712508902
"17","125",115300,28823,4.00027755611838,3.21841331768019,4.78214179455656
"17","127",117831,27510,4.28320610687023,3.45566754853481,5.11074466520565
"17","129",134477,35037,3.83814253503439,3.12529863037492,4.55098643969387
"17","131",137015,32718,4.18775597530411,3.39917955775421,4.97633239285401
"17","133",180024,47587,3.78304999264505,3.32598453624887,4.24011544904123
"17","135",124428,23275,5.34599355531686,4.14522262650029,6.54676448413344
"17","137",124034,28863,4.29733568929079,3.71565672592908,4.8790146526525
"17","139",119371,32203,3.70682855634568,2.99019374801096,4.42346336468041
"17","141",134336,34835,3.85635137074781,3.45172544663973,4.26097729485589
"17","143",135521,25304,5.35571451153968,4.99262386801839,5.71880515506097
"17","145",115636,25809,4.48045255531016,3.51158213915441,5.44932297146591
"17","147",143763,41905,3.43068846199737,2.62997971608667,4.23139720790808
"17","149",113984,23713,4.80681482730991,4.20944501457014,5.40418464004969
"17","151",120239,23766,5.0592863754944,3.76195821137166,6.35661453961715
"17","153",86083,18121,4.75045527288781,3.46785238506835,6.03305816070727
"17","155",135354,37408,3.61831693755346,3.10480277770839,4.13183109739854
"17","157",124027,28934,4.28654869703463,3.61784014407069,4.95525724999857
"17","159",111580,27341,4.08105043707253,3.48461189565162,4.67748897849343
"17","161",125611,27240,4.61127019089574,4.29275617220136,4.92978420959012
"17","163",140843,28545,4.9340690138378,4.63480495408331,5.23333307359229
"17","165",114017,23589,4.83348170757557,4.16093596048474,5.50602745466639
"17","167",142582,31190,4.57140109009298,4.34902620938753,4.79377597079843
"17","169",109823,27098,4.05280832533766,3.15594244862682,4.9496742020485
"17","171",128357,29131,4.40619958120216,3.55877990774589,5.25361925465842
"17","173",118909,32029,3.71254175903088,3.27484268191181,4.15024083614995
"17","175",116397,28709,4.05437319307534,3.45218341289729,4.6565629732534
"17","177",119279,25897,4.60590029733174,4.09579176893043,5.11600882573304
"17","179",142753,34820,4.09974152785755,3.83803684335324,4.36144621236186
"17","181",115515,23637,4.88704150272877,4.27009065440568,5.50399235105187
"17","183",110049,24283,4.53193592225013,4.09757132196374,4.96630052253652
"17","185",121122,21522,5.62782269305827,5.01367973652894,6.24196564958759
"17","187",121232,33607,3.60734370815604,2.83889450118075,4.37579291513132
"17","189",131127,36456,3.5968564845293,3.13489308396307,4.05881988509552
"17","191",105094,22688,4.63214033850494,4.13484292842175,5.12943774858812
"17","193",105290,20506,5.13459475275529,4.20326857411226,6.06592093139833
"17","195",123399,27820,4.43562185478073,3.97057645224486,4.90066725731661
"17","197",188015,49653,3.78657885726945,3.68251035330575,3.89064736123315
"17","199",129296,27518,4.6985972817792,4.31912837171112,5.07806619184728
"17","201",127170,27018,4.70686209193871,4.38945976954809,5.02426441432932
"17","203",166186,37509,4.43056333146711,3.74591105116122,5.11521561177301
"18","000",132443,30719,4.31143591913799,4.26531188570739,4.3575599525686
"18","001",112857,33180,3.40135623869801,3.0783554309565,3.72435704643953
"18","003",129158,31743,4.06886557666257,3.91356771535179,4.22416343797335
"18","005",146515,33395,4.38733343314868,3.8967630559529,4.87790381034445
"18","007",114718,31478,3.64438655568969,2.94608706486714,4.34268604651224
"18","009",99200,20091,4.93753421930217,3.23188405709986,6.64318438150449
"18","011",211681,46049,4.59686420986341,4.13543790159098,5.05829051813584
"18","013",136869,33974,4.02863954788956,3.29316125559857,4.76411784018056
"18","015",123198,30965,3.97862102373648,3.40559673363908,4.55164531383388
"18","017",108136,27407,3.94556135293903,3.44963511677211,4.44148758910595
"18","019",129332,35164,3.67796610169492,3.36295906507588,3.99297313831395
"18","021",122438,29667,4.12707722385142,3.49048788225108,4.76366656545176
"18","023",114706,33055,3.47015580093783,3.11431728170653,3.82599432016913
"18","025",98579,20205,4.87894085622371,3.74507908305096,6.01280262939646
"18","027",127061,27246,4.66347353739999,4.02887934627493,5.29806772852505
"18","029",138538,34271,4.04242654139068,3.41724881387483,4.66760426890653
"18","031",127434,36090,3.53100581878637,3.1511038995782,3.91090773799453
"18","033",123828,33043,3.74748055563962,3.51745986291009,3.97750124836915
"18","035",104939,23134,4.53613728710988,4.21510218242695,4.85717239179282
"18","037",132642,33288,3.98467916366258,3.58061961911456,4.38873870821061
"18","039",124542,29758,4.18516029303045,3.90795868704688,4.46236189901401
"18","041",110959,22932,4.83860980289552,4.27753206368141,5.39968754210963
"18","043",146289,35629,4.10589688175363,3.79711423836757,4.41467952513969
"18","045",106203,26751,3.97005719412358,3.47238414418543,4.46773024406174
"18","047",133343,35452,3.76122644702697,3.25986945345207,4.26258344060186
"18","049",123391,29316,4.20899849911311,3.37854856048147,5.03944843774476
"18","051",123080,33584,3.66484040019057,3.20741640875181,4.12226439162933
"18","053",104881,24760,4.23590468497577,3.74240036976209,4.72940900018944
"18","055",108645,26676,4.07276203328835,3.54669289493539,4.59883117164131
"18","057",220563,56634,3.89453331920754,3.7009404189558,4.08812621945929
"18","059",162275,46553,3.48581187034133,3.16473538263367,3.80688835804899
"18","061",129528,35348,3.66436573497793,3.30778895276243,4.02094251719344
"18","063",168528,50875,3.31258968058968,3.09983144165979,3.52534791951958
"18","065",113444,28612,3.96490982804418,3.54471164163346,4.3851080144549
"18","067",119359,29044,4.10959234265253,3.82687549820251,4.39230918710255
"18","069",117017,31740,3.68673597983617,3.40678569117337,3.96668626849896
"18","071",126502,33978,3.72305609512037,3.17542746602339,4.27068472421736
"18","073",134039,32978,4.06449754381709,3.27367488783361,4.85532019980058
"18","075",99308,25609,3.87785544144637,3.28376077927463,4.4719501036181
"18","077",115074,27427,4.19564662558792,3.54789646452539,4.84339678665046
"18","079",118125,32500,3.63461538461538,3.13930392456394,4.12992684466683
"18","081",154360,39919,3.86683033142113,3.56253512624363,4.17112553659863
"18","083",113806,24995,4.55315063012603,3.98732274652745,5.1189785137246
"18","085",128263,33956,3.77732948521616,3.4224872602805,4.13217171015183
"18","087",133505,39496,3.3802157180474,2.99062014900393,3.76981128709087
"18","089",134642,28735,4.68564468418305,4.48648259032885,4.88480677803725
"18","091",131231,30860,4.25246273493195,3.96850455737039,4.53642091249351
"18","093",118681,26702,4.44464834094824,3.95082978094805,4.93846690094844
"18","095",114103,27407,4.16327945415405,3.85769248207427,4.46886642623383
"18","097",124503,27845,4.47128748428802,4.31968827924793,4.62288668932812
"18","099",121745,35301,3.44876915668111,3.13303535408434,3.76450295927788
"18","101",123027,29917,4.11227730053147,2.90961582958884,5.3149387714741
"18","103",110857,28043,3.95310772741861,3.46811154775009,4.43810390708712
"18","105",130234,23202,5.61305059908629,5.03503950939773,6.19106168877484
"18","107",118347,29557,4.00402611902426,3.53133388650781,4.4767183515407
"18","109",145020,36094,4.01784230065939,3.67566198453642,4.36002261678236
"18","111",109918,29476,3.72906771610802,3.10735199381344,4.3507834384026
"18","113",120750,32396,3.72731201382887,3.17820501427393,4.2764190133838
"18","115",118650,30268,3.9199814986124,2.47720991761136,5.36275307961343
"18","117",123199,23801,5.17621108356792,4.4290587979861,5.92336336914973
"18","119",113933,27002,4.21942819050441,3.54372687064867,4.89512951036014
"18","121",113578,27208,4.17443399000294,3.44332960326261,4.90553837674327
"18","123",115478,23861,4.83961275721889,4.20760725019996,5.47161826423782
"18","125",120151,28800,4.17190972222222,3.5032979039362,4.84052154050824
"18","127",154055,37192,4.14215422671542,3.89009190241112,4.39421655101973
"18","129",151993,37386,4.06550580431177,3.57989820943384,4.5511133991897
"18","131",113014,27120,4.16718289085546,3.32701070948826,5.00735507222266
"18","133",130971,32703,4.00486193927163,3.32915300829829,4.68057087024497
"18","135",107675,27949,3.85255286414541,3.29462567024281,4.41048005804801
"18","137",126785,31374,4.04108497481991,3.44180483118428,4.64036511845555
"18","139",118059,28824,4.09585761865112,3.47308411195323,4.71863112534902
"18","141",124921,28026,4.45732534075501,4.24088860613259,4.67376207537743
"18","143",108264,23522,4.60266984099991,3.82992340682112,5.37541627517871
"18","145",129959,30391,4.27623309532427,3.7535432093683,4.79892298128024
"18","147",124612,30512,4.08403251179864,3.48540850667781,4.68265651691947
"18","149",107277,26969,3.97778931365642,3.46409741511349,4.49148121219935
"18","151",128371,35165,3.65053320062562,3.20653958922732,4.09452681202392
"18","153",102424,26806,3.82093561143028,3.18843337188625,4.45343785097431
"18","155",122043,31759,3.84278472244088,2.94220011090003,4.74336933398173
"18","157",119063,24237,4.91244791021991,4.59706617303271,5.22782964740711
"18","159",140543,42780,3.28525011687705,2.68200114859794,3.88849908515615
"18","161",127714,33881,3.76948732327853,3.34107332400283,4.19790132255424
"18","163",114333,28035,4.07822364901017,3.86265389915063,4.2937933988697
"18","165",111725,28651,3.89951485113958,3.48765902041575,4.3113706818634
"18","167",107049,20876,5.12785016286645,4.62839902584996,5.62730129988294
"18","169",119413,27395,4.35893411206425,3.76887885050757,4.94898937362092
"18","171",136867,34292,3.9912224425522,3.36352535385258,4.61891953125182
"18","173",160940,42995,3.74322595650657,3.32171021177632,4.16474170123683
"18","175",113113,26997,4.18983590769345,3.47519379022755,4.90447802515934
"18","177",104749,22726,4.6092141159905,4.11815774574838,5.10027048623261
"18","179",120577,34443,3.50076938710333,3.12476759817435,3.87677117603231
"18","181",114783,30768,3.73059672386895,3.3884449731605,4.07274847457741
"18","183",130688,37865,3.45141951670408,3.08851799531198,3.81432103809618
"19","000",136581,32719,4.17436351966747,4.11421914530234,4.2345078940326
"19","001",129479,29010,4.46325405032747,3.55754540310542,5.36896269754953
"19","003",115313,27344,4.21712258630778,2.63758220202093,5.79666297059464
"19","005",118954,30763,3.86678802457498,3.37916995669719,4.35440609245277
"19","007",98192,21162,4.6400151214441,3.56717243725188,5.71285780563632
"19","009",107200,27967,3.83308899774735,3.19647947130096,4.46969852419373
"19","011",150332,37196,4.04161737821271,3.61893406074123,4.46430069568419
"19","013",125679,29344,4.28295392584515,3.96209583039829,4.603812021292
"19","015",137680,36632,3.75846254640751,3.35091548339086,4.16600960942417
"19","017",134864,40546,3.32619740541607,3.00724405319477,3.64515075763737
"19","019",129885,35668,3.64149938320063,3.08684786247692,4.19615090392433
"19","021",129231,35976,3.59214476317545,3.18271495625551,4.00157457009539
"19","023",124163,34886,3.55910680502207,3.18549537884092,3.93271823120323
"19","025",116897,31973,3.65611609795765,3.21570428236607,4.09652791354923
"19","027",124070,30659,4.04677256270589,3.5770550909899,4.51649003442189
"19","029",118825,23949,4.96158503486576,4.29644657013093,5.62672349960059
"19","031",134934,38065,3.54483120977276,2.80874848178604,4.28091393775947
"19","033",119420,29700,4.02087542087542,3.67476079930905,4.36699004244179
"19","035",122100,27317,4.46974411538602,3.57948107434894,5.36000715642311
"19","037",124471,33051,3.76602825935675,3.10951791720151,4.422538601512
"19","039",123884,32829,3.77361479179993,2.5896204925457,4.95760909105416
"19","041",122646,29409,4.17035601346527,3.19754577152718,5.14316625540336
"19","043",117338,29691,3.95197197804048,3.36255864060629,4.54138531547468
"19","045",123106,30146,4.08365952365156,3.76827381301298,4.39904523429014
"19","047",128373,28695,4.47370622059592,3.53248565717223,5.41492678401961
"19","049",190864,47666,4.0041958628792,3.72815797319635,4.28023375256205
"19","051",127653,36520,3.49542716319825,2.54806754650057,4.44278677989592
"19","053",101550,23769,4.27237157642307,3.58108820659089,4.96365494625525
"19","055",133083,33303,3.99612647509233,3.17721767295797,4.8150352772267
"19","057",114846,26190,4.38510882016037,3.73716981790286,5.03304782241787
"19","059",132750,36192,3.66793766578249,3.3874005325789,3.94847479898608
"19","061",138996,34334,4.04834857575581,3.74042473044915,4.35627242106247
"19","063",110911,29619,3.74458962152672,2.81961806930724,4.6695611737462
"19","065",112102,23155,4.84137335348737,3.96217520630126,5.72057150067348
"19","067",117370,29043,4.04124918224701,3.3359892698326,4.74650909466143
"19","069",105603,23045,4.58246908223042,3.16477056657691,6.00016759788393
"19","071",127973,33732,3.79381596110518,3.31694250036424,4.27068942184612
"19","073",111292,30695,3.62573709073139,3.09864164962803,4.15283253183475
"19","075",135115,40248,3.35706122043331,2.88884237836917,3.82528006249746
"19","077",138260,34702,3.98420840297389,3.37232388091639,4.5960929250314
"19","079",122694,30110,4.07485885088011,3.39002778695649,4.75968991480372
"19","081",114768,33543,3.42151864770593,2.92914044815901,3.91389684725285
"19","083",113014,27764,4.07052297939778,3.54810760902886,4.5929383497667
"19","085",131467,34200,3.84406432748538,3.2738742898665,4.41425436510426
"19","087",113653,29601,3.83949866558562,3.32495645566015,4.3540408755111
"19","089",115188,32089,3.58964131010627,2.74522983814632,4.43405278206621
"19","091",122761,28448,4.31527699662542,3.43242690926,5.19812708399085
"19","093",115622,30839,3.74921365803042,3.07801219075224,4.42041512530859
"19","095",132051,35180,3.75358158044343,3.31236181131619,4.19480134957068
"19","097",129831,32988,3.93570389232448,3.34973267602232,4.52167510862664
"19","099",132613,33971,3.90371198963822,3.42199269507817,4.38543128419827
"19","101",109359,23167,4.72046445374887,3.54372155389224,5.8972073536055
"19","103",152130,29770,5.11017803157541,4.77031706283334,5.45003900031748
"19","105",124274,35150,3.53553342816501,3.08428258727846,3.98678426905155
"19","107",113938,27151,4.19645685241796,3.26378279198911,5.12913091284681
"19","109",117107,29657,3.94871362578818,3.34993928048908,4.54748797108727
"19","111",109436,24345,4.4952146231259,4.04966406779839,4.94076517845341
"19","113",144833,35332,4.09920185667384,3.91435542538528,4.2840482879624
"19","115",129125,38755,3.3318281512063,2.78390510894507,3.87975119346752
"19","117",115500,22990,5.02392344497608,3.75840524028118,6.28944164967097
"19","119",126115,36793,3.42769004973772,3.12082218883966,3.73455791063578
"19","121",150625,41324,3.64497628496757,3.18406531428382,4.10588725565133
"19","123",121478,30212,4.02085264133457,3.5135095984542,4.52819568421493
"19","125",141303,35808,3.94612935656836,3.37822658957665,4.51403212356008
"19","127",123932,32881,3.76910677899091,3.47682369280575,4.06138986517606
"19","129",156110,44441,3.51274723791094,2.87012470943513,4.15536976638675
"19","131",132703,32148,4.12787731740699,3.21731325067694,5.03844138413705
"19","133",115780,28229,4.10145594955542,3.44981899456325,4.75309290454759
"19","135",121391,31365,3.87026940857644,2.6425784910373,5.09796032611558
"19","137",121217,25393,4.77363840428465,3.6068013078882,5.94047550068109
"19","139",126479,33202,3.80937895307512,3.3577295540116,4.26102835213863
"19","141",115337,29380,3.92569775357386,3.49822246698387,4.35317304016385
"19","143",122898,27194,4.51930572920497,3.61017628364863,5.42843517476131
"19","145",108589,24689,4.39827453521811,3.78094984007305,5.01559923036318
"19","147",125229,30506,4.10506129941651,3.44386196878042,4.7662606300526
"19","149",144192,39520,3.64858299595142,3.04216579605283,4.25500019585
"19","151",116792,31788,3.6740908518938,3.26405666031877,4.08412504346883
"19","153",153497,37904,4.04962536935416,3.91119846686485,4.18805227184346
"19","155",133139,31262,4.25881261595547,3.93892602157052,4.57869921034042
"19","157",126600,25211,5.02161754789576,4.04281395546476,6.00042114032676
"19","159",125765,34000,3.69897058823529,2.94621449692534,4.45172667954525
"19","161",128357,30148,4.25756269072575,3.55969427977657,4.95543110167493
"19","163",144873,32052,4.51993635342568,4.24412460169402,4.79574810515734
"19","165",138375,31152,4.44192989214176,3.58217201684732,5.3016877674362
"19","167",144115,39476,3.65069915898267,3.20617574214877,4.09522257581657
"19","169",138710,27684,5.01047536483167,4.45477060803007,5.56618012163328
"19","171",119021,29361,4.05371070467627,3.48162976570948,4.62579164364306
"19","173",114756,31170,3.68161693936477,3.13498609522863,4.22824778350092
"19","175",110651,26365,4.196889816044,3.56079826521222,4.83298136687578
"19","177",113541,24399,4.65351038977007,3.85224551399092,5.45477526554922
"19","179",116027,25706,4.51361549832724,3.87558741927336,5.15164357738112
"19","181",160642,43129,3.72468640589858,3.41229968634334,4.03707312545382
"19","183",121589,36301,3.34946695683315,2.99223085685198,3.70670305681431
"19","185",109667,29991,3.6566636657664,2.99234114565485,4.32098618587794
"19","187",118794,27642,4.29759062296505,3.62497779002047,4.97020345590963
"19","189",117229,28800,4.07045138888889,3.56078623965728,4.58011653812049
"19","191",130162,35500,3.66653521126761,3.27359400290592,4.05947641962929
"19","193",130611,28742,4.54425579291629,4.00196297038611,5.08654861544646
"19","195",138036,33636,4.10381733856582,3.0176726175874,5.18996205954424
"19","197",125054,29932,4.17793665642122,3.49678952173265,4.85908379110979
"20","000",139294,31779,4.38320903741464,4.31409849378146,4.45231958104783
"20","001",105330,26706,3.94405751516513,3.38463221397721,4.50348281635305
"20","003",105958,27668,3.82962266878705,3.04431135798523,4.61493397958886
"20","005",116267,26517,4.38462118640872,3.69581202230011,5.07343035051733
"20","007",111393,26424,4.21559945504087,2.845913315347,5.58528559473474
"20","009",106089,25479,4.16378193806664,3.68129162688251,4.64627224925078
"20","011",119375,28216,4.23075559965977,3.63436205350769,4.82714914581184
"20","013",108405,27299,3.97102457965493,3.21018876925373,4.73186039005614
"20","015",144833,36153,4.00611290902553,3.62437639862155,4.38784941942951
"20","017",106458,22151,4.80601327253849,2.44153013871202,7.17049640636495
"20","019",101500,26354,3.85140775593838,2.97601795618225,4.72679755569451
"20","021",104991,24819,4.23026713405053,3.54373803169309,4.91679623640797
"20","023",100636,26278,3.82966740238983,2.83686223967337,4.82247256510629
"20","025",120167,30125,3.98894605809129,2.82827752012368,5.14961459605889
"20","027",111676,25658,4.35248265648141,3.21772973440277,5.48723557856005
"20","029",98188,26717,3.6751132237901,2.91993703921191,4.43028940836828
"20","031",130894,31816,4.11409353784259,3.43272580565481,4.79546127003038
"20","033",91017,23978,3.79585453332221,3.43957157350354,4.15213749314088
"20","035",108933,25491,4.27339060845004,3.90160810621949,4.6451731106806
"20","037",101075,20446,4.9435097329551,4.34390746742901,5.54311199848119
"20","039",103813,28265,3.67284627631346,2.51623474977825,4.82945780284868
"20","041",121508,34555,3.51636521487484,2.79712123191313,4.23560919783654
"20","043",129936,29198,4.45016781971368,3.61163991895177,5.28869572047558
"20","045",140517,27633,5.08511562262512,4.47964720242073,5.69058404282952
"20","047",112922,28569,3.95260597150758,3.30937002809121,4.59584191492394
"20","049",107680,20563,5.23658999173272,3.97849266555581,6.49468731790964
"20","051",128358,24203,5.30339214147007,4.24523179783598,6.36155248510415
"20","053",123054,33844,3.63591774021983,3.03251151692092,4.23932396351875
"20","055",130197,37835,3.44117880269592,2.89536877332843,3.9869888320634
"20","057",123300,32688,3.77202643171806,3.04972107391957,4.49433178951655
"20","059",131131,30865,4.24853393811761,3.58441461556779,4.91265326066743
"20","061",101299,28597,3.54229464629157,3.16534333312871,3.91924595945443
"20","063",121773,29625,4.11048101265823,3.07178295005958,5.14917907525687
"20","065",99900,27514,3.63087882532529,2.46447674467741,4.79728090597317
"20","067",162423,41425,3.92089318044659,2.82436225451433,5.01742410637885
"20","069",129066,37050,3.48356275303644,2.96303666026253,4.00408884581035
"20","071",132538,44000,3.01222727272727,1.70026824338703,4.32418630206751
"20","073",112113,25909,4.327183604153,3.34783552228984,5.30653168601616
"20","075",123333,32500,3.79486153846154,2.15360657017041,5.43611650675266
"20","077",100776,26179,3.84949768898736,3.18032478989881,4.51867058807591
"20","079",122869,34173,3.59549937084833,3.04837249488531,4.14262624681136
"20","081",138865,36676,3.78626349656451,3.20404612717951,4.36848086594951
"20","083",131308,37789,3.47476778956839,3.11746009195674,3.83207548718005
"20","085",128512,34839,3.68873963087345,3.19689404105786,4.18058522068903
"20","087",136495,35805,3.81217707024159,3.22194774339231,4.40240639709086
"20","089",100891,26043,3.87401605037822,3.37715928178347,4.37087281897297
"20","091",197364,51119,3.86087364776306,3.75004915457244,3.97169814095369
"20","093",136523,40769,3.34869631337536,2.87562284466853,3.82176978208219
"20","095",115026,30205,3.8081774540639,2.53828929687217,5.07806561125563
"20","097",112600,36656,3.07180270624182,2.18433529730915,3.95927011517448
"20","099",106629,24014,4.44028483384692,3.84810383169203,5.03246583600182
"20","101",127778,24833,5.14549188579712,2.03757266132437,8.25341111026988
"20","103",156885,39244,3.99768117419223,3.50711706997989,4.48824527840458
"20","105",116083,21333,5.441475648057,3.36004937259484,7.52290192351916
"20","107",114355,29590,3.86465021966881,3.24131956500043,4.48798087433718
"20","109",121577,30869,3.93848197220512,3.02868123946524,4.84828270494501
"20","111",101528,27184,3.73484402589759,3.30994956238716,4.15973848940801
"20","113",132077,34349,3.84514833037352,3.3249026610674,4.36539399967964
"20","115",117464,29983,3.91768668912384,3.27421499169249,4.56115838655519
"20","117",117346,29173,4.02241798923662,3.33976083518969,4.70507514328355
"20","119",135250,33632,4.02146764985728,3.2212695060139,4.82166579370065
"20","121",157149,38623,4.06879320612071,2.9503600230614,5.18722638918001
"20","123",111170,27281,4.07499725083391,2.71990840372628,5.43008609794155
"20","125",102135,23585,4.33050667797329,3.87076109426477,4.79025226168181
"20","127",112711,25476,4.4242031716125,3.27745543209051,5.57095091113449
"20","129",123098,28099,4.38086764653546,3.4510800737396,5.31065521933133
"20","131",141205,32252,4.37817809748233,3.49449702869535,5.2618591662693
"20","133",104693,22476,4.65799074568429,3.88254952366753,5.43343196770104
"20","135",133700,34438,3.88233927638074,3.06950087364991,4.69517767911157
"20","137",103875,23167,4.48374843527431,2.86984251433771,6.09765435621092
"20","139",117681,30557,3.85119612527408,3.26693749969341,4.43545475085475
"20","141",107426,24989,4.29893152987314,3.29130524347162,5.30655781627467
"20","143",134119,27793,4.82563954952686,2.79977408493247,6.85150501412125
"20","145",121833,27011,4.51049572396431,3.53670719632211,5.48428425160651
"20","147",105750,26206,4.03533541936961,2.9329172285642,5.13775361017502
"20","149",147318,40197,3.66490036569893,2.92238520346504,4.40741552793283
"20","151",110900,28450,3.89806678383128,3.15441264064624,4.64172092701633
"20","153",97375,26568,3.66512345679012,2.78575350771388,4.54449340586637
"20","155",109438,27342,4.00256016385049,3.74397041115231,4.26114991654867
"20","157",102146,24058,4.24582259539446,3.72192846204925,4.76971672873967
"20","159",111559,31615,3.52867309821287,2.71366860013079,4.34367759629495
"20","161",119181,22917,5.20054981018458,4.50775569071607,5.89334392965309
"20","163",118050,36148,3.26574084320018,2.68358062487793,3.84790106152242
"20","165",101400,24713,4.1031036296686,2.87746340666894,5.32874385266825
"20","167",100634,24671,4.07904016861903,2.8349982842526,5.32308205298545
"20","169",117395,26678,4.40044231201739,3.84657597581286,4.95430864822193
"20","171",122750,35533,3.45453522078068,2.0192037703907,4.88986667117067
"20","173",130770,29654,4.40986038982937,4.2518524140024,4.56786836565633
"20","175",120798,29844,4.04764776839566,2.92196246701192,5.17333306977939
"20","177",126885,29492,4.30235318052353,4.0779592963383,4.52674706470877
"20","179",146643,27729,5.28843449096614,3.76322303596155,6.81364594597072
"20","181",134321,30371,4.42267294458529,2.57011214789517,6.27523374127542
"20","183",115100,28359,4.05867625797807,3.3193042871604,4.79804822879574
"20","185",117167,30321,3.86421951782593,3.17747385501091,4.55096518064095
"20","187",113833,37592,3.02811768461375,1.25152776231612,4.80470760691137
"20","189",109829,38140,2.87962768746723,2.07860516515075,3.6806502097837
"20","191",120940,28322,4.27017865969917,3.71190505276243,4.82845226663592
"20","193",126671,27977,4.527683454266,2.68201746165066,6.37334944688134
"20","195",120083,37603,3.19344201260538,2.40173845361367,3.98514557159708
"20","197",123188,40099,3.0720965610115,2.75911804837473,3.38507507364827
"20","199",99868,30875,3.23459109311741,2.43730863084402,4.0318735553908
"20","201",113585,28782,3.94639010492669,3.54481582914074,4.34796438071264
"20","203",139750,26714,5.23133937261361,2.00379144039428,8.45888730483294
"20","205",114902,24128,4.7621850132626,4.04764571216687,5.47672431435833
"20","207",99273,26972,3.68059469079045,2.7010870730269,4.660102308554
"20","209",114349,25969,4.40328853633178,4.05025291019539,4.75632416246817
"21","000",123990,25066,4.94654113141307,4.86950984043146,5.02357242239468
"21","001",95430,18213,5.23966397628068,4.36413107026195,6.1151968822994
"21","003",104431,25049,4.16906862549403,3.58910124871543,4.74903600227264
"21","005",126207,32234,3.91533784203015,3.13977737457885,4.69089830948146
"21","007",118517,27977,4.23622976016013,3.04172519434602,5.43073432597425
"21","009",101215,19968,5.06886017628205,4.04751933929127,6.09020101327283
"21","011",106244,18102,5.86918572533422,4.33732781737447,7.40104363329396
"21","013",73635,12165,6.05302096177559,4.78784666616366,7.31819525738751
"21","015",161717,45340,3.56676224084693,3.32069532136828,3.81282916032559
"21","017",122760,21922,5.59985402791716,4.46397693813605,6.73573111769827
"21","019",117165,21464,5.45867499068207,4.51347978433369,6.40387019703046
"21","021",119318,23471,5.08363512419582,4.35657541419187,5.81069483419976
"21","023",126104,24754,5.09428779187202,3.97076830418823,6.21780727955582
"21","025",88774,14548,6.10214462469068,4.83304929572574,7.37123995365561
"21","027",112091,21026,5.33106629886807,4.00091029751844,6.6612223002177
"21","029",141498,36970,3.82737354611847,3.52726126387142,4.12748582836553
"21","031",94920,18816,5.04464285714286,4.06796097589228,6.02132473839344
"21","033",117127,21390,5.47578307620383,4.36850068604138,6.58306546636629
"21","035",105780,21647,4.88658936573197,4.21370983684897,5.55946889461497
"21","037",151890,32010,4.74507966260544,4.34420087334578,5.14595845186509
"21","039",114076,25107,4.54359342016171,3.43693563719944,5.65025120312397
"21","041",118803,22073,5.38227698998777,4.4952191275557,6.26933485241983
"21","043",106883,19322,5.53167373977849,4.72733619655593,6.33601128300105
"21","045",86792,16301,5.32433593031102,3.97371674345128,6.67495511717077
"21","047",95536,23205,4.11704374057315,3.61320762859845,4.62087985254785
"21","049",129932,27330,4.75418953530918,4.22775991102888,5.28061915958948
"21","051",87951,15616,5.6321080942623,4.63912324706536,6.62509294145923
"21","053",93500,18779,4.97896586612706,3.50189336115324,6.45603837110087
"21","055",104226,23218,4.48901714187268,3.57653500967221,5.40149927407316
"21","057",80300,11767,6.82416928698904,4.85920481550031,8.78913375847777
"21","059",122867,26255,4.67975623690726,4.21202424146823,5.14748823234628
"21","061",98250,23543,4.17321496835577,3.09633349452681,5.25009644218474
"21","063",98400,16401,5.99963416864825,3.23184045087474,8.76742788642177
"21","065",91025,16025,5.6801872074883,4.1245834830512,7.2357909319254
"21","067",142337,28017,5.08037976942571,4.85555533534578,5.30520420350563
"21","069",100455,17427,5.76433121019108,4.51656596417612,7.01209645620605
"21","071",96907,15907,6.09209781857044,5.16279851073939,7.02139712640149
"21","073",124570,29827,4.17641733999397,3.65615239848201,4.69668228150592
"21","075",71232,13842,5.14607715648028,4.13216405425659,6.15999025870396
"21","077",116429,30057,3.8736068137206,3.29180573445102,4.45540789299017
"21","079",117737,25376,4.63969892812106,4.13599772476889,5.14340013147323
"21","081",124581,27262,4.56976744186047,3.66719028722419,5.47234459649674
"21","083",103276,19632,5.26059494702526,4.35375993622056,6.16742995782996
"21","085",105661,19519,5.41323838311389,4.45107025136975,6.37540651485803
"21","087",89757,18141,4.94774268232181,3.89201550050016,6.00346986414346
"21","089",113271,25159,4.50220597003061,3.89777065922009,5.10664128084112
"21","091",121365,22381,5.42267995174478,4.34173863571859,6.50362126777098
"21","093",130974,32033,4.08872100646209,3.73895621938628,4.43848579353789
"21","095",79860,14903,5.3586526202778,4.43217642180905,6.28512881874655
"21","097",118208,21715,5.44361040755238,3.84459085694809,7.04262995815668
"21","099",94644,20313,4.65928223305272,3.93628268049504,5.38228178561041
"21","101",115860,24454,4.73787519424225,4.15393746674938,5.32181292173513
"21","103",117795,25124,4.68854481770419,3.78815677325604,5.58893286215233
"21","105",109917,24459,4.49392861523366,2.95654364964496,6.03131358082235
"21","107",108254,22677,4.77373550293249,4.1707581348427,5.37671287102228
"21","109",88667,15076,5.88133457150438,3.78546071770005,7.97720842530871
"21","111",135493,29008,4.67088389409818,4.52750759199986,4.8142601961965
