statecode,countycode,v015_denominator,v015_numerator,v015_rawvalue,v015_cilow,v015_cihigh,v015_sourceflag,v015_flag_CT
13,007,,,,,,,
13,009,310530,44,14.169323414806943,10.295452084547172,19.021655324866437,,
13,011,,,,,,,
13,013,597447,36,6.025639094346444,4.220283542693367,8.342024395341545,,
13,015,767326,33,4.30064926771672,2.960369070346871,6.039710536221799,,
13,017,118452,11,9.286462026812549,4.635768384862087,16.616045751276427,,
13,019,132174,11,8.32236294581385,4.154493597255767,14.89100618374412,,
13,021,1081324,274,25.33930625788385,22.338931448834593,28.33968106693311,,
13,023,,,,,,,
13,025,,,,,,,
13,027,110682,11,9.938382031405288,4.961204502301042,17.78251071836609,,
13,029,300453,18,5.99095365997344,3.5506188257063593,9.468289638488544,,
13,031,563720,35,6.208756120059603,4.324626126892741,8.634876777315522,,
13,033,163112,20,12.261513561233999,7.489651028375562,18.936913226908256,,
13,035,177931,15,8.430234191905852,4.7183380820561425,13.904389269708956,,
13,037,,,,,,,
13,039,387570,13,3.3542327837551924,1.7859876902246823,5.735840214195855,,
13,043,,,,,,,
13,045,851216,42,4.9341177797409825,3.556078096802421,6.669493850972097,,
13,047,475679,12,2.5227096424269306,1.303520884613829,4.4066660601323475,,
13,049,90986,10,10.990701866221176,5.270468749183868,20.21229204714767,,
13,051,2059680,252,12.234910277324632,10.7242855483318,13.745535006317464,,
13,053,,,,,,,
13,055,174282,11,6.311609919555663,3.150732931247541,11.29321359251211,,
13,057,1868264,47,2.5157044186474717,1.8484449824578195,3.345353565697726,,
13,059,899039,55,6.117643394780427,4.6086462290777686,7.962953773524771,,
13,061,,,,,,,
13,063,2051634,378,18.42433884406283,16.566953203805443,20.28172448432022,,
13,065,,,,,,,
13,067,5351201,261,4.877409762780355,4.285677755966354,5.469141769594357,,
13,069,302473,31,10.24884865756613,6.963595421456412,14.547422580940697,,
13,071,320310,28,8.741531641222567,5.808684292047557,12.633947096022041,,
13,073,1110181,28,2.5221112593351895,1.6759246155228318,3.6451529924641295,,
13,075,121343,13,10.713432171612702,5.704451423653447,18.32029529363777,,
13,077,1047066,54,5.157268023219166,3.874298465669285,6.729116062761152,,
13,079,,,,,,,
13,081,148961,26,17.454232987157713,11.401684478216676,25.57449539350906,,
13,083,,,,,,,
13,085,,,,,,,
13,087,193259,30,15.52320978583145,10.473444456103422,22.16034719977215,,
13,089,5314647,874,16.445118556321802,15.354840267727086,17.535396844916516,,
13,091,141829,15,10.576116309076424,5.9193720133282435,17.443695486456114,,
13,093,86445,11,12.724853953380762,6.352201246152859,22.768278689689346,,
13,095,605633,116,19.15351376163452,15.667929910693893,22.63909761257515,,
13,097,1025834,77,7.506087729593677,5.923687054089309,9.381321783068493,,
13,099,,,,,,,
13,101,,,,,,,
13,103,459556,25,5.440033423565355,3.5205028000568652,8.030562477158467,,
13,105,,,,,,,
13,107,159059,14,8.801765382656749,4.8120070390865015,14.767866717278226,,
13,109,,,,,,,
13,111,,,,,,,
13,113,822205,41,4.986590935350673,3.5784637491203877,6.764873670889245,,
13,115,690969,41,5.933696012411556,4.25812270426825,8.049728651464092,,
13,117,1760008,22,1.2499943182076445,0.7833647842640267,1.8925064196938446,,
13,119,165391,14,8.464789498823999,4.627779187682885,14.20247844310487,,
13,121,7451949,1150,15.432204380357408,14.540265454921558,16.32414330579326,,
13,123,,,,,,,
13,125,,,,,,,
13,127,597351,48,8.03547662931844,5.924726136473068,10.653876227231102,,
13,129,408465,14,3.4274662455779565,1.8738276905733906,5.750705965464746,,
13,131,176683,22,12.45167899571549,7.8034009340058805,18.85199163876844,,
13,133,,,,,,,
13,135,6650343,370,5.563622808628066,4.99671441366444,6.130531203591692,,
13,137,324336,11,3.3915445710621084,1.6930468302121375,6.068410078838598,,
13,139,1449843,67,4.621190018505452,3.581358790241464,5.868747969800617,,
13,141,59553,10,16.79176531828791,8.05230415954265,30.88065427773207,,
13,143,212911,19,8.923916566076906,5.372780722633746,13.935801143006046,,
13,145,248262,10,4.028002674593776,1.9315838493738207,7.407640332397943,,
13,147,,,,,,,
13,149,,,,,,,
13,151,1677945,181,10.787004341620255,9.21549257381711,12.3585161094234,,
13,153,1135355,79,6.958176077086022,5.508853526834767,8.67196349729166,,
13,155,,,,,,,
13,157,539954,19,3.518818269704456,2.11855846319626,5.49507061186427,,
