statecode,countycode,v140_numerator,v140_denominator,v140_rawvalue,v140_cilow,v140_cihigh,v140_sourceflag,v140_flag_CT
00,000,303009,333287557,9.09151852914809,,,,
01,000,5916,5074296,11.658760151161855,,,,
01,001,67,59759,11.211700329657457,,,,
01,003,239,246435,9.69829772556658,,,,
01,005,22,24706,8.904719501335707,,,,
01,007,19,22005,8.634401272438081,,,,
01,009,44,59512,7.3934668638257826,,,,
01,011,5,10202,4.900999803960008,,,,
01,013,17,18650,9.115281501340483,,,,
01,015,161,115788,13.904722423739939,,,,
01,017,56,34088,16.428068528514434,,,,
01,019,20,25302,7.904513477195479,,,,
01,021,73,45884,15.909685293348444,,,,
01,023,24,12439,19.294155478736233,,,,
01,025,37,22515,16.433488785254276,,,,
01,027,15,14198,10.564868291308635,,,,
01,029,13,15346,8.471262869803207,,,,
01,031,66,54805,12.042696834230453,,,,
01,033,86,58033,14.819154618923717,,,,
01,035,8,11206,7.139032661074424,,,,
01,037,10,10166,9.836710603974032,,,,
01,039,41,37602,10.903675336418276,,,,
01,041,15,13025,11.516314779270633,,,,
01,043,84,90665,9.26487619257707,,,,
01,045,53,49544,10.697561763281124,,,,
01,047,52,36767,14.143117469469905,,,,
01,049,68,71998,9.444706797411039,,,,
01,051,94,89563,10.495405468776168,,,,
01,053,50,36666,13.636611574755905,,,,
01,055,146,103088,14.162657147291632,,,,
01,057,12,16118,7.445092443231171,,,,
01,059,25,31932,7.829136915946386,,,,
01,061,25,26783,9.334279206959637,,,,
01,063,6,7422,8.084074373484235,,,,
01,065,9,14595,6.166495375128469,,,,
01,067,22,17655,12.461059190031154,,,,
01,069,118,108079,10.917939655252177,,,,
01,071,50,52891,9.45340417084192,,,,
01,073,935,665409,14.051508170163011,,,,
01,075,11,13705,8.026267785479751,,,,
01,077,127,95878,13.246000125159057,,,,
01,079,34,33214,10.236647196965135,,,,
01,081,152,180773,8.408335315561505,,,,
01,083,85,110900,7.664562669071236,,,,
01,085,5,9777,5.114043162524292,,,,
01,087,14,18516,7.56102829984878,,,,
01,089,417,403565,10.332907957825876,,,,
01,091,28,18745,14.937316617764738,,,,
01,093,28,29156,9.603512141583208,,,,
01,095,89,99423,8.951651026422457,,,,
01,097,458,411411,11.13241989154398,,,,
01,099,28,19404,14.43001443001443,,,,
01,101,331,226361,14.62266026391472,,,,
01,103,145,124211,11.673684295271755,,,,
01,105,8,8035,9.956440572495332,,,,
01,107,21,18697,11.231748408835642,,,,
01,109,32,33014,9.692857575574,,,,
