statecode,countycode,v161_race_white,v161_race_white_cilow,v161_race_white_cihigh,v161_race_black,v161_race_black_cilow,v161_race_black_cihigh,v161_race_aian,v161_race_aian_cilow,v161_race_aian_cihigh,v161_race_asian,v161_race_asian_cilow,v161_race_asian_cihigh,v161_race_nhopi,v161_race_nhopi_cilow,v161_race_nhopi_cihigh,v161_race_tom,v161_race_tom_cilow,v161_race_tom_cihigh,v161_race_hispanic,v161_race_hispanic_cilow,v161_race_hispanic_cihigh,v161_race_flag_CT
00,000,17.406806239311152,17.323251717702504,17.4903607609198,8.397418228005874,8.272357825686045,8.522478630325702,25.068151490042855,24.16519746193371,25.971105518151997,6.6416601218404585,6.4831240731843645,6.800196170496553,14.21349596639127,12.906161427400125,15.520830505382413,9.552039159683297,9.185471238491418,9.918607080875175,7.792457616939663,7.692037133438579,7.892878100440746,
01,000,20.410719043325038,19.70010992562939,21.121328161020685,7.654882608894043,6.975980979076777,8.33378423871131,9.468140219717425,4.726461484177583,16.94111822307469,8.201820474704915,5.572739086462998,11.641829474226885,,,,6.383470687099133,3.6487050509457135,10.366356470437346,7.735343813043299,6.1429795504523605,9.614326073076015,
01,001,18.568402371894187,13.07386886592028,25.594096730257977,,,,,,,,,,,,,,,,,,,
01,003,21.581416515728453,18.501732639875325,24.66110039158158,9.965487818813473,4.77883876377836,18.326886912037093,,,,,,,,,,,,,,,,
01,005,16.142325725348165,7.381299224357336,30.64316247404009,,,,,,,,,,,,,,,,,,,
01,007,22.192418538382434,12.927901614826975,35.53221189335353,,,,,,,,,,,,,,,,,,,
01,009,28.273274067158816,21.77386619475979,36.104339786843376,,,,,,,,,,,,,,,,,,,
01,011,,,,,,,,,,,,,,,,,,,,,,
01,013,26.54729877767293,13.252315900468414,47.500450633299316,,,,,,,,,,,,,,,,,,,
01,015,21.619151205324822,17.268610122650692,26.732415261823096,9.477420846381273,4.731094339570278,16.957723827749728,,,,,,,,,,,,,,,,
