statecode,countycode,v001_race_white,v001_race_white_cilow,v001_race_white_cihigh,v001_race_white_flag2,v001_race_black,v001_race_black_cilow,v001_race_black_cihigh,v001_race_black_flag2,v001_race_aian,v001_race_aian_cilow,v001_race_aian_cihigh,v001_race_aian_flag2,v001_race_asian,v001_race_asian_cilow,v001_race_asian_cihigh,v001_race_asian_flag2,v001_race_nhopi,v001_race_nhopi_cilow,v001_race_nhopi_cihigh,v001_race_nhopi_flag2,v001_race_tom,v001_race_tom_cilow,v001_race_tom_cihigh,v001_race_tom_flag2,v001_race_hispanic,v001_race_hispanic_cilow,v001_race_hispanic_cihigh,v001_race_hispanic_flag2,v001_race_flag_CT
12,059,15125.498066392918,12932.649800886324,17318.346331899513,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
12,061,9658.234928284592,8842.886331396434,10473.58352517275,,13892.601357012629,11593.686327998148,16191.51638602711,,,,,2,,,,2,,,,2,,,,2,6001.504299582151,4850.886497515303,7152.122101649,,
12,063,12733.476304328578,11269.10789981744,14197.844708839717,,12762.078073605051,10491.44400782511,15032.712139384992,,,,,2,,,,2,,,,2,,,,2,,,,2,
12,065,8728.033162899423,6279.960937199019,11176.105388599826,,12500.181931183015,8473.664572626913,16526.699289739117,,,,,2,,,,2,,,,2,,,,2,,,,2,
12,067,9665.23943161138,7275.068474390249,12055.410388832512,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
12,069,9427.599130846147,8947.555643981792,9907.642617710502,,10021.787056326524,8949.258492890927,11094.315619762121,,,,,2,3575.237457546636,2375.719326125635,5167.213567168795,,,,,2,6178.944089443774,3872.3113642205694,9354.995607475366,1,6130.744187695741,5483.9608445758895,6777.527530815592,,
12,071,8864.602607028086,8494.643604724693,9234.561609331478,,11565.59757458969,10621.650927181767,12509.544221997614,,,,,2,2631.912964865846,1584.5835330907307,4110.058115457486,1,,,,2,9386.31090211994,6461.10453318785,13181.870299757145,,6090.2770773123675,5701.340095559036,6479.214059065699,,
12,073,7601.515241998374,7064.306823020671,8138.723660976078,,10947.658335106395,10152.705865946136,11742.610804266653,,,,,2,2146.583407117669,1142.9652586188906,3670.7230008904776,1,,,,2,4388.028936879613,2190.488235316521,7851.395866649816,1,4251.346456309362,3296.5506589777797,5206.1422536409445,,
12,075,11590.966311272041,10209.42055065713,12972.512071886951,,13809.506223423166,9723.16679982237,19034.58525943915,,,,,2,,,,2,,,,2,,,,2,4031.898870704848,2204.2766312478593,6764.841205315257,1,
12,077,10957.263513688718,7877.795189212971,14036.731838164465,,9210.684021076991,5155.149926933242,15191.622575836138,1,,,,2,,,,2,,,,2,,,,2,,,,2,
12,079,11931.78337613795,9093.077204103638,14770.489548172261,,12321.038690542031,9518.80797678796,15123.269404296101,,,,,2,,,,2,,,,2,,,,2,,,,2,
12,081,8397.349353028338,7946.769951076884,8847.92875497979,,13422.394644546834,12067.338806173642,14777.450482920025,,,,,2,3206.4280123706308,2009.4513643634014,4854.5705442875205,1,,,,2,3895.2040434908786,2129.5442972030964,6535.490512417335,1,7244.385419281432,6553.580359394197,7935.1904791686675,,
12,083,13281.600963381074,12698.711269677868,13864.49065708428,,14203.5923425759,12985.37093670727,15421.813748444529,,24073.99197951121,2915.4721145153053,86963.53648363006,1,4517.195200690934,2796.215025402948,6905.012705455154,1,,,,2,10177.889706480106,6707.293449249552,14808.295163047329,,7940.794115601477,7140.862677725645,8740.725553477308,,
12,085,7046.419886681923,6417.378914772096,7675.46085859175,,8597.311280477912,6404.357388300901,10790.265172654923,,,,,2,,,,2,,,,2,,,,2,7264.0250832778875,6006.870965972235,8521.17920058354,,
12,086,6692.98831687531,6399.640637355193,6986.335996395428,,12921.173461772503,12508.855853803618,13333.491069741389,,,,,2,2869.158808952624,2288.9205630126808,3449.397054892567,,,,,2,3049.5556759356487,1776.4785608764394,4882.634052278576,1,4720.904968461992,4603.423742843938,4838.386194080046,,
12,087,8077.71188808222,7077.007071365266,9078.416704799174,,7507.4331218858315,5312.706496784718,10304.538511440562,,,,,2,,,,2,,,,2,,,,2,5634.3284856820455,4461.4858797549905,6807.171091609101,,
12,089,8880.841499439259,8073.133317905994,9688.549680972525,,12110.970389332993,8703.148271188922,15518.792507477065,,,,,2,,,,2,,,,2,,,,2,7028.909057743868,4165.7769766014135,11108.706656497423,1,
12,091,9211.700469945128,8656.706263591212,9766.694676299045,,13062.41046380208,11357.28951431373,14767.53141329043,,,,,2,4343.509429218797,2862.4000830746127,6319.578176446502,,,,,2,7447.256071642426,5024.632398379212,10631.42111136314,,6872.18082036546,5664.788084580908,8079.573556150012,,
12,093,13616.585047933919,11922.181642255167,15310.98845361267,,9951.18026173756,6236.351690051074,15066.206505540764,1,,,,2,,,,2,,,,2,,,,2,9664.11959794191,7644.516078380094,11683.723117503725,,
12,095,6761.3259374048,6514.6997906109555,7007.952084198645,,10250.823814290992,9838.377275317105,10663.27035326488,,3950.964252307814,2160.028922237153,6629.046668044781,1,3345.5730033067694,2903.4008107476543,3787.7451958658844,,,,,2,3273.7681474532424,2327.969183774631,4475.348828826768,,5564.286782744828,5326.870633440836,5801.70293204882,,
12,097,8757.04461629022,8150.391587306498,9363.697645273944,,9341.23879839569,8326.865545526285,10355.612051265096,,,,,2,5640.364984204439,4069.6679022347935,7211.062066174084,,,,,2,,,,2,6052.323887673265,5708.774894152455,6395.872881194075,,
12,099,7393.464013108461,7141.179973362606,7645.748052854316,,9827.720671014204,9405.643791915663,10249.797550112744,,,,,2,2881.5955220096002,2331.9795709935074,3431.211473025693,,,,,2,4039.977964064664,2763.3419367362185,5703.243466861056,,5578.831875553037,5297.311557842486,5860.352193263589,,
12,101,10794.429241610262,10417.424310980257,11171.434172240266,,8680.692858806768,7653.443254094884,9707.942463518651,,5401.058911701347,2331.7938822185447,10642.239201819964,1,3277.835145099483,2341.7334841467314,4463.481133114081,,,,,2,6804.024878458234,4814.932959001806,9339.055740434045,,6169.355039278013,5639.458880080505,6699.25119847552,,
12,103,8846.503329787827,8568.301028590384,9124.70563098527,,13916.78831612622,13067.86064097069,14765.71599128175,,5358.248801826579,2154.293921244475,11040.040425139357,1,3756.502831346921,2988.2039144406726,4524.8017482531695,,,,,2,7130.177383300459,5338.344180419287,8922.01058618163,,5939.899627577843,5397.201775643742,6482.597479511944,,
12,105,10523.167361458893,10142.94631119754,10903.388411720245,,12817.92458848627,12074.236159400587,13561.613017571954,,6335.406221704012,3038.073538096651,11651.03760879514,1,4500.286507238202,3290.471737969299,5710.101276507105,,,,,2,7481.362314330478,5695.159625307148,9650.412306434984,,6478.142471260153,6107.971668674858,6848.313273845448,,
12,107,15994.503074744633,14603.062425443935,17385.94372404533,,17539.617762168036,14708.018832389975,20371.216691946098,,,,,2,,,,2,,,,2,,,,2,8608.64672636292,6409.702930413185,11318.780609844363,,
12,109,5668.822581484429,5289.481572884844,6048.163590084014,,9834.173356843656,7816.396607496525,11851.950106190787,,,,,2,3462.7411630856395,2115.132261901008,5347.92288122681,1,,,,2,,,,2,4027.210571559409,2985.2515085139476,5069.16963460487,,
12,111,9527.019768835185,8967.05420126221,10086.985336408161,,10457.424880465082,9617.773831354461,11297.075929575702,,,,,2,2367.982530380353,1501.0977963563053,3553.1364641654013,1,,,,2,7571.986766487768,4237.983513132678,12488.840659660116,1,5313.610555245972,4718.697316167021,5908.523794324923,,
12,113,8673.757672131518,8141.090263513893,9206.425080749144,,7573.326851592368,5642.633858118469,9504.019845066266,,,,,2,2775.4080466907753,1616.7774641849694,4443.69714075891,1,,,,2,5373.480323640165,3184.664993179743,8492.415558288561,1,4599.105359726298,3341.71699499537,6174.084280131555,,
12,115,8134.717891229509,7701.613080323492,8567.822702135527,,12104.39229089811,10299.197537228983,13909.587044567235,,,,,2,3472.6671858649443,2307.5621254882913,5018.970966302356,,,,,2,6364.250227217161,2747.6315269551997,12540.110072035302,1,5409.137224151473,4641.66527976424,6176.6091685387055,,
12,117,6900.325339173552,6527.775388000881,7272.875290346222,,10470.559060682448,9508.936408667298,11432.181712697598,,,,,2,2766.7088520811967,2044.5982366335634,3488.81946752883,,,,,2,2647.5244565897756,1593.9826709204963,4134.437393614051,1,4929.662807129887,4466.632489183125,5392.69312507665,,
12,119,11622.742008627585,10291.420847267937,12954.063169987234,,11011.80938633352,8129.043732697382,13894.575039969657,,,,,2,,,,2,,,,2,,,,2,4524.149090452338,3094.5146287668863,6386.748633962276,,
12,121,13730.760091308992,12205.497670048964,15256.02251256902,,13779.683311534049,10053.842492927415,17505.524130140682,,,,,2,,,,2,,,,2,,,,2,6557.925276427537,4424.604645402057,9361.846102758966,,
12,123,12684.298235323815,10662.481727746643,14706.114742900987,,16491.032200643825,11934.641773034225,22213.31215105676,,,,,2,,,,2,,,,2,,,,2,,,,2,
12,125,16230.680772388208,13771.91960185962,18689.441942916797,,16403.657134100802,12711.787730456963,20095.52653774464,,,,,2,,,,2,,,,2,,,,2,24820.95104767621,14459.11866594524,39740.74707068271,1,
12,127,11617.617854900547,11186.097830189885,12049.13787961121,,13711.29752091447,12672.92076678359,14749.674275045349,,,,,2,4744.190770577295,3177.2590162747265,6813.449316600572,,,,,2,8703.659963231623,6395.121966158523,11574.022638268307,,6690.170846700915,6083.435338755272,7296.906354646558,,
12,129,9675.714022223347,8341.416567577713,11010.01147686898,,8655.358264594779,5957.950370800924,12155.341031379097,,,,,2,,,,2,,,,2,,,,2,,,,2,
12,131,9220.668541811463,8351.448869704773,10089.888213918153,,12293.555943750807,8352.874819760602,17449.72136008188,,,,,2,,,,2,,,,2,,,,2,6129.81010132376,4105.230028537171,8803.429808256526,,
12,133,11128.125658809924,9476.960781524955,12779.290536094893,,13940.219863592429,8629.215809411016,21309.106867956656,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,000,8929.216851318886,8838.727536256427,9019.706166381346,,11876.671914807644,11745.552316709478,12007.791512905811,,5729.06751011645,4311.054610858288,7147.080409374612,,3287.4530448411965,3105.6600907905367,3469.2459988918563,,12573.824789818762,9711.225707567051,15436.423872070472,,2551.3647047997733,2263.2885065337637,2839.440903065783,,5308.292743361332,5159.178862100923,5457.406624621742,,
13,001,12476.699719674316,10150.151335936262,14803.24810341237,,15183.656489239067,10515.123509734074,21217.638047953238,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,003,19161.643567248095,14556.133293686507,23767.153840809682,,24082.27030964229,13765.098270853427,39108.098224953064,1,,,,2,,,,2,,,,2,,,,2,9068.488370865301,5282.728660284826,14519.52836004347,1,
13,005,16128.010911493013,12756.756742749762,19499.265080236266,,16807.275874027167,11168.312758966058,24291.193229726643,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,007,17720.84520689907,10128.994176179516,28777.542402350504,1,18424.24032227868,9520.073828286448,32183.440038624645,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,009,11045.972016951446,9318.893642243565,12773.050391659326,,12907.226804599733,10986.229403798105,14828.224205401362,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,011,10432.505009882352,8751.660534622157,12113.349485142548,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
13,013,10342.251200583925,9451.424398369829,11233.078002798022,,10611.715271379098,8604.37751130461,12619.053031453586,,,,,2,8038.387996720313,5037.614961250821,12170.216029138828,1,,,,2,,,,2,4466.882099427447,3315.4059922273905,5889.0271765852185,,
13,015,10800.875867713326,10014.493775647383,11587.25795977927,,13189.360560587054,10813.02714579619,15565.693975377919,,,,,2,,,,2,,,,2,,,,2,3640.2083234843612,2576.028063899318,4996.470331471775,,
13,017,14932.739858192834,12120.93232603908,17744.54739034659,,14340.568413423849,11045.550608285932,17635.586218561766,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,019,14756.372068264953,12463.92463860867,17048.819497921235,,16046.52803502176,10172.122287013595,24077.67082442546,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,021,12465.411801006887,11434.976481506526,13495.847120507247,,17224.62039373374,16230.307736297122,18218.93305117036,,,,,2,4844.548296013178,2871.186351647446,7656.47491830245,1,,,,2,,,,2,4696.739463494146,3039.4821400806554,6933.313964053874,,
13,023,12911.341255931453,9981.609215601686,15841.07329626122,,16873.596820078095,11384.54491744831,24088.108657991306,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,025,15776.0265784665,13610.763999989638,17941.289156943363,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
13,027,9267.959969345939,6842.954960646359,11692.964978045518,,12963.329072417753,9489.735559781342,16436.922585054162,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,029,9204.642290233414,8070.817604148293,10338.466976318536,,10978.565152449895,8299.04024851329,13658.0900563865,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,031,7670.114920147003,6844.582479276144,8495.647361017862,,12296.03400961451,10605.55639859066,13986.511620638361,,,,,2,,,,2,,,,2,,,,2,6331.206809045629,3867.265599097437,9778.035424889398,1,
13,033,11349.658389354523,9117.266776833096,13582.05000187595,,13497.955958013654,10936.666964729357,16059.244951297951,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,035,12615.859135015344,10713.221206256425,14518.497063774263,,11014.743169747224,8619.592382617047,13409.8939568774,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,037,11514.9106431444,5521.847233510972,21176.330651944543,1,15354.610393584051,10359.691154151165,21919.66108385796,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,039,9110.048650381528,8043.107923982961,10176.989376780095,,10680.430313631003,8326.127672105447,13034.732955156558,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,043,15800.839014020661,12391.933174221222,19209.7448538201,,18188.07775550666,12668.66256918877,25295.21327591231,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,045,11507.454223845305,10717.293609684499,12297.614838006111,,13559.3497559709,11934.326931648506,15184.372580293293,,,,,2,,,,2,,,,2,,,,2,5046.1704535222125,3636.8358080507523,6820.956514031617,,
13,047,9031.678197654865,8167.63729276929,9895.719102540439,,10628.395586344759,5810.642769058843,17832.64181830199,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,049,15891.597959471648,12753.365416626006,19029.83050231729,,11465.140475255128,6794.9688682768565,18119.864870754987,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,051,8861.91425338532,8287.341409566365,9436.487097204274,,13050.393658525918,12296.56982655485,13804.217490496985,,,,,2,2897.4899624816926,1940.4945022352547,4161.278911287461,,,,,2,,,,2,6366.58599973211,5191.771381212075,7541.400618252146,,
13,053,10476.863926034785,7376.679067575413,14440.976847774476,,12934.343586243018,7071.3259984871365,21701.630735749466,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,055,14723.975710358212,12836.542862632894,16611.40855808353,,15462.644807315653,10506.116948496394,21947.990037392912,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,057,5787.620471452485,5417.270164632959,6157.970778272011,,6392.014861507195,5010.747337151372,7773.282385863017,,,,,2,2349.9568809900106,1315.2530274201508,3875.8965049498047,1,,,,2,,,,2,4711.132180248478,3839.73400703862,5582.530353458336,,
13,059,8004.317404553893,7141.44955424366,8867.185254864125,,12766.215735013497,11421.655290320745,14110.776179706249,,,,,2,,,,2,,,,2,,,,2,4457.741594019044,3348.7926825408263,5816.385812973152,,
13,061,16794.42852464731,7250.642203566218,33091.71933487844,1,16151.157422674167,9724.051833769561,25222.03299472595,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,063,16629.69393863772,14730.207333906435,18529.180543369002,,11600.1240988906,11058.222188785436,12142.026008995763,,,,,2,4364.288849063619,3043.4535914318485,5685.124106695389,,,,,2,,,,2,6698.196951864247,5787.82727830565,7608.5666254228445,,
13,065,9948.577223294893,6729.145677877637,13168.008768712149,,20381.16788920327,13751.088388493084,29095.384459329485,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,067,5979.760594117584,5692.910800040681,6266.610388194487,,8211.509112216312,7762.930466653818,8660.087757778805,,,,,2,2672.0312446334037,2115.022060624653,3229.0404286421544,,,,,2,2088.9822216618295,1293.1129199634727,3193.231228935724,1,5078.674138955879,4614.5197315629775,5542.828546348781,,
13,069,11377.786711226332,9933.863868055545,12821.709554397119,,13400.685900864746,11071.934378952536,15729.437422776957,,,,,2,,,,2,,,,2,,,,2,6948.0582188592025,4752.466678244257,9808.585095402454,,
13,071,12077.049856971438,10550.220924081585,13603.878789861292,,16862.820861818305,14156.945743577004,19568.695980059605,,,,,2,,,,2,,,,2,,,,2,7359.629916725739,5559.385347074641,9557.09161136792,,
13,073,7247.334561966595,6646.536200363774,7848.132923569417,,7763.701051468017,6589.343048520195,8938.059054415839,,,,,2,4137.2505053338355,2451.9968546988543,6538.639474580332,1,,,,2,,,,2,3165.9253391793154,2120.269886941347,4546.796889454531,,
13,075,11816.867560095978,9507.77962953557,14125.955490656386,,16132.39388618028,12035.60269778447,20229.18507457609,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,077,7866.09102537309,7236.529028274896,8495.653022471284,,10922.755691136068,9574.593706899579,12270.917675372557,,,,,2,,,,2,,,,2,,,,2,5145.2238245758845,3723.623994015178,6930.582725919131,,
13,079,16304.605971096102,12659.151613586055,19950.06032860615,,8404.590625297344,4981.093059676284,13282.876625287332,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,081,13344.922793035174,10519.013279507555,16170.832306562792,,21660.585679789954,18221.607382580754,25099.563976999154,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,083,11161.195382797205,9185.486985009153,13136.903780585257,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
13,085,8497.631450733701,7238.609933390652,9756.65296807675,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
13,087,12400.031351477342,10208.807001350848,14591.255701603837,,15060.394216733852,12601.787696174344,17519.000737293358,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,089,4785.095090434192,4459.28646057666,5110.903720291723,,11543.870454828788,11147.553556383322,11940.187353274254,,,,,2,3503.3498515482656,2934.655718656228,4072.043984440303,,,,,2,2126.7038010322535,1332.7939495580727,3219.8551126312045,1,7853.4747761413355,7099.6189105703825,8607.330641712288,,
13,091,14732.989288951881,12094.318525977593,17371.66005192617,,14984.778864298538,10949.720387676376,19019.837340920698,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,093,14437.204630828684,9534.409014799963,19340.000246857406,,14794.173696711443,10312.39367844353,19275.953714979354,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,095,17823.343478335682,15493.46837576597,20153.218580905395,,15738.305242699718,14562.135422705189,16914.475062694248,,,,,2,,,,2,,,,2,,,,2,9651.414298519343,5895.334590235462,14905.826607397126,1,
13,097,11687.531367349073,10491.07443631498,12883.988298383165,,8478.070347231424,7725.941737712092,9230.198956750755,,,,,2,,,,2,,,,2,,,,2,4524.644981192844,3469.0193623409577,5800.390663972107,,
13,099,13982.91458239279,9697.390227499738,18268.438937285842,,17681.216565077277,13893.926227908329,21468.506902246223,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,101,9233.372435843079,5559.093371264489,14419.054816621823,1,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
13,103,9781.732112781136,8835.214947810036,10728.249277752235,,8790.725125939118,6864.543220269445,10716.907031608791,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,105,13128.051617822939,10766.867893307208,15489.23534233867,,18390.042571747075,14028.578845232658,22751.50629826149,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,107,13420.754151787367,11227.880553095585,15613.627750479149,,16044.103472414587,13045.582254258352,19042.62469057082,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,109,10319.236485803538,7591.463461834408,13047.009509772668,,17597.948872339854,12325.387041646329,24362.979013922315,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,111,12745.814471994914,10887.68374976217,14603.94519422766,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
13,113,6447.027509612314,5656.921165626852,7237.133853597777,,8945.930160117196,7620.022857554978,10271.837462679414,,,,,2,3634.045188809011,2077.1708190921454,5901.4617131407795,1,,,,2,,,,2,4550.669670303679,2972.648513605179,6667.785436701369,,
13,115,11967.485250225225,11023.065619908351,12911.904880542099,,16800.76800425726,14415.886816708527,19185.649191805995,,,,,2,,,,2,,,,2,,,,2,4439.145731480648,3250.012599725561,5921.198318444401,,
13,117,4743.378979251362,4352.719166281996,5134.038792220727,,5138.775613315559,3514.9187154143046,7254.417896581819,,,,,2,2180.912345324757,1644.0926884444061,2717.732002205108,,,,,2,,,,2,3945.870146438236,3032.114962560801,5048.482008728317,,
13,119,11814.128494026181,10109.800275101727,13518.456712950636,,14907.213124768696,9905.734860892031,21545.07352914104,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,121,4614.733620118706,4375.513615584683,4853.95362465273,,12845.381064196336,12486.405996321797,13204.356132070874,,,,,2,2021.265957341526,1678.9854673461286,2363.5464473369234,,,,,2,1623.8254684833287,1029.3660536490727,2436.535493605114,1,4831.512689855947,4283.266203853935,5379.75917585796,,
13,123,10661.189925434688,9033.37544528741,12289.004405581967,,,,,2,,,,2,,,,2,,,,2,,,,2,6063.612935292224,3593.6813171645563,9583.12261879305,1,
13,125,11006.086948201631,7253.080650161012,16013.278667714862,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
13,127,11504.202437221107,10336.09705324387,12672.307821198345,,13923.50891301099,12076.78122531389,15770.23660070809,,,,,2,,,,2,,,,2,,,,2,8112.72732426603,5846.940269972113,10966.050552333189,,
13,129,11630.992022990911,10524.637419373263,12737.34662660856,,15054.769712189956,9645.875022225846,22400.30398640763,1,,,,2,,,,2,,,,2,,,,2,4612.30744630549,3230.4034318531285,6385.377655956187,,
13,131,10293.008989401933,8266.040753775984,12319.977225027882,,15571.014703125911,12252.861794444987,18889.167611806835,,,,,2,,,,2,,,,2,,,,2,9610.07296751436,5870.08223124001,14841.978274643052,1,
13,133,9178.012290274557,6442.649999025947,11913.374581523167,,14165.971931250257,9982.5504564280891,18349.393406072424,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,135,6930.348250943768,6579.011905325437,7281.6845965621,,7340.8129182151915,6964.105672042909,7717.520164387474,,,,,2,3760.943694407918,3357.6690895443157,4164.218299271521,,,,,2,2585.844303912058,1779.9762364946528,3631.486809352971,,4920.1633172639195,4593.69547974173,5246.631154786109,,
13,137,10802.658948978042,9528.638465766482,12076.679432189601,,8804.536157459077,5300.905918187431,13749.373847036799,1,,,,2,,,,2,,,,2,,,,2,4370.888236364044,2828.608406742148,6452.29327282216,,
13,139,8805.562528569393,8170.902579149127,9440.22247798966,,12654.923155990196,10635.209775647432,14674.63653633296,,,,,2,6931.801505725941,4173.397322501026,10824.866708615313,1,,,,2,,,,2,5643.251611741191,4988.304455568391,6298.19876791399,,
13,141,9956.149418528,5690.799637377452,16168.162901410682,1,14283.90519610019,10762.614958896673,17805.195433303707,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,143,11616.372654741264,10219.04899339539,13013.696316087138,,17658.105262129466,10930.645469241825,26992.289633757377,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,145,7022.6697969098595,5857.980190700931,8187.359403118788,,10682.120834171199,7772.615812260796,13591.625856081602,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,147,10104.822691928366,8388.431269954544,11821.214113902188,,13876.115545236025,10017.692775775635,17734.538314696416,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,149,14062.063400588786,11288.814307581968,16835.312493595604,,16390.017236633874,7859.650338596984,30141.82525165053,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,151,10122.658726522872,9303.496602470772,10941.820850574972,,9233.696076716582,8643.89040669053,9823.501746742633,,,,,2,4559.30774426452,3029.6268850450765,6589.469122766393,,,,,2,,,,2,5038.191568429141,3935.1343509201183,6141.248785938164,,
13,153,9156.85786186544,8452.406144917995,9861.309578812883,,10993.139944459672,10008.430761325142,11977.849127594201,,,,,2,4969.174485147679,2991.7676486011683,7759.981501077686,1,,,,2,,,,2,4227.834820340378,3020.4271801265536,5757.111056278977,,
13,155,12501.58772758524,9264.922541177071,15738.252913993409,,17046.113425095937,11031.345833865576,25163.426066460837,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,157,8850.788029787758,8037.302081043948,9664.273978531568,,10145.690737447818,7427.9207586695275,13532.929659868465,,,,,2,,,,2,,,,2,,,,2,3035.0224277181223,1923.943871920313,4554.023823711624,1,
13,159,9890.995695900516,7867.185412385884,11914.805979415149,,15238.864348571178,10354.068983891704,21630.35153891539,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,161,15307.86713458873,12611.170683055921,18004.56358612154,,11977.556276148965,7824.137421633722,17549.895090506012,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,163,11617.277416160892,8459.406715511745,14775.14811681004,,20134.688483059337,16354.94937331747,23914.427592801203,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,165,13113.747155665096,9279.06726223041,16948.42704909978,,12708.74901349335,8511.248670504197,18251.883507268354,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,167,11549.061632132942,8236.845953442604,14861.27731082328,,12236.361635309117,8194.883429498595,17573.45643409472,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,169,9213.445723253417,7810.0680600346805,10616.823386472153,,7300.222326929925,4632.022447969437,9968.422205890412,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,171,11895.435596498954,9888.967562564285,13901.903630433622,,15019.366172834043,10955.690502640966,19083.04184302712,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,173,9127.5790138781,6851.913252832027,11403.244774924173,,10915.617183197606,6840.759174077981,16526.375594845143,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,175,11927.651411780174,10514.215087744858,13341.08773581549,,17190.379954695996,15015.28075099684,19365.479158395152,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,177,7788.46474810428,6603.2572799082245,8973.672216300336,,6994.008916757155,5120.493553716253,9329.027777440098,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,179,13095.761728181704,11552.866642538987,14638.65681382442,,12833.935715369178,11349.26617138364,14318.605259354716,,,,,2,,,,2,,,,2,,,,2,7929.433542345437,5903.984102082141,10425.740709198353,,
13,181,8613.153291408342,5799.954571576229,11426.352011240455,,18429.59635652851,11408.210616258983,28171.595723553113,1,,,,2,,,,2,,,,2,,,,2,,,,2,
13,183,11065.662865134927,8837.049007664325,13294.27672260553,,10659.458435118338,7832.1691189402145,14174.81999077685,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,185,9340.482484721122,8493.222687185995,10187.74228225625,,14792.866243860284,13490.858072265602,16094.874415454966,,,,,2,7350.528243633359,3798.125205286053,12839.893577328952,1,,,,2,,,,2,6638.910959488692,4764.197125886296,9006.432357392636,,
13,187,10137.96594244411,8756.100383446672,11519.83150144155,,,,,2,,,,2,,,,2,,,,2,,,,2,,,,2,
13,189,13340.595908458485,10678.930023191631,16002.261793725338,,13590.546394429235,10813.430373982439,16367.662414876031,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,191,12836.109697301104,9654.53581769918,16017.68357690303,,16075.397087225841,11484.499361229797,21890.128218749054,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,193,9903.777110762476,6774.176212269103,13981.178265481272,,13354.203732782224,10479.008419637736,16229.399045926712,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,195,11462.22351322909,9916.477027482448,13007.969998975732,,11116.5000008459,7261.6668750209055,16288.248144318646,,,,,2,,,,2,,,,2,,,,2,,,,2,
13,197,15035.541829774202,10927.225117829503,19143.858541718902,,13845.729036221028,8570.724497984349,21164.66760098659,1,,,,2,,,,2,,,,2,,,,2,,,,2,
