statecode,countycode,v159_race_white,v159_race_black,v159_race_asian,v159_race_aian,v159_race_hispanic,v159_flag_CT
13,067,3.596282058,2.8553847709999998,3.80419581525529,3.057308248,2.715333674,NA
13,069,3.2983840479713984,2.553599044,NA,NA,2.826910841,NA
13,071,3.006841166,2.233308296,NA,NA,2.565037403,NA
13,073,3.4703918159861638,2.999199026,3.6954309313706872,NA,3.1735937747351426,NA
13,075,2.933074815,2.234539143,NA,NA,2.522257026,NA
13,077,3.4831662046954355,2.644978482,3.749238960282911,NA,3.182473447681239,NA
13,079,2.888798439,2.975661169,NA,NA,NA,NA
13,081,2.917529439,2.329581597,NA,NA,NA,NA
13,083,3.193881633290818,NA,NA,NA,NA,NA
13,085,3.30732265021065,NA,NA,NA,2.819513696,NA
13,087,3.3517553608593293,2.66621333,NA,NA,2.933883799,NA
13,089,3.9322644235659876,2.576191868,3.3340167853875045,3.1260948919493643,2.481703841,NA
13,091,2.982240316,2.460015774,NA,NA,NA,NA
13,093,NA,2.433601807,NA,NA,NA,NA
13,095,3.1225646763641555,2.4008484340000003,NA,NA,2.64181819,NA
13,097,3.2357748142883036,2.885720675,3.3074265439718866,NA,2.851624038,NA
13,099,3.1516384377007562,2.355941819,NA,NA,NA,NA
13,101,3.363039517570093,NA,NA,NA,2.500401065,NA
13,103,3.3841077810145497,2.875241215,NA,NA,3.072768197,NA
13,105,2.907001058,2.010449747,NA,NA,NA,NA
13,107,3.2405996663774745,2.356957131,NA,NA,2.800295421,NA
13,109,2.903740146,2.3309948929999997,NA,NA,2.322612863,NA
13,111,2.847670454,NA,NA,NA,NA,NA
13,113,3.7240796599193993,3.3316801258730613,3.7755803165114554,NA,3.2706554601072337,NA
13,115,3.327712347,2.505749986,NA,NA,2.766990403,NA
13,117,3.6094940501872412,3.1643651031140014,4.196995708516661,4.061896220924606,2.940741702,NA
13,119,2.87513832,1.878422133,NA,NA,2.768270905,NA
13,121,3.844674978369328,2.529655398,4.062521976184074,NA,2.7447800190000002,NA
13,123,2.93668975,NA,NA,NA,2.528191694,NA
13,125,2.923854782,NA,NA,NA,NA,NA
13,127,3.4615498653617114,2.56363185,NA,NA,2.683948268,NA
13,129,3.044652158,2.6965164919999998,NA,NA,2.832208913,NA
13,131,3.17669684668517,2.643645446,NA,NA,2.3311722169999998,NA
13,133,3.899295633,2.660153734,NA,NA,3.193447189,NA
13,135,3.6599236790000003,3.1096205262475998,3.6728247342484535,3.141682912547198,2.765367178,NA
13,137,3.3571607903797016,NA,NA,NA,2.647515578,NA
13,139,3.2352974225794355,2.413497637,3.2694725831247475,NA,2.389549796,NA
13,141,NA,2.29331485,NA,NA,NA,NA
13,143,3.093593272,NA,NA,NA,NA,NA
13,145,3.5107167965671615,2.616301332,NA,NA,3.5513157998411415,NA
13,147,3.029463749,2.247764636,NA,NA,2.707316887,NA
13,149,3.1820174826315695,NA,NA,NA,NA,NA
13,151,2.989635051,2.618478328,3.211141068780878,NA,2.698399192,NA
13,153,3.487735994599672,2.839453166,3.6363187625947586,NA,3.057668316,NA
13,155,3.1469454596245665,2.620365374,NA,NA,NA,NA
13,157,3.405552987405221,2.883710825,3.021505432,NA,2.74815496,NA
13,159,2.701627918,2.346551753,NA,NA,NA,NA
13,161,2.995316916,2.707570301,NA,NA,2.655279235,NA
13,163,3.083705347,2.272153997,NA,NA,NA,NA
13,165,2.974569765,2.3979135879999998,NA,NA,NA,NA
13,167,3.190158373,2.929856703,NA,NA,NA,NA
13,169,3.2753271502885926,2.778560104,NA,NA,NA,NA
13,171,3.014384125,2.463787503,NA,NA,NA,NA
13,173,3.1498939089105016,2.567659161,NA,NA,NA,NA
13,175,3.3734484029899696,2.611842241,NA,NA,NA,NA
13,177,3.368157953615475,3.011268985,NA,NA,NA,NA
13,179,3.1094646315748964,2.791680078,NA,NA,2.977129345,NA
13,181,3.3291150468310997,2.607721998,NA,NA,NA,NA
13,183,2.968127354,2.652760557,NA,NA,2.755642408,NA
13,185,3.3293726592637642,2.44034116,NA,NA,2.96735079,NA
13,187,3.299242311862969,NA,NA,NA,3.1241098537563663,NA
13,189,3.017161411,2.503043747,NA,NA,NA,NA
13,191,2.819863906,2.358525379,NA,NA,NA,NA
13,193,NA,2.357412161,NA,NA,NA,NA
13,195,3.4219145580992056,2.813140722,NA,NA,3.270494573293394,NA
13,197,3.3553228031750657,2.687686182,NA,NA,NA,NA
13,199,3.154169259983436,2.150332006,NA,NA,NA,NA
13,201,2.952010688,2.3652025930000002,NA,NA,NA,NA
13,205,3.012978596,2.428864955,NA,NA,2.777836567,NA
13,207,3.3938349804578425,2.821352837,NA,NA,NA,NA
13,209,3.3107992796064725,NA,NA,NA,NA,NA
13,211,3.4309492365965095,2.427373957,NA,NA,NA,NA
13,213,2.800915722,NA,NA,NA,2.559380966,NA
13,215,3.451145455807912,2.501837237,3.7727508225183,NA,2.756478529,NA
13,217,2.987217696,2.561351908,NA,NA,2.589490768,NA
13,219,3.8446824252086422,2.686160143,3.8878955401716384,NA,3.1681178278444517,NA
13,221,2.989274087,2.371176283,NA,NA,NA,NA
13,223,3.1944451071322626,2.844468256,3.040493697,NA,2.947514058,NA
13,225,2.831598404,2.3554557000000003,NA,NA,2.760628936,NA
13,227,2.854747296,NA,NA,NA,NA,NA
13,229,3.338681437,NA,NA,NA,NA,NA
13,231,3.1317286631172276,NA,NA,NA,NA,NA
13,233,2.850359126,1.952450377,NA,NA,2.45456904,NA
13,235,3.2633781248685376,2.4910753420000002,NA,NA,NA,NA
13,237,NA,NA,NA,NA,NA,NA
13,239,NA,NA,NA,NA,NA,NA
13,241,2.97493167,NA,NA,NA,2.58608322,NA
13,243,3.067642927,2.693994223,NA,NA,NA,NA
13,245,2.928753147,2.278865708,3.052615506,NA,2.661952997,NA
13,247,3.003107172,2.799035034,3.2088498489152384,NA,2.653454129,NA
13,249,3.5384667558676504,NA,NA,NA,NA,NA
13,251,3.114436688835149,2.461659878,NA,NA,NA,NA
13,253,2.960398582,2.437550116,NA,NA,NA,NA
13,255,2.972962767,2.159810421,NA,NA,2.629551694,NA
13,257,3.2181386537776446,2.888605654,NA,NA,NA,NA
13,259,NA,2.698846248,NA,NA,NA,NA
13,261,2.886146479,2.119521743,NA,NA,2.2724428359999997,NA
13,263,NA,NA,NA,NA,NA,NA
13,265,NA,NA,NA,NA,NA,NA
13,267,2.709138973,1.880330919,NA,NA,2.226147155,NA
13,269,2.921487703,2.12319341,NA,NA,NA,NA
13,271,2.939516255,2.1922733599999997,NA,NA,NA,NA
13,273,NA,2.494955249,NA,NA,NA,NA
13,275,3.357143873455956,2.489139114,NA,NA,2.705484476,NA
13,277,3.469602828865318,2.4915246829999997,NA,NA,2.899076473,NA
13,279,3.126327080485972,2.540462237,NA,NA,2.602242828,NA
13,281,3.2421492063708213,NA,NA,NA,NA,NA
13,283,2.881310883,2.3545665319999998,NA,NA,NA,NA
13,285,3.1327984706358385,2.31283688,3.912614506160158,NA,2.693050638,NA
13,287,3.2231741377691234,2.58152108,NA,NA,NA,NA
13,289,2.939142614,2.48681918,NA,NA,NA,NA
13,291,3.3801543582759144,NA,NA,NA,NA,NA
13,293,2.809870736,2.333827837,NA,NA,NA,NA
13,295,3.07529834,2.1118107310000003,NA,NA,2.752962524,NA
13,297,3.2672111338037486,2.618127621,NA,NA,3.026887467,NA
13,299,3.367964242,2.773011764,NA,NA,2.85890814,NA
13,301,NA,2.441909709,NA,NA,NA,NA
13,303,3.1067300753873988,2.627120045,NA,NA,NA,NA
13,305,3.195872336127179,2.57380702,NA,NA,3.075326852,NA
13,307,NA,NA,NA,NA,NA,NA
13,309,3.1095137667214776,NA,NA,NA,NA,NA
13,311,3.2131552586086425,NA,NA,NA,NA,NA
13,313,3.177631727428722,3.053891115,NA,NA,2.784354534,NA
13,315,3.2399062032419907,2.425660487,NA,NA,NA,NA
13,317,3.284110109186075,2.758510323,NA,NA,NA,NA
13,319,3.066958711,2.432700855,NA,NA,NA,NA
13,321,3.2233037230274206,2.913157173,NA,NA,NA,NA
15,000,3.2396395729025813,3.0118670099846905,2.881838254211949,2.8962181301035157,2.778107240402805,NA
15,001,2.943481641,2.614262829,2.516061998,2.299380563,2.5002625529999998,NA
15,003,3.333700390361785,3.048703547,2.970114178,2.992309794,2.884527613,NA
15,005,NA,NA,NA,NA,NA,NA
15,007,3.190327404554201,NA,2.788750191,NA,NA,NA
15,009,3.195983618,NA,2.868486397,NA,2.783129388,NA
16,000,3.203361187207546,NA,3.1818591297943453,2.37179488539739,2.652174010855521,NA
16,001,3.3548752688388994,NA,3.257776589,2.839949991,2.852229622,NA
16,003,2.898650999,NA,NA,NA,NA,NA
16,005,3.299991887853987,NA,NA,2.663325633,2.790674997,NA
16,007,2.911656364,NA,NA,NA,NA,NA
16,009,2.716365793,NA,NA,NA,NA,NA
16,011,3.1796289618103772,NA,NA,1.866135228,2.690867701,NA
16,013,3.4382245607121,NA,NA,NA,2.619249943,NA
16,015,3.134158854186444,NA,NA,NA,NA,NA
16,017,3.2085019097274228,NA,NA,NA,2.543899565,NA
16,019,3.201471834136858,NA,NA,NA,2.5991226530000002,NA
16,021,3.1098345115710444,NA,NA,NA,NA,NA
16,023,3.279268646506719,NA,NA,NA,NA,NA
16,025,NA,NA,NA,NA,NA,NA
16,027,3.204623705062235,NA,NA,NA,2.696319255,NA
16,029,2.865075118,NA,NA,NA,NA,NA
16,031,3.063766411,NA,NA,NA,2.352140389,NA
16,033,NA,NA,NA,NA,NA,NA
16,035,3.071330038,NA,NA,NA,NA,NA
16,037,NA,NA,NA,NA,NA,NA
16,039,3.028697156,NA,NA,NA,2.570219345,NA
16,041,3.278029952,NA,NA,NA,2.752916932,NA
16,043,3.196566574365912,NA,NA,NA,2.270400218,NA
16,045,2.756274618,NA,NA,NA,2.521157227,NA
16,047,3.165886636201552,NA,NA,NA,2.3737284929999998,NA
16,049,2.919265376,NA,NA,NA,NA,NA
16,051,3.026963452,NA,NA,NA,2.277732062,NA
16,053,2.920962428,NA,NA,NA,2.546612509,NA
16,055,3.2227874677637134,NA,NA,NA,2.973697416,NA
16,057,3.3277112960930775,NA,NA,NA,NA,NA
16,059,3.048501473,NA,NA,NA,NA,NA
16,061,2.863546749,NA,NA,NA,NA,NA
16,063,2.422102018,NA,NA,NA,2.369754022,NA
16,065,NA,NA,NA,NA,NA,NA
16,067,3.07846626,NA,NA,NA,2.5691359719999998,NA
16,069,2.914432897,NA,NA,2.19192756,NA,NA
16,071,2.951290391,NA,NA,NA,NA,NA
16,073,2.803745623,NA,NA,NA,2.304887832,NA
16,075,2.977920989,NA,NA,NA,2.603652435,NA
16,077,3.2594555382708426,NA,NA,NA,2.8277246209999998,NA
16,079,3.2237351523761224,NA,NA,NA,NA,NA
16,081,3.1672686051473806,NA,NA,NA,2.3110334569999997,NA
16,083,3.1319520588725047,NA,2.374949504,NA,2.557375939,NA
16,085,3.5909038169905734,NA,NA,NA,NA,NA
16,087,3.2955217846721268,NA,NA,NA,2.857670966,NA
17,000,3.2227077241203173,2.4894297851225913,3.6321445727452746,2.8122506268827028,2.6554774338294544,NA
17,001,2.833215705,NA,NA,NA,3.014222914,NA
17,003,2.423285189,NA,NA,NA,NA,NA
17,005,3.2208265463215566,NA,NA,NA,NA,NA
17,007,2.814102478,2.247235339,NA,NA,2.427274753,NA
17,009,2.78847702,NA,NA,NA,NA,NA
17,011,3.2719492191436452,NA,NA,NA,2.982961242,NA
17,013,3.6316900033377357,NA,NA,NA,NA,NA
17,015,2.992627342,NA,NA,NA,NA,NA
17,017,2.759521319,NA,NA,NA,2.272700378,NA
17,019,3.1498356427289016,2.039186573,3.5594629763912233,NA,2.131514064,NA
17,021,2.841313227,NA,NA,NA,NA,NA
17,023,2.821255698,NA,NA,NA,NA,NA
17,025,2.86553826,NA,NA,NA,NA,NA
17,027,3.2932792918056424,NA,NA,NA,NA,NA
17,029,2.725983781,NA,NA,NA,NA,NA
17,031,3.4999302363638565,2.640779431,3.615616689797519,2.9200845109999998,2.791860823,NA
17,033,2.720711106,NA,NA,NA,NA,NA
17,035,2.5773246,NA,NA,NA,NA,NA
17,037,3.094150253,2.242370895,NA,NA,2.6431556609999998,NA
17,039,3.3739870976875492,NA,NA,NA,NA,NA
17,041,2.955911759,NA,NA,NA,2.508795369,NA
17,043,3.466698254533673,2.652681921,3.723631310964134,3.061900049,2.5811491650000002,NA
17,045,2.702905903,NA,NA,NA,NA,NA
17,047,3.4650991361924874,NA,NA,NA,NA,NA
17,049,3.4180613363070567,NA,NA,NA,NA,NA
17,051,2.828826664,NA,NA,NA,NA,NA
17,053,3.041539028,NA,NA,NA,NA,NA
17,055,2.841111469,NA,NA,NA,NA,NA
17,057,2.812191672,NA,NA,NA,NA,NA
17,059,2.257045169,NA,NA,NA,NA,NA
17,061,2.785164458,NA,NA,NA,NA,NA
17,063,2.974286482,NA,NA,NA,2.645925381,NA
17,065,3.3456994517900926,NA,NA,NA,NA,NA
17,067,3.262009623116586,NA,NA,NA,NA,NA
17,069,2.536773261,NA,NA,NA,NA,NA
17,071,2.278825183,NA,NA,NA,NA,NA
17,073,2.834306902,NA,NA,NA,3.1241721673307876,NA
17,075,3.3462058140980906,NA,NA,NA,3.184152722379885,NA
17,077,2.76962163,2.147950118,NA,NA,2.394687868,NA
17,079,3.369206483694408,NA,NA,NA,NA,NA
17,081,2.8510119449999998,2.021844936,NA,NA,NA,NA
17,083,3.1746716450355903,NA,NA,NA,NA,NA
17,085,3.227922404,NA,NA,NA,NA,NA
17,087,3.044563932,NA,NA,NA,NA,NA
17,089,3.20091395199797,2.133923061,3.3868951184177467,NA,2.309701641,NA
17,091,2.980001239,2.239928394,NA,NA,2.576582269,NA
17,093,3.2088172139623485,2.731996648,3.1604975822851613,NA,2.653966632,NA
17,095,2.978209081,2.212066081,NA,NA,2.727664437,NA
17,097,3.3748781707473476,2.254355408,3.815013198610086,2.506844413,2.441924856,NA
17,099,2.966691167,2.311074696,NA,NA,2.798322331,NA
17,101,2.749432014,NA,NA,NA,NA,NA
17,103,2.809663676,NA,NA,NA,2.542946739,NA
17,105,2.904696207,NA,NA,NA,2.60344097,NA
17,107,3.1142794490672068,NA,NA,NA,NA,NA
17,109,2.676599054,NA,NA,NA,NA,NA
17,111,3.216703326502014,2.817873717,3.5514332263851367,NA,2.561288236,NA
17,113,3.164775001899616,2.30874816,3.5883973286465407,NA,2.332480409,NA
17,115,2.8576483599999998,1.770889123,NA,NA,2.659191018,NA
17,117,3.1357380028281323,NA,NA,NA,NA,NA
17,119,3.141697605904903,2.490071039,3.433628160655589,NA,2.4859888789999998,NA
17,121,2.915226681,2.539813186,NA,NA,NA,NA
17,123,3.130217767232937,NA,NA,NA,NA,NA
17,125,2.929221153,NA,NA,NA,NA,NA
17,127,3.1560549356587986,NA,NA,NA,NA,NA
17,129,3.084762654,NA,NA,NA,NA,NA
17,131,3.070953414,NA,NA,NA,NA,NA
17,133,3.7501878846168095,NA,NA,NA,NA,NA
17,135,2.889143402,NA,NA,NA,NA,NA
17,137,2.894204331,2.4878707860000002,NA,NA,NA,NA
17,139,3.07995596,NA,NA,NA,NA,NA
17,141,3.048793106,NA,NA,NA,2.742517748,NA
17,143,3.226759282966748,2.024498545,3.9305266498356763,NA,2.294060361,NA
17,145,3.155155006608255,NA,NA,NA,NA,NA
17,147,3.4566648152968917,NA,NA,NA,NA,NA
17,149,2.687349539,NA,NA,NA,NA,NA
17,151,2.894520239,NA,NA,NA,NA,NA
17,153,2.728880815,NA,NA,NA,NA,NA
17,155,3.1319800031332607,NA,NA,NA,NA,NA
17,157,3.008326636,1.78697601,NA,NA,NA,NA
17,159,3.1679890832107387,NA,NA,NA,NA,NA
17,161,2.820488143,2.2805768029999998,2.581637683,NA,2.300532117,NA
17,163,3.2919056650594865,2.357365528,3.479735050343278,NA,2.92887093,NA
17,165,2.995697633,NA,NA,NA,NA,NA
17,167,3.029260643,2.135291122,3.3494755505261105,NA,2.65781461,NA
17,169,2.72651771,NA,NA,NA,NA,NA
17,171,2.756167209,NA,NA,NA,NA,NA
17,173,3.109065651,NA,NA,NA,NA,NA
17,175,3.3377605922178826,NA,NA,NA,NA,NA
17,177,3.112518975070659,2.092324651,NA,NA,2.38429407,NA
17,179,3.144566308678284,2.421353447,NA,NA,2.596222448,NA
17,181,2.742307902,NA,NA,NA,NA,NA
17,183,2.665563425,2.082002107,NA,NA,2.552129666,NA
17,185,2.802797127,NA,NA,NA,NA,NA
17,187,2.829435386,NA,NA,NA,2.252869536,NA
17,189,3.509238593970435,NA,NA,NA,NA,NA
17,191,3.116523497,NA,NA,NA,NA,NA
17,193,2.956600365,NA,NA,NA,NA,NA
17,195,3.069858507,NA,NA,NA,3.045126658,NA
17,197,3.33322956166674,2.533396487,3.722947417456278,NA,2.631862008,NA
17,199,3.235961944656446,2.6868122,NA,NA,2.994510428,NA
17,201,2.962494499,1.925908147,3.127331064702517,NA,2.181585186,NA
17,203,3.46098757916829,NA,NA,NA,NA,NA
18,000,3.256184423900223,2.4322879791100007,3.430474284717579,3.0254448628476207,2.747997344802623,NA
18,001,3.045336749,NA,NA,NA,2.957869016,NA
18,003,3.3122402272078393,2.293491713,2.577440182,NA,2.720228431,NA
18,005,3.19241701748897,NA,NA,NA,2.809175979,NA
18,007,3.1629527283801067,NA,NA,NA,NA,NA
18,009,3.090332829,NA,NA,NA,NA,NA
18,011,3.5270924733693674,NA,3.9864023099130534,NA,3.2893534087557703,NA
18,013,3.2765083063642306,NA,NA,NA,NA,NA
18,015,2.818470371,NA,NA,NA,NA,NA
18,017,3.079642227,NA,NA,NA,NA,NA
18,019,3.2585319525536294,2.75285939,NA,NA,2.813877952,NA
18,021,3.265937341291711,NA,NA,NA,NA,NA
18,023,3.202993466055245,NA,NA,NA,2.55448539,NA
18,025,3.080868989,NA,NA,NA,NA,NA
18,027,3.3874001549587973,NA,NA,NA,2.727591406,NA
18,029,3.2475211427493336,NA,NA,NA,NA,NA
18,031,3.322886702,NA,NA,NA,NA,NA
18,033,2.939926834,NA,NA,NA,NA,NA
18,035,3.1345266022712006,2.306681286,NA,NA,3.095639918,NA
18,037,3.2915786905303066,NA,NA,NA,2.840255,NA
18,039,3.2308189372058487,2.209176214,3.05064845,NA,2.678528677,NA
18,041,3.044768518,NA,NA,NA,NA,NA
18,043,3.292841431321027,2.360083932,NA,NA,2.836851811,NA
18,045,3.196378603,NA,NA,NA,NA,NA
18,047,3.1191301413257446,NA,NA,NA,NA,NA
18,049,2.9934293,NA,NA,NA,2.6618643730000002,NA
18,051,3.085919877,NA,NA,NA,NA,NA
18,053,2.979436202,2.300285711,NA,NA,2.628569421,NA
18,055,3.2224683237676226,NA,NA,NA,NA,NA
18,057,3.590038427296009,2.854604957,3.8753096661721234,NA,3.028162306,NA
18,059,3.33464819907406,2.879690859,NA,NA,3.398049137,NA
18,061,3.2824812586889536,NA,NA,NA,NA,NA
18,063,3.6690045627852657,3.176119227768564,NA,NA,3.1940758618996514,NA
18,065,3.1200555878959797,NA,NA,NA,NA,NA
18,067,2.998935964,2.357277988,NA,NA,2.861638691,NA
18,069,2.956275681,NA,NA,NA,NA,NA
18,071,3.044129675,NA,NA,NA,NA,NA
18,073,3.423158770954591,NA,NA,NA,2.903418409,NA
18,075,3.229169315196719,NA,NA,NA,NA,NA
18,077,3.2201678688674806,NA,NA,NA,NA,NA
18,079,3.0175170590000002,NA,NA,NA,2.520729277,NA
18,081,3.3853077991291087,3.089936284,3.559010784163973,NA,3.078485895,NA
18,083,3.1862181584339333,NA,NA,NA,NA,NA
18,085,3.040498793,NA,NA,NA,2.559078364,NA
18,087,3.1024154733209883,NA,NA,NA,2.600140313,NA
18,089,3.469680737,2.4151315909999997,3.840567954654521,NA,2.933296262,NA
18,091,3.2599688755235112,2.581897977,NA,NA,2.983481068,NA
18,093,3.1055839179751223,NA,NA,NA,NA,NA
18,095,3.017865194,2.368022449,NA,NA,2.712160225,NA
18,097,3.154484544,2.4198876499999997,3.277464798446312,NA,2.523866362,NA
18,099,3.074338528,NA,NA,NA,2.758676536,NA
18,101,3.3098178287780264,NA,NA,NA,NA,NA
18,103,3.08634465,NA,NA,NA,NA,NA
18,105,3.2955353496387088,2.6143939339999998,NA,NA,3.017895571,NA
18,107,2.958264567,NA,NA,NA,2.514272697,NA
18,109,3.117032858,NA,NA,NA,NA,NA
18,111,3.196265344542068,NA,NA,NA,3.020319671,NA
18,113,2.898060295,NA,NA,NA,2.872682949,NA
18,115,3.1587538427197224,NA,NA,NA,NA,NA
18,117,3.057524454,NA,NA,NA,NA,NA
18,119,3.1005087422739352,NA,NA,NA,NA,NA
18,121,3.051442453,NA,NA,NA,NA,NA
18,123,3.15347056429297,NA,NA,NA,NA,NA
18,125,2.884816146,NA,NA,NA,NA,NA
18,127,3.5079902237185685,2.833873689,NA,NA,3.175788704534827,NA
18,129,3.446464967489208,NA,NA,NA,NA,NA
18,131,3.181291252277668,NA,NA,NA,NA,NA
18,133,3.2672464641516337,NA,NA,NA,NA,NA
18,135,3.1051348320983836,NA,NA,NA,2.77601159,NA
18,137,3.144674840492379,NA,NA,NA,NA,NA
18,139,3.038515995,NA,NA,NA,NA,NA
18,141,3.3397085145784113,2.2350939050000003,3.7259171514679594,NA,2.39300925,NA
18,143,3.179272341,NA,NA,NA,NA,NA
18,145,3.15256178536594,NA,NA,NA,3.013641327,NA
18,147,3.643147341789202,NA,NA,NA,NA,NA
18,149,2.891447292,NA,NA,NA,NA,NA
18,151,2.978354119,NA,NA,NA,NA,NA
18,153,3.1929467430192333,NA,NA,NA,NA,NA
18,155,2.842386294,NA,NA,NA,NA,NA
18,157,3.431884164587402,2.4902651860000002,NA,NA,2.961696136,NA
18,159,3.307550205798587,NA,NA,NA,NA,NA
18,161,3.056030232,NA,NA,NA,NA,NA
18,163,3.261814217342063,2.189235869,2.583822878,NA,2.451153888,NA
18,165,2.845327001,NA,NA,NA,NA,NA
18,167,3.041433555,2.655135965,NA,NA,3.040098908,NA
18,169,3.042788454,NA,NA,NA,NA,NA
18,171,3.003766309,NA,NA,NA,NA,NA
18,173,3.482494678836688,NA,4.1202190007004855,NA,3.2204537751373197,NA
18,175,3.271834911685224,NA,NA,NA,NA,NA
18,177,2.917263837,2.323890313,NA,NA,2.604834306,NA
18,179,3.055649539,NA,NA,NA,NA,NA
18,181,3.199965233668429,NA,NA,NA,NA,NA
18,183,3.1910177167915568,NA,NA,NA,NA,NA
19,000,3.1930338558776445,2.3040539449650854,3.0337944720650576,2.6659972055232197,2.6143576579353613,NA
19,001,3.1440298642524875,NA,NA,NA,NA,NA
19,003,2.9149426529999998,NA,NA,NA,NA,NA
19,005,3.431739503848347,NA,NA,NA,1.972021251,NA
19,007,2.966599893,NA,NA,NA,NA,NA
19,009,3.080445083,NA,NA,NA,NA,NA
19,011,3.3572740076023555,NA,NA,NA,NA,NA
19,013,3.2531617385010243,2.1359054779999997,3.1287047577018003,NA,2.752611561,NA
19,015,2.90300962,NA,NA,NA,NA,NA
19,017,3.3353233674557923,NA,NA,NA,NA,NA
19,019,2.929717225,NA,NA,NA,NA,NA
19,021,3.093864373,NA,2.472589823,NA,2.473007507,NA
19,023,3.194699414581666,NA,NA,NA,NA,NA
19,025,3.096644785,NA,NA,NA,NA,NA
19,027,2.943370912,NA,NA,NA,NA,NA
19,029,3.067042869,NA,NA,NA,NA,NA
19,031,2.767318235,NA,NA,NA,NA,NA
19,033,3.2081908753612667,2.493486357,NA,NA,3.010945736,NA
19,035,2.984432606,NA,NA,NA,NA,NA
19,037,3.091928884,NA,NA,NA,NA,NA
19,039,2.812206235,NA,NA,NA,2.304471685,NA
19,041,3.318943581570067,NA,NA,NA,NA,NA
19,043,3.2840021441574265,NA,NA,NA,NA,NA
19,045,3.1675765938991445,2.263186724,NA,NA,2.468708445,NA
19,047,2.875294477,NA,NA,NA,2.505763618,NA
19,049,3.470114412,2.762817144,3.967284895028603,NA,3.0056478700000002,NA
19,051,3.083812031,NA,NA,NA,NA,NA
19,053,2.36606378,NA,NA,NA,NA,NA
19,055,3.3803659622611932,NA,NA,NA,NA,NA
19,057,3.1649666088174615,2.529125782,NA,NA,2.992446603,NA
19,059,3.253061916,NA,NA,NA,NA,NA
19,061,3.288957229352021,2.086917198,1.838175529,NA,2.87843424,NA
19,063,3.009527324,NA,NA,NA,2.147373716,NA
19,065,3.078694513,NA,NA,NA,NA,NA
19,067,2.728618103,NA,NA,NA,NA,NA
19,069,3.091550349,NA,NA,NA,2.651410698,NA
19,071,2.711067051,NA,NA,NA,NA,NA
19,073,2.80021156,NA,NA,NA,NA,NA
19,075,3.3307142068751956,NA,NA,NA,NA,NA
19,077,2.987817512,NA,NA,NA,NA,NA
19,079,3.133625721372881,NA,NA,NA,2.684315014,NA
19,081,3.264876571365616,NA,NA,NA,NA,NA
19,083,3.269072573835903,NA,NA,NA,NA,NA
19,085,3.10333863,NA,NA,NA,NA,NA
19,087,3.027514725,NA,NA,NA,2.326228881,NA
19,089,2.97258005,NA,NA,NA,NA,NA
19,091,3.1743234339220807,NA,NA,NA,NA,NA
19,093,2.917214201,NA,NA,NA,NA,NA
19,095,3.1297923662294265,NA,NA,NA,NA,NA
19,097,2.884360452,NA,NA,NA,NA,NA
19,099,3.231431068839186,NA,NA,NA,3.341213730975201,NA
19,101,3.044216656,NA,NA,NA,NA,NA
19,103,3.346450853341651,2.27379415,3.723440611226823,NA,2.361673496,NA
19,105,2.760623987,NA,NA,NA,NA,NA
19,107,3.007812796,NA,NA,NA,NA,NA
19,109,3.3197583922510603,NA,NA,NA,NA,NA
19,111,2.991923531,NA,NA,NA,NA,NA
19,113,3.229372185193441,2.398028321,3.1905956521940406,NA,2.68576455,NA
19,115,3.008166268,NA,NA,NA,2.2908440580000002,NA
19,117,2.882073506,NA,NA,NA,NA,NA
19,119,3.2114010139999998,NA,NA,NA,NA,NA
19,121,2.798165111,NA,NA,NA,NA,NA
19,123,3.1459594998010942,NA,NA,NA,NA,NA
19,125,2.980684892,NA,NA,NA,NA,NA
19,127,3.08431406,NA,2.827556114,NA,2.573563386,NA
19,129,3.5690979660262863,NA,NA,NA,NA,NA
19,131,3.1620722737486844,NA,NA,NA,NA,NA
19,133,3.1116367947475707,NA,NA,NA,NA,NA
19,135,3.5273207648297635,NA,NA,NA,NA,NA
19,137,2.733935413,NA,NA,NA,NA,NA
19,139,3.112021388932664,2.805536525,NA,NA,2.685741329,NA
19,141,3.474917344719773,NA,NA,NA,3.09524719,NA
19,143,3.349545535118409,NA,NA,NA,NA,NA
19,145,2.9232852,NA,NA,NA,NA,NA
19,147,2.955802884,NA,NA,NA,NA,NA
19,149,3.3690928994178524,NA,NA,NA,3.078701862,NA
19,151,3.193571181347388,NA,NA,NA,NA,NA
19,153,3.304261921187392,2.171151326,2.778971535,2.422497136,2.420975138,NA
19,155,2.993499126,2.2540907949999998,NA,NA,2.262007554,NA
19,157,3.1485481035464233,NA,NA,NA,NA,NA
19,159,3.4096116157106215,NA,NA,NA,NA,NA
19,161,3.00886369,NA,NA,NA,NA,NA
19,163,3.3210762947107115,2.28951526,3.090738433,NA,3.000559766,NA
19,165,3.089312248,NA,NA,NA,NA,NA
19,167,3.3821382307307473,NA,NA,NA,2.780098568,NA
19,169,3.397835286702292,2.485615712,3.6085014832313638,NA,2.822985854,NA
19,171,3.204769070016131,NA,NA,2.1553586559999998,2.71979667,NA
19,173,3.4314747984855574,NA,NA,NA,NA,NA
19,175,2.661400402,NA,NA,NA,NA,NA
19,177,3.040964605,NA,NA,NA,NA,NA
19,179,3.020902908,2.716883943,NA,NA,2.678844564,NA
19,181,3.1882820950045634,NA,NA,NA,2.5223320830000002,NA
19,183,3.074571112,NA,NA,NA,2.440730363,NA
