statecode,countycode,v125_rawvalue,v125_numerator,v125_denominator,v125_cilow,v125_cihigh,v125_sourceflag,v125_flag_CT
20,195,5.5,,,,,,
20,197,8.5,,,,,,
20,199,5.9,,,,,,
20,201,7.1,,,,,,
20,203,6.2,,,,,,
20,205,8.9,,,,,,
20,207,8.5,,,,,,
20,209,11,,,,,,
21,000,8,,,,,,
21,001,7.8,,,,,,
21,003,8,,,,,,
21,005,8.3,,,,,,
21,007,8.5,,,,,,
21,009,8.1,,,,,,
21,011,7.8,,,,,,
21,013,7.4,,,,,,
21,015,9.4,,,,,,
21,017,8.3,,,,,,
21,019,7.5,,,,,,
21,021,8.1,,,,,,
21,023,8.1,,,,,,
21,025,7.3,,,,,,
21,027,8.5,,,,,,
21,029,9.4,,,,,,
21,031,8.3,,,,,,
21,033,8.1,,,,,,
21,035,7.8,,,,,,
21,037,7.9,,,,,,
21,039,8.3,,,,,,
21,041,8.5,,,,,,
21,043,5.6,,,,,,
21,045,7.9,,,,,,
21,047,8.5,,,,,,
21,049,8.3,,,,,,
21,051,7.3,,,,,,
21,053,7.1,,,,,,
21,055,8.4,,,,,,
21,057,7.3,,,,,,
21,059,7.9,,,,,,
21,061,8.1,,,,,,
21,063,7.1,,,,,,
21,065,7.5,,,,,,
21,067,7.9,,,,,,
21,069,7.8,,,,,,
21,071,7.3,,,,,,
21,073,8.3,,,,,,
21,075,7.7,,,,,,
21,077,8.5,,,,,,
21,079,7.9,,,,,,
21,081,8,,,,,,
21,083,8.3,,,,,,
21,085,8.3,,,,,,
21,087,8,,,,,,
21,089,7.9,,,,,,
21,091,8.5,,,,,,
21,093,7.4,,,,,,
21,095,7,,,,,,
21,097,8.2,,,,,,
21,099,8.1,,,,,,
21,101,8.7,,,,,,
21,103,8.6,,,,,,
21,105,7.8,,,,,,
21,107,8.4,,,,,,
21,109,7.5,,,,,,
21,111,9.8,,,,,,
21,113,8.4,,,,,,
21,115,7.3,,,,,,
21,117,9.6,,,,,,
21,119,7.1,,,,,,
21,121,7.4,,,,,,
21,123,8.2,,,,,,
21,125,7.7,,,,,,
21,127,7.3,,,,,,
21,129,7.4,,,,,,
21,131,6.9,,,,,,
21,133,6.8,,,,,,
21,135,7.6,,,,,,
21,137,8,,,,,,
21,139,8.4,,,,,,
21,141,8.2,,,,,,
21,143,8,,,,,,
21,145,8.8,,,,,,
21,147,7.2,,,,,,
21,149,8.4,,,,,,
21,151,8.2,,,,,,
21,153,7.2,,,,,,
21,155,8.1,,,,,,
21,157,8.4,,,,,,
21,159,7.1,,,,,,
21,161,7.9,,,,,,
21,163,8.9,,,,,,
21,165,7.4,,,,,,
21,167,8.3,,,,,,
21,169,7.8,,,,,,
21,171,7.5,,,,,,
21,173,8,,,,,,
21,175,7.3,,,,,,
21,177,8.3,,,,,,
21,179,8.5,,,,,,
21,181,7.9,,,,,,
21,183,8.4,,,,,,
21,185,9.2,,,,,,
21,187,8.3,,,,,,
21,189,7.3,,,,,,
21,191,8.1,,,,,,
21,193,7.3,,,,,,
21,195,6.6,,,,,,
21,197,,,,,,,
21,199,7.3,,,,,,
21,201,7.8,,,,,,
21,203,7.7,,,,,,
21,205,7.4,,,,,,
21,207,7.7,,,,,,
21,209,8.5,,,,,,
21,211,8.7,,,,,,
21,213,8.1,,,,,,
21,215,8.8,,,,,,
21,217,7.9,,,,,,
21,219,8.1,,,,,,
21,221,7.8,,,,,,
21,223,8.6,,,,,,
21,225,8.5,,,,,,
21,227,8.3,,,,,,
21,229,8.2,,,,,,
21,231,7.1,,,,,,
21,233,8.4,,,,,,
21,235,7.6,,,,,,
21,237,7.3,,,,,,
21,239,8.5,,,,,,
22,000,8.3,,,,,,
22,001,8.3,,,,,,
22,003,7.9,,,,,,
22,005,8.7,,,,,,
22,007,8.2,,,,,,
22,009,7.9,,,,,,
22,011,8.3,,,,,,
22,013,8.6,,,,,,
22,015,9.5,,,,,,
22,017,9.6,,,,,,
22,019,7.5,,,,,,
22,021,7.9,,,,,,
22,023,7.8,,,,,,
22,025,7.7,,,,,,
22,027,8.4,,,,,,
22,029,7.7,,,,,,
22,031,8.8,,,,,,
22,033,8.3,,,,,,
22,035,8.3,,,,,,
22,037,8.1,,,,,,
22,039,8,,,,,,
22,041,8.1,,,,,,
22,043,8,,,,,,
22,045,8.3,,,,,,
22,047,7.5,,,,,,
22,049,8.3,,,,,,
22,051,8.1,,,,,,
22,053,8.2,,,,,,
22,055,8.2,,,,,,
22,057,8.5,,,,,,
22,059,7.7,,,,,,
22,061,8.5,,,,,,
22,063,8.7,,,,,,
22,065,8.3,,,,,,
22,067,8.5,,,,,,
22,069,8.4,,,,,,
22,071,7.9,,,,,,
22,073,7.3,,,,,,
22,075,8.3,,,,,,
22,077,7.9,,,,,,
22,079,7.3,,,,,,
22,081,8.5,,,,,,
22,083,8.3,,,,,,
22,085,8.4,,,,,,
22,087,7.9,,,,,,
22,089,8.6,,,,,,
22,091,7.8,,,,,,
22,093,8.5,,,,,,
22,095,8.6,,,,,,
22,097,8.3,,,,,,
22,099,8.5,,,,,,
22,101,8,,,,,,
22,103,9,,,,,,
22,105,7.5,,,,,,
22,107,8,,,,,,
22,109,7.4,,,,,,
22,111,8.5,,,,,,
22,113,8.3,,,,,,
22,115,8.1,,,,,,
22,117,8.8,,,,,,
22,119,8.8,,,,,,
22,121,8.6,,,,,,
22,123,8.3,,,,,,
22,125,,,,,,,
22,127,7.9,,,,,,
23,000,5.25,,,,,,
23,001,5.1,,,,,,
23,003,5.7,,,,,,
23,005,7.6,,,,,,
23,007,5.4,,,,,,
23,009,2.8,,,,,,
23,011,6,,,,,,
23,013,5.1,,,,,,
23,015,5.8,,,,,,
23,017,5.1,,,,,,
23,019,4.6,,,,,,
23,021,4.7,,,,,,
23,023,6.3,,,,,,
23,025,5.5,,,,,,
23,027,5.1,,,,,,
23,029,4.3,,,,,,
23,031,6.9,,,,,,
24,000,6.3,,,,,,
24,001,6.3,,,,,,
24,003,7.1,,,,,,
24,005,7.5,,,,,,
24,009,6.2,,,,,,
24,011,6.5,,,,,,
24,013,7.9,,,,,,
24,015,5.6,,,,,,
24,017,7.1,,,,,,
24,019,4.4,,,,,,
24,021,7.7,,,,,,
24,023,4.6,,,,,,
24,025,5.8,,,,,,
24,027,7,,,,,,
24,029,4.6,,,,,,
24,031,5.9,,,,,,
24,033,5.9,,,,,,
24,035,6.3,,,,,,
24,037,6.3,,,,,,
24,039,6.3,,,,,,
24,041,6,,,,,,
24,043,6.6,,,,,,
24,045,6.7,,,,,,
24,047,6.8,,,,,,
24,510,6.5,,,,,,
25,000,6.75,,,,,,
25,001,5.9,,,,,,
25,003,7.8,,,,,,
25,005,6.3,,,,,,
25,007,5.5,,,,,,
25,009,5.6,,,,,,
25,011,8.4,,,,,,
25,013,8.6,,,,,,
25,015,6.8,,,,,,
25,017,6.7,,,,,,
25,019,5.3,,,,,,
25,021,5.3,,,,,,
25,023,7.6,,,,,,
25,025,8.5,,,,,,
25,027,8.1,,,,,,
26,000,6.7,,,,,,
26,001,6,,,,,,
26,003,5.3,,,,,,
26,005,6,,,,,,
26,007,6.1,,,,,,
26,009,6.6,,,,,,
26,011,6.1,,,,,,
26,013,4.8,,,,,,
26,015,7.7,,,,,,
26,017,4.7,,,,,,
26,019,6.6,,,,,,
26,021,8.8,,,,,,
26,023,8,,,,,,
26,025,8,,,,,,
26,027,8.7,,,,,,
26,029,6.5,,,,,,
26,031,6.1,,,,,,
26,033,5.8,,,,,,
26,035,6.9,,,,,,
26,037,7.5,,,,,,
26,039,6.7,,,,,,
26,041,6.3,,,,,,
26,043,5.9,,,,,,
26,045,7.8,,,,,,
26,047,6.3,,,,,,
26,049,6.1,,,,,,
26,051,6.5,,,,,,
26,053,5.3,,,,,,
26,055,6.9,,,,,,
26,057,6.9,,,,,,
26,059,8,,,,,,
26,061,4.9,,,,,,
26,063,6.3,,,,,,
26,065,7,,,,,,
26,067,7.5,,,,,,
26,069,6.1,,,,,,
26,071,5.4,,,,,,
26,073,6.8,,,,,,
26,075,8.2,,,,,,
26,077,7.7,,,,,,
26,079,6.8,,,,,,
26,081,7.8,,,,,,
26,083,4.4,,,,,,
26,085,6.5,,,,,,
26,087,7.4,,,,,,
26,089,6.3,,,,,,
26,091,8.2,,,,,,
26,093,8.6,,,,,,
26,095,5.1,,,,,,
26,097,5.7,,,,,,
26,099,6,,,,,,
26,101,5.1,,,,,,
26,103,5.6,,,,,,
26,105,6.7,,,,,,
26,107,6.9,,,,,,
26,109,6.8,,,,,,
26,111,6.5,,,,,,
26,113,7.9,,,,,,
26,115,9.1,,,,,,
26,117,7.3,,,,,,
26,119,6,,,,,,
26,121,7.3,,,,,,
26,123,7.1,,,,,,
26,125,7.5,,,,,,
26,127,6.8,,,,,,
26,129,6.2,,,,,,
26,131,4.9,,,,,,
26,133,6.8,,,,,,
26,135,6.1,,,,,,
26,137,6.4,,,,,,
26,139,7.4,,,,,,
26,141,5.9,,,,,,
26,143,6.9,,,,,,
26,145,6.6,,,,,,
26,147,6.8,,,,,,
26,149,8.4,,,,,,
26,151,6.9,,,,,,
26,153,4.8,,,,,,
26,155,7.3,,,,,,
26,157,6.4,,,,,,
26,159,8,,,,,,
26,161,8.3,,,,,,
26,163,10.7,,,,,,
26,165,6.8,,,,,,
27,000,6,,,,,,
27,001,4.6,,,,,,
27,003,6.2,,,,,,
27,005,4.2,,,,,,
27,007,5.7,,,,,,
27,009,6.1,,,,,,
27,011,5.9,,,,,,
27,013,6.8,,,,,,
27,015,6.4,,,,,,
27,017,1.3,,,,,,
27,019,7,,,,,,
27,021,4.4,,,,,,
27,023,5.8,,,,,,
27,025,6.5,,,,,,
27,027,6.4,,,,,,
27,029,5.5,,,,,,
27,031,2.6,,,,,,
27,033,6.2,,,,,,
27,035,4.2,,,,,,
27,037,7.6,,,,,,
27,039,6.8,,,,,,
27,041,5.7,,,,,,
27,043,6.7,,,,,,
27,045,7.4,,,,,,
27,047,6.7,,,,,,
27,049,7.5,,,,,,
27,051,5.6,,,,,,
27,053,8.7,,,,,,
27,055,7.9,,,,,,
27,057,5.1,,,,,,
27,059,6.4,,,,,,
27,061,4.8,,,,,,
27,063,6.5,,,,,,
27,065,5.4,,,,,,
27,067,5.9,,,,,,
27,069,6.2,,,,,,
27,071,5,,,,,,
27,073,5.8,,,,,,
27,075,5.3,,,,,,
27,077,5.1,,,,,,
27,079,6.8,,,,,,
27,081,5.5,,,,,,
27,083,5.3,,,,,,
27,085,6.2,,,,,,
27,087,5.3,,,,,,
27,089,6.3,,,,,,
27,091,6.6,,,,,,
27,093,5.9,,,,,,
27,095,6,,,,,,
27,097,5.6,,,,,,
27,099,6.8,,,,,,
27,101,6,,,,,,
27,103,6.7,,,,,,
27,105,6.4,,,,,,
27,107,5.9,,,,,,
27,109,5.6,,,,,,
27,111,5.8,,,,,,
27,113,6,,,,,,
27,115,5.4,,,,,,
27,117,5.9,,,,,,
27,119,6.6,,,,,,
27,121,5.7,,,,,,
27,123,7.9,,,,,,
27,125,5.8,,,,,,
27,127,6.1,,,,,,
27,129,6.1,,,,,,
27,131,7.2,,,,,,
27,133,6.3,,,,,,
27,135,6,,,,,,
27,137,7.3,,,,,,
27,139,5.8,,,,,,
27,141,6.7,,,,,,
27,143,6.3,,,,,,
27,145,5.8,,,,,,
27,147,6.7,,,,,,
27,149,5.7,,,,,,
27,151,5.8,,,,,,
27,153,5.6,,,,,,
27,155,5.8,,,,,,
27,157,7.3,,,,,,
27,159,5.1,,,,,,
27,161,6.7,,,,,,
27,163,7.8,,,,,,
27,165,6.3,,,,,,
27,167,5.7,,,,,,
27,169,7.7,,,,,,
27,171,6.2,,,,,,
27,173,5.9,,,,,,
28,000,8.7,,,,,,
28,001,7.7,,,,,,
28,003,7.5,,,,,,
28,005,7.9,,,,,,
28,007,8.9,,,,,,
28,009,7.8,,,,,,
28,011,8.6,,,,,,
28,013,8.4,,,,,,
28,015,8.3,,,,,,
28,017,8.5,,,,,,
28,019,8.6,,,,,,
28,021,8.1,,,,,,
28,023,8.8,,,,,,
28,025,9,,,,,,
28,027,8.7,,,,,,
28,029,9,,,,,,
28,031,9.5,,,,,,
28,033,8.2,,,,,,
28,035,9.7,,,,,,
28,037,7.5,,,,,,
28,039,9.1,,,,,,
28,041,,,,,,,
28,043,8.4,,,,,,
28,045,8.4,,,,,,
28,047,9.6,,,,,,
28,049,10.2,,,,,,
28,051,8.8,,,,,,
28,053,8.8,,,,,,
28,055,8.3,,,,,,
28,057,8,,,,,,
28,059,8.7,,,,,,
28,061,9.1,,,,,,
28,063,7.6,,,,,,
28,065,9.2,,,,,,
28,067,9.8,,,,,,
28,069,8.8,,,,,,
28,071,8.4,,,,,,
28,073,9,,,,,,
28,075,9.2,,,,,,
28,077,8.8,,,,,,
28,079,9.2,,,,,,
28,081,8.6,,,,,,
28,083,8.8,,,,,,
28,085,8.6,,,,,,
28,087,9.1,,,,,,
28,089,10.2,,,,,,
28,091,9.1,,,,,,
28,093,8,,,,,,
28,095,8.7,,,,,,
28,097,8.4,,,,,,
28,099,9.5,,,,,,
28,101,9.3,,,,,,
28,103,8.8,,,,,,
28,105,8.8,,,,,,
28,107,8.3,,,,,,
28,109,9,,,,,,
28,111,9.2,,,,,,
28,113,8.4,,,,,,
28,115,8.6,,,,,,
28,117,7.8,,,,,,
28,119,8.6,,,,,,
28,121,10.1,,,,,,
28,123,9.4,,,,,,
28,125,8.5,,,,,,
28,127,9.2,,,,,,
28,129,9.1,,,,,,
28,131,8.9,,,,,,
28,133,9,,,,,,
28,135,8.6,,,,,,
28,137,8.6,,,,,,
28,139,7.7,,,,,,
28,141,6.9,,,,,,
28,143,8.5,,,,,,
28,145,8.3,,,,,,
28,147,8.4,,,,,,
28,149,8.7,,,,,,
28,151,8.9,,,,,,
28,153,8.7,,,,,,
28,155,8.4,,,,,,
28,157,7.3,,,,,,
28,159,8.9,,,,,,
28,161,8.3,,,,,,
28,163,9,,,,,,
29,000,7.5,,,,,,
29,001,7.4,,,,,,
29,003,7.8,,,,,,
29,005,7.5,,,,,,
29,007,7.8,,,,,,
29,009,8.3,,,,,,
29,011,8.1,,,,,,
29,013,7.4,,,,,,
29,015,7.1,,,,,,
29,017,8.2,,,,,,
29,019,7.9,,,,,,
29,021,8.2,,,,,,
29,023,8.1,,,,,,
29,025,7,,,,,,
29,027,7.7,,,,,,
29,029,7.3,,,,,,
29,031,9,,,,,,
29,033,7.1,,,,,,
29,035,7.1,,,,,,
29,037,6.2,,,,,,
29,039,6.5,,,,,,
29,041,7.3,,,,,,
29,043,8.3,,,,,,
29,045,7.9,,,,,,
29,047,6.2,,,,,,
29,049,7.7,,,,,,
29,051,7.7,,,,,,
29,053,7.3,,,,,,
29,055,7.2,,,,,,
29,057,7.7,,,,,,
29,059,7.2,,,,,,
29,061,7.3,,,,,,
29,063,7.4,,,,,,
29,065,6.9,,,,,,
29,067,7.4,,,,,,
29,069,8.4,,,,,,
29,071,8.4,,,,,,
29,073,7.5,,,,,,
29,075,7.4,,,,,,
29,077,7.5,,,,,,
29,079,7.2,,,,,,
29,081,7.2,,,,,,
29,083,7.1,,,,,,
29,085,7,,,,,,
29,087,7.7,,,,,,
29,089,7.3,,,,,,
29,091,7.5,,,,,,
29,093,7.2,,,,,,
29,095,10.1,,,,,,
29,097,9.1,,,,,,
29,099,7.6,,,,,,
29,101,7.2,,,,,,
29,103,7.4,,,,,,
29,105,7.2,,,,,,
29,107,7.4,,,,,,
29,109,8.3,,,,,,
29,111,7.9,,,,,,
29,113,7.8,,,,,,
29,115,7.3,,,,,,
29,117,7.2,,,,,,
29,119,9,,,,,,
29,121,7.4,,,,,,
29,123,7.5,,,,,,
29,125,7.2,,,,,,
29,127,7.9,,,,,,
29,129,7.1,,,,,,
29,131,7.3,,,,,,
29,133,8.5,,,,,,
29,135,7.5,,,,,,
29,137,7.6,,,,,,
29,139,7.7,,,,,,
29,141,7.3,,,,,,
29,143,8.3,,,,,,
29,145,9.2,,,,,,
29,147,7.5,,,,,,
29,149,7.4,,,,,,
29,151,7.4,,,,,,
29,153,7.2,,,,,,
29,155,7.7,,,,,,
29,157,8.6,,,,,,
29,159,7.2,,,,,,
29,161,7.2,,,,,,
29,163,7.9,,,,,,
29,165,9,,,,,,
29,167,,,,,,,
29,169,7.3,,,,,,
29,171,7.2,,,,,,
29,173,7.8,,,,,,
29,175,7.4,,,,,,
29,177,7.3,,,,,,
29,179,6.9,,,,,,
29,181,7.7,,,,,,
29,183,9.4,,,,,,
29,185,7,,,,,,
29,186,8.3,,,,,,
29,187,7.7,,,,,,
29,189,7.7,,,,,,
29,195,7.2,,,,,,
29,197,7.4,,,,,,
29,199,7.5,,,,,,
29,201,8.9,,,,,,
29,203,6.9,,,,,,
29,205,7.5,,,,,,
29,207,8.5,,,,,,
29,209,,,,,,,
29,211,7.3,,,,,,
29,213,8.1,,,,,,
29,215,,,,,,,
29,217,7.7,,,,,,
29,219,8,,,,,,
29,221,7.3,,,,,,
29,223,7.5,,,,,,
29,225,7.6,,,,,,
29,227,7.1,,,,,,
29,229,7.3,,,,,,
29,510,10.3,,,,,,
30,000,5.6,,,,,,
30,001,5.3,,,,,,
30,003,6.6,,,,,,
30,005,6,,,,,,
30,007,5.2,,,,,,
30,009,5.7,,,,,,
30,011,5.5,,,,,,
30,013,5.9,,,,,,
30,015,5.6,,,,,,
30,017,5.8,,,,,,
30,019,5.3,,,,,,
30,021,4.8,,,,,,
30,023,5.5,,,,,,
30,025,4.9,,,,,,
30,027,4.7,,,,,,
30,029,6.9,,,,,,
30,031,2.3,,,,,,
30,033,5.2,,,,,,
30,035,6.4,,,,,,
30,037,5,,,,,,
30,039,,,,,,,
30,041,5.8,,,,,,
30,043,5.9,,,,,,
30,045,4.6,,,,,,
30,047,8.5,,,,,,
30,049,7.6,,,,,,
30,051,5.4,,,,,,
30,053,13.8,,,,,,
30,055,4.9,,,,,,
30,057,5.2,,,,,,
30,059,4.5,,,,,,
30,061,8.4,,,,,,
30,063,8.7,,,,,,
30,065,5.7,,,,,,
30,067,5.1,,,,,,
30,069,5.3,,,,,,
30,071,6.3,,,,,,
30,073,5.8,,,,,,
30,075,7.6,,,,,,
30,077,5.8,,,,,,
30,079,5,,,,,,
30,081,5.8,,,,,,
30,083,4.3,,,,,,
30,085,5.3,,,,,,
30,087,5.9,,,,,,
30,089,8.9,,,,,,
30,091,5.3,,,,,,
30,093,6.5,,,,,,
30,095,5.6,,,,,,
30,097,4.7,,,,,,
30,099,5.7,,,,,,
30,101,5.8,,,,,,
30,103,6,,,,,,
30,105,5.6,,,,,,
30,107,4.7,,,,,,
30,109,4.4,,,,,,
30,111,7.1,,,,,,
31,000,6,,,,,,
31,001,6.2,,,,,,
31,003,6,,,,,,
31,005,5.3,,,,,,
31,007,5.5,,,,,,
31,009,5.2,,,,,,
31,011,6,,,,,,
31,013,5.4,,,,,,
31,015,5.4,,,,,,
31,017,5.1,,,,,,
31,019,6.2,,,,,,
31,021,7.1,,,,,,
31,023,6.8,,,,,,
31,025,7.8,,,,,,
31,027,6.3,,,,,,
31,029,5.7,,,,,,
31,031,4.9,,,,,,
31,033,5.7,,,,,,
31,035,6.3,,,,,,
31,037,6.8,,,,,,
31,039,7,,,,,,
31,041,5.9,,,,,,
31,043,7,,,,,,
31,045,4.8,,,,,,
31,047,6.1,,,,,,
31,049,5.7,,,,,,
31,051,6.6,,,,,,
31,053,7.4,,,,,,
31,055,7.3,,,,,,
31,057,5.8,,,,,,
31,059,6.5,,,,,,
31,061,6,,,,,,
31,063,5.8,,,,,,
31,065,5.9,,,,,,
31,067,7.3,,,,,,
31,069,5.4,,,,,,
31,071,5.5,,,,,,
31,073,5.9,,,,,,
31,075,5.1,,,,,,
31,077,5.8,,,,,,
31,079,5.6,,,,,,
31,081,6.2,,,,,,
31,083,5.9,,,,,,
31,085,5.7,,,,,,
31,087,5.8,,,,,,
31,089,5.7,,,,,,
31,091,5.1,,,,,,
31,093,5.9,,,,,,
31,095,6.9,,,,,,
31,097,7.3,,,,,,
31,099,6,,,,,,
31,101,5.7,,,,,,
31,103,5,,,,,,
31,105,5.5,,,,,,
31,107,6.1,,,,,,
31,109,6.5,,,,,,
31,111,5.9,,,,,,
31,113,5.3,,,,,,
31,115,5.4,,,,,,
31,117,5.3,,,,,,
31,119,6.5,,,,,,
31,121,6.2,,,,,,
31,123,5.6,,,,,,
31,125,6.1,,,,,,
31,127,7.4,,,,,,
31,129,6.3,,,,,,
31,131,7.6,,,,,,
31,133,7.3,,,,,,
31,135,5.7,,,,,,
31,137,6.1,,,,,,
31,139,6.2,,,,,,
31,141,6.7,,,,,,
31,143,6.4,,,,,,
31,145,5.9,,,,,,
31,147,7.7,,,,,,
31,149,5.2,,,,,,
31,151,7,,,,,,
31,153,7.8,,,,,,
31,155,7.6,,,,,,
31,157,6.1,,,,,,
31,159,6.9,,,,,,
31,161,5.1,,,,,,
31,163,5.7,,,,,,
31,165,4.8,,,,,,
31,167,6.6,,,,,,
31,169,6.6,,,,,,
31,171,5.2,,,,,,
31,173,6.9,,,,,,
31,175,5.7,,,,,,
31,177,6.2,,,,,,
31,179,6.5,,,,,,
31,181,6.2,,,,,,
31,183,5.7,,,,,,
31,185,6.5,,,,,,
32,000,8.15,,,,,,
32,001,9.6,,,,,,
32,003,12.1,,,,,,
32,005,9.5,,,,,,
32,007,6.2,,,,,,
32,009,7.8,,,,,,
32,011,4.9,,,,,,
32,013,6.6,,,,,,
32,015,,,,,,,
32,017,5.4,,,,,,
32,019,10.4,,,,,,
32,021,9.6,,,,,,
32,023,7.4,,,,,,
32,027,6.7,,,,,,
32,029,9.6,,,,,,
32,031,11.2,,,,,,
32,033,4.9,,,,,,
32,510,8.5,,,,,,
33,000,5.449999999999999,,,,,,
33,001,4.1,,,,,,
33,003,5.3,,,,,,
33,005,6.4,,,,,,
33,007,4.9,,,,,,
33,009,4.4,,,,,,
33,011,3.4,,,,,,
33,013,5.7,,,,,,
33,015,6.9,,,,,,
33,017,6.3,,,,,,
33,019,5.6,,,,,,
34,000,8.1,,,,,,
34,001,6.9,,,,,,
34,003,9.5,,,,,,
34,005,8.3,,,,,,
34,007,8.7,,,,,,
34,009,7.3,,,,,,
34,011,8.3,,,,,,
34,013,8.8,,,,,,
34,015,8.6,,,,,,
34,017,8.3,,,,,,
34,019,7.4,,,,,,
34,021,7.2,,,,,,
34,023,7.6,,,,,,
34,025,7.9,,,,,,
34,027,8,,,,,,
34,029,6.5,,,,,,
34,031,8.3,,,,,,
34,033,8.3,,,,,,
34,035,8.1,,,,,,
34,037,7.5,,,,,,
34,039,9.5,,,,,,
34,041,7.2,,,,,,
35,000,5.4,,,,,,
35,001,9.7,,,,,,
35,003,,,,,,,
35,005,6.3,,,,,,
35,006,5.1,,,,,,
35,007,4.9,,,,,,
35,009,5.8,,,,,,
35,011,5.1,,,,,,
35,013,9.1,,,,,,
35,015,7,,,,,,
35,017,5.5,,,,,,
35,019,4.9,,,,,,
35,021,4.9,,,,,,
35,023,5.2,,,,,,
35,025,5.6,,,,,,
35,027,5.1,,,,,,
35,028,4.9,,,,,,
35,029,5.6,,,,,,
35,031,5.3,,,,,,
35,033,,,,,,,
35,035,5.8,,,,,,
35,037,5.2,,,,,,
35,039,5.4,,,,,,
35,041,5.7,,,,,,
35,043,7.6,,,,,,
35,045,6.4,,,,,,
35,047,4.9,,,,,,
35,049,4.5,,,,,,
35,051,5.3,,,,,,
35,053,5.3,,,,,,
35,055,5.9,,,,,,
35,057,5.5,,,,,,
35,059,4.9,,,,,,
35,061,6.8,,,,,,
36,000,6.9,,,,,,
36,001,8.7,,,,,,
36,003,6.5,,,,,,
36,005,8.3,,,,,,
36,007,7.2,,,,,,
36,009,6.8,,,,,,
36,011,7,,,,,,
36,013,5.3,,,,,,
36,015,6.8,,,,,,
36,017,6.7,,,,,,
36,019,6.2,,,,,,
36,021,7.8,,,,,,
36,023,6.7,,,,,,
36,025,6.5,,,,,,
36,027,8.3,,,,,,
36,029,6.8,,,,,,
36,031,3.2,,,,,,
36,033,6.5,,,,,,
36,035,7,,,,,,
36,037,7.2,,,,,,
36,039,7.4,,,,,,
36,041,5.7,,,,,,
36,043,6.8,,,,,,
36,045,6.5,,,,,,
36,047,8.4,,,,,,
36,049,6,,,,,,
36,051,6.8,,,,,,
36,053,6.8,,,,,,
36,055,6.6,,,,,,
36,057,7.3,,,,,,
36,059,8.2,,,,,,
36,061,8.7,,,,,,
36,063,7.9,,,,,,
36,065,7,,,,,,
36,067,6.4,,,,,,
36,069,6.9,,,,,,
36,071,8.1,,,,,,
36,073,7.1,,,,,,
36,075,6.9,,,,,,
36,077,6.5,,,,,,
36,079,8.2,,,,,,
36,081,7.4,,,,,,
36,083,8.1,,,,,,
36,085,7.7,,,,,,
36,087,8.4,,,,,,
36,089,6.9,,,,,,
36,091,8.2,,,,,,
36,093,8,,,,,,
36,095,6.6,,,,,,
36,097,6.6,,,,,,
36,099,6.9,,,,,,
36,101,5.7,,,,,,
36,103,6.4,,,,,,
36,105,6.9,,,,,,
36,107,7.1,,,,,,
36,109,6.8,,,,,,
36,111,8,,,,,,
36,113,7.3,,,,,,
36,115,7.6,,,,,,
36,117,7.1,,,,,,
36,119,8.8,,,,,,
36,121,6.8,,,,,,
36,123,6.4,,,,,,
37,000,6.7,,,,,,
37,001,7.4,,,,,,
37,003,7.7,,,,,,
37,005,6.4,,,,,,
37,007,7.5,,,,,,
37,009,5.9,,,,,,
37,011,5.7,,,,,,
37,013,5.9,,,,,,
37,015,6.1,,,,,,
37,017,6.2,,,,,,
37,019,6.2,,,,,,
37,021,5.1,,,,,,
37,023,7.5,,,,,,
37,025,8.5,,,,,,
37,027,7.4,,,,,,
37,029,6,,,,,,
37,031,5.7,,,,,,
37,033,7.3,,,,,,
37,035,7.9,,,,,,
37,037,7.5,,,,,,
37,039,6.1,,,,,,
37,041,5.7,,,,,,
37,043,,,,,,,
37,045,8.1,,,,,,
37,047,6.5,,,,,,
37,049,5.7,,,,,,
37,051,6.8,,,,,,
37,053,6,,,,,,
37,055,5.9,,,,,,
37,057,8.3,,,,,,
37,059,8.3,,,,,,
37,061,5.9,,,,,,
37,063,7.3,,,,,,
37,065,6.7,,,,,,
37,067,8.1,,,,,,
37,069,7.3,,,,,,
37,071,8.4,,,,,,
37,073,6.1,,,,,,
37,075,5.9,,,,,,
37,077,7.3,,,,,,
37,079,6.4,,,,,,
37,081,6.4,,,,,,
37,083,6.7,,,,,,
37,085,7.5,,,,,,
37,087,5.8,,,,,,
37,089,6.3,,,,,,
37,091,6.2,,,,,,
37,093,7.3,,,,,,
37,095,5.5,,,,,,
37,097,8.6,,,,,,
37,099,6.3,,,,,,
37,101,6.6,,,,,,
37,103,5.7,,,,,,
37,105,7.3,,,,,,
37,107,6.2,,,,,,
37,109,8.4,,,,,,
37,111,6.2,,,,,,
37,113,6.2,,,,,,
37,115,5.8,,,,,,
37,117,6.1,,,,,,
37,119,8.4,,,,,,
37,121,5.2,,,,,,
37,123,7.6,,,,,,
37,125,7.5,,,,,,
37,127,6.9,,,,,,
37,129,4.1,,,,,,
37,131,6.3,,,,,,
37,133,5.7,,,,,,
37,135,7.4,,,,,,
37,137,5.6,,,,,,
37,139,6,,,,,,
37,141,5.7,,,,,,
37,143,5.8,,,,,,
37,145,7.2,,,,,,
37,147,5.7,,,,,,
37,149,7.1,,,,,,
37,151,8.1,,,,,,
37,153,7.5,,,,,,
37,155,7.2,,,,,,
37,157,7.6,,,,,,
37,159,7.6,,,,,,
37,161,7.6,,,,,,
37,163,6.6,,,,,,
37,165,7.2,,,,,,
37,167,8.1,,,,,,
37,169,7.5,,,,,,
