statecode,countycode,v160_rawvalue,v160_flag_CT
05,065,2.991797547,NA
05,067,2.663091107,NA
05,069,2.128492224,NA
05,071,2.6153631,NA
05,073,1.925507743,NA
05,075,2.613527813,NA
05,077,1.79166603,NA
05,079,2.306225453,NA
05,081,2.650157527,NA
05,083,2.761840948,NA
05,085,3.087604699,NA
05,087,2.546572146,NA
05,089,2.735565167,NA
05,091,2.775091855,NA
05,093,2.683073109,NA
05,095,1.819259064,NA
05,097,2.950349665,NA
05,099,2.141826866,NA
05,101,2.860025982,NA
05,103,2.4699335209999997,NA
05,105,2.59846537,NA
05,107,2.288261084,NA
05,109,2.764777656,NA
05,111,2.683965417,NA
05,113,2.808569937,NA
05,115,3.065000695,NA
05,117,2.958911063,NA
05,119,2.538344282,NA
05,121,2.527875286,NA
05,123,2.35957272,NA
05,125,3.066671615,NA
05,127,2.541423665,NA
05,129,3.1276440085784984,NA
05,131,2.730824315,NA
05,133,3.099927332,NA
05,135,2.990518606,NA
05,137,3.149555124742821,NA
05,139,2.62089279,NA
05,141,3.1311038347460283,NA
05,143,2.899175222,NA
05,145,2.735688045,NA
05,147,2.969000691,NA
05,149,2.827347266,NA
06,000,2.784518115179054,NA
06,001,3.032147873,NA
06,003,NA,NA
06,005,2.650573831,NA
06,007,2.55771705,NA
06,009,2.487169502,NA
06,011,2.6156743049999998,NA
06,013,2.8800662,NA
06,015,2.228373212,NA
06,017,2.973597536,NA
06,019,2.747735038,NA
06,021,2.326135228,NA
06,023,2.53659544,NA
06,025,2.575309163,NA
06,027,2.727285594,NA
06,029,2.553565081,NA
06,031,2.594047683,NA
06,033,2.261011672,NA
06,035,2.308713999,NA
06,037,2.802997462,NA
06,039,2.436302144,NA
06,041,3.2353035360740354,NA
06,043,2.746157451,NA
06,045,2.445993604,NA
06,047,2.560492171,NA
06,049,2.487707937,NA
06,051,2.630677096,NA
06,053,2.488589358,NA
06,055,2.760700639,NA
06,057,2.844079845,NA
06,059,3.028549602,NA
06,061,3.121786717880547,NA
06,063,2.684274379,NA
06,065,2.692073347,NA
06,067,2.695876158,NA
06,069,2.757089524,NA
06,071,2.589244364,NA
06,073,2.976418317,NA
06,075,3.003893268,NA
06,077,2.572153018,NA
06,079,2.962706061,NA
06,081,3.1865488647479268,NA
06,083,2.640704345,NA
06,085,3.252345522257167,NA
06,087,2.633166988,NA
06,089,2.721099745,NA
06,091,2.649475736,NA
06,093,2.443478167,NA
06,095,2.64762858,NA
06,097,2.72353757,NA
06,099,2.515945433,NA
06,101,2.608709003,NA
06,103,2.624868237,NA
06,105,2.882972037,NA
06,107,2.55057556,NA
06,109,2.656366949,NA
06,111,2.711028301,NA
06,113,2.718828089,NA
06,115,2.623050641,NA
08,000,3.059655501408478,NA
08,001,2.768556472,NA
08,003,2.862792313,NA
08,005,3.050402918,NA
08,007,NA,NA
08,009,3.209042628801418,NA
08,011,2.761397262,NA
08,013,3.3557169843180574,NA
08,014,3.4587630357716135,NA
08,015,2.917394133,NA
08,017,NA,NA
08,019,3.204967845893917,NA
08,021,3.299306386579294,NA
08,023,2.448594056,NA
08,025,2.691713565,NA
08,027,2.780436498,NA
08,029,2.971515965,NA
08,031,2.936335048,NA
08,033,NA,NA
08,035,3.4098941143489636,NA
08,037,2.859500988,NA
08,039,NA,NA
08,041,3.1505477599266656,NA
08,043,2.814722506,NA
08,045,2.815733072,NA
08,047,3.634190888225196,NA
08,049,3.1025933668760985,NA
08,051,2.609084746,NA
08,053,NA,NA
08,055,NA,NA
08,057,NA,NA
08,059,3.208413861,NA
08,061,3.6413054626029497,NA
08,063,3.2211875858146453,NA
08,065,2.715020634,NA
08,067,2.764896371,NA
08,069,3.383557969,NA
08,071,2.925334726,NA
08,073,3.104415718,NA
08,075,NA,NA
08,077,2.849156398,NA
08,079,NA,NA
08,081,2.538979438,NA
08,083,NA,NA
08,085,2.810482343,NA
08,087,2.624976449,NA
08,089,2.855993675,NA
08,091,3.88519890964462,NA
08,093,3.2409907623792997,NA
08,095,NA,NA
08,097,3.029710605,NA
08,099,2.671514523,NA
08,101,2.760219978,NA
08,103,3.077760835,NA
08,105,2.503943408,NA
08,107,3.345234788,NA
08,109,2.744039513,NA
08,111,NA,NA
08,113,3.233452362,NA
08,115,NA,NA
08,117,2.889158639,NA
08,119,2.76131843,NA
08,121,2.969475738,NA
08,123,3.005548276,NA
08,125,2.998124207,NA
09,000,3.1191695334808407,A
09,001,3.228387895677994,A
09,003,3.003723333,A
09,005,3.205440431737311,A
09,007,3.32957912107097,A
09,009,3.021331119,A
09,011,3.1818119379865193,A
09,013,3.2622525202520025,A
09,015,3.060440847,A
09,110,NA,U
09,120,NA,U
09,130,NA,U
09,140,NA,U
09,150,NA,U
09,160,NA,U
09,170,NA,U
09,180,NA,U
09,190,NA,U
10,000,3.0289958288650616,NA
10,001,3.204320449757409,NA
10,003,2.911451105,NA
10,005,3.1959258917302646,NA
11,000,NA,NA
11,001,NA,NA
12,000,3.2788263655823235,NA
12,001,3.1900395340018637,NA
12,003,3.7385359631517847,NA
12,005,3.2812029396306825,NA
12,007,3.18034617421165,NA
12,009,3.2484816697552854,NA
12,011,3.342490991254323,NA
12,013,3.3255690735759402,NA
12,015,3.4671043897467024,NA
12,017,3.15969972,NA
12,019,3.4613521502019284,NA
12,021,3.4316385982136506,NA
12,023,3.4218173003381813,NA
12,027,2.744842639,NA
12,029,3.300950364920674,NA
12,031,3.248916101897313,NA
12,033,3.099502236,NA
12,035,3.4835173602135274,NA
12,037,3.068098813,NA
12,039,3.1268951453038083,NA
12,041,3.6196349867648108,NA
12,043,3.4796032664724095,NA
12,045,3.032118141,NA
12,047,3.047273555,NA
12,049,3.424765143291122,NA
12,051,2.96448527,NA
12,053,3.245094391,NA
12,055,3.1352412245463066,NA
12,057,3.090734645,NA
12,059,2.916908528,NA
12,061,3.3287274118315633,NA
12,063,3.408536235,NA
12,065,3.020810455,NA
12,067,3.671525261285509,NA
12,069,3.252146456570022,NA
12,071,3.2443971076691382,NA
12,073,3.3342467052266236,NA
12,075,3.122504534702615,NA
12,077,3.2879820840291245,NA
12,079,2.846350879,NA
12,081,3.211109772906347,NA
12,083,2.942540382,NA
12,085,3.200015124914665,NA
12,086,3.4015556396891884,NA
12,087,3.2374772579030564,NA
12,089,3.666809685,NA
12,091,3.487000346571915,NA
12,093,3.302741785,NA
12,095,3.2708809201064333,NA
12,097,3.09500088,NA
12,099,3.3706664840820695,NA
12,101,3.162058601338126,NA
12,103,3.2383002581336515,NA
12,105,3.135350181059529,NA
12,107,2.910831059,NA
12,109,3.765170783464898,NA
12,111,3.081744935,NA
12,113,3.422151539,NA
12,115,3.5218662171511412,NA
12,117,3.485371099432464,NA
12,119,3.326698042307485,NA
12,121,3.1697811735686874,NA
12,123,3.433388522685023,NA
12,125,3.4070995179254444,NA
12,127,3.2116044039954263,NA
12,129,3.2835554538165908,NA
12,131,3.3472027799207766,NA
12,133,3.083639105,NA
13,000,2.9170592317115727,NA
13,001,2.817020305,NA
13,003,2.740911004,NA
13,005,3.3713489111966295,NA
13,007,NA,NA
13,009,2.414496181,NA
13,011,2.941793677,NA
13,013,2.882464483,NA
13,015,3.011059284,NA
13,017,2.811233139,NA
13,019,3.1416829859196036,NA
13,021,2.350714869,NA
13,023,3.3363031574311734,NA
13,025,3.5222719488254226,NA
13,027,2.382212184,NA
13,029,3.191508610697723,NA
13,031,3.003130464,NA
13,033,2.426365058,NA
13,035,2.621453307,NA
13,037,1.828381817,NA
13,039,3.3321780144411246,NA
13,043,2.679443379,NA
13,045,3.153274568200673,NA
13,047,2.846907617,NA
13,049,3.041861881,NA
13,051,2.613208719,NA
13,053,3.092875069,NA
13,055,2.932329831,NA
13,057,3.3619263433058926,NA
13,059,2.63845659,NA
13,061,NA,NA
13,063,2.520231524,NA
13,065,2.364240931,NA
13,067,3.061250757,NA
13,069,2.926016805,NA
13,071,2.770059522,NA
13,073,3.380899779326499,NA
13,075,2.657312853,NA
13,077,3.1123947518985817,NA
13,079,2.991603676,NA
13,081,2.676200932,NA
13,083,3.017626696,NA
13,085,3.162194691,NA
13,087,3.122621311,NA
13,089,2.687068798,NA
13,091,2.787435839,NA
13,093,1.851285854,NA
13,095,2.525543815,NA
13,097,2.826180348,NA
13,099,2.641601654,NA
13,101,2.880774196,NA
13,103,3.2346814611655557,NA
13,105,2.67340455,NA
13,107,2.516331996,NA
13,109,2.590094136,NA
13,111,2.905645704,NA
13,113,3.3231099208337804,NA
13,115,3.1433299521448244,NA
13,117,3.684857853863295,NA
13,119,2.833188276,NA
13,121,2.930554008,NA
13,123,2.97963335,NA
13,125,2.8788471,NA
13,127,2.971251426,NA
13,129,2.7914025909999998,NA
13,131,3.005056545,NA
13,133,3.1444523200326975,NA
13,135,3.139555011985171,NA
13,137,3.1349732243861537,NA
13,139,2.69215094,NA
13,141,1.877189883,NA
13,143,3.007938418,NA
13,145,3.039700832,NA
13,147,2.754740821,NA
13,149,2.789994808,NA
13,151,2.738441863,NA
13,153,3.020642321,NA
13,155,2.904187196,NA
13,157,3.2801929994112276,NA
13,159,2.767160486,NA
13,161,2.870293404,NA
13,163,2.451962386,NA
13,165,2.845356725,NA
13,167,3.067898664,NA
13,169,2.984506668,NA
13,171,2.975692559,NA
13,173,3.036271529,NA
13,175,3.1224637394980284,NA
13,177,3.513026865975953,NA
13,179,2.776764163,NA
13,181,3.2373966140202803,NA
13,183,2.921080635,NA
13,185,2.807844083,NA
13,187,3.2129349878421447,NA
13,189,2.700390728,NA
13,191,2.682960123,NA
13,193,1.997896031,NA
13,195,3.3071697570877117,NA
13,197,2.622503609,NA
13,199,2.578748262,NA
13,201,2.729811963,NA
13,205,2.743634867,NA
13,207,3.145521982450216,NA
13,209,2.960649159,NA
13,211,3.2225151477520644,NA
13,213,2.801729257,NA
13,215,2.498104114,NA
13,217,2.551334398,NA
13,219,3.667028651070181,NA
13,221,2.978963882,NA
13,223,2.968805261,NA
13,225,2.349027476,NA
13,227,3.065710044,NA
13,229,3.471681194501042,NA
13,231,3.052743232,NA
13,233,2.767103755,NA
13,235,2.544353999,NA
13,237,NA,NA
13,239,NA,NA
13,241,2.816868031,NA
13,243,2.831028368,NA
13,245,2.217559745,NA
13,247,2.627386026,NA
13,249,3.3108042704171816,NA
13,251,2.811946665,NA
13,253,2.477311721,NA
13,255,2.476270504,NA
13,257,2.936182194,NA
13,259,2.5295735,NA
13,261,2.158008,NA
13,263,NA,NA
13,265,NA,NA
13,267,2.439756725,NA
13,269,2.421778423,NA
13,271,2.845833943,NA
13,273,2.375113206,NA
13,275,2.727580975,NA
13,277,3.228874268409297,NA
13,279,3.157146361716152,NA
13,281,3.068698351,NA
13,283,2.983909116,NA
13,285,2.741883768,NA
13,287,3.157218892095604,NA
13,289,2.357340241,NA
13,291,3.2917336243563886,NA
13,293,2.654109333,NA
13,295,2.776644665,NA
13,297,3.05453215,NA
13,299,2.7214207950000002,NA
13,301,2.136870755,NA
13,303,2.694081408,NA
13,305,2.960725036,NA
13,307,2.754429087,NA
13,309,3.233311479229709,NA
13,311,3.1763616330640643,NA
13,313,2.856492605,NA
13,315,3.247988653405785,NA
13,317,2.796626134,NA
13,319,2.763389362,NA
13,321,3.096739995,NA
15,000,2.994225151233949,NA
15,001,2.611778566,NA
15,003,3.090242852,NA
15,005,NA,NA
15,007,2.947577129,NA
15,009,2.960874296,NA
16,000,3.048651890961446,NA
16,001,3.2692306289269912,NA
16,003,2.399401214,NA
16,005,3.1442070679376464,NA
16,007,2.967829092,NA
16,009,2.317433082,NA
16,011,3.017665202,NA
16,013,2.925684969,NA
16,015,3.3104039260133455,NA
16,017,3.117295795970614,NA
16,019,2.996676145,NA
16,021,2.811299364,NA
16,023,3.4921171918384464,NA
16,025,NA,NA
16,027,2.936538069,NA
16,029,2.947254593,NA
16,031,2.812623649,NA
16,033,NA,NA
16,035,3.2724811232311866,NA
16,037,NA,NA
16,039,2.80973707,NA
16,041,3.3299411592387207,NA
16,043,3.1209932946400314,NA
16,045,2.712974036,NA
16,047,2.685486563,NA
16,049,2.930657329,NA
16,051,3.007146284,NA
16,053,2.571030044,NA
16,055,3.1891733632419683,NA
16,057,3.317762324695997,NA
16,059,2.785134584,NA
16,061,2.919334825,NA
16,063,2.422018748,NA
16,065,NA,NA
16,067,2.651111414,NA
16,069,2.884767221,NA
16,071,3.34407418,NA
16,073,2.635539973,NA
16,075,2.849922956,NA
16,077,3.013294503,NA
16,079,3.016481692,NA
16,081,2.702057007,NA
16,083,2.977522659,NA
16,085,3.2212075262379196,NA
16,087,3.2449668124959326,NA
17,000,2.8982652070955384,NA
17,001,2.674033273,NA
17,003,2.017714161,NA
17,005,3.2879013322258306,NA
17,007,2.5566553499999998,NA
17,009,2.48544577,NA
17,011,2.997132744,NA
17,013,3.4745088376553923,NA
17,015,3.3326922111945096,NA
17,017,2.47743358,NA
17,019,2.632393564,NA
17,021,2.857139988,NA
17,023,2.787098597,NA
17,025,2.681829066,NA
17,027,3.1701471556186775,NA
17,029,2.424456367,NA
17,031,2.852589549,NA
17,033,2.720845487,NA
17,035,2.489319046,NA
17,037,2.933920862,NA
17,039,3.4747004777164796,NA
17,041,2.903353889,NA
17,043,3.3096482615340874,NA
17,045,2.500992297,NA
17,047,3.716869316782863,NA
17,049,3.102162620097587,NA
17,051,2.908000507,NA
17,053,3.1913753657786366,NA
17,055,2.817195634,NA
17,057,2.837777626,NA
17,059,2.518670009,NA
17,061,2.751528403,NA
17,063,2.811964881,NA
17,065,3.047708768,NA
17,067,3.027041211,NA
17,069,2.699833915,NA
17,071,2.061502901,NA
17,073,2.822443622,NA
17,075,3.246514549538365,NA
17,077,2.659696918,NA
17,079,3.2623120970364905,NA
17,081,2.620815789,NA
17,083,3.3983703825764624,NA
17,085,3.4199815002319496,NA
17,087,3.078706304,NA
17,089,2.786827731,NA
17,091,2.647051631,NA
17,093,3.076482606,NA
17,095,2.688095234,NA
17,097,3.045790239,NA
17,099,2.66807463,NA
17,101,2.794179307,NA
17,103,2.417113435,NA
17,105,2.879658782,NA
17,107,2.936701811,NA
17,109,2.526729856,NA
17,111,3.053441399,NA
17,113,2.97257082,NA
17,115,2.208956735,NA
17,117,2.983008727,NA
17,119,2.887248144,NA
17,121,2.760836592,NA
17,123,2.763008603,NA
17,125,2.750786522,NA
17,127,3.253388305628725,NA
17,129,3.016608842,NA
17,131,2.780557468,NA
17,133,3.6905108372893016,NA
17,135,2.870975913,NA
17,137,2.831149952,NA
17,139,2.609912376,NA
17,141,3.1649425207998862,NA
17,143,2.646600143,NA
17,145,3.08895218,NA
17,147,3.1141250453108422,NA
17,149,2.526183852,NA
17,151,2.574290566,NA
17,153,2.840765527,NA
17,155,3.172823491885191,NA
17,157,2.820005625,NA
17,159,3.1266172525548273,NA
17,161,2.50731662,NA
17,163,2.803584016,NA
17,165,2.578829124,NA
17,167,2.819977789,NA
17,169,2.893817899,NA
17,171,2.835288522,NA
17,173,3.015447648,NA
17,175,3.206968976,NA
17,177,2.838117668,NA
17,179,3.073264763,NA
17,181,2.512510033,NA
17,183,2.539735751,NA
17,185,2.926846908,NA
17,187,2.650626043,NA
17,189,3.028710961,NA
17,191,3.142120132266921,NA
17,193,2.8511702310000002,NA
17,195,2.821712603,NA
17,197,3.100217978,NA
17,199,3.27675226590391,NA
17,201,2.512328964,NA
17,203,3.3600981606998683,NA
18,000,3.19051862891506,NA
18,001,3.2276521241958527,NA
18,003,3.032048584,NA
18,005,3.1392053075505326,NA
18,007,3.22286609591813,NA
18,009,3.225730627786066,NA
18,011,3.7237304591217693,NA
18,013,3.2824293178988624,NA
18,015,2.982574293,NA
18,017,2.925926332,NA
18,019,3.152319560806163,NA
18,021,3.4835631754706964,NA
18,023,3.1457298196606556,NA
18,025,3.095149611,NA
18,027,3.4782927229497176,NA
18,029,3.3063997357063735,NA
18,031,3.3184019654370958,NA
18,033,3.079250914,NA
18,035,3.173005772573588,NA
18,037,3.5304485741316927,NA
18,039,3.104655445337399,NA
18,041,2.901132514,NA
18,043,3.348953863706983,NA
18,045,3.17809276,NA
18,047,3.3000391736731123,NA
18,049,3.1077328929549286,NA
18,051,3.222716711510096,NA
18,053,3.012232389,NA
18,055,3.360393932076248,NA
18,057,3.750805150326513,NA
18,059,3.537029399465972,NA
18,061,3.3681869737234287,NA
18,063,3.7691120674035883,NA
18,065,3.342711618713776,NA
18,067,3.060665036,NA
18,069,3.012094113,NA
18,071,2.982963221,NA
18,073,3.2504636955624564,NA
18,075,3.321389958,NA
18,077,3.172341959658275,NA
18,079,3.102872025775301,NA
18,081,3.4623647287981028,NA
18,083,3.148741967823985,NA
18,085,3.132100616393035,NA
18,087,3.2359227908188815,NA
18,089,3.1185161310051326,NA
18,091,3.262399228,NA
18,093,3.2023172320487747,NA
18,095,3.060969554,NA
18,097,2.793801905,NA
18,099,3.103995796292149,NA
18,101,3.349878262988068,NA
18,103,3.1724860754939033,NA
18,105,3.4102511474333634,NA
18,107,3.082655034,NA
18,109,3.344751008649191,NA
18,111,3.1965858142639476,NA
18,113,3.014378252,NA
18,115,3.1426622747821886,NA
18,117,3.14222517922626,NA
18,119,3.194412083345651,NA
18,121,3.149036199,NA
18,123,3.1522930565865037,NA
18,125,3.038366184,NA
18,127,3.511966984125208,NA
18,129,3.763771894491043,NA
18,131,3.2908344649260597,NA
18,133,3.360235400422587,NA
18,135,3.3534604057154143,NA
18,137,3.297800496075955,NA
18,139,3.1345533659405103,NA
18,141,2.987478211,NA
18,143,3.2992612248580713,NA
18,145,3.363356283015931,NA
18,147,3.806700504020762,NA
18,149,2.944580718,NA
18,151,3.058468253,NA
18,153,3.326679414,NA
18,155,2.93758821,NA
18,157,3.2998567779782886,NA
18,159,3.56331723769956,NA
18,161,2.927667297,NA
18,163,3.088193678,NA
18,165,2.944530047,NA
18,167,3.1694282763906854,NA
18,169,3.049034634,NA
18,171,3.1217809430314043,NA
18,173,3.5592241166884007,NA
18,175,3.355893577463049,NA
18,177,2.923501612,NA
18,179,3.1722479588399195,NA
18,181,3.2857316908835177,NA
18,183,3.1733350897887895,NA
19,000,3.0320728526929055,NA
19,001,3.4301295862929617,NA
19,003,2.965649961,NA
19,005,3.022944493,NA
19,007,2.557177959,NA
19,009,2.591090211,NA
19,011,3.201396025500369,NA
19,013,2.769797239,NA
19,015,2.93558832,NA
19,017,3.291997363123889,NA
19,019,3.015944111,NA
19,021,2.6403401029999998,NA
19,023,3.2222336355217225,NA
19,025,3.063713481,NA
19,027,2.878499429,NA
19,029,2.914211421,NA
19,031,2.881847862,NA
19,033,2.470739464,NA
19,035,2.929887338,NA
19,037,3.076936654,NA
19,039,2.4817974229999997,NA
19,041,3.274836114294187,NA
19,043,3.010007931,NA
19,045,3.126164629322243,NA
19,047,2.554373839,NA
19,049,3.520771243279285,NA
19,051,3.1164931177374213,NA
19,053,2.711392724,NA
19,055,3.300925336487616,NA
19,057,2.854633174,NA
19,059,3.054458776,NA
19,061,3.109044328308896,NA
19,063,2.870641294,NA
19,065,3.1386853281291014,NA
19,067,2.7363522160000002,NA
19,069,3.127895944,NA
19,071,2.989220776,NA
19,073,2.662118209,NA
19,075,3.216394298595258,NA
19,077,3.280275028289778,NA
19,079,3.083643566,NA
19,081,3.007858407,NA
19,083,3.071783461,NA
19,085,3.047785126,NA
19,087,2.672873819,NA
19,089,3.2533840317534444,NA
19,091,3.2528803064363996,NA
19,093,3.1555499859674274,NA
19,095,3.031023307,NA
19,097,2.771119403,NA
19,099,3.243945279995007,NA
19,101,3.3257590348094337,NA
19,103,3.1746388102041836,NA
19,105,2.754336977,NA
19,107,3.055926627,NA
19,109,3.019525452,NA
19,111,2.921775451,NA
19,113,2.991155682,NA
19,115,2.958555919,NA
19,117,3.007236957,NA
19,119,3.201498492569442,NA
19,121,2.952884059,NA
19,123,3.035120416,NA
19,125,3.023928511,NA
19,127,2.812623184,NA
19,129,3.396858940159871,NA
19,131,3.2642676605504026,NA
19,133,2.834020032,NA
19,135,3.496089656688295,NA
19,137,3.001655128,NA
19,139,3.027621093,NA
19,141,3.171935631,NA
19,143,3.447194196737139,NA
19,145,2.885404846,NA
19,147,2.790728577,NA
19,149,3.2071830801726335,NA
19,151,3.2435267905656153,NA
19,153,2.985018274,NA
19,155,2.91673991,NA
19,157,3.052646013,NA
19,159,3.274917297371671,NA
19,161,2.970596408,NA
19,163,3.1936373795863218,NA
19,165,3.079622541,NA
19,167,3.1772383223244667,NA
19,169,3.383277640301176,NA
19,171,2.706993701,NA
19,173,3.308223701696515,NA
19,175,2.576600374,NA
19,177,2.660333112,NA
19,179,2.777656756,NA
19,181,3.297249373432694,NA
19,183,2.653772131,NA
19,185,2.869190313,NA
19,187,2.6949424459999998,NA
19,189,3.043990224,NA
19,191,3.5191676030291426,NA
19,193,2.937748141,NA
19,195,2.899404519,NA
19,197,2.719345927,NA
20,000,2.972014637626473,NA
20,001,2.718952754,NA
20,003,3.1851275450589105,NA
20,005,2.841663548,NA
20,007,2.842521101,NA
20,009,3.040175842,NA
20,011,2.469693399,NA
20,013,2.815846567,NA
20,015,3.1283136940370935,NA
20,017,2.990338159,NA
20,019,2.906456919,NA
20,021,3.064230008,NA
20,023,3.566880971,NA
20,025,3.2739008735468595,NA
20,027,3.2808132076688867,NA
20,029,3.1745497923797705,NA
20,031,3.204120872689281,NA
20,033,3.3322603385856264,NA
20,035,2.549018525,NA
20,037,2.82107509,NA
20,039,2.958517528,NA
20,041,3.1742215992885288,NA
20,043,2.767268676,NA
20,045,3.058947609,NA
20,047,3.4324735777581217,NA
20,049,3.032536167,NA
20,051,3.1146095809206393,NA
20,053,3.4539362573178685,NA
20,055,2.6482441789999998,NA
20,057,2.634425081,NA
20,059,2.908767293,NA
20,061,3.056101282,NA
20,063,3.062689584,NA
20,065,2.852959329,NA
20,067,2.351225146,NA
20,069,3.021230715,NA
20,071,2.733579522,NA
20,073,3.0407823,NA
20,075,3.108922501,NA
20,077,2.95703847,NA
20,079,2.94998362,NA
20,081,2.873673941,NA
20,083,NA,NA
20,085,3.1149383101517905,NA
20,087,3.091754825,NA
20,089,3.508270121,NA
20,091,3.3806578126020574,NA
20,093,2.500319629,NA
20,095,2.846195821,NA
20,097,4.004942779043811,NA
20,099,2.996775939,NA
20,101,NA,NA
20,103,3.066692863,NA
20,105,3.180795605567762,NA
20,107,3.059182868,NA
20,109,NA,NA
20,111,2.8158557,NA
20,113,2.993300739,NA
20,115,3.1397362293134816,NA
20,117,3.3322075707870793,NA
20,119,3.033174019,NA
20,121,3.061544729,NA
20,123,3.199989266669081,NA
20,125,2.897559884,NA
20,127,3.1074885681041913,NA
20,129,3.2176750450060183,NA
20,131,3.1779704964792006,NA
20,133,2.965751046,NA
20,135,NA,NA
20,137,NA,NA
20,139,2.942861764,NA
20,141,3.077129041,NA
20,143,2.923327207,NA
20,145,3.2309579334091723,NA
20,147,3.238492987675892,NA
20,149,3.2409283528204083,NA
20,151,3.047088745,NA
20,153,3.053399467,NA
20,155,2.799693013,NA
20,157,3.031283874,NA
20,159,3.014397069,NA
20,161,3.1645702572292276,NA
20,163,2.672881233,NA
20,165,3.7461318710000002,NA
20,167,2.73988689,NA
20,169,2.67281259,NA
20,171,2.941369462,NA
20,173,2.742707396,NA
20,175,2.168422325,NA
20,177,2.843729209,NA
20,179,2.975881059,NA
20,181,3.370830524,NA
20,183,3.259377665457435,NA
20,185,2.8790343,NA
20,187,3.302226392,NA
20,189,3.1774489388697296,NA
20,191,2.781104044,NA
20,193,3.200865355,NA
20,195,NA,NA
20,197,3.6571888994406057,NA
20,199,NA,NA
20,201,2.957714078,NA
20,203,3.456387795,NA
20,205,2.594116799,NA
20,207,2.67846241,NA
20,209,2.69123914,NA
21,000,3.0036156031267827,NA
21,001,3.039518395,NA
21,003,2.965354487,NA
21,005,2.968768243,NA
21,007,3.13119821506765,NA
21,009,3.022126973,NA
21,011,3.385461105368437,NA
21,013,2.734611788,NA
