statecode,countycode,v138_race_white,v138_race_white_cilow,v138_race_white_cihigh,v138_race_black,v138_race_black_cilow,v138_race_black_cihigh,v138_race_aian,v138_race_aian_cilow,v138_race_aian_cihigh,v138_race_asian,v138_race_asian_cilow,v138_race_asian_cihigh,v138_race_nhopi,v138_race_nhopi_cilow,v138_race_nhopi_cihigh,v138_race_tom,v138_race_tom_cilow,v138_race_tom_cihigh,v138_race_hispanic,v138_race_hispanic_cilow,v138_race_hispanic_cihigh,v138_race_flag_CT
00,000,34.2832199101792,34.13362163064745,34.43281818971095,48.70324751819114,48.31827215690937,49.08822287947291,60.898413807801646,59.108917323909424,62.68791029169387,5.314329392556651,5.130855452285888,5.497803332827414,22.287818399274233,20.171315672758396,24.40432112579007,17.19845582733919,16.673416865004757,17.72349478967362,21.739092411557248,21.53027930004503,21.947905523069466,
01,000,32.620558196154356,31.491371635372225,33.74974475693649,29.495852410221843,27.81643810689921,31.175266713544477,15.40631184745381,8.203212205358792,26.34526246211692,,,,,,,5.954707009806659,3.403629562753875,9.670071120624112,9.464549506628382,7.431707039366256,11.881875196088409,
01,001,14.735993050815908,8.872030437090288,23.012078528561144,,,,,,,,,,,,,,,,,,,
01,003,34.639787063346695,29.976809190984568,39.30276493570882,31.07876012104359,18.711443795480058,48.53333372304833,,,,,,,,,,,,,,,,
01,005,35.820895522388064,18.509179429021543,62.571895666199865,,,,,,,,,,,,,,,,,,,
01,007,42.91319274153997,26.563942668130185,65.59737357966199,,,,,,,,,,,,,,,,,,,
01,009,31.31973534823631,23.09270042900419,41.52542521899494,,,,,,,,,,,,,,,,,,,
01,011,,,,,,,,,,,,,,,,,,,,,,
01,013,,,,,,,,,,,,,,,,,,,,,,
01,015,46.958133761264854,38.37555139966408,55.540716122865625,32.95631311133961,21.327588188232394,48.65001937505651,,,,,,,,,,,,,,,,
01,017,32.16180963782229,19.061126700376164,50.82952501925775,,,,,,,,,,,,,,,,,,,
01,019,26.04317379477979,15.434835320909093,41.15944248441459,,,,,,,,,,,,,,,,,,,
01,021,37.64749093246407,27.016489480239915,51.07307246291255,,,,,,,,,,,,,,,,,,,
01,023,,,,,,,,,,,,,,,,,,,,,,
01,025,,,,,,,,,,,,,,,,,,,,,,
01,027,,,,,,,,,,,,,,,,,,,,,,
01,029,,,,,,,,,,,,,,,,,,,,,,
01,031,12.414208948871192,6.786963552149075,20.828933195448926,,,,,,,,,,,,,,,,,,,
01,033,34.211681057884675,25.04725035436747,45.633588218230365,,,,,,,,,,,,,,,,,,,
01,035,77.57026075541499,41.30289689721225,132.6475083128998,,,,,,,,,,,,,,,,,,,
01,037,,,,,,,,,,,,,,,,,,,,,,
01,039,20.36703541720264,12.262285786346297,31.8056487132167,,,,,,,,,,,,,,,,,,,
01,041,,,,,,,,,,,,,,,,,,,,,,
