statecode,countycode,v080_rawvalue,v080_numerator,v080_denominator,v080_flag_CT
06,049,0.0038823529411764705,33,8500,NA
06,051,0.0039032603704270627,51,13066,NA
06,053,0.005558096502856824,2394,430723,NA
06,055,0.004308791736728321,574,133216,NA
06,057,0.002165881003949548,221,102037,NA
06,059,0.0038657356840697057,12122,3135755,NA
06,061,0.0033903026954795177,1436,423561,NA
06,063,0.002090847315874758,40,19131,NA
06,065,0.004895600379065992,12202,2492442,NA
06,067,0.01359348805267729,21536,1584288,NA
06,069,0.006028602860286028,411,68175,NA
06,071,0.00520310747213418,11424,2195611,NA
06,073,0.0059645752426702,19504,3269973,NA
06,075,0.004522934827216225,3659,808988,NA
06,077,0.0090178721916688,7223,800965,NA
06,079,0.001959955829980933,552,281639,NA
06,081,0.014028991413266002,10190,726353,NA
06,083,0.002726302358942748,1203,441257,NA
06,085,0.0050239881720842445,9433,1877592,NA
06,087,0.002167870401878056,567,261547,NA
06,089,0.0024727498530765224,446,180366,NA
06,091,0.001875,6,3200,NA
06,093,0.004475002913413355,192,42905,NA
06,095,0.010881131210236455,4888,449218,NA
06,097,0.0046138327812507785,2223,481812,NA
06,099,0.009848938215185971,5431,551430,NA
06,101,0.004420713031404419,433,97948,NA
06,103,0.0026349852071005917,171,64896,NA
06,105,0.002616464582003829,41,15670,NA
06,107,0.0025152877772864927,1206,479468,NA
06,109,0.003302339310751974,179,54204,NA
06,111,0.0029339794356248268,2434,829590,NA
06,113,0.005649666279744631,1246,220544,NA
06,115,0.007092694990784163,608,85722,NA
08,000,0.002294980442730974,13489,5877610,NA
08,001,0.0027523365800155614,1468,533365,NA
08,003,0.003422395676973882,57,16655,NA
08,005,0.0034173651535451734,2242,656061,NA
08,007,0.0014800197335964479,21,14189,NA
08,009,0,0,3344,NA
08,011,0.0012321774335504313,7,5681,NA
08,013,8.414134522123054e-4,275,326831,NA
08,014,0.001678376268540203,129,76860,NA
08,015,0.001067080564582626,22,20617,NA
08,017,5.790387955993051e-4,1,1727,NA
08,019,7.652782333005357e-4,7,9147,NA
08,021,0.0017284935513894428,13,7521,NA
08,023,0.003031973539140022,11,3628,NA
08,025,5.322924059616749e-4,3,5636,NA
08,027,1.8070112034694616e-4,1,5534,NA
08,029,0.001071001071001071,34,31746,NA
08,031,0.0027226662312633534,1951,716577,NA
08,033,7.958615200955034e-4,2,2513,NA
08,035,0.0012685396946127438,487,383906,NA
08,037,0.0013056030598922418,71,54381,NA
08,039,0.002117614385891828,61,28806,NA
08,041,0.004126495703526535,3071,744215,NA
08,043,9.738065900870464e-4,49,50318,NA
08,045,0.0022326056102189547,140,62707,NA
08,047,0.002531218359770503,15,5926,NA
08,049,0.001192343897081895,19,15935,NA
08,051,4.6186709774262457e-4,8,17321,NA
08,053,0,0,765,NA
08,055,0.00297661233167966,21,7055,NA
08,057,0,0,1309,NA
08,059,0.0012925814499814355,745,576366,NA
08,061,0.002167630057803468,3,1384,NA
08,063,0.002430654847011724,17,6994,NA
08,065,8.14663951120163e-4,6,7365,NA
08,067,9.750562873402237e-4,55,56407,NA
08,069,0.0011462600904601492,425,370771,NA
08,071,9.757457485363814e-4,14,14348,NA
08,073,0.004562043795620438,25,5480,NA
08,075,0.0019399582908967458,40,20619,NA
08,077,0.0015092590853013196,241,159681,NA
08,079,0,0,944,NA
08,081,0.0012756059128085841,17,13327,NA
08,083,0.0014699785156986167,39,26531,NA
08,085,0.0019702871636923633,87,44156,NA
08,087,0.003996748408074786,118,29524,NA
08,089,0.0023158359064843407,42,18136,NA
08,091,0.0017387944358578052,9,5176,NA
08,093,0.0012143290831815423,22,18117,NA
08,095,0.0011170688114387846,5,4476,NA
08,097,0.0012620192307692308,21,16640,NA
08,099,2.552974214960429e-4,3,11751,NA
08,101,0.0021189692011663185,359,169422,NA
08,103,0.0015223017202009438,10,6569,NA
08,105,5.362888809438684e-4,6,11188,NA
08,107,9.57548675390999e-4,24,25064,NA
08,109,4.485645933014354e-4,3,6688,NA
08,111,0,0,802,NA
08,113,0.0013980681240467717,11,7868,NA
08,115,0.002174858634188778,5,2299,NA
08,117,0.0019366486131626457,59,30465,NA
08,119,0.0015842710322135109,39,24617,NA
08,121,0.0014418125643666324,7,4855,NA
08,123,0.002281313814189772,820,359442,NA
08,125,0.0026363820726019063,26,9862,NA
09,000,0.0011970664407814273,4330,3617176,NA
09,001,NA,NA,NA,U
09,003,NA,NA,NA,U
09,005,NA,NA,NA,U
09,007,NA,NA,NA,U
09,009,NA,NA,NA,U
09,011,NA,NA,NA,U
09,013,NA,NA,NA,U
09,015,NA,NA,NA,U
09,110,0.001195495259030808,1166,975328,A
09,120,0.0014985457086961432,491,327651,A
09,130,9.25006384246517e-4,163,176215,A
09,140,0.0011926476778448155,544,456128,A
09,150,6.825797377239068e-4,66,96692,A
09,160,0.001084053832526903,123,113463,A
09,170,0.0010578043431580652,601,568158,A
09,180,0.0016199746811904133,453,279634,A
09,190,0.0011588265558809246,723,623907,A
10,000,0.0011600073651261277,1197,1031890,NA
10,001,0.001285638261437702,244,189789,NA
10,003,8.244151319064211e-4,477,578592,NA
10,005,0.0018063899145759727,476,263509,NA
11,000,0.0017924155929846886,1217,678972,NA
11,001,0.0017924155929846886,1217,678972,NA
12,000,0.0012919974351995598,29213,22610726,NA
12,001,9.161031350308048e-4,262,285994,NA
12,003,7.050197405527354e-4,20,28368,NA
12,005,0.00168790526762734,322,190769,NA
12,007,6.820302965036973e-4,19,27858,NA
12,009,0.0014022196375968782,903,643979,NA
12,011,0.0013334821207919773,2617,1962531,NA
12,013,0.0017817371937639199,24,13470,NA
12,015,8.101526191700544e-4,167,206134,NA
12,017,7.198733022987954e-4,120,166696,NA
12,019,0.0019747116447756184,459,232439,NA
12,021,0.0010214934085231628,413,404310,NA
12,023,0.0028331713726509997,207,73063,NA
12,027,0.0021679312932543983,78,35979,NA
12,029,2.86286859433152e-4,5,17465,NA
12,031,0.0012950829532159772,1335,1030822,NA
12,033,0.0019484412470023981,637,326928,NA
12,035,0.0010499166913929656,138,131439,NA
12,037,0.0012704462442432905,16,12594,NA
12,039,0.0018935505212967399,83,43833,NA
12,041,0.0012253024965538366,24,19587,NA
12,043,0.0010949475989363367,14,12786,NA
12,045,2.5489071560568405e-4,4,15693,NA
12,047,5.938683097023235e-4,8,13471,NA
12,049,0.0019021739130434783,49,25760,NA
12,051,0.00233078715990123,101,43333,NA
12,053,0.0011230833572203921,239,212807,NA
12,055,0.0012173137324139982,131,107614,NA
12,057,0.0014567937253022341,2237,1535564,NA
12,059,0.0017549137585238669,35,19944,NA
