statecode,countycode,v127_race_white,v127_race_white_cilow,v127_race_white_cihigh,v127_race_black,v127_race_black_cilow,v127_race_black_cihigh,v127_race_aian,v127_race_aian_cilow,v127_race_aian_cihigh,v127_race_asian,v127_race_asian_cilow,v127_race_asian_cihigh,v127_race_nhopi,v127_race_nhopi_cilow,v127_race_nhopi_cihigh,v127_race_tom,v127_race_tom_cilow,v127_race_tom_cihigh,v127_race_hispanic,v127_race_hispanic_cilow,v127_race_hispanic_cihigh,v127_race_flag_CT
00,000,398.76352234810713,398.2915929652669,399.2354517309474,631.2271742688714,629.854530831885,632.5998177058578,715.7211763916163,709.5143605918443,721.9279921913883,174.25096145760872,173.2303370123274,175.27158590289005,562.6916669808953,551.8131442794029,573.5701896823878,231.50112337018808,228.9644397544283,234.03780698594787,338.01421831229516,337.09896962261195,338.92946700197837,
01,000,540.225424665649,535.9252767370782,544.5255725942199,718.8183315531558,710.6501265798477,726.9865365264639,229.2000153185912,196.3302880029507,262.0697426342317,177.10683609066433,159.93144707956537,194.2822251017633,501.28588327163965,352.95152329047045,690.9565577589514,102.72062909900508,87.07663244431191,118.36462575369825,275.5257727862401,260.494475404191,290.5570701682892,
01,001,473.23505501215715,437.95659836460277,508.5135116597115,644.7750179004804,563.7083462333995,725.8416895675613,,,,,,,,,,,,,,,,
01,003,411.12121911357247,395.8675586467794,426.37487958036553,680.9517517531143,615.7617738814295,746.1417296247992,,,,,,,,,,,,,184.65017629322676,139.10378290411418,240.34758537097406,
01,005,570.9036508785098,498.28205365309674,643.5252481039228,732.834835590637,645.7635570741594,819.9061141071146,,,,,,,,,,,,,,,,
01,007,636.8032979172241,572.1449849644982,701.4616108699499,663.6203148987834,536.2727653320184,812.10319814708,,,,,,,,,,,,,,,,
01,009,614.018503658384,577.38295408579,650.6540532309781,869.3668387217764,562.6083797093107,1283.3569521250022,,,,,,,,,,,,,181.50018186982498,113.74519767274533,274.79345654688393,
01,011,435.956805292154,301.9127609877734,609.2059383579029,840.1574678066632,720.0411051326984,960.2738304806281,,,,,,,,,,,,,,,,
01,013,597.0505776608718,513.4605811512018,680.6405741705418,873.8314125894958,762.3007004972676,985.362124681724,,,,,,,,,,,,,,,,
01,015,710.3478430942004,679.1006144751204,741.5950717132803,740.4680959514309,678.7331613851127,802.2030305177491,,,,,,,,,,,,,283.7458196519636,188.54703651407348,410.09171176539434,
01,017,587.2999773567757,529.0529670848597,645.5469876286917,694.0701443902612,617.3340355243005,770.806253256222,,,,,,,,,,,,,,,,
01,019,656.7209935857993,601.0552952059874,712.3866919656112,643.7901356747931,424.26175604494506,936.6808471171416,,,,,,,,,,,,,,,,
01,021,636.6239621215908,592.6317127808546,680.616211462327,724.3619363490939,584.245561498813,864.4783111993747,,,,,,,,,,,,,259.6231104593595,151.24002925363882,415.6817499317892,
01,023,527.4517619041642,436.2117693030857,618.6917545052427,697.2017060416957,566.8219918045914,827.5814202788,,,,,,,,,,,,,,,,
01,025,609.1431185043258,529.9568546810351,688.3293823276165,921.3598307112587,817.5289087479662,1025.1907526745513,,,,,,,,,,,,,,,,
01,027,640.3943982877433,560.2246479474007,720.564148628086,730.3953726690918,532.7553967692264,977.3264744667039,,,,,,,,,,,,,,,,
01,029,632.701347927331,561.516938162124,703.8857576925379,,,,,,,,,,,,,,,,,,,
01,031,504.0097902942853,465.9426902093177,542.076890379253,783.6553814876013,681.991943252161,885.3188197230415,,,,,,,,,,,,,277.90551410999774,183.14148493017572,404.3379324261205,
01,033,572.4660668699598,534.3277812173993,610.6043525225203,800.7357289921841,698.2958516766947,903.1756063076735,,,,,,,,,,,,,,,,
01,035,734.8405838068259,606.124280591577,863.5568870220748,931.4413461223231,783.2777129921058,1079.6049792525405,,,,,,,,,,,,,,,,
01,037,565.525377445241,470.32945333801484,660.7213015524671,837.3287062392352,651.4917129595522,1059.6930679363447,,,,,,,,,,,,,,,,
01,039,707.3898571939412,657.110412772797,757.6693016150855,1067.9363304943054,898.0711203264598,1237.801540662151,,,,,,,,,,,,,,,,
01,041,705.1333975680718,614.4117865257689,795.8550086103747,904.2795273078555,722.7207064677596,1085.8383481479514,,,,,,,,,,,,,,,,
01,043,614.8241674935283,585.5943080180975,644.0540269689591,526.2260379199872,316.82245024925936,821.7671429831364,,,,,,,,,,,,,361.91237678672445,240.48814606185314,523.0641504695842,
01,045,607.3209530251021,561.1190569549393,653.5228490952649,718.5315646803465,624.7233161377444,812.3398132229486,,,,,,,,,,,,,287.6087501935556,180.24287252031698,435.4431041589821,
01,047,669.4664820178305,580.2584933751822,758.6744706604787,960.3711529059318,891.2461210144718,1029.4961847973918,,,,,,,,,,,,,,,,
01,049,666.5827298910795,630.6619409552467,702.5035188269122,896.2681257466381,616.9497378256974,1258.6936774841174,,,,,,,,,,,,,393.0189951002193,290.757616175423,519.5919543057026,
01,051,475.17566218541845,446.7885940985753,503.5627302722616,622.2409486172845,555.0277543027523,689.4541429318167,,,,,,,,,,,,,,,,
01,053,721.8531470061506,661.0975134889219,782.6087805233793,844.9557780790113,748.5399573882717,941.371598769751,833.0038535800861,592.3471711362699,1138.7436900282407,,,,,,,,,,,,,
01,055,707.1625169323141,675.9369158906123,738.3881179740159,914.938746440793,832.2689379046742,997.6085549769118,,,,,,,,,,,,,268.20848066002907,170.02116954729993,402.4444101276706,
01,057,717.8807943827245,641.3593228644426,794.4022659010064,848.5270323142234,625.6368499054942,1125.0237409379702,,,,,,,,,,,,,,,,
01,059,691.2045885596814,635.1098993417975,747.2992777775653,1085.461237545478,778.94572464237865,1472.5507349292684,,,,,,,,,,,,,251.7693609760601,174.35760144510283,351.8224464930739,
01,061,713.6306077819349,654.616384020104,772.6448315437659,1068.6442691237812,846.055731512861,1331.849609835159,,,,,,,,,,,,,,,,
